Uppdraget;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//7 med//PP//case//3 vårt//PS|NEU|SIN|DEF//nmod:poss//3 uppdrag//NN|NEU|SIN|IND|NOM//nmod//0 har//VB|PRS|AKT//aux//7 varit//VB|SUP|AKT//cop//7 att//IE//mark//7 undersöka//VB|INF|AKT//ROOT//7 om//SN//mark//10 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//10 finns//VB|PRS|SFO//advcl//7 behov//NN|NEU|PLU|IND|NOM//nsubj//10 av//PP//case//13 åtgärder//NN|UTR|PLU|IND|NOM//nmod//11 för//PP//mark//16 att//IE//mark//16 säkerställa//VB|INF|AKT//advcl//10 ett//DT|NEU|SIN|IND//det//19 starkt//JJ|POS|NEU|SIN|IND|NOM//amod//19 skydd//NN|NEU|SIN|IND|NOM//obj//16 mot//PP//case//21 barnäktenskap//NN|NEU|SIN|IND|NOM//obl//16 ,//MID//punct//23 tvångsäktenskap//NN|NEU|SIN|IND|NOM//conj//21 och//KN//cc//25 brott//NN|NEU|SIN|IND|NOM//conj//21 med//PP//case//27 hedersmotiv//NN|NEU|PLU|IND|NOM//nmod//25 .//MAD//punct//7
Uppdraget;•//NN|UTR|SIN|IND|NOM//nsubj//1 analysera//VB|INF|AKT//ROOT//1 och//KN//cc//3 ta//VB|INF|AKT//conj//1 ställning//NN|UTR|SIN|IND|NOM//obj//3 till//PP//mark//25 hur//HA//advmod//25 samverkan//NN|UTR|SIN|IND|NOM//nsubj:pass//25 mellan//PP//case//10 rättsväsendets//NN|NEU|SIN|DEF|GEN//nmod:poss//10 myndigheter//NN|UTR|PLU|IND|NOM//nmod//7 ,//MID//punct//12 socialtjänsten//NN|UTR|SIN|DEF|NOM//conj//10 ,//MID//punct//14 skolan//NN|UTR|SIN|DEF|NOM//conj//10 och//KN//cc//16 utrikesförvaltningen//NN|UTR|SIN|DEF|NOM//conj//10 i//PP//case//18 ärenden//NN|NEU|PLU|IND|NOM//nmod//16 om//PP//case//20 tvångsäktenskap//NN|NEU|SIN|IND|NOM//nmod//16 med//PP//case//23 internationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 inslag//NN|NEU|PLU|IND|NOM//nmod//20 kan//VB|PRS|AKT//aux//25 utvecklas//VB|INF|SFO//advcl//3 och//KN//cc//28 arbetsmetodiken//NN|UTR|SIN|DEF|NOM//nsubj:pass//28 förbättras//VB|PRS|SFO//conj//25 ,//MID//punct//28 och//KN//punct//1
Uppdraget;•//NN|UTR|SIN|IND|NOM//nsubj//1 analysera//VB|INF|AKT//ROOT//1 och//KN//cc//3 ta//VB|INF|AKT//conj//1 ställning//NN|UTR|SIN|IND|NOM//obj//3 till//PP//mark//9 hur//HA//advmod//9 arbetsmetodiken//NN|UTR|SIN|DEF|NOM//nsubj:pass//9 kan//VB|PRS|AKT//aux//9 förbättras//VB|INF|SFO//advcl//3 och//KN//cc//12 samverkan//NN|UTR|SIN|IND|NOM//nsubj:pass//12 utvecklas//VB|PRS|SFO//conj//9 mellan//PP//case//15 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//15 aktörer//NN|UTR|PLU|IND|NOM//obl//12 i//PP//case//17 ärenden//NN|NEU|PLU|IND|NOM//nmod//15 om//PP//case//19 könsstympning//NN|UTR|SIN|IND|NOM//nmod//17 .//MAD//punct//1
Uppdraget;I//PP//case//2 vårt//PS|NEU|SIN|DEF//nmod:poss//2 uppdrag//NN|NEU|SIN|IND|NOM//obl//5 har//VB|PRS|AKT//aux//5 även//AB//advmod//5 ingått//VB|SUP|AKT//ROOT//5 att//IE//mark//9 vid//PP//case//8 behov//NN|NEU|SIN|IND|NOM//obl//9 lämna//VB|INF|AKT//ccomp//5 förslag//NN|NEU|SIN|IND|NOM//obj//9 till//PP//case//12 författningsändringar//NN|UTR|PLU|IND|NOM//nmod//10 .//MAD//punct//5
Uppdraget;För//PP//case//16 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 information//NN|UTR|SIN|IND|NOM//obl//21 om//PP//case//19 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//19 direktiv//NN|NEU|PLU|IND|NOM//nmod//16 ,//MID//punct//21 se//VB|IMP|AKT//parataxis//5 bilagorna//NN|UTR|PLU|DEF|NOM//nmod//23 1//RG|NOM//obj//21 och//KN//cc//23 2//RG|NOM//nummod//23 .//MAD//punct//5
Uppdraget;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 har//VB|PRS|AKT//ROOT//1 i//PP//case//3 december//NN|UTR|SIN|IND|NOM//obl//1 2017//RG|NOM//nummod//3 genom//PP//case//7 vårt//PS|NEU|SIN|DEF//nmod:poss//7 delbetänkande//NN|NEU|SIN|IND|NOM//amod//9 Utvidgat//PC|PRF|NEU|SIN|IND|NOM//amod//9 hinder//NN|NEU|SIN|IND|NOM//obj//1 mot//PP//case//11 erkännande//NN|NEU|SIN|IND|NOM//nmod//9 av//PP//case//14 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 barnäktenskap//NN|NEU|PLU|IND|NOM//nmod//11  //_SP////14 (//PAD//punct//9 SOU//PM|NOM//appos//9 2017:96//RG|NOM//advmod//1 )//PAD//punct//1 lämnat//VB|SUP|AKT//conj//1 förslag//NN|NEU|SIN|IND|NOM//obj//20 till//PP//mark//31 hur//HA//advmod//31 möjligheterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//31 att//IE//mark//26 erkänna//VB|INF|AKT//acl//24 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 barnäktenskap//NN|NEU|PLU|IND|NOM//obj//26 ytterligare//AB|KOM//advmod//26 bör//VB|PRS|AKT//aux//31 begränsas//VB|INF|SFO//advcl//20 .//MAD//punct//1

Utredningens bedömningar och förslag;Begreppet//NN|NEU|SIN|DEF|NOM//nmod//2 hedersrelaterat//PC|PRF|NEU|SIN|IND|NOM//amod//2 våld//NN|NEU|SIN|IND|NOM//nsubj//8 och//KN//cc//4 förtryck//NN|NEU|SIN|IND|NOM//conj//2 är//VB|PRS|AKT//cop//8 numera//AB//advmod//8 tydligt//AB|POS//advmod//8 etablerat//PC|PRF|NEU|SIN|IND|NOM//ROOT//8 och//KN//cc//12 kan//VB|PRS|AKT//aux//12 generellt//AB|POS//advmod//12 beskrivas//VB|INF|SFO//conj//8 som//KN//nsubj//14 kopplat//PC|PRF|NEU|SIN|IND|NOM//advcl//12 till//PP//case//17 s.k.//AB|AN//amod//17 hedersnormer//NN|UTR|PLU|IND|NOM//obl//14 ,//MID//punct//8 vilka//HP|UTR/NEU|PLU|IND//nsubj//20 bygger//VB|PRS|AKT//conj//8 på//PP//case//23 starka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 patriarkala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//20 och//KN//cc//26 heteronormativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 föreställningar//NN|UTR|PLU|IND|NOM//conj//23 .//MAD//punct//8
Utredningens bedömningar och förslag;Kännetecknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//8 är//VB|PRS|AKT//cop//28 att//SN//mark//33 individens//NN|UTR|SIN|DEF|GEN//nmod:poss//32 intresse//NN|NEU|SIN|IND|NOM//nsubj:pass//33 anses//VB|PRS|SFO//csubj//28 vara//VB|INF|AKT//cop//35 underordnat//PC|PRF|NEU|SIN|IND|NOM//amod//36 familjens//NN|UTR|SIN|DEF|GEN//xcomp//33 ,//MID//punct//8 att//SN//mark//41 individens//NN|UTR|SIN|DEF|GEN//nmod:poss//40 handlingar//NN|UTR|PLU|IND|NOM//nsubj:pass//41 anses//VB|PRS|SFO//ccomp//8 påverka//VB|INF|AKT//xcomp//41 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//45 familjens//NN|UTR|SIN|DEF|GEN//nmod:poss//45 anseende//NN|NEU|SIN|IND|NOM//obj//42 och//KN//cc//53 att//SN//mark//53 individens//NN|UTR|SIN|DEF|GEN//nmod:poss//49 sexualitet//NN|UTR|SIN|IND|NOM//nsubj//53 är//VB|PRS|AKT//cop//53 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//52 familjens//NN|UTR|SIN|DEF|GEN//nmod:poss//53 angelägenhet//NN|UTR|SIN|IND|NOM//conj//45 .//MAD//punct//8
Utredningens bedömningar och förslag;Till//PP//case//56 normerna//NN|UTR|PLU|DEF|NOM//obl//57 hör//VB|PRS|AKT//conj//8 bl.a.//AB|AN//advmod//57 uppfattningen//NN|UTR|SIN|DEF|NOM//obj//57 att//SN//mark//93 familjens//NN|UTR|SIN|DEF|GEN//nmod:poss//64 eller//KN//cc//63 släktens//NN|UTR|SIN|DEF|GEN//conj//61 rykte//NN|NEU|SIN|IND|NOM//nsubj//70 och//KN//cc//66 anseende//NN|NEU|SIN|IND|NOM//conj//64 är//VB|PRS|AKT//cop//70 avhängigt//AB|POS//amod//70 kvinnliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 familjemedlemmars//NN|UTR|PLU|IND|GEN//nmod:poss//71 kyskhet//NN|UTR|SIN|IND|NOM//nsubj//93 och//KN//cc//73 oskuld//NN|UTR|SIN|IND|NOM//conj//71 samt//KN//cc//79 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//79 faktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//79 och//KN//cc//78 påstådda//PC|PRF|UTR/NEU|SIN|DEF|NOM//conj//76 beteende//NN|NEU|SIN|IND|NOM//conj//71 i//PP//case//84 förhållande//NN|NEU|SIN|IND|NOM//fixed//80 till//PP//fixed//80 dessa//DT|UTR/NEU|PLU|DEF//det//84 ideal//NN|NEU|PLU|IND|NOM//nmod//79 .//MAD//punct//86
Utredningens bedömningar och förslag;Tvångsäktenskap//PM|NOM//conj//71 ,//MID//punct//88 barnäktenskap//NN|NEU|SIN|IND|NOM//conj//86 och//KN//cc//90 könsstympning//NN|UTR|SIN|IND|NOM//conj//86 är//VB|PRS|AKT//cop//93 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//93 uttryck//NN|NEU|PLU|IND|NOM//acl//59 för//PP//case//97 det//DT|NEU|SIN|DEF//det//97 hedersrelaterade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//97 våldet//NN|NEU|SIN|DEF|NOM//obl//93 och//KN//cc//99 förtrycket//NN|NEU|SIN|DEF|NOM//conj//97 .//MAD//punct//8

En straffbestämmelse om barnäktenskap bör införas;Riskerna//NN|UTR|PLU|DEF|NOM//nsubj//13 med//PP//case//2 barnäktenskap//NN|NEU|SIN|IND|NOM//nmod//0 och//KN//cc//6 s.k.//AB|AN//amod//6 äktenskapsliknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 förbindelser//NN|UTR|PLU|IND|NOM//conj//2 (//PAD//punct//10 eller//KN//cc//10 informella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 äktenskap//NN|NEU|PLU|IND|NOM//conj//0 )//PAD//punct//0 är//VB|PRS|AKT//cop//13 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//13 och//KN//cc//16 väl//AB|POS//advmod//16 kända//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//13 (//PAD//punct//13 se//VB|IMP|AKT//parataxis//13 bl.a.//AB|AN//advmod//18 avsnitt//NN|NEU|SIN|IND|NOM//nmod//21 4.4//RG|NOM//obj//18 i//PP//case//24 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//24 delbetänkande//NN|NEU|SIN|IND|NOM//obl//18 ,//MID//punct//26 SOU//PM|NOM//conj//24 2017:96//RG|NOM//conj//24 )//PAD//punct//13 .//MAD//punct//13
En straffbestämmelse om barnäktenskap bör införas;Trots//PP//case//32 denna//DT|UTR|SIN|DEF//det//32 syn//NN|UTR|SIN|IND|NOM//obl//39 på//PP//case//34 äktenskap//NN|NEU|SIN|IND|NOM//nmod//32 som//HP|-|-|-//nsubj:pass//36 ingås//VB|PRS|SFO//acl:relcl//32 med//PP//case//38 barn//NN|NEU|PLU|IND|NOM//obl//36 finns//VB|PRS|SFO//conj//13 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//39 inte//AB//advmod//39 någon//DT|UTR|SIN|IND//det//44 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//44 straffbestämmelse//NN|UTR|SIN|IND|NOM//nsubj//39 som//HP|-|-|-//nsubj//46 tar//VB|PRS|AKT//acl:relcl//44 sikte//NN|NEU|SIN|IND|NOM//obj//46 på//PP//case//50 det//DT|NEU|SIN|DEF//det//50 fallet//NN|NEU|SIN|DEF|NOM//obl//46 att//SN//mark//53 någon//PN|UTR|SIN|IND|SUB/OBJ//nsubj//53 gifter//VB|PRS|AKT//acl//50 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//53 med//PP//case//57 ett//DT|NEU|SIN|IND//det//57 barn//NN|NEU|SIN|IND|NOM//obl//53 ,//MID//punct//60 eller//KN//cc//60 medverkar//VB|PRS|AKT//conj//39 till//PP//compound:prt//60 att//SN//mark//65 ett//DT|NEU|SIN|IND//det//64 barn//NN|NEU|SIN|IND|NOM//nsubj//65 blir//VB|PRS|AKT//ccomp//60 gift//PC|PRF|UTR|SIN|IND|NOM//xcomp//65 .//MAD//punct//13
En straffbestämmelse om barnäktenskap bör införas;Frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//6 om//PP//case//4 ett//DT|NEU|SIN|IND//det//4 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//4 barnäktenskapsbrott//NN|NEU|SIN|IND|NOM//nmod//0 ska//VB|PRS|AKT//aux//6 införas//VB|INF|SFO//csubj//9 har//VB|PRS|AKT//aux//9 varit//VB|SUP|AKT//cop//9 föremål//NN|NEU|SIN|IND|NOM//ROOT//9 för//PP//case//11 överväganden//NN|NEU|PLU|IND|NOM//obl//9 vid//PP//case//14 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//14 tillfällen//NN|NEU|PLU|IND|NOM//nmod//11 (//PAD//punct//9 se//VB|IMP|AKT//parataxis//9 bl.a.//AB|AN//advmod//16 SOU//PM|NOM//obj//16 2008:41//RG|NOM//advmod//16 och//KN//cc//21 SOU//PM|NOM//conj//19 2012:35//RG|NOM//obl//9 )//PAD//punct//9 .//MAD//punct//9
En straffbestämmelse om barnäktenskap bör införas;Barnäktenskap//NN|NEU|SIN|IND|NOM//nsubj//1 handlar//VB|PRS|AKT//ROOT//1 närmast//AB|SUV//advmod//1 uteslutande//AB//advmod//1 om//PP//mark//9 att//SN//mark//9 föräldrar//NN|UTR|PLU|IND|NOM//nsubj//9 eller//KN//cc//8 släktingar//NN|UTR|PLU|IND|NOM//conj//6 tvingar//VB|PRS|AKT//advcl//1 tonåringar//NN|UTR|PLU|IND|NOM//obj//9 att//IE//mark//12 gifta//VB|INF|AKT//xcomp//9 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//12 eller//KN//cc//15 utsätter//VB|PRS|AKT//conj//12 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//15 för//PP//case//18 påtryckningar//NN|UTR|PLU|IND|NOM//obl//15 att//IE//mark//20 göra//VB|INF|AKT//acl//18 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//20 .//MAD//punct//1
