15 Hur uppfattas bestämmelserna i smittskyddslagen? ;15.1//RG|NOM//nummod//1 Inledning//NN|UTR|SIN|IND|NOM//ROOT//1
15 Hur uppfattas bestämmelserna i smittskyddslagen? ;"Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//89 kan//VB|PRS|AKT//aux//89 jämföras//VB|INF|SFO//parataxis//77 med//PP//case//91 resultaten//NN|NEU|PLU|DEF|NOM//obl//89 i//PP//case//94 ""//PAD//punct//94 Venhälsestudien//PM|NOM//nmod//91 ""//PAD//punct//94 där//HA//advmod//102 55//RG|NOM//nummod//98 %//NN|AN//nsubj//102 av//PP//case//101 de//DT|UTR/NEU|PLU|DEF//det//101 tillfrågade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//98 ansåg//VB|PRT|AKT//acl:relcl//94 att//SN//mark//106 smittskyddslagen//NN|UTR|SIN|DEF|NOM//nsubj//106 inte//AB//advmod//106 påverkade//VB|PRT|AKT//ccomp//102 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//109 sexuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//109 beteende//NN|NEU|SIN|IND|NOM//obj//106 och//KN//cc//112 63//RG|NOM//nummod//112 %//NN|AN//conj//109 att//SN//mark//116 lagen//NN|UTR|SIN|DEF|NOM//nsubj//116 inte//AB//advmod//116 påverkade//VB|PRT|AKT//advcl//106 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//118 livssituation//NN|UTR|SIN|IND|NOM//obj//116 i//PP//advmod//116 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//119 .//MAD//punct//116"
15 Hur uppfattas bestämmelserna i smittskyddslagen? ;Av//PP//case//123 kommentarerna//NN|UTR|PLU|DEF|NOM//obl//127 från//PP//case//126 dessa//DT|UTR/NEU|PLU|DEF//det//126 patienter//NN|UTR|PLU|IND|NOM//nmod//123 framgår//VB|PRS|AKT//conj//116 att//SN//mark//131 man//PN|UTR|SIN|IND|SUB//nsubj//131 bl.a.//AB|AN//advmod//131 anser//VB|PRS|AKT//ccomp//127 att//SN//mark//134 beteendet//NN|NEU|SIN|DEF|NOM//nsubj:pass//134 styrs//VB|PRS|SFO//ccomp//131 av//PP//case//138 den//DT|UTR|SIN|DEF//det//138 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//138 moraluppfattningen//NN|UTR|SIN|DEF|NOM//obl:agent//134 och//KN//cc//143 inte//AB//advmod//143 av//PP//case//143 lagens//NN|UTR|SIN|DEF|GEN//nmod:poss//143 bestämmelser//NN|UTR|PLU|IND|NOM//conj//138 .//MAD//punct//127
15 Hur uppfattas bestämmelserna i smittskyddslagen? ;"Kommentarerna//NN|UTR|PLU|DEF|NOM//nsubj//151 från//PP//case//147 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//145 som//HP|-|-|-//nsubj//150 varit//VB|SUP|AKT//cop//150 negativt//AB|POS//advmod//151 inställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//127 i//PP//case//154 ""//PAD//punct//154 Venhälsestudien//PM|NOM//nmod//151 ""//PAD//punct//154 och//KN//cc//158 ""//PAD//punct//158 Danderydsstudien//PM|NOM//conj//154 ""//PAD//punct//158 har//VB|PRS|AKT//aux//162 främst//AB|SUV//advmod//162 rört//VB|SUP|AKT//conj//8 kritik//NN|UTR|SIN|IND|NOM//obj//162 mot//PP//case//167 den//DT|UTR|SIN|DEF//det//167 s.k.//AB|AN//amod//167 informationsplikten//NN|UTR|SIN|DEF|NOM//nmod//163 och//KN//cc//172 den//DT|UTR|SIN|DEF//det//171 behandlande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//171 läkarens//NN|UTR|SIN|DEF|GEN//nmod:poss//172 skyldighet//NN|UTR|SIN|IND|NOM//conj//167 att//IE//mark//174 kontrollera//VB|INF|AKT//acl//172 och//KN//cc//176 anmäla//VB|INF|AKT//conj//174 missförhållanden//NN|NEU|PLU|IND|NOM//obj//176 till//PP//case//179 smittskyddsläkaren//NN|UTR|SIN|DEF|NOM//obl//176 ,//MID//punct//183 samt//KN//cc//183 patientens//NN|UTR|SIN|DEF|GEN//nmod:poss//183 rädsla//NN|UTR|SIN|IND|NOM//conj//8 för//PP//mark//187 att//IE//mark//187 själv//JJ|POS|UTR|SIN|IND|NOM//advmod//187 komma//VB|INF|AKT//acl//183 ifråga//AB//compound:prt//187 för//PP//case//191 smittskyddslagens//NN|UTR|SIN|DEF|GEN//nmod:poss//191 tvångsåtgärder//NN|UTR|PLU|IND|NOM//obl//187 .//MID//punct//183"
15 Hur uppfattas bestämmelserna i smittskyddslagen? ;15.2.2//RG|NOM//nummod//194 Studier//NN|UTR|PLU|IND|NOM//obl//8 rörande//PP//case//197 osmittade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//197 personer//NN|UTR|PLU|IND|NOM//nmod//194 som//HP|-|-|-//nsubj//200 varit//VB|SUP|AKT//cop//200 riskutsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//197
15 Hur uppfattas bestämmelserna i smittskyddslagen? ;"Av//PP//case//1 Berglunds//PM|GEN//obl//5 ""//PAD//punct//1 Hivtestningsenkät//NN|NEU|SIN|IND|NOM//appos//1 ""//PAD//punct//3 framgår//VB|PRS|AKT//advcl//42 att//SN//mark//7 kännedomen//NN|UTR|SIN|DEF|NOM//xcomp//5 om//PP//case//11 den//DT|UTR|SIN|DEF//det//11 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//11 smittskyddslagstiftningen//NN|UTR|SIN|DEF|NOM//obl//7 och//KN//cc//14 de//DT|UTR/NEU|PLU|DEF//det//14 föreskrifter//NN|UTR|PLU|IND|NOM//conj//5 som//HP|-|-|-//nsubj//16 gäller//VB|PRS|AKT//acl:relcl//14 för//PP//case//19 hivpositiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 personer//NN|UTR|PLU|IND|NOM//obl//16 genomgående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//16 var//VB|PRT|AKT//cop//22 hög//JJ|POS|UTR|SIN|IND|NOM//xcomp//5 bland//PP//case//26 de//DT|UTR/NEU|PLU|DEF//det//26 tillfrågade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//26 personerna//NN|UTR|PLU|DEF|NOM//nmod//22 .//MAD//punct//5"
15 Hur uppfattas bestämmelserna i smittskyddslagen? ;I//PP//case//29 syfte//NN|NEU|SIN|IND|NOM//obl//5 att//IE//mark//31 belysa//VB|INF|AKT//acl//29 uppfattningen//NN|UTR|SIN|DEF|NOM//obj//31 om//PP//case//35 smittskyddslagens//NN|UTR|SIN|DEF|GEN//nmod:poss//35 inverkan//NN|UTR|SIN|IND|NOM//obl//31 på//PP//case//37 beteendet//NN|NEU|SIN|DEF|NOM//nmod//35 fick//VB|PRT|AKT//aux//42 de//DT|UTR/NEU|PLU|DEF//det//41 tillfrågade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//41 personerna//NN|UTR|PLU|DEF|NOM//nsubj//42 ta//VB|INF|AKT//ROOT//42 ställning//NN|UTR|SIN|IND|NOM//obj//42 till//PP//case//47 några//DT|UTR/NEU|PLU|IND//det//47 konkreta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 påståenden//NN|NEU|PLU|IND|NOM//obl//42 om//PP//case//50 lagens//NN|UTR|SIN|DEF|GEN//nmod:poss//50 effekter//NN|UTR|PLU|IND|NOM//nmod//47 .//MAD//punct//42
15 Hur uppfattas bestämmelserna i smittskyddslagen? ;"I//PP//case//1 påståendet//NN|NEU|SIN|DEF|NOM//obl//19 att//SN//mark//6 ""//PAD//punct//6 smittskyddslagens//NN|UTR|SIN|DEF|GEN//nmod:poss//5 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//6 gör//VB|PRS|AKT//acl//1 att//SN//mark//9 jag//PN|UTR|SIN|DEF|SUB//nsubj//9 undviker//VB|PRS|AKT//ccomp//6 att//IE//mark//11 utsätta//VB|INF|AKT//xcomp//9 mig//PN|UTR|SIN|DEF|OBJ//obj//11 för//PP//case//14 risken//NN|UTR|SIN|DEF|NOM//obl//11 att//IE//mark//16 bli//VB|INF|AKT//acl//14 hivpositiv//JJ|POS|UTR|SIN|IND|NOM//xcomp//16 ""//PAD//punct//19 instämde//VB|PRT|AKT//ROOT//19 helt//AB|POS//advmod//19 eller//KN//cc//23 delvis//AB//advmod//23 32//RG|NOM//nummod//24 %//NN|AN//obj//19 av//PP//case//28 de//DT|UTR/NEU|PLU|DEF//det//28 homosexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 männen//NN|UTR|PLU|DEF|NOM//nmod//24 ,//MID//punct//19 44//RG|NOM//nummod//31 %//NN|AN//appos//19 av//PP//case//35 de//DT|UTR/NEU|PLU|DEF//det//35 heterosexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 männen//NN|UTR|PLU|DEF|NOM//nmod//31 och//KN//cc//38 43//RG|NOM//nummod//38 %//NN|AN//conj//31 av//PP//case//40 kvinnorna//NN|UTR|PLU|DEF|NOM//nmod//38 .//MAD//punct//19"
15 Hur uppfattas bestämmelserna i smittskyddslagen? ;"I//PP//case//1 påståendet//NN|NEU|SIN|DEF|NOM//obl//19 ""//PAD//punct//1 P.g.a.//AB|AN//advmod//7 smittskyddslagen//NN|UTR|SIN|DEF|NOM//nsubj//7 är//VB|PRS|AKT//cop//7 risken//NN|UTR|SIN|DEF|NOM//nsubj//7 liten//JJ|POS|UTR|SIN|IND|NOM//appos//1 att//IE//mark//10 bli//VB|INF|AKT//aux:pass//10 smittad//PC|PRF|UTR|SIN|IND|NOM//acl//7 av//PP//case//12 någon//PN|UTR|SIN|IND|SUB/OBJ//obl//10 som//HP|-|-|-//nsubj//14 känner//VB|PRS|AKT//acl:relcl//12 till//PL//compound:prt//14 sin//PS|UTR|SIN|DEF//nmod:poss//17 hivinfektion//NN|UTR|SIN|IND|NOM//obj//14 ""//PAD//punct//19 instämde//VB|PRT|AKT//ROOT//19 helt//AB|POS//advmod//19 eller//KN//cc//23 delvis//AB//advmod//23 17//RG|NOM//nummod//24 %//NN|AN//obj//19 av//PP//case//28 de//DT|UTR/NEU|PLU|DEF//det//28 homosexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 männen//NN|UTR|PLU|DEF|NOM//nmod//24 ,//MID//punct//19 19//RG|NOM//nummod//31 %//NN|AN//appos//19 av//PP//case//35 de//DT|UTR/NEU|PLU|DEF//det//35 heterosexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 männen//NN|UTR|PLU|DEF|NOM//nmod//31 och//KN//cc//38 34//RG|NOM//nummod//38 %//NN|AN//conj//31 av//PP//case//40 kvinnorna//NN|UTR|PLU|DEF|NOM//nmod//38 .//MAD//punct//19"
15 Hur uppfattas bestämmelserna i smittskyddslagen? ;"Övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 svar//NN|NEU|PLU|IND|NOM//punct//19 fördelade//VB|PRT|AKT//xcomp//19 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//44 relativt//AB|POS//advmod//47 jämnt//AB|POS//xcomp//44 mellan//PP//case//51 ""//PAD//punct//51 Delvis//AB//advmod//51 avstånd//NN|NEU|SIN|IND|NOM//obl//44 ""//PAD//punct//51 ,//MID//punct//56 ""//PAD//punct//56 Helt//AB|POS//amod//56 avstånd//NN|NEU|SIN|IND|NOM//conj//19 ""//PAD//punct//56 och//KN//cc//61 ""//PAD//punct//61 Ej//AB//advmod//61 ta//VB|INF|AKT//conj//19 ställning//NN|UTR|SIN|IND|NOM//obj//61 ""//PAD//punct//19 .//MAD//punct//19"
15 Hur uppfattas bestämmelserna i smittskyddslagen? ;"Vidare//AB|KOM//advmod//1 instämde//VB|PRT|AKT//ROOT//1 22//RG|NOM//nummod//3 %//NN|AN//nsubj//1 av//PP//case//7 de//DT|UTR/NEU|PLU|DEF//det//7 homosexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 männen//NN|UTR|PLU|DEF|NOM//nmod//3 ,//MID//punct//3 16//RG|NOM//nummod//10 %//NN|AN//appos//3 av//PP//case//14 de//DT|UTR/NEU|PLU|DEF//det//14 heterosexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 männen//NN|UTR|PLU|DEF|NOM//nmod//10 och//KN//cc//17 8//RG|NOM//nummod//17 %//NN|AN//conj//3 av//PP//case//19 kvinnorna//NN|UTR|PLU|DEF|NOM//nmod//17 helt//AB|POS//advmod//1 eller//KN//cc//22 delvis//AB//conj//20 i//PP//mark//28 att//SN//mark//28 ""//PAD//punct//28 smittskyddslagens//NN|UTR|SIN|DEF|GEN//nmod:poss//27 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//28 gör//VB|PRS|AKT//advcl//1 att//SN//mark//32 jag//PN|UTR|SIN|DEF|SUB//nsubj//32 skulle//VB|PRT|AKT//aux//32 låta//VB|INF|AKT//ccomp//28 bli//VB|INF|AKT//xcomp//32 att//IE//mark//35 hivtesta//VB|INF|AKT//xcomp//33 mig//PN|UTR|SIN|DEF|OBJ//obj//35 om//SN//mark//40 jag//PN|UTR|SIN|DEF|SUB//nsubj//40 verkligen//AB//advmod//40 trodde//VB|PRT|AKT//ccomp//35 att//SN//mark//44 jag//PN|UTR|SIN|DEF|SUB//nsubj//44 var//VB|PRT|AKT//cop//44 hivsmittad//PC|PRF|UTR|SIN|IND|NOM//ccomp//40 ""//PAD//punct//1 .//MAD//punct//1"
15 Hur uppfattas bestämmelserna i smittskyddslagen? ;Emellertid//AB//advmod//48 tog//VB|PRT|AKT//parataxis//1 nära//AB|POS//advmod//50 60//RG|NOM//nummod//51 %//NN|AN//obj//48 av//PP//case//55 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//55 tillfrågade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//55 män//NN|UTR|PLU|IND|NOM//nmod//51 helt//AB|POS//advmod//57 avstånd//NN|NEU|SIN|IND|NOM//obj//48 från//PP//case//60 detta//DT|NEU|SIN|DEF//det//60 påstående//NN|NEU|SIN|IND|NOM//obl//48 och//KN//cc//66 av//PP//case//65 de//DT|UTR/NEU|PLU|DEF//det//65 homosexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 männen//NN|UTR|PLU|DEF|NOM//obl//66 uppgav//VB|PRT|AKT//conj//48 78//RG|NOM//nummod//68 %//NN|AN//obj//66 att//SN//mark//72 smittskyddslagen//NN|UTR|SIN|DEF|NOM//nsubj//72 inte//AB//advmod//72 hindrar//VB|PRS|AKT//acl//68 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//72 från//PP//mark//76 att//IE//mark//76 ta//VB|INF|AKT//advcl//72 reda//PL//compound:prt//76 på//PP//mark//82 om//SN//mark//82 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//82 är//VB|PRS|AKT//cop//82 smittade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//76 om//SN//mark//86 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//86 verkligen//AB//advmod//86 tror//VB|PRS|AKT//advcl//82 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//86 kunna//VB|INF|AKT//aux//89 vara//VB|INF|AKT//cop//90 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//86 .//MAD//punct//1
