1 Uppdraget m.m.;I//PP//case//1 Tryck-//NN|UTR|-|-|SMS//obl//20 och//KN//cc//5 yttrandefrihetsberedningens//NN|UTR|SIN|DEF|GEN//nmod:poss//4 uppdrag//NN|NEU|SIN|IND|NOM//nsubj//5 ingår//VB|PRS|AKT//conj//1 att//IE//mark//7 överväga//VB|INF|AKT//xcomp//5 frågan//NN|UTR|SIN|DEF|NOM//obj//7 om//SN//case//12 det//PN|NEU|SIN|DEF|SUB/OBJ//det//12 mot//PP//case//12 bakgrund//NN|UTR|SIN|IND|NOM//obl//7 av//PP//case//18 den//DT|UTR|SIN|DEF//det//18 tekniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 och//KN//cc//17 mediala//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//15 utvecklingen//NN|UTR|SIN|DEF|NOM//nmod//12 är//VB|PRS|AKT//cop//20 möjligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//20 att//IE//mark//24 i//PP//case//23 längden//NN|UTR|SIN|DEF|NOM//obl//24 behålla//VB|INF|AKT//csubj//20 en//DT|UTR|SIN|IND//det//27 teknikberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 grundlagsreglering//NN|UTR|SIN|IND|NOM//obj//24 av//PP//case//29 yttrandefriheten//NN|UTR|SIN|DEF|NOM//nmod//27 i//PP//case//31 medierna//NN|NEU|PLU|DEF|NOM//nmod//29 och//KN//cc//37 om//SN//mark//37 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//37 på//PP//advmod//37 sikt//NN|UTR|SIN|IND|NOM//fixed//35 finns//VB|PRS|SFO//conj//24 anledning//NN|UTR|SIN|IND|NOM//nsubj//37 att//IE//mark//40 slå//VB|INF|AKT//acl//38 samman//PL//compound:prt//40 TF//PM|NOM//obj//40 och//KN//cc//44 YGL//PM|NOM//conj//38 till//PP//case//47 en//DT|UTR|SIN|IND//det//47 grundlag//NN|UTR|SIN|IND|NOM//obl//37 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//37 såväl//KN//advmod//50 tryckfrihet//NN|UTR|SIN|IND|NOM//obl//37 som//KN//cc//53 annan//JJ|POS|UTR|SIN|IND|NOM//amod//53 yttrandefrihet//NN|UTR|SIN|IND|NOM//conj//50 .//MAD//punct//20
2 Det nu gällande tryck- och yttrandefrihetsrättsliga systemet;För//PP//mark//7 att//SN//fixed//0 TF//PM|NOM//nsubj//7 och//KN//cc//4 YGL//PM|NOM//conj//2 skall//VB|PRS|AKT//aux//7 vara//VB|INF|AKT//cop//7 tillämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//17 måste//VB|PRS|AKT//aux//17 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 formella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 ,//MID//punct//12 materiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//10 och//KN//cc//14 territoriella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//10 krav//NN|NEU|PLU|IND|NOM//nsubj//17 vara//VB|INF|AKT//cop//17 uppfyllda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//17 .//MAD//punct//17
2 Det nu gällande tryck- och yttrandefrihetsrättsliga systemet;De//DT|UTR/NEU|PLU|DEF//det//21 formella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 kraven//NN|NEU|PLU|DEF|NOM//nsubj//22 avser//VB|PRS|AKT//parataxis//17 den//DT|UTR|SIN|DEF//obj//22 använda//PC|PRF|UTR/NEU|SIN|DEF|NOM//xcomp//22 kommunikationstekniken//NN|UTR|SIN|DEF|NOM//obj//24 och//KN//cc//27 spridningen//NN|UTR|SIN|DEF|NOM//conj//25 till//PP//case//29 allmänheten//NN|UTR|SIN|DEF|NOM//nmod//27 ,//MID//punct//32 med//PP//case//32 bortseende//NN|NEU|SIN|IND|NOM//obl//22 från//PP//case//34 innehållet//NN|NEU|SIN|DEF|NOM//nmod//32 .//MID//punct//17
2 Det nu gällande tryck- och yttrandefrihetsrättsliga systemet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//39 är//VB|PRS|AKT//cop//39 de//DT|UTR/NEU|PLU|DEF//det//39 krav//NN|NEU|PLU|IND|NOM//parataxis//17 som//HP|-|-|-//nsubj//41 avser//VB|PRS|AKT//acl:relcl//39 kommunikationstekniken//NN|UTR|SIN|DEF|NOM//obj//41 som//HP|-|-|-//nsubj:pass//45 kan//VB|PRS|AKT//aux//45 sägas//VB|INF|SFO//acl:relcl//42 göra//VB|INF|AKT//xcomp//45 grundlagsskyddet//NN|NEU|SIN|DEF|NOM//obj//46 teknikberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//46 (//PAD//punct//39 se//VB|IMP|AKT//conj//39 närmare//AB|KOM//advmod//52 nedan//AB//advmod//50 )//PAD//punct//39 .//MAD//punct//39
2 Det nu gällande tryck- och yttrandefrihetsrättsliga systemet;De//DT|UTR/NEU|PLU|DEF//det//57 materiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 kraven//NN|NEU|PLU|DEF|NOM//nsubj//58 tar//VB|PRS|AKT//conj//39 sikte//NN|NEU|SIN|IND|NOM//compound:prt//58 på//PP//compound:prt//58 om//SN//case//62 innehållet//NN|NEU|SIN|DEF|NOM//obl//58 i//PP//case//64 yttrandet//NN|NEU|SIN|DEF|NOM//nmod//62 kan//VB|PRS|AKT//aux//66 anses//VB|INF|SFO//conj//39 ha//VB|INF|AKT//xcomp//66 med//PP//case//69 yttrandefriheten//NN|UTR|SIN|DEF|NOM//obl//67 att//IE//mark//71 göra//VB|INF|AKT//acl//69 eller//KN//cc//73 inte//AB//conj//71 .//MAD//punct//39
2 Det nu gällande tryck- och yttrandefrihetsrättsliga systemet;Bedrägeri//NN|NEU|SIN|IND|NOM//nsubj:pass//78 och//KN//cc//77 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//75 anses//VB|PRS|SFO//conj//39 t.ex.//AB|AN//advmod//78 inte//AB//advmod//81 falla//VB|INF|AKT//xcomp//78 in//PL//compound:prt//81 under//PP//case//84 grundlagsskyddet//NN|NEU|SIN|DEF|NOM//obl//81 .//MID//punct//39
2 Det nu gällande tryck- och yttrandefrihetsrättsliga systemet;De//DT|UTR/NEU|PLU|DEF//det//88 territoriella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 kraven//NN|NEU|PLU|DEF|NOM//nsubj//89 avser//VB|PRS|AKT//parataxis//39 anknytningen//NN|UTR|SIN|DEF|NOM//advmod//89 till//PP//case//92 Sverige//PM|NOM//obl//89 .//MAD//punct//39
2 Det nu gällande tryck- och yttrandefrihetsrättsliga systemet;Grundlagsskyddet//NN|NEU|SIN|DEF|NOM//nsubj//5 för//PP//case//2 tryck-//NN|UTR|-|-|SMS//nmod//0 och//KN//cc//4 yttrandefriheten//NN|UTR|SIN|DEF|NOM//conj//2 har//VB|PRS|AKT//ROOT//5 en//DT|UTR|SIN|IND//det//8 lång//JJ|POS|UTR|SIN|IND|NOM//amod//8 historia//NN|UTR|SIN|IND|NOM//obj//5 och//KN//cc//11 stark//JJ|POS|UTR|SIN|IND|NOM//amod//11 förankring//NN|UTR|SIN|IND|NOM//conj//8 i//PP//case//13 Sverige//PM|NOM//nmod//11 .//MAD//punct//5
2 Det nu gällande tryck- och yttrandefrihetsrättsliga systemet;Den//DT|UTR|SIN|DEF//det//17 första//RO|NOM//amod//17 tryckfrihetsförordningen//NN|UTR|SIN|DEF|NOM//nsubj//18 trädde//VB|PRT|AKT//parataxis//5 i//PP//advmod//18 kraft//NN|UTR|SIN|IND|NOM//fixed//19 redan//AB//advmod//23 år//NN|NEU|SIN|IND|NOM//nmod//23 1766//RG|NOM//obl//18 .//MID//punct//5
2 Det nu gällande tryck- och yttrandefrihetsrättsliga systemet;Flera//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj:pass//41 av//PP//case//28 de//DT|UTR/NEU|PLU|DEF//det//28 principer//NN|UTR|PLU|IND|NOM//nmod//25 som//HP|-|-|-//nsubj//30 ligger//VB|PRS|AKT//acl:relcl//28 till//PP//advmod//30 grund//NN|UTR|SIN|IND|NOM//fixed//31 för//PP//fixed//31 det//DT|NEU|SIN|DEF//fixed//31 nu//AB//fixed//31 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//37 tryck-//NN|UTR|-|-|SMS//nsubj:pass//41 och//KN//cc//39 yttrandefrihetsrättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//37 systemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//41 infördes//VB|PRT|SFO//parataxis//5 då//AB//advmod//41 .//MAD//punct//41
2 Det nu gällande tryck- och yttrandefrihetsrättsliga systemet;Regleringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//47 har//VB|PRS|AKT//aux//47 därefter//AB//advmod//47 ändrats//VB|SUP|SFO//parataxis//41 vid//PP//case//52 ett//DT|NEU|SIN|IND//det//51 stort//JJ|POS|NEU|SIN|IND|NOM//amod//51 antal//NN|NEU|SIN|IND|NOM//nmod//52 tillfällen//NN|NEU|PLU|IND|NOM//obl//47 och//KN//cc//58 den//DT|UTR|SIN|DEF//det//57 nu//AB//advmod//57 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//57 tryckfrihetsförordningen//NN|UTR|SIN|DEF|NOM//nsubj//58 trädde//VB|PRT|AKT//conj//47 i//PP//advmod//58 kraft//NN|UTR|SIN|IND|NOM//fixed//59 år//NN|NEU|SIN|IND|NOM//nmod//62 1950//RG|NOM//obl//58 .//MAD//punct//47
2 Det nu gällande tryck- och yttrandefrihetsrättsliga systemet;YGL//PM|NOM//nsubj//65 tillkom//VB|PRT|AKT//parataxis//47 med//PP//case//67 TF//PM|NOM//obl//65 som//KN//case//69 förebild//NN|UTR|SIN|IND|NOM//obl//65 och//KN//cc//71 trädde//VB|PRT|AKT//conj//65 i//PP//advmod//71 kraft//NN|UTR|SIN|IND|NOM//fixed//72 år//NN|NEU|SIN|IND|NOM//nmod//75 1992//RG|NOM//obl//71 .//MAD//punct//5
2 Det nu gällande tryck- och yttrandefrihetsrättsliga systemet;Den//DT|UTR|SIN|DEF//det//1 efterhandsgranskning//NN|UTR|SIN|IND|NOM//nsubj//24 av//PP//case//3 innehåll//NN|NEU|SIN|IND|NOM//nmod//1 som//HP|-|-|-//nsubj//5 sker//VB|PRS|AKT//acl:relcl//3 genom//PP//case//8 pressbranschens//NN|UTR|SIN|DEF|GEN//nmod:poss//8 självsaneringsorgan//NN|UTR|SIN|DEF|NOM//nmod//9 PO//PM|NOM//obl//5 och//KN//cc//11 PON//NN|AN//conj//9 och//KN//cc//14 genom//PP//case//14 Granskningsnämnden//NN|UTR|SIN|DEF|NOM//conj//9 för//PP//case//16 radio//NN|UTR|SIN|IND|NOM//nmod//14 och//KN//cc//18 TV//NN|UTR|SIN|IND|NOM//conj//16 är//VB|PRS|AKT//cop//24 i//PP//case//22 viss//JJ|POS|UTR|SIN|IND|NOM//amod//22 mån//NN|UTR|SIN|IND|NOM//fixed//19 en//DT|UTR|SIN|IND//det//24 förutsättning//NN|UTR|SIN|IND|NOM//ROOT//24 för//PP//case//26 TF//PM|NOM//nmod//24 ://MID//punct//24 s//NN|AN//nmod//24 och//KN//cc//30 YGL//PM|NOM//conj//28 ://MID//punct//24
2 Det nu gällande tryck- och yttrandefrihetsrättsliga systemet;s//NN|NEU|SIN|IND|GEN//nummod//34 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 lydelse//NN|UTR|SIN|IND|NOM//appos//24 .//MAD//punct//24
2 Det nu gällande tryck- och yttrandefrihetsrättsliga systemet;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//37 finns//VB|PRS|SFO//parataxis//24 också//AB//advmod//37 en//DT|UTR|SIN|IND//det//41 viss//JJ|POS|UTR|SIN|IND|NOM//amod//41 självsaneringsverksamhet//NN|UTR|SIN|IND|NOM//nsubj//37 i//PP//case//45 fråga//NN|UTR|SIN|IND|NOM//fixed//42 om//PP//case//45 Internet//NN|NEU|SIN|DEF|NOM//nmod//41 .//MID//punct//37
