12 Socialtjänstens finansiering;I//PP//case//1 direktiven//NN|NEU|PLU|DEF|NOM//obl//4 till//PP//case//3 utredningen//NN|UTR|SIN|DEF|NOM//nmod//1 skriver//VB|PRS|AKT//ROOT//4 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//4 att//SN//mark//9 utredaren//NN|UTR|SIN|DEF|NOM//nsubj//9 ska//VB|PRS|AKT//aux//9 analysera//VB|INF|AKT//ccomp//4 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 behov//NN|NEU|PLU|IND|NOM//obj//9 av//PP//mark//14 att//IE//mark//14 förändra//VB|INF|AKT//acl//11 principerna//NN|UTR|PLU|DEF|NOM//obj//14 för//PP//case//18 socialtjänstens//NN|UTR|SIN|DEF|GEN//nmod:poss//18 finansiering//NN|UTR|SIN|IND|NOM//nmod//15 utifrån//PP//case//20 behovet//NN|NEU|SIN|DEF|NOM//obl//14 av//PP//mark//23 att//IE//mark//23 få//VB|INF|AKT//acl//20 till//PP//compound:prt//23 stånd//NN|NEU|SIN|IND|NOM//fixed//24 en//DT|UTR|SIN|IND//det//29 mer//AB|KOM//advmod//28 långsiktig//JJ|POS|UTR|SIN|IND|NOM//amod//29 stabilitet//NN|UTR|SIN|IND|NOM//obj//23 i//PP//case//31 resurserna//NN|UTR|PLU|DEF|NOM//nmod//29 på//PP//case//35 socialtjänstens//NN|UTR|SIN|DEF|GEN//nmod:poss//35 alla//DT|UTR/NEU|PLU|IND/DEF//det//35 omsorgsområden//NN|NEU|PLU|IND|NOM//obl//23 .//MAD//punct//4
12.1 Dagens principer för finansiering av socialtjänsten;En//DT|UTR|SIN|IND//det//2 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 princip//NN|UTR|SIN|IND|NOM//ROOT//2 för//PP//case//4 finansieringen//NN|UTR|SIN|DEF|NOM//nmod//2 av//PP//case//6 socialtjänsten//NN|UTR|SIN|DEF|NOM//nmod//4 är//VB|PRS|AKT//cop//2 att//SN//mark//16 den//DT|UTR|SIN|DEF//det//10 finansiering//NN|UTR|SIN|IND|NOM//nsubj//16 som//HP|-|-|-//nsubj//12 finns//VB|PRS|SFO//acl:relcl//10 inte//AB//advmod//12 är//VB|PRS|AKT//cop//16 särskilt//AB//advmod//16 riktad//PC|PRF|UTR|SIN|IND|NOM//ccomp//7 till//PP//case//18 socialtjänsten//NN|UTR|SIN|DEF|NOM//obl//16 .//MAD//punct//2
12.1 Dagens principer för finansiering av socialtjänsten;De//DT|UTR/NEU|PLU|DEF//det//22 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 skatteintäkterna//NN|UTR|PLU|DEF|NOM//nsubj//30 och//KN//cc//25 de//DT|UTR/NEU|PLU|DEF//det//25 statsbidrag//NN|NEU|PLU|IND|NOM//conj//22 staten//NN|UTR|SIN|DEF|NOM//nsubj//27 ger//VB|PRS|AKT//acl:relcl//25 till//PP//case//29 kommunerna//NN|UTR|PLU|DEF|NOM//obl//27 utgör//VB|PRS|AKT//parataxis//2 en//DT|UTR|SIN|IND//det//33 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//33 finansiering//NN|UTR|SIN|IND|NOM//obj//30 av//PP//case//40 i//PP//advmod//40 stort//AB//fixed//35 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//35 all//DT|UTR|SIN|IND/DEF//det//40 kommunal//JJ|POS|UTR|SIN|IND|NOM//amod//40 verksamhet//NN|UTR|SIN|IND|NOM//nmod//33 ,//MID//punct//43 inklusive//PP//case//43 socialtjänsten//NN|UTR|SIN|DEF|NOM//conj//40 .//MAD//punct//2
12.1 Dagens principer för finansiering av socialtjänsten;Det//DT|NEU|SIN|DEF//det//2 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 skälet//NN|NEU|SIN|DEF|NOM//nsubj//10 till//PP//case//6 den//DT|UTR|SIN|DEF//det//6 generella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 formen//NN|UTR|SIN|DEF|NOM//nmod//2 för//PP//case//8 finansiering//NN|UTR|SIN|IND|NOM//nmod//6 är//VB|PRS|AKT//cop//10 uppfattningen//NN|UTR|SIN|DEF|NOM//ROOT//10 att//SN//mark//15 den//DT|UTR|SIN|DEF//det//14 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//15 bedrivs//VB|PRS|SFO//csubj//10 effektivare//AB|KOM//xcomp//15 om//PP//mark//25 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//25 i//PP//case//22 så//AB//advmod//21 stor//JJ|POS|UTR|SIN|IND|NOM//amod//22 utsträckning//NN|UTR|SIN|IND|NOM//obl//25 som//KN//nsubj:pass//25 möjligt//JJ|POS|NEU|SIN|IND|NOM//advmod//25 styrs//VB|PRS|SFO//advcl//15 av//PP//case//28 lokalpolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 överväganden//NN|NEU|PLU|IND|NOM//obl:agent//25 givet//PC|PRF|NEU|SIN|IND|NOM//amod//30 mål//NN|NEU|SIN|IND|NOM//obl//25 som//HP|-|-|-//nsubj:pass//32 formulerats//VB|SUP|SFO//acl:relcl//30 på//PP//case//35 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//35 nivå//NN|UTR|SIN|IND|NOM//obl//32 .//MAD//punct//10
12.1 Dagens principer för finansiering av socialtjänsten;Målen//NN|NEU|PLU|DEF|NOM//nsubj//38 utgör//VB|PRS|AKT//parataxis//10 en//DT|UTR|SIN|IND//det//40 ram//NN|UTR|SIN|IND|NOM//obj//38 inom//PP//case//42 vilken//HP|UTR|SIN|IND//obl//47 den//DT|UTR|SIN|DEF//det//45 lokala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//45 politiken//NN|UTR|SIN|DEF|NOM//nsubj//47 kan//VB|PRS|AKT//aux//47 göra//VB|INF|AKT//advcl//38 överväganden//NN|NEU|PLU|IND|NOM//obj//47 och//KN//cc//50 prioriteringar//NN|UTR|PLU|IND|NOM//conj//48 .//MAD//punct//38
12.1 Dagens principer för finansiering av socialtjänsten;Exempelvis//AB//advmod//53 handlar//VB|PRS|AKT//conj//38 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//53 om//PP//case//56 prioriteringar//NN|UTR|PLU|IND|NOM//obl//53 mellan//PP//case//59 alternativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 verksamhetsområden//NN|NEU|PLU|IND|NOM//nmod//56 .//MAD//punct//38
12.1 Dagens principer för finansiering av socialtjänsten;När//HA//mark//4 det//DT|NEU|SIN|DEF//det//3 generella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 statsbidragssystemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//4 infördes//VB|PRT|SFO//advcl//5 utgick//VB|PRT|AKT//ROOT//5 man//PN|UTR|SIN|IND|SUB//nsubj//5 ifrån//PP//mark//13 att//SN//mark//13 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//13 i//PP//case//11 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//13 skulle//VB|PRT|AKT//aux//13 öka//VB|INF|AKT//advcl//5 effektiviteten//NN|UTR|SIN|DEF|NOM//obj//13 .//MAD//punct//5
12.1 Dagens principer för finansiering av socialtjänsten;Vid//PP//case//22 den//DT|UTR|SIN|DEF//det//19 kommunalekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 reformen//NN|UTR|SIN|DEF|NOM//nsubj:pass//22 år//NN|NEU|SIN|IND|NOM//nmod//21 1993//RG|NOM//nmod//19 avskaffades//VB|PRT|SFO//conj//5 en//DT|UTR|SIN|IND//det//24 mängd//NN|UTR|SIN|IND|NOM//nsubj//25 riktade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//26 statsbidrag//NN|NEU|PLU|IND|NOM//nsubj:pass//22 .//MAD//punct//22
12.1 Dagens principer för finansiering av socialtjänsten;Ett//DT|NEU|SIN|IND//det//30 riktat//PC|PRF|NEU|SIN|IND|NOM//amod//30 statsbidrag//NN|NEU|SIN|IND|NOM//obj//31 utgår//VB|PRS|AKT//parataxis//22 som//KN//case//34 en//DT|UTR|SIN|IND//det//34 ersättning//NN|UTR|SIN|IND|NOM//obl//31 i//PP//case//40 förhållande//NN|NEU|SIN|IND|NOM//fixed//35 till//PP//fixed//35 den//DT|UTR|SIN|DEF//det//40 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//40 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//34 enligt//PP//case//43 något//DT|NEU|SIN|IND//det//43 mått//NN|NEU|SIN|IND|NOM//nmod//40 .//MAD//punct//22
12.1 Dagens principer för finansiering av socialtjänsten;Ett//DT|NEU|SIN|IND//nummod//46 mått//NN|NEU|SIN|IND|NOM//nsubj//49 kan//VB|PRS|AKT//aux//49 vara//VB|INF|AKT//cop//49 kostnaden//NN|UTR|SIN|DEF|NOM//parataxis//22 för//PP//case//51 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//49 och//KN//cc//56 ett//DT|NEU|SIN|IND//det//56 annat//JJ|POS|NEU|SIN|IND|NOM//amod//56 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 indikatorer//NN|UTR|PLU|IND|NOM//conj//49 på//PP//case//60 den//DT|UTR|SIN|DEF//det//60 faktiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//60 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//56 ,//MID//punct//56 som//HP|-|-|-//case//63 antalet//NN|NEU|SIN|DEF|NOM//appos//56 barn//NN|NEU|PLU|IND|NOM//nmod//63 i//PP//case//66 barnomsorgen//NN|UTR|SIN|DEF|NOM//nmod//64 etc.//AB|AN//obl//22
12.1 Dagens principer för finansiering av socialtjänsten;Det//DT|NEU|SIN|DEF//det//2 riktade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//2 statsbidraget//NN|NEU|SIN|DEF|NOM//nsubj//4 är//VB|PRS|AKT//cop//4 styrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//4 i//PP//case//6 meningen//NN|UTR|SIN|DEF|NOM//obl//4 att//SN//mark//19 kommunens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 kostnader//NN|UTR|PLU|IND|NOM//nsubj//19 ,//MID//punct//12 det//PN|NEU|SIN|DEF|SUB/OBJ//appos//10 som//HP|-|-|-//nsubj:pass//14 finansieras//VB|PRS|SFO//acl:relcl//12 med//PP//case//17 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 skattemedel//NN|NEU|PLU|IND|NOM//obl//14 ,//MID//punct//19 avviker//VB|PRS|AKT//acl//6 från//PP//case//23 den//DT|UTR|SIN|DEF//det//23 faktiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//23 kostnaden//NN|UTR|SIN|DEF|NOM//obl//19 för//PP//case//25 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//23 .//MAD//punct//4
12.1 Dagens principer för finansiering av socialtjänsten;Denna//DT|UTR|SIN|DEF//det//28 avvikelse//NN|UTR|SIN|IND|NOM//nsubj:pass//29 anses//VB|PRS|SFO//conj//4 påverka//VB|INF|AKT//xcomp//29 såväl//KN//advmod//32 inriktningen//NN|UTR|SIN|DEF|NOM//obj//30 som//KN//mark//34 omfattningen//NN|UTR|SIN|DEF|NOM//obl//30 av//PP//case//38 den//DT|UTR|SIN|DEF//det//38 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//38 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//34 .//MAD//punct//29
12.1 Dagens principer för finansiering av socialtjänsten;Genom//PP//case//43 det//DT|NEU|SIN|DEF//det//43 riktade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//43 statsbidraget//NN|NEU|SIN|DEF|NOM//obl//44 möter//VB|PRS|AKT//conj//4 alltså//AB//advmod//44 de//DT|UTR/NEU|PLU|DEF//det//48 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 beslutsfattarna//NN|UTR|PLU|DEF|NOM//nmod//49 relativpriser//NN|UTR|PLU|IND|NOM//obj//44 som//HP|-|-|-//nsubj//51 avviker//VB|PRS|AKT//acl:relcl//49 från//PP//case//54 de//DT|UTR/NEU|PLU|DEF//det//54 egentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//51 .//MAD//punct//44
12.1 Dagens principer för finansiering av socialtjänsten;Inriktningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//57 påverkas//VB|PRS|SFO//parataxis//44 därför//AB//mark//72 av//PP//fixed//58 att//SN//mark//72 nettopriserna//NN|UTR|PLU|DEF|NOM//nsubj//72 (//PAD//punct//61 alltså//AB//advmod//64 priset//NN|NEU|SIN|DEF|NOM//appos//61 efter//PP//case//66 avdrag//NN|NEU|SIN|IND|NOM//nmod//64 för//PP//case//70 det//DT|NEU|SIN|DEF//det//70 riktade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//70 statsbidraget//NN|NEU|SIN|DEF|NOM//nmod//66 )//PAD//punct//61 styr//VB|PRS|AKT//advcl//57 om//PP//compound:prt//72 konsumtionen//NN|UTR|SIN|DEF|NOM//obl//72 vid//PP//case//78 en//DT|UTR|SIN|IND//det//78 given//PC|PRF|UTR|SIN|IND|NOM//amod//78 budget//NN|UTR|SIN|IND|NOM//nmod//74 .//MAD//punct//44
12.1 Dagens principer för finansiering av socialtjänsten;Omfattningen//NN|UTR|SIN|DEF|NOM//nsubj//81 ökar//VB|PRS|AKT//parataxis//44 som//KN//mark//84 ett//DT|NEU|SIN|IND//det//84 resultat//NN|NEU|SIN|IND|NOM//obl//81 av//PP//case//86 statsbidragen//NN|UTR|SIN|DEF|NOM//nmod//84 minskar//VB|PRS|AKT//conj//4 kommunens//NN|UTR|SIN|DEF|GEN//nmod:poss//89 känslighet//NN|UTR|SIN|IND|NOM//nsubj//87 för//PP//case//91 kostnadsökningar//NN|UTR|PLU|IND|NOM//nmod//89 .//MAD//punct//4
12.1 Dagens principer för finansiering av socialtjänsten;I//PP//case//1 början//NN|UTR|SIN|DEF|NOM//obl//12 av//PP//case//3 1990-talet//NN|NEU|SIN|DEF|NOM//nmod//1 när//HA//mark//9 den//DT|UTR|SIN|DEF//det//8 kommunale//JJ|POS|MAS|SIN|DEF|NOM//amod//8 konomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 reformen//NN|UTR|SIN|DEF|NOM//nsubj//9 stod//VB|PRT|AKT//acl:relcl//1 för//PP//case//11 dörren//NN|UTR|SIN|DEF|NOM//obl//9 fanns//VB|PRT|SFO//ROOT//12 så//AB//advmod//14 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 riktade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//16 statsbidrag//NN|NEU|PLU|IND|NOM//nsubj//12 att//SN//mark//21 de//PN|UTR/NEU|PLU|DEF|SUB//det//19 sammantaget//AB//nsubj//21 hade//VB|PRT|AKT//aux//21 tappat//VB|SUP|AKT//acl//16 sin//PS|UTR|SIN|DEF//nmod:poss//23 styrförmåga//NN|UTR|SIN|IND|NOM//obj//21 ,//MID//punct//27 men//KN//cc//27 automatiskt//AB|POS//advmod//27 drev//VB|PRT|AKT//conj//21 upp//PL//compound:prt//27 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//30 kostnader//NN|UTR|PLU|IND|NOM//obj//27 när//HA//mark//33 kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//33 valde//VB|PRT|AKT//advcl//27 en//DT|UTR|SIN|IND//det//36 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 volym//NN|UTR|SIN|IND|NOM//obj//33 på//PP//case//38 verksamheten//NN|UTR|SIN|DEF|NOM//obl//33 .//MAD//punct//12
12.1 Dagens principer för finansiering av socialtjänsten;Generella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 statsbidrag//NN|NEU|PLU|IND|NOM//nsubj//43 skulle//VB|PRT|AKT//aux//43 leda//VB|INF|AKT//parataxis//12 till//PP//case//48 såväl//KN//advmod//48 en//DT|UTR|SIN|IND//det//48 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//48 inriktning//NN|UTR|SIN|IND|NOM//obl//43 på//PP//case//48 som//KN//case//54 en//DT|UTR|SIN|IND//det//54 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//53 avvägd//PC|PRF|UTR|SIN|IND|NOM//amod//54 omfattning//NN|UTR|SIN|IND|NOM//nmod//48 av//PP//case//58 den//DT|UTR|SIN|DEF//det//58 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//58 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//54 .//MAD//punct//12
12.1 Dagens principer för finansiering av socialtjänsten;Ett//DT|NEU|SIN|IND//det//2 viktigt//JJ|POS|NEU|SIN|IND|NOM//amod//2 skäl//NN|NEU|SIN|IND|NOM//nsubj:pass//28 till//PP//case//6 de//DT|UTR/NEU|PLU|DEF//det//6 generella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 statsbidragen//NN|NEU|PLU|DEF|NOM//nmod//2 är//VB|PRS|AKT//cop//2 att//SN//mark//11 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//11 skulle//VB|PRT|AKT//aux//11 leda//VB|INF|AKT//csubj//2 till//PP//case//15 en//DT|UTR|SIN|IND//det//15 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 kontroll//NN|UTR|SIN|IND|NOM//obl//11 på//PP//case//17 utgifterna//NN|UTR|PLU|DEF|NOM//nmod//15 för//PP//case//22 den//DT|UTR|SIN|DEF//det//22 samlade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//22 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//22 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//17 .//MAD//punct//2
12.1 Dagens principer för finansiering av socialtjänsten;Genom//PP//case//27 det//DT|NEU|SIN|DEF//det//27 generella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//27 statsbidraget//NN|NEU|SIN|DEF|NOM//obl//28 skapades//VB|PRT|SFO//ROOT//28 ett//DT|NEU|SIN|IND//det//30 instrument//NN|NEU|SIN|IND|NOM//nsubj:pass//28 för//PP//mark//33 att//IE//mark//33 anpassa//VB|INF|AKT//advcl//28 nivån//NN|UTR|SIN|DEF|NOM//obj//33 på//PP//case//36 statsbidraget//NN|NEU|SIN|DEF|NOM//obl//33 med//PP//case//42 hänsyn//NN|UTR|SIN|IND|NOM//fixed//37 till//PP//fixed//37 den//DT|UTR|SIN|DEF//det//42 rådande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 samhällsekonomin//NN|UTR|SIN|DEF|NOM//obl//33 .//MAD//punct//28
