
Finansdepartementet;I//PP//case//2 denna//DT|UTR|SIN|DEF//det//2 promemoria//NN|UTR|SIN|IND|NOM//obl//3 förslås//VB|PRS|SFO//ROOT//3 en//DT|UTR|SIN|IND//det//6 ny//JJ|POS|UTR|SIN|IND|NOM//amod//6 lag//NN|UTR|SIN|IND|NOM//obj//3 med//PP//case//9 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//6 till//PP//case//11 blankningsförordningen//NN|UTR|SIN|DEF|NOM//nmod//9 .//MAD//punct//3
2.1 Förslag till lag med kompletterande bestämmelser till EU:s blankningsförordning / Inledande bestämmelse;1//RG|NOM//nummod//1 §//NN|AN//nsubj//5  //_SP////1 Denna//DT|UTR|SIN|DEF//det//4 lag//NN|UTR|SIN|IND|NOM//nsubj//5 kompletterar//VB|PRS|AKT//ROOT//5 Europaparlamentets//NN|NEU|SIN|DEF|GEN//nmod:poss//9 och//KN//cc//9 rådets//NN|NEU|SIN|DEF|GEN//nmod:poss//9 förordning//NN|UTR|SIN|IND|NOM//obj//5 (//PAD//punct//11 EG//PM|NOM//appos//9 )//PAD//punct//11 om//PP//case//14 blankning//NN|UTR|SIN|IND|NOM//nmod//9 och//KN//cc//17 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 aspekter//NN|UTR|PLU|IND|NOM//conj//14 av//PP//case//19 kreditswappar//NN|UTR|PLU|IND|NOM//nmod//17 (//PAD//punct//21 blankningsförordningen//NN|UTR|SIN|DEF|NOM//conj//19 )//PAD//punct//21 .//MAD//punct//5
2.1 Förslag till lag med kompletterande bestämmelser till EU:s blankningsförordning / Inledande bestämmelse;Termer//NN|UTR|PLU|IND|NOM//nsubj//6 och//KN//cc//2 uttryck//NN|NEU|PLU|IND|NOM//conj//0 i//PP//case//5 denna//DT|UTR|SIN|DEF//det//5 lag//NN|UTR|SIN|IND|NOM//nmod//2 har//VB|PRS|AKT//ROOT//6 samma//DT|UTR/NEU|SIN/PLU|IND//det//8 betydelse//NN|UTR|SIN|IND|NOM//obj//6 som//KN//case//11 i//PP//case//11 blankningsförordningen//NN|UTR|SIN|DEF|NOM//obl//6 .//MAD//punct//6

2.1 Förslag till lag med kompletterande bestämmelser till EU:s blankningsförordning / Behörig myndighet;2//RG|NOM//nummod//1 §//NN|AN//nsubj//6  //_SP////1 Finansinspektionen//NN|UTR|SIN|DEF|NOM//nmod//1 är//VB|PRS|AKT//cop//6 behörig//JJ|POS|UTR|SIN|IND|NOM//amod//6 myndighet//NN|UTR|SIN|IND|NOM//ROOT//6 enligt//PP//case//8 blankningsförordningen//NN|UTR|SIN|DEF|NOM//nmod//6 .//MAD//punct//6

2.1 Förslag till lag med kompletterande bestämmelser till EU:s blankningsförordning / Ingripanden;Övervakning//NN|UTR|SIN|IND|NOM//nsubj//13 3//RG|NOM//nummod//2 §//NN|AN//obl//0  //_SP////2 För//PP//mark//6 att//IE//mark//6 se//VB|INF|AKT//advcl//13 till//PL//compound:prt//6 att//SN//mark//10 blankningsförordningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//10 följs//VB|PRS|SFO//ccomp//6 får//VB|PRS|AKT//aux//13 Finansinspektionen//NN|UTR|SIN|DEF|NOM//nsubj//13 förelägga//VB|INF|AKT//ROOT//13
2.1 Förslag till lag med kompletterande bestämmelser till EU:s blankningsförordning / Ingripanden;Första//RO|NOM//amod//1 stycket//NN|NEU|SIN|DEF|NOM//nsubj//2 gäller//VB|PRS|AKT//ROOT//2 inte//AB//advmod//2 om//SN//mark//7 uppgiftslämnandet//NN|NEU|SIN|DEF|NOM//nsubj//7 skulle//VB|PRT|AKT//aux//7 strida//VB|INF|AKT//advcl//2 mot//PP//case//9 den//DT|UTR|SIN|DEF//obl//7 i//PP//case//11 lag//NN|UTR|SIN|IND|NOM//obl//7 reglerade//VB|PRT|AKT//conj//2 tystnadsplikten//NN|UTR|SIN|DEF|NOM//obj//12 för//PP//case//15 advokater//NN|UTR|PLU|IND|NOM//nmod//13 .//MAD//punct//2
2.1 Förslag till lag med kompletterande bestämmelser till EU:s blankningsförordning / Ingripanden;4//RG|NOM//nummod//18 §//NN|AN//appos//2  //_SP////18 Finansinspektionen//NN|UTR|SIN|DEF|NOM//nsubj//21 får//VB|PRS|AKT//conj//2 ,//MID//punct//21 utöver//PP//mark//26 vad//HP|NEU|SIN|IND//dislocated//26 som//HP|-|-|-//nsubj//26 följer//VB|PRS|AKT//advcl//21 av//PP//compound:prt//26 3//RG|NOM//nummod//29 §//NN|AN//obj//26 ,//MID//punct//31 förelägga//VB|INF|AKT//conj//21 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//31 som//HP|-|-|-//nsubj//35 har//VB|PRS|AKT//aux//35 åsidosatt//VB|SUP|AKT//acl:relcl//32 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//37 skyldigheter//NN|UTR|PLU|IND|NOM//obj//35 enligt//PP//case//39 blankningsförordningen//NN|UTR|SIN|DEF|NOM//obl//35 att//IE//mark//46 ,//MID//punct//44 inom//PP//case//44 viss//JJ|POS|UTR|SIN|IND|NOM//amod//44 tid//NN|UTR|SIN|IND|NOM//obl//46 ,//MID//punct//44 vidta//VB|INF|AKT//acl//39 en//DT|UTR|SIN|IND//det//49 viss//JJ|POS|UTR|SIN|IND|NOM//amod//49 åtgärd//NN|UTR|SIN|IND|NOM//obj//46 för//PP//mark//52 att//IE//mark//52 komma//VB|INF|AKT//advcl//46 till//PP//compound:prt//52 rätta//NN|UTR|-|-|-//fixed//53 med//PP//case//56 situationen//NN|UTR|SIN|DEF|NOM//obl//52 eller//KN//cc//58 upphöra//VB|INF|AKT//conj//52 med//PP//case//62 ett//DT|NEU|SIN|IND//det//62 visst//JJ|POS|NEU|SIN|IND|NOM//amod//62 agerande//NN|NEU|SIN|IND|NOM//obl//58 .//MAD//punct//2
2.1 Förslag till lag med kompletterande bestämmelser till EU:s blankningsförordning / Ingripanden;Vite//PM|NOM//det//2 5//RG|NOM//nummod//2 §//NN|AN//nsubj:pass//10  //_SP////2 Ett//DT|NEU|SIN|IND//det//5 föreläggande//NN|NEU|SIN|IND|NOM//appos//2 enligt//PP//case//8 denna//DT|UTR|SIN|DEF//det//8 lag//NN|UTR|SIN|IND|NOM//obl//5 får//VB|PRS|AKT//aux//10 förenas//VB|INF|SFO//ROOT//10 med//PP//case//12 vite//NN|NEU|SIN|IND|NOM//obl//10 .//MAD//punct//10
2.1 Förslag till lag med kompletterande bestämmelser till EU:s blankningsförordning / Ingripanden;Särskild//JJ|POS|UTR|SIN|IND|NOM//amod//1 avgift//NN|UTR|SIN|IND|NOM//nsubj//7 6//RG|NOM//nummod//3 §//NN|AN//nmod//1  //_SP////3 Finansinspektionen//NN|UTR|SIN|DEF|NOM//nmod//3 ska//VB|PRS|AKT//aux//7 besluta//VB|INF|AKT//ROOT//7 att//SN//mark//13 en//DT|UTR|SIN|IND//det//11 särskild//JJ|POS|UTR|SIN|IND|NOM//amod//11 avgift//NN|UTR|SIN|IND|NOM//nsubj:pass//13 ska//VB|PRS|AKT//aux//13 tas//VB|INF|SFO//ccomp//7 ut//PL//compound:prt//13 av//PP//case//16 den//PN|UTR|SIN|DEF|SUB/OBJ//obl:agent//13 som//HP|-|-|-//nsubj//18 åsidosätter//VB|PRS|AKT//acl:relcl//16 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//20 skyldigheter//NN|UTR|PLU|IND|NOM//obj//18 enligt//PP//case//22 blankningsförordningen//NN|UTR|SIN|DEF|NOM//obl//18 genom//PP//mark//60 att//SN//mark//60 15//RG|NOM//nummod//29 ,//MID//punct//29 visst//IN//amod//29 finansiellt//JJ|POS|NEU|SIN|IND|NOM//amod//29 instrument//NN|NEU|SIN|IND|NOM//nsubj//60 eller//KN//cc//33 i//PP//case//33 en//DT|UTR|SIN|IND//det//33 klass//NN|UTR|SIN|IND|NOM//conj//29 av//PP//case//36 finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 instrument//NN|NEU|PLU|IND|NOM//nmod//33 när//HA//mark//44 en//DT|UTR|SIN|IND//det//39 anmälan//NN|UTR|SIN|IND|NOM//nsubj//44 eller//KN//cc//42 ett//DT|NEU|SIN|IND//det//42 offentliggörande//NN|NEU|SIN|IND|NOM//conj//39 har//VB|PRS|AKT//aux//44 krävts//VB|SUP|SFO//advcl//29 av//PP//case//47 Europeiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 värdepappers-//NN|NEU|-|-|SMS//obl:agent//44 och//KN//cc//49 marknadsmyndigheten//NN|UTR|SIN|DEF|NOM//conj//47 med//PP//case//51 stöd//NN|NEU|SIN|IND|NOM//nmod//49 av//PP//case//54 artikel//NN|UTR|SIN|IND|NOM//nmod//54 28.1//RG|NOM//nmod//51 a//NN|NEU|SIN|IND|NOM//nmod//54 ,//MID//punct//29 eller//KN//cc//58 16//RG|NOM//conj//29 .//MID//punct//29
2.1 Förslag till lag med kompletterande bestämmelser till EU:s blankningsförordning / Ingripanden;utföra//VB|INF|AKT//advcl//18 en//DT|UTR|SIN|IND//det//63 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//63 transaktion//NN|UTR|SIN|IND|NOM//obj//60 som//HP|-|-|-//nsubj:pass//65 avses//VB|PRS|SFO//acl:relcl//63 i//PP//case//68 artikel//NN|UTR|SIN|IND|NOM//nmod//68 28.1//RG|NOM//obl//65 b//NN|NEU|SIN|IND|NOM//obl//65 i//PP//case//74 strid//NN|UTR|SIN|IND|NOM//fixed//70 med//PP//fixed//70 ett//DT|NEU|SIN|IND//det//74 förbud//NN|NEU|SIN|IND|NOM//obl//65 mot//PP//case//77 eller//KN//cc//77 villkor//NN|NEU|PLU|IND|NOM//nmod//74 för//PP//case//79 transaktionen//NN|UTR|SIN|DEF|NOM//nmod//77 som//HP|-|-|-//nsubj:pass//82 har//VB|PRS|AKT//aux//82 meddelats//VB|SUP|SFO//acl:relcl//79 av//PP//case//85 Europeiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//85 värdepappers-//NN|NEU|-|-|SMS//obl:agent//82 och//KN//cc//87 marknadsmyndigheten//NN|UTR|SIN|DEF|NOM//conj//85 med//PP//case//89 stöd//NN|NEU|SIN|IND|NOM//nmod//87 av//PP//case//91 artikeln//NN|UTR|SIN|DEF|NOM//nmod//89 .//MAD//punct//7
2.1 Förslag till lag med kompletterande bestämmelser till EU:s blankningsförordning / Ingripanden;Den//DT|UTR|SIN|DEF//det//2 särskilda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//2 avgiften//NN|UTR|SIN|DEF|NOM//nsubj//3 ska//VB|PRS|AKT//ROOT//3 i//PP//case//6 de//DT|UTR/NEU|PLU|DEF//det//6 fall//NN|NEU|PLU|IND|NOM//obl//3 som//HP|-|-|-//nsubj:pass//8 avses//VB|PRS|SFO//acl:relcl//6 i//PP//compound:prt//8
2.1 Förslag till lag med kompletterande bestämmelser till EU:s blankningsförordning / Ingripanden;Avgiften//NN|UTR|SIN|DEF|NOM//nsubj//1 tillfaller//VB|PRS|AKT//ROOT//1 staten//NN|UTR|SIN|DEF|NOM//obj//1 .//MAD//punct//1
2.1 Förslag till lag med kompletterande bestämmelser till EU:s blankningsförordning / Ingripanden;7//RG|NOM//nummod//5 §//NN|AN//appos//1  //_SP////5 Finansinspektionen//NN|UTR|SIN|DEF|NOM//conj//5 får//VB|PRS|AKT//aux//9 besluta//VB|INF|AKT//xcomp//1 om//PP//case//13 en//DT|UTR|SIN|IND//det//13 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//13 avgift//NN|UTR|SIN|IND|NOM//obl//9 bara//AB//advmod//9 om//PP//case//16 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//9 som//HP|-|-|-//obj//19 avgiften//NN|UTR|SIN|DEF|NOM//nsubj//19 gäller//VB|PRS|AKT//acl:relcl//16 ,//MID//punct//9 inom//PP//case//23 två//RG|NOM//nummod//23 år//NN|NEU|PLU|IND|NOM//obl//9 från//PP//case//25 det//PN|NEU|SIN|DEF|SUB/OBJ//nmod//23 att//SN//mark//28 överträdelsen//NN|UTR|SIN|DEF|NOM//nsubj//28 ägde//VB|PRT|AKT//advcl//9 rum//NN|NEU|SIN|IND|NOM//compound:prt//28 ,//MID//punct//32 har//VB|PRS|AKT//aux//32 delgetts//VB|SUP|SFO//conj//1 en//DT|UTR|SIN|IND//det//34 upplysning//NN|UTR|SIN|IND|NOM//obj//32 om//PP//mark//42 att//SN//mark//42 frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//42 om//PP//case//40 särskild//JJ|POS|UTR|SIN|IND|NOM//amod//40 avgift//NN|UTR|SIN|IND|NOM//nmod//37 har//VB|PRS|AKT//aux//42 tagits//VB|SUP|SFO//acl//34 upp//PL//compound:prt//42 av//PP//case//45 inspektionen//NN|UTR|SIN|DEF|NOM//obl//42 .//MAD//punct//32
2.1 Förslag till lag med kompletterande bestämmelser till EU:s blankningsförordning / Ingripanden;9//RG|NOM//nummod//48 §//NN|AN//appos//32  //_SP////48 En//DT|UTR|SIN|IND//det//52 särskild//JJ|POS|UTR|SIN|IND|NOM//amod//52 avgift//NN|UTR|SIN|IND|NOM//nsubj:pass//54 ska//VB|PRS|AKT//aux//54 betalas//VB|INF|SFO//conj//1 till//PP//case//56 Finansinspektionen//NN|UTR|SIN|DEF|NOM//obl//54 inom//PP//case//59 trettio//RG|NOM//nummod//59 dagar//NN|UTR|PLU|IND|NOM//obl//54 efter//PP//case//61 det//PN|NEU|SIN|DEF|SUB/OBJ//nmod//59 att//SN//mark//85 beslutet//NN|NEU|SIN|DEF|NOM//nsubj//85 om//SN//mark//67 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//67 har//VB|PRS|AKT//aux//67 vunnit//VB|SUP|AKT//acl//63 laga//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//69 kraft//NN|UTR|SIN|IND|NOM//obj//67 eller//KN//cc//74 efter//PP//case//74 den//DT|UTR|SIN|DEF//det//74 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//74 tid//NN|UTR|SIN|IND|NOM//conj//69 som//HP|-|-|-//nsubj:pass//76 anges//VB|PRS|SFO//acl:relcl//74 i//PP//case//78 beslutet//NN|NEU|SIN|DEF|NOM//obl//76 .//MAD//punct//63
2.1 Förslag till lag med kompletterande bestämmelser till EU:s blankningsförordning / Ingripanden;10//RG|NOM//nummod//81 §//NN|AN//nmod//63  //_SP////81 Finansinspektionen//NN|UTR|SIN|DEF|NOM//conj//81 ska//VB|PRS|AKT//aux//85 lämna//VB|INF|AKT//acl//59 en//DT|UTR|SIN|IND//det//88 särskild//JJ|POS|UTR|SIN|IND|NOM//amod//88 avgift//NN|UTR|SIN|IND|NOM//obj//85 för//PP//case//90 indrivning//NN|UTR|SIN|IND|NOM//nmod//88 ,//MID//punct//54 om//SN//mark//96 avgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//96 inte//AB//advmod//96 har//VB|PRS|AKT//aux//96 betalats//VB|SUP|SFO//advcl//54 inom//PP//case//99 den//DT|UTR|SIN|DEF//det//99 tid//NN|UTR|SIN|IND|NOM//obl//96 som//HP|-|-|-//nsubj:pass//101 anges//VB|PRS|SFO//acl:relcl//99 i//PP//case//104 9//RG|NOM//nummod//104 §//NN|AN//obl//101 .//MAD//punct//1
2.1 Förslag till lag med kompletterande bestämmelser till EU:s blankningsförordning / Ingripanden;Bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//3 om//PP//case//2 indrivning//NN|UTR|SIN|IND|NOM//nmod//0 finns//VB|PRS|SFO//ROOT//3 i//PP//case//5 lagen//NN|UTR|SIN|DEF|NOM//obl//3 (//PAD//punct//7 1993:891//RG|NOM//conj//5 )//PAD//punct//7 om//PP//case//10 indrivning//NN|UTR|SIN|IND|NOM//nsubj:pass//24 av//PP//case//13 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 fordringar//NN|UTR|PLU|IND|NOM//nmod//10 m.m.//AB|AN//conj//10 11//RG|NOM//nummod//16 §//NN|AN//nmod//10  //_SP////16 Ett//DT|NEU|SIN|IND//det//19 beslut//NN|NEU|SIN|IND|NOM//nmod//10 om//PP//case//22 särskild//JJ|POS|UTR|SIN|IND|NOM//amod//22 avgift//NN|UTR|SIN|IND|NOM//nmod//19 får//VB|PRS|AKT//aux//24 verkställas//VB|INF|SFO//advcl//3 enligt//PP//case//26 utsökningsbalken//NN|UTR|SIN|DEF|NOM//obl//24 ,//MID//punct//24 om//SN//mark//32 avgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//32 inte//AB//advmod//32 har//VB|PRS|AKT//aux//32 betalats//VB|SUP|SFO//advcl//24 inom//PP//case//35 den//DT|UTR|SIN|DEF//det//35 tid//NN|UTR|SIN|IND|NOM//obl//32 som//HP|-|-|-//nsubj:pass//37 anges//VB|PRS|SFO//acl:relcl//35 i//PP//case//40 9//RG|NOM//nummod//40 §//NN|AN//obl//37 .//MAD//punct//3
2.1 Förslag till lag med kompletterande bestämmelser till EU:s blankningsförordning / Ingripanden;12//RG|NOM//nummod//43 §//NN|AN//obl//3  //_SP////43 En//DT|UTR|SIN|IND//det//47 särskild//JJ|POS|UTR|SIN|IND|NOM//amod//47 avgift//NN|UTR|SIN|IND|NOM//nmod//43 som//HP|-|-|-//nsubj:pass//50 har//VB|PRS|AKT//aux//50 beslutats//VB|SUP|SFO//acl:relcl//47 faller//VB|PRS|AKT//xcomp//50 bort//PL//compound:prt//51 i//PP//case//55 den//DT|UTR|SIN|DEF//det//55 utsträckning//NN|UTR|SIN|IND|NOM//obl//51 verkställighet//NN|UTR|SIN|IND|NOM//nsubj//59 inte//AB//advmod//59 har//VB|PRS|AKT//aux//59 skett//VB|SUP|AKT//acl:relcl//55 inom//PP//case//62 fem//RG|NOM//nummod//62 år//NN|NEU|PLU|IND|NOM//obl//59 från//PP//case//64 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//59 att//SN//mark//67 beslutet//NN|NEU|SIN|DEF|NOM//nsubj//67 vann//VB|PRT|AKT//advcl//59 laga//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//69 kraft//NN|UTR|SIN|IND|NOM//obj//67 .//MAD//punct//3

2.1 Förslag till lag med kompletterande bestämmelser till EU:s blankningsförordning / Avgifter för anmälningar och övervakning;13//RG|NOM//nummod//1 §//NN|AN//nsubj//5  //_SP////1 Finansinspektionen//NN|UTR|SIN|DEF|NOM//conj//1 får//VB|PRS|AKT//aux//5 ta//VB|INF|AKT//ROOT//5 ut//PL//compound:prt//5 avgifter//NN|UTR|PLU|IND|NOM//obj//5 för//PP//case//9 prövning//NN|UTR|SIN|IND|NOM//obl//5 av//PP//case//11 anmälningar//NN|UTR|PLU|IND|NOM//nmod//9 enligt//PP//case//13 blankningsförordningen//NN|UTR|SIN|DEF|NOM//nmod//11 .//MAD//punct//5
2.1 Förslag till lag med kompletterande bestämmelser till EU:s blankningsförordning / Avgifter för anmälningar och övervakning;För//PP//mark//2 att//IE//mark//2 bekosta//VB|INF|AKT//advcl//16 Finansinspektionens//NN|UTR|SIN|DEF|GEN//nmod:poss//4 övervakning//NN|UTR|SIN|IND|NOM//obj//2 enligt//PP//case//7 denna//DT|UTR|SIN|DEF//det//7 lag//NN|UTR|SIN|IND|NOM//nmod//4 ska//VB|PRS|AKT//aux//16 de//DT|UTR/NEU|PLU|DEF//det//10 företag//NN|NEU|PLU|IND|NOM//nsubj//16 som//HP|-|-|-//nsubj//12 står//VB|PRS|AKT//acl:relcl//10 under//PP//case//15 inspektionens//NN|UTR|SIN|DEF|GEN//nmod:poss//15 tillsyn//NN|UTR|SIN|IND|NOM//obl//12 betala//VB|INF|AKT//ROOT//16 årliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 avgifter//NN|UTR|PLU|IND|NOM//obj//16 .//MAD//punct//16
2.1 Förslag till lag med kompletterande bestämmelser till EU:s blankningsförordning / Avgifter för anmälningar och övervakning;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//2 får//VB|PRS|AKT//aux//2 meddela//VB|INF|AKT//ROOT//2 föreskrifter//NN|UTR|PLU|IND|NOM//obj//2 om//PP//case//5 avgifter//NN|UTR|PLU|IND|NOM//obl//2 enligt//PP//case//10 första//RO|NOM//amod//10 och//KN//cc//9 andra//RO|NOM//conj//7 styckena//NN|NEU|PLU|DEF|NOM//nmod//5 .//MAD//punct//2

2.1 Förslag till lag med kompletterande bestämmelser till EU:s blankningsförordning / Överklagande m.m.;14//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//9  //_SP////1 Finansinspektionens//NN|UTR|SIN|DEF|GEN//nmod:poss//4 beslut//NN|NEU|SIN|IND|NOM//nmod//1 enligt//PP//case//7 denna//DT|UTR|SIN|DEF//det//7 lag//NN|UTR|SIN|IND|NOM//nmod//1 får//VB|PRS|AKT//aux//9 överklagas//VB|INF|SFO//ROOT//9 till//PP//case//12 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//12 förvaltningsdomstol//NN|UTR|SIN|IND|NOM//obl//9 .//MAD//punct//9
