Socialdepartementet;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 beslutade//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 29//RG|NOM//nummod//4 september//NN|UTR|SIN|IND|NOM//obl//1 2005//RG|NOM//nummod//4 att//IE//mark//7 tillkalla//VB|INF|AKT//acl//4 en//DT|UTR|SIN|IND//det//10 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//10 utredare//NN|UTR|SIN|IND|NOM//obj//7 med//PP//case//12 uppgift//NN|UTR|SIN|IND|NOM//obl//7 att//IE//mark//14 analysera//VB|INF|AKT//acl//12 om//PP//case//16 detaljhandel//NN|UTR|SIN|IND|NOM//obl//14 till//PP//case//18 konsument//NN|UTR|SIN|IND|NOM//obl//14 med//PP//case//21 receptfria//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 läkemedel//NN|NEU|PLU|IND|NOM//nmod//18 innehållande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 nikotin//NN|NEU|SIN|IND|NOM//nmod//21 (//PAD//punct//21 receptfria//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 nikotinläkemedel//NN|NEU|PLU|IND|NOM//appos//21 )//PAD//punct//1 skall//VB|PRS|AKT//aux//30 få//VB|INF|AKT//aux//30 bedrivas//VB|INF|SFO//conj//1 av//PP//case//32 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl:agent//30 än//KN//case//34 Apoteket//NN|NEU|SIN|DEF|NOM//obl//30 AB//PM|NOM//nmod//34 .//MID//punct//34
Socialdepartementet;Anders//PM|NOM//nmod//3 Lönnberg//PM|NOM//flat//0 /Helena//PM|NOM//nmod//3 Nilsson//PM|NOM//ROOT//3
Socialdepartementet;Ulrika//PM|NOM//ROOT//0 Ohlsson//PM|NOM//flat//0 4//RG|NOM//nummod//0 Direktiv//NN|NEU|PLU|IND|NOM//cc//2 2004/24//RG|NOM//conj//0 ///MID//cc//6 EG//NN|AN//nmod//0 om//PP//case//8 ändring//NN|UTR|SIN|IND|NOM//obl//0 ,//MID//punct//10 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 traditionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 växtbaserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//13 läkemedel//NN|NEU|PLU|IND|NOM//conj//8 ,//MID//punct//13 av//PP//case//17 direktiv//NN|NEU|PLU|IND|NOM//amod//17 2001/83//RG|NOM//nmod//13 ///MID//cc//19 EG//NN|AN//conj//17 om//PP//case//21 upprättande//NN|NEU|SIN|IND|NOM//obl//0 av//PP//case//23 gemenskapsregler//NN|UTR|PLU|IND|NOM//nmod//21 för//PP//case//25 humanläkemedel//NN|NEU|PLU|IND|NOM//nmod//23 ..//MID//punct//0 37//RG|NOM//nummod//0

Utredningen skall enligt sina direktiv analysera och lämna förslag om vilka gränser som bör finnas för Apoteket AB:s detaljhandelsmonopol när det gäller växtbaserade läkemedel. Arbetet bör i första hand inriktas på de växtbaserade läkemedel som enligt de tidigare reglerna i läkemedelslagen godkändes som naturläkemedel eller hade kunnat bli godkända som sådana läkemedel. Vid utformningen av förslaget skall det bedömas och beaktas huruvida användningen av de aktuella läkemedlen kan medföra sådana medicinska säkerhetsrisker att de bör omfattas av detaljhandelsmonopolet. Om vissa eller alla av de nu aktuella läkemedlen även fortsättningsvis bör säljas inom den öppna handeln skall författningsförslag lämnas som möjliggör detta. Utredningen skall vid utarbetandet av dessa förslag överväga om det bör ställas nya krav, när det gäller t.ex. lokaler, utrustning, personalens kompetens, förvaring, tillsyn och tillståndsgivning, som inte gäller enligt dagens försäljningssystem i den öppna handeln. Utredningen skall även beakta vilka förutsättningar EG-rätten ger när det gäller denna fråga.;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//5 skall//VB|PRS|AKT//aux//5 enligt//PP//case//4 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//4 direktiv//NN|NEU|PLU|IND|NOM//obl//5 analysera//VB|INF|AKT//ROOT//5 och//KN//cc//7 lämna//VB|INF|AKT//conj//5 förslag//NN|NEU|SIN|IND|NOM//obj//7 om//PP//mark//14 vilka//HD|UTR/NEU|PLU|IND//det//11 gränser//NN|UTR|PLU|IND|NOM//dislocated//14 som//HP|-|-|-//nsubj//14 bör//VB|PRS|AKT//aux//14 finnas//VB|INF|SFO//acl//8 för//PP//case//16 Apoteket//NN|NEU|SIN|DEF|NOM//obl//14 AB//PM|NOM//flat//16 ://MID//punct//16 s//NN|AN//nummod//20 detaljhandelsmonopol//NN|NEU|SIN|IND|NOM//obl//14 när//HA//case//25 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//21 gäller//VB|PRS|AKT//fixed//21 växtbaserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//25 läkemedel//NN|NEU|PLU|IND|NOM//obl//14 .//MAD//punct//5
Utredningen skall enligt sina direktiv analysera och lämna förslag om vilka gränser som bör finnas för Apoteket AB:s detaljhandelsmonopol när det gäller växtbaserade läkemedel. Arbetet bör i första hand inriktas på de växtbaserade läkemedel som enligt de tidigare reglerna i läkemedelslagen godkändes som naturläkemedel eller hade kunnat bli godkända som sådana läkemedel. Vid utformningen av förslaget skall det bedömas och beaktas huruvida användningen av de aktuella läkemedlen kan medföra sådana medicinska säkerhetsrisker att de bör omfattas av detaljhandelsmonopolet. Om vissa eller alla av de nu aktuella läkemedlen även fortsättningsvis bör säljas inom den öppna handeln skall författningsförslag lämnas som möjliggör detta. Utredningen skall vid utarbetandet av dessa förslag överväga om det bör ställas nya krav, när det gäller t.ex. lokaler, utrustning, personalens kompetens, förvaring, tillsyn och tillståndsgivning, som inte gäller enligt dagens försäljningssystem i den öppna handeln. Utredningen skall även beakta vilka förutsättningar EG-rätten ger när det gäller denna fråga.;Arbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//32 bör//VB|PRS|AKT//aux//32 i//PP//advmod//32 första//RO|NOM//fixed//29 hand//NN|UTR|SIN|IND|NOM//fixed//29 inriktas//VB|INF|SFO//conj//5 på//PP//case//36 de//DT|UTR/NEU|PLU|DEF//det//36 växtbaserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//36 läkemedel//NN|NEU|PLU|IND|NOM//obl//32 som//HP|-|-|-//mark//44 enligt//PP//case//41 de//DT|UTR/NEU|PLU|DEF//det//41 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 reglerna//NN|UTR|PLU|DEF|NOM//obl//44 i//PP//case//43 läkemedelslagen//NN|UTR|SIN|DEF|NOM//nmod//41 godkändes//VB|PRT|SFO//advcl//32 som//KN//mark//46 naturläkemedel//NN|NEU|PLU|IND|NOM//xcomp//44 eller//KN//cc//50 hade//VB|PRT|AKT//aux//50 kunnat//VB|SUP|AKT//aux//50 bli//VB|INF|AKT//conj//32 godkända//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//50 som//KN//case//54 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//54 läkemedel//NN|NEU|PLU|IND|NOM//nmod//51 .//MAD//punct//5
Utredningen skall enligt sina direktiv analysera och lämna förslag om vilka gränser som bör finnas för Apoteket AB:s detaljhandelsmonopol när det gäller växtbaserade läkemedel. Arbetet bör i första hand inriktas på de växtbaserade läkemedel som enligt de tidigare reglerna i läkemedelslagen godkändes som naturläkemedel eller hade kunnat bli godkända som sådana läkemedel. Vid utformningen av förslaget skall det bedömas och beaktas huruvida användningen av de aktuella läkemedlen kan medföra sådana medicinska säkerhetsrisker att de bör omfattas av detaljhandelsmonopolet. Om vissa eller alla av de nu aktuella läkemedlen även fortsättningsvis bör säljas inom den öppna handeln skall författningsförslag lämnas som möjliggör detta. Utredningen skall vid utarbetandet av dessa förslag överväga om det bör ställas nya krav, när det gäller t.ex. lokaler, utrustning, personalens kompetens, förvaring, tillsyn och tillståndsgivning, som inte gäller enligt dagens försäljningssystem i den öppna handeln. Utredningen skall även beakta vilka förutsättningar EG-rätten ger när det gäller denna fråga.;Vid//PP//case//57 utformningen//NN|UTR|SIN|DEF|NOM//obl//62 av//PP//case//59 förslaget//NN|NEU|SIN|DEF|NOM//nmod//57 skall//VB|PRS|AKT//aux//62 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//62 bedömas//VB|INF|SFO//conj//5 och//KN//cc//64 beaktas//VB|INF|SFO//conj//62 huruvida//SN//mark//72 användningen//NN|UTR|SIN|DEF|NOM//nsubj//72 av//PP//case//70 de//DT|UTR/NEU|PLU|DEF//det//70 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 läkemedlen//NN|NEU|PLU|DEF|NOM//nmod//66 kan//VB|PRS|AKT//aux//72 medföra//VB|INF|AKT//advcl//64 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//75 medicinska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//75 säkerhetsrisker//NN|UTR|PLU|IND|NOM//obj//72 att//SN//mark//79 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//79 bör//VB|PRS|AKT//aux//79 omfattas//VB|INF|SFO//acl//75 av//PP//case//81 detaljhandelsmonopolet//NN|NEU|SIN|DEF|NOM//obl:agent//79 .//MID//punct//5
Utredningen skall enligt sina direktiv analysera och lämna förslag om vilka gränser som bör finnas för Apoteket AB:s detaljhandelsmonopol när det gäller växtbaserade läkemedel. Arbetet bör i första hand inriktas på de växtbaserade läkemedel som enligt de tidigare reglerna i läkemedelslagen godkändes som naturläkemedel eller hade kunnat bli godkända som sådana läkemedel. Vid utformningen av förslaget skall det bedömas och beaktas huruvida användningen av de aktuella läkemedlen kan medföra sådana medicinska säkerhetsrisker att de bör omfattas av detaljhandelsmonopolet. Om vissa eller alla av de nu aktuella läkemedlen även fortsättningsvis bör säljas inom den öppna handeln skall författningsförslag lämnas som möjliggör detta. Utredningen skall vid utarbetandet av dessa förslag överväga om det bör ställas nya krav, när det gäller t.ex. lokaler, utrustning, personalens kompetens, förvaring, tillsyn och tillståndsgivning, som inte gäller enligt dagens försäljningssystem i den öppna handeln. Utredningen skall även beakta vilka förutsättningar EG-rätten ger när det gäller denna fråga.;Om//SN//mark//95 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj:pass//95 eller//KN//cc//86 alla//PN|UTR/NEU|PLU|IND|SUB/OBJ//conj//84 av//PP//case//91 de//DT|UTR/NEU|PLU|DEF//det//91 nu//AB//advmod//90 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//91 läkemedlen//NN|NEU|PLU|DEF|NOM//nmod//86 även//AB//advmod//95 fortsättningsvis//AB//advmod//95 bör//VB|PRS|AKT//aux//95 säljas//VB|INF|SFO//advcl//102 inom//PP//case//99 den//DT|UTR|SIN|DEF//det//99 öppna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//99 handeln//NN|UTR|SIN|DEF|NOM//obl//95 skall//VB|PRS|AKT//aux//102 författningsförslag//NN|NEU|SIN|IND|NOM//nsubj:pass//102 lämnas//VB|INF|SFO//conj//5 som//HP|-|-|-//nsubj//104 möjliggör//VB|PRS|AKT//advcl//102 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//104 .//MAD//punct//5
Utredningen skall enligt sina direktiv analysera och lämna förslag om vilka gränser som bör finnas för Apoteket AB:s detaljhandelsmonopol när det gäller växtbaserade läkemedel. Arbetet bör i första hand inriktas på de växtbaserade läkemedel som enligt de tidigare reglerna i läkemedelslagen godkändes som naturläkemedel eller hade kunnat bli godkända som sådana läkemedel. Vid utformningen av förslaget skall det bedömas och beaktas huruvida användningen av de aktuella läkemedlen kan medföra sådana medicinska säkerhetsrisker att de bör omfattas av detaljhandelsmonopolet. Om vissa eller alla av de nu aktuella läkemedlen även fortsättningsvis bör säljas inom den öppna handeln skall författningsförslag lämnas som möjliggör detta. Utredningen skall vid utarbetandet av dessa förslag överväga om det bör ställas nya krav, när det gäller t.ex. lokaler, utrustning, personalens kompetens, förvaring, tillsyn och tillståndsgivning, som inte gäller enligt dagens försäljningssystem i den öppna handeln. Utredningen skall även beakta vilka förutsättningar EG-rätten ger när det gäller denna fråga.;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//114 skall//VB|PRS|AKT//aux//114 vid//PP//case//110 utarbetandet//NN|NEU|SIN|DEF|NOM//obl//114 av//PP//case//113 dessa//DT|UTR/NEU|PLU|DEF//det//113 förslag//NN|NEU|PLU|IND|NOM//nmod//110 överväga//VB|INF|AKT//conj//5 om//SN//mark//118 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//118 bör//VB|PRS|AKT//aux//118 ställas//VB|INF|SFO//advcl//114 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//120 krav//NN|NEU|PLU|IND|NOM//obj//118 ,//MID//punct//5 när//HA//mark//124 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//124 gäller//VB|PRS|AKT//advcl//5 t.ex.//AB|AN//advmod//124 lokaler//NN|UTR|PLU|IND|NOM//obj//124 ,//MID//punct//128 utrustning//NN|UTR|SIN|IND|NOM//conj//126 ,//MID//punct//131 personalens//NN|UTR|SIN|DEF|GEN//nmod:poss//131 kompetens//NN|UTR|SIN|IND|NOM//conj//126 ,//MID//punct//133 förvaring//NN|UTR|SIN|IND|NOM//conj//126 ,//MID//punct//135 tillsyn//NN|UTR|SIN|IND|NOM//conj//126 och//KN//cc//137 tillståndsgivning//NN|UTR|SIN|IND|NOM//conj//126 ,//MID//punct//126 som//HP|-|-|-//nsubj//141 inte//AB//advmod//141 gäller//VB|PRS|AKT//acl:relcl//126 enligt//PP//case//144 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//144 försäljningssystem//NN|NEU|SIN|IND|NOM//obl//141 i//PP//case//148 den//DT|UTR|SIN|DEF//det//148 öppna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//148 handeln//NN|UTR|SIN|DEF|NOM//obl//141 .//MAD//punct//5
Utredningen skall enligt sina direktiv analysera och lämna förslag om vilka gränser som bör finnas för Apoteket AB:s detaljhandelsmonopol när det gäller växtbaserade läkemedel. Arbetet bör i första hand inriktas på de växtbaserade läkemedel som enligt de tidigare reglerna i läkemedelslagen godkändes som naturläkemedel eller hade kunnat bli godkända som sådana läkemedel. Vid utformningen av förslaget skall det bedömas och beaktas huruvida användningen av de aktuella läkemedlen kan medföra sådana medicinska säkerhetsrisker att de bör omfattas av detaljhandelsmonopolet. Om vissa eller alla av de nu aktuella läkemedlen även fortsättningsvis bör säljas inom den öppna handeln skall författningsförslag lämnas som möjliggör detta. Utredningen skall vid utarbetandet av dessa förslag överväga om det bör ställas nya krav, när det gäller t.ex. lokaler, utrustning, personalens kompetens, förvaring, tillsyn och tillståndsgivning, som inte gäller enligt dagens försäljningssystem i den öppna handeln. Utredningen skall även beakta vilka förutsättningar EG-rätten ger när det gäller denna fråga.;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//153 skall//VB|PRS|AKT//aux//153 även//AB//advmod//153 beakta//VB|INF|AKT//conj//5 vilka//HD|UTR/NEU|PLU|IND//det//155 förutsättningar//NN|UTR|PLU|IND|NOM//nmod//156 EG-rätten//NN|UTR|SIN|DEF|NOM//nsubj//157 ger//VB|PRS|AKT//advcl//153 när//HA//case//162 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//158 gäller//VB|PRS|AKT//fixed//158 denna//DT|UTR|SIN|DEF//det//162 fråga//NN|UTR|SIN|IND|NOM//obl//157 .//MAD//punct//5
Utredningen skall enligt sina direktiv analysera och lämna förslag om vilka gränser som bör finnas för Apoteket AB:s detaljhandelsmonopol när det gäller växtbaserade läkemedel. Arbetet bör i första hand inriktas på de växtbaserade läkemedel som enligt de tidigare reglerna i läkemedelslagen godkändes som naturläkemedel eller hade kunnat bli godkända som sådana läkemedel. Vid utformningen av förslaget skall det bedömas och beaktas huruvida användningen av de aktuella läkemedlen kan medföra sådana medicinska säkerhetsrisker att de bör omfattas av detaljhandelsmonopolet. Om vissa eller alla av de nu aktuella läkemedlen även fortsättningsvis bör säljas inom den öppna handeln skall författningsförslag lämnas som möjliggör detta. Utredningen skall vid utarbetandet av dessa förslag överväga om det bör ställas nya krav, när det gäller t.ex. lokaler, utrustning, personalens kompetens, förvaring, tillsyn och tillståndsgivning, som inte gäller enligt dagens försäljningssystem i den öppna handeln. Utredningen skall även beakta vilka förutsättningar EG-rätten ger när det gäller denna fråga.;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//ROOT//1 och//KN//cc//3 bedömningar//NN|UTR|PLU|IND|NOM//conj//1
