Förord;Långtidsutredningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//2 1999/2000//RG|NOM//nsubj:pass//2 utarbetas//VB|PRS|SFO//ROOT//2 inom//PP//case//5 Finansdepartementets//NN|NEU|SIN|DEF|GEN//nmod:poss//5 strukturenhet//NN|UTR|SIN|IND|NOM//obl//2 .//MAD//punct//2
Konjunkturinstitutets förord;Vi//PN|UTR|PLU|DEF|SUB//nsubj//59 tackar//VB|PRS|AKT//parataxis//41 Finansdepartementets//NN|NEU|SIN|DEF|GEN//nmod:poss//61 strukturenhet//NN|UTR|SIN|IND|NOM//obj//59 ,//MID//punct//64 Ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//64 Rådet//NN|NEU|SIN|DEF|NOM//conj//61 ,//MID//punct//64 m.fl.//AB|AN//conj//61 för//PP//case//69 värdefulla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 råd//NN|NEU|PLU|IND|NOM//nmod//66 och//KN//cc//71 synpunkter//NN|UTR|PLU|IND|NOM//conj//69 i//PP//case//76 fråga//NN|UTR|SIN|IND|NOM//fixed//72 om//PP//fixed//72 kalkylernas//NN|UTR|PLU|DEF|GEN//nmod:poss//76 inriktning//NN|UTR|SIN|IND|NOM//nmod//71 och//KN//cc//76 bilagans//NN|UTR|SIN|DEF|GEN//nmod:poss//80 upplä//NN|NEU|SIN|DEF|GEN//amod//80 ggning//NN|UTR|SIN|IND|NOM//conj//76 .//MAD//punct//41
Konjunkturinstitutets förord;Stockholm//PM|NOM//ROOT//0 i//PP//case//2 december//NN|UTR|SIN|IND|NOM//obl//0 1999//RG|NOM//nummod//2
Konjunkturinstitutets förord;Ingemar//PM|NOM//ROOT//0 Hansson//PM|NOM//flat:name//0
Konjunkturinstitutets förord;Generaldirektör//NN|UTR|SIN|IND|NOM//ROOT//0

De närmaste decenniernas ekonomiska utveckling kommer att starkt präglas av stora förskjutningar i befolkningens ålderssammansättning. Antalet äldre i befolkningen kommer att öka kraftigt, dels som en följd av att medellivslängden successivt ökar, dels beroende på att de stora årskullar som föddes på 1940-talet börjar närma sig pensionsåldern. Befolkningen i förvärvsaktiv ålder, som sedan 1980-talets början ökat ganska kraftigt, väntas stagnera, och från omkring år 2008 minska. Antalet ålderspensionärer per person i förvärvsaktiv ålder har minskat något under 1990-talets lopp, men beräknas öka från nuvarande 0,30 till cirka 0,37 år 2015. Antalet barn minskar för närvarande, som resultat av de rådande låga födelsetalen. Även om födelsetalen kan förmodas öka igen – i takt med att arbetsmarknadsläget blir bättre – så beräknas barnantalet vid mitten av 2010-talet bli närmare 10 procent lägre än i dag.;De//DT|UTR/NEU|PLU|DEF//det//4 närmaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//4 decenniernas//NN|NEU|PLU|DEF|GEN//nmod:poss//4 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 utveckling//NN|UTR|SIN|IND|NOM//nsubj:pass//8 kommer//VB|PRS|AKT//aux//8 att//IE//mark//8 starkt//AB|POS//advmod//8 präglas//VB|PRS|SFO//ROOT//8 av//PP//case//11 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 förskjutningar//NN|UTR|PLU|IND|NOM//obl:agent//8 i//PP//case//14 befolkningens//NN|UTR|SIN|DEF|GEN//nmod:poss//14 ålderssammansättning//NN|UTR|SIN|IND|NOM//nmod//11 .//MAD//punct//8
De närmaste decenniernas ekonomiska utveckling kommer att starkt präglas av stora förskjutningar i befolkningens ålderssammansättning. Antalet äldre i befolkningen kommer att öka kraftigt, dels som en följd av att medellivslängden successivt ökar, dels beroende på att de stora årskullar som föddes på 1940-talet börjar närma sig pensionsåldern. Befolkningen i förvärvsaktiv ålder, som sedan 1980-talets början ökat ganska kraftigt, väntas stagnera, och från omkring år 2008 minska. Antalet ålderspensionärer per person i förvärvsaktiv ålder har minskat något under 1990-talets lopp, men beräknas öka från nuvarande 0,30 till cirka 0,37 år 2015. Antalet barn minskar för närvarande, som resultat av de rådande låga födelsetalen. Även om födelsetalen kan förmodas öka igen – i takt med att arbetsmarknadsläget blir bättre – så beräknas barnantalet vid mitten av 2010-talet bli närmare 10 procent lägre än i dag.;Antalet//NN|NEU|SIN|DEF|NOM//nmod//17 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//22 i//PP//case//19 befolkningen//NN|UTR|SIN|DEF|NOM//nmod//17 kommer//VB|PRS|AKT//aux//22 att//IE//mark//22 öka//VB|INF|AKT//parataxis//8 kraftigt//AB|POS//advmod//22 ,//MID//punct//22 dels//KN//advmod//28 som//KN//case//28 en//DT|UTR|SIN|IND//det//28 följd//NN|UTR|SIN|IND|NOM//conj//22 av//PP//mark//33 att//SN//mark//33 medellivslängden//NN|UTR|SIN|DEF|NOM//nsubj//33 successivt//AB|POS//advmod//33 ökar//VB|PRS|AKT//acl//28 ,//MID//punct//46 dels//KN//advmod//46 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//mark//46 på//PP//fixed//36 att//SN//mark//46 de//DT|UTR/NEU|PLU|DEF//det//41 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 årskullar//NN|UTR|PLU|IND|NOM//nsubj//46 som//HP|-|-|-//nsubj:pass//43 föddes//VB|PRT|SFO//acl:relcl//41 på//PP//case//45 1940-talet//NN|NEU|SIN|DEF|NOM//obl//43 börjar//VB|PRS|AKT//conj//22 närma//VB|INF|AKT//xcomp//46 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//47 pensionsåldern//NN|UTR|SIN|DEF|NOM//obj//47 .//MAD//punct//22
De närmaste decenniernas ekonomiska utveckling kommer att starkt präglas av stora förskjutningar i befolkningens ålderssammansättning. Antalet äldre i befolkningen kommer att öka kraftigt, dels som en följd av att medellivslängden successivt ökar, dels beroende på att de stora årskullar som föddes på 1940-talet börjar närma sig pensionsåldern. Befolkningen i förvärvsaktiv ålder, som sedan 1980-talets början ökat ganska kraftigt, väntas stagnera, och från omkring år 2008 minska. Antalet ålderspensionärer per person i förvärvsaktiv ålder har minskat något under 1990-talets lopp, men beräknas öka från nuvarande 0,30 till cirka 0,37 år 2015. Antalet barn minskar för närvarande, som resultat av de rådande låga födelsetalen. Även om födelsetalen kan förmodas öka igen – i takt med att arbetsmarknadsläget blir bättre – så beräknas barnantalet vid mitten av 2010-talet bli närmare 10 procent lägre än i dag.;Befolkningen//NN|UTR|SIN|DEF|NOM//appos//22 i//PP//case//54 förvärvsaktiv//JJ|POS|UTR|SIN|IND|NOM//amod//54 ålder//NN|UTR|SIN|IND|NOM//nmod//51 ,//MID//punct//54 som//HP|-|-|-//nsubj//60 sedan//PP//advmod//60 1980-talets//NN|NEU|SIN|DEF|GEN//nmod:poss//59 början//NN|UTR|SIN|IND|NOM//nsubj//60 ökat//VB|SUP|AKT//acl:relcl//54 ganska//AB//advmod//62 kraftigt//AB|POS//advmod//60 ,//MID//punct//51 väntas//VB|PRS|SFO//conj//22 stagnera//VB|INF|AKT//xcomp//64 ,//MID//punct//72 och//KN//cc//72 från//PP//case//71 omkring//PP//advmod//71 år//NN|NEU|SIN|IND|NOM//nmod//71 2008//RG|NOM//obl//72 minska//VB|INF|AKT//conj//22 .//MAD//punct//22
De närmaste decenniernas ekonomiska utveckling kommer att starkt präglas av stora förskjutningar i befolkningens ålderssammansättning. Antalet äldre i befolkningen kommer att öka kraftigt, dels som en följd av att medellivslängden successivt ökar, dels beroende på att de stora årskullar som föddes på 1940-talet börjar närma sig pensionsåldern. Befolkningen i förvärvsaktiv ålder, som sedan 1980-talets början ökat ganska kraftigt, väntas stagnera, och från omkring år 2008 minska. Antalet ålderspensionärer per person i förvärvsaktiv ålder har minskat något under 1990-talets lopp, men beräknas öka från nuvarande 0,30 till cirka 0,37 år 2015. Antalet barn minskar för närvarande, som resultat av de rådande låga födelsetalen. Även om födelsetalen kan förmodas öka igen – i takt med att arbetsmarknadsläget blir bättre – så beräknas barnantalet vid mitten av 2010-talet bli närmare 10 procent lägre än i dag.;Antalet//NN|NEU|SIN|DEF|NOM//nmod//75 ålderspensionärer//NN|UTR|PLU|IND|NOM//appos//22 per//PP//case//77 person//NN|UTR|SIN|IND|NOM//nmod//75 i//PP//case//80 förvärvsaktiv//JJ|POS|UTR|SIN|IND|NOM//amod//80 ålder//NN|UTR|SIN|IND|NOM//nmod//75 har//VB|PRS|AKT//aux//82 minskat//VB|SUP|AKT//conj//8 något//PN|NEU|SIN|IND|SUB/OBJ//obj//82 under//PP//case//86 1990-talets//NN|NEU|SIN|DEF|GEN//nmod:poss//86 lopp//NN|NEU|SIN|IND|NOM//obl//82 ,//MID//punct//8 men//KN//cc//89 beräknas//VB|PRS|SFO//conj//8 öka//VB|INF|AKT//xcomp//89 från//PP//case//93 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//93 0,30//RG|NOM//obl//90 till//PP//case//98 cirka//AB//advmod//96 0,37//RG|NOM//nummod//97 år//NN|NEU|SIN|IND|NOM//nmod//98 2015//RG|NOM//obl//90 .//MAD//punct//8
De närmaste decenniernas ekonomiska utveckling kommer att starkt präglas av stora förskjutningar i befolkningens ålderssammansättning. Antalet äldre i befolkningen kommer att öka kraftigt, dels som en följd av att medellivslängden successivt ökar, dels beroende på att de stora årskullar som föddes på 1940-talet börjar närma sig pensionsåldern. Befolkningen i förvärvsaktiv ålder, som sedan 1980-talets början ökat ganska kraftigt, väntas stagnera, och från omkring år 2008 minska. Antalet ålderspensionärer per person i förvärvsaktiv ålder har minskat något under 1990-talets lopp, men beräknas öka från nuvarande 0,30 till cirka 0,37 år 2015. Antalet barn minskar för närvarande, som resultat av de rådande låga födelsetalen. Även om födelsetalen kan förmodas öka igen – i takt med att arbetsmarknadsläget blir bättre – så beräknas barnantalet vid mitten av 2010-talet bli närmare 10 procent lägre än i dag.;Antalet//NN|NEU|SIN|DEF|NOM//nmod//101 barn//NN|NEU|PLU|IND|NOM//nsubj//102 minskar//VB|PRS|AKT//parataxis//8 för//PP//case//104 närvarande//NN|NEU|SIN|IND|NOM//obl//102 ,//MID//punct//107 som//KN//mark//107 resultat//NN|NEU|SIN|IND|NOM//obl//102 av//PP//case//112 de//DT|UTR/NEU|PLU|DEF//det//112 rådande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//112 låga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//112 födelsetalen//NN|NEU|PLU|DEF|NOM//nmod//107 .//MAD//punct//102
De närmaste decenniernas ekonomiska utveckling kommer att starkt präglas av stora förskjutningar i befolkningens ålderssammansättning. Antalet äldre i befolkningen kommer att öka kraftigt, dels som en följd av att medellivslängden successivt ökar, dels beroende på att de stora årskullar som föddes på 1940-talet börjar närma sig pensionsåldern. Befolkningen i förvärvsaktiv ålder, som sedan 1980-talets början ökat ganska kraftigt, väntas stagnera, och från omkring år 2008 minska. Antalet ålderspensionärer per person i förvärvsaktiv ålder har minskat något under 1990-talets lopp, men beräknas öka från nuvarande 0,30 till cirka 0,37 år 2015. Antalet barn minskar för närvarande, som resultat av de rådande låga födelsetalen. Även om födelsetalen kan förmodas öka igen – i takt med att arbetsmarknadsläget blir bättre – så beräknas barnantalet vid mitten av 2010-talet bli närmare 10 procent lägre än i dag.;Även//AB//mark//118 om//SN//fixed//114 födelsetalen//NN|NEU|PLU|DEF|NOM//nsubj//118 kan//VB|PRS|AKT//aux//118 förmodas//VB|INF|SFO//advcl//102 öka//VB|INF|AKT//xcomp//118 igen//AB//compound:prt//119 –//RG|NOM//punct//123 i//PP//case//123 takt//NN|UTR|SIN|IND|NOM//obl//119 med//PP//mark//127 att//SN//mark//127 arbetsmarknadsläget//NN|NEU|SIN|DEF|NOM//nsubj//127 blir//VB|PRS|AKT//acl//123 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//127 –//RG|NOM//punct//131 så//AB//advmod//131 beräknas//VB|PRS|SFO//conj//102 barnantalet//NN|NEU|SIN|DEF|NOM//nsubj:pass//131 vid//PP//case//134 mitten//NN|UTR|SIN|DEF|NOM//nmod//132 av//PP//case//136 2010-talet//NN|NEU|SIN|DEF|NOM//nmod//134 bli//VB|INF|AKT//conj//102 närmare//AB|KOM//advmod//139 10//RG|NOM//nummod//140 procent//NN|UTR|PLU|IND|NOM//obl//141 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//137 än//KN//mark//143 i//PP//advcl//141 dag//NN|UTR|SIN|IND|NOM//fixed//143 .//MAD//punct//8
De närmaste decenniernas ekonomiska utveckling kommer att starkt präglas av stora förskjutningar i befolkningens ålderssammansättning. Antalet äldre i befolkningen kommer att öka kraftigt, dels som en följd av att medellivslängden successivt ökar, dels beroende på att de stora årskullar som föddes på 1940-talet börjar närma sig pensionsåldern. Befolkningen i förvärvsaktiv ålder, som sedan 1980-talets början ökat ganska kraftigt, väntas stagnera, och från omkring år 2008 minska. Antalet ålderspensionärer per person i förvärvsaktiv ålder har minskat något under 1990-talets lopp, men beräknas öka från nuvarande 0,30 till cirka 0,37 år 2015. Antalet barn minskar för närvarande, som resultat av de rådande låga födelsetalen. Även om födelsetalen kan förmodas öka igen – i takt med att arbetsmarknadsläget blir bättre – så beräknas barnantalet vid mitten av 2010-talet bli närmare 10 procent lägre än i dag.;Till//PP//case//1 befolkningsutvecklingens//NN|UTR|SIN|DEF|GEN//nmod:poss//4 mest//AB|SUV//advmod//3 påtagliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 effekter//NN|UTR|PLU|IND|NOM//nsubj//10 under//PP//case//6 åren//NN|NEU|PLU|DEF|NOM//nmod//4 fram//AB//advmod//9 till//PP//case//9 2015//RG|NOM//nmod//4 hör//VB|PRS|AKT//ROOT//10 att//SN//mark//19 pensionsutgifterna//NN|UTR|PLU|DEF|NOM//nsubj//19 och//KN//cc//14 utgifterna//NN|UTR|PLU|DEF|NOM//conj//12 för//PP//case//16 sjukvård//NN|UTR|SIN|IND|NOM//nmod//14 och//KN//cc//18 äldreomsorg//NN|UTR|SIN|IND|NOM//conj//16 växer//VB|PRS|AKT//ccomp//10 .//MID//punct//10
De närmaste decenniernas ekonomiska utveckling kommer att starkt präglas av stora förskjutningar i befolkningens ålderssammansättning. Antalet äldre i befolkningen kommer att öka kraftigt, dels som en följd av att medellivslängden successivt ökar, dels beroende på att de stora årskullar som föddes på 1940-talet börjar närma sig pensionsåldern. Befolkningen i förvärvsaktiv ålder, som sedan 1980-talets början ökat ganska kraftigt, väntas stagnera, och från omkring år 2008 minska. Antalet ålderspensionärer per person i förvärvsaktiv ålder har minskat något under 1990-talets lopp, men beräknas öka från nuvarande 0,30 till cirka 0,37 år 2015. Antalet barn minskar för närvarande, som resultat av de rådande låga födelsetalen. Även om födelsetalen kan förmodas öka igen – i takt med att arbetsmarknadsläget blir bättre – så beräknas barnantalet vid mitten av 2010-talet bli närmare 10 procent lägre än i dag.;Det//DT|NEU|SIN|DEF//det//23 minskande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 barnantalet//NN|NEU|SIN|DEF|NOM//nsubj//24 medför//VB|PRS|AKT//parataxis//10 bara//AB//advmod//24 en//DT|UTR|SIN|IND//det//28 tillfällig//JJ|POS|UTR|SIN|IND|NOM//amod//28 lättnad//NN|UTR|SIN|IND|NOM//obj//24 för//PP//case//33 den//DT|UTR|SIN|DEF//det//32 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//32 sektorns//NN|UTR|SIN|DEF|GEN//nmod:poss//33 finanser//NN|UTR|PLU|IND|NOM//nmod//28 –//PAD//punct//38 på//PP//case//37 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//37 sikt//NN|UTR|SIN|IND|NOM//obl//38 utgör//VB|PRS|AKT//advcl//24 ett//DT|NEU|SIN|IND//det//41 lågt//JJ|POS|NEU|SIN|IND|NOM//amod//41 barnafödande//NN|NEU|SIN|IND|NOM//nsubj//38 ett//DT|NEU|SIN|IND//det//44 allvarligt//JJ|POS|NEU|SIN|IND|NOM//amod//44 hot//NN|NEU|SIN|IND|NOM//obj//38 mot//PP//case//46 tillväxten//NN|UTR|SIN|DEF|NOM//nmod//44 och//KN//cc//48 välfärden//NN|UTR|SIN|DEF|NOM//conj//46 .//MAD//punct//24
