Miljödepartementet;Genom//PP//case//1 beslut//NN|NEU|SIN|IND|NOM//obl//8 vid//PP//case//3 regeringssammanträdet//NN|NEU|SIN|DEF|NOM//nmod//1 den//DT|UTR|SIN|DEF//det//6 15//RG|NOM//nummod//6 oktober//NN|UTR|SIN|IND|NOM//nmod//1 1998//RG|NOM//nummod//6 bemyndigade//VB|PRT|AKT//ROOT//8 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//8 chefen//NN|UTR|SIN|DEF|NOM//obj//8 för//PP//case//12 Miljödepartementet//NN|NEU|SIN|DEF|NOM//nmod//10 att//IE//mark//14 tillkalla//VB|INF|AKT//acl//12 en//DT|UTR|SIN|IND//det//17 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//17 utredare//NN|UTR|SIN|IND|NOM//obj//14 med//PP//case//19 uppgift//NN|UTR|SIN|IND|NOM//obl//14 att//IE//mark//21 lämna//VB|INF|AKT//xcomp//8 förslag//NN|NEU|SIN|IND|NOM//obj//21 till//PP//case//24 genomförande//NN|NEU|SIN|IND|NOM//nmod//22 av//PP//case//27 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 riktlinjer//NN|UTR|PLU|IND|NOM//nmod//24 inom//PP//case//29 kemikaliepolitiken//NN|UTR|SIN|DEF|NOM//obl//21 (//PAD//punct//29 Dir//NN|AN//appos//29 .//MAD//punct//29
Miljödepartementet;(//PAD//punct//12 fr.o.m.//AB|AN//case//12 den//DT|UTR|SIN|DEF//det//12 8//RO|NOM//nummod//12 februari//NN|UTR|SIN|IND|NOM//obl//18 1999//RG|NOM//nummod//12 )//PAD//punct//12 .//MAD//punct//12
Miljödepartementet;Som//KN//case//17 sekreterare//NN|UTR|SIN|IND|NOM//obl//18 förordnades//VB|PRT|SFO//parataxis//2 docenten//NN|UTR|SIN|DEF|NOM//nmod//20 Peter//PM|NOM//nsubj//18 Sundin//PM|NOM//flat//20 (//PAD//punct//26 fr.o.m.//AB|AN//case//26 den//DT|UTR|SIN|DEF//det//26 1//RO|NOM//nummod//26 maj//NN|UTR|SIN|IND|NOM//obl:agent//18 1999//RG|NOM//nummod//26 )//PAD//punct//26 och//KN//cc//31 avdelningsdirektören//NN|UTR|SIN|DEF|NOM//nmod//31 Ingela//PM|NOM//conj//2 Andersson//PM|NOM//flat:name//31 (//PAD//punct//31 fr.o.m.//AB|AN//case//37 den//DT|UTR|SIN|DEF//det//37 1//RO|NOM//nummod//37 juni//NN|UTR|SIN|IND|NOM//appos//31 1999//RG|NOM//nummod//37 )//PAD//punct//31 .//MAD//punct//2
Miljödepartementet;Sekreterare//NN|UTR|SIN|IND|NOM//nsubj//47 i//PP//case//43 utredningen//NN|UTR|SIN|DEF|NOM//nmod//41 har//VB|PRS|AKT//aux//47 också//AB//advmod//47 varit//VB|SUP|AKT//cop//47 departementssekreteraren//NN|UTR|SIN|DEF|NOM//nmod//49 Kristian//PM|NOM//nmod//49 Seth//PM|NOM//nsubj//2 (//PAD//punct//49 fr.o.m.//AB|AN//case//54 den//DT|UTR|SIN|DEF//det//54 1//RO|NOM//nummod//54 juni//NN|UTR|SIN|IND|NOM//obl//2 t.o.m.//AB|AN//advmod//58 den//DT|UTR|SIN|DEF//det//58 29//RG|NOM//nummod//58 oktober//NN|UTR|SIN|IND|NOM//nmod//54 1999//RG|NOM//nummod//58 )//PAD//punct//54 ,//MID//punct//62 pol//NN|UTR|SIN|IND|NOM//conj//54 .//MAD//punct//54
Miljödepartementet;stud//NN|UTR|SIN|IND|NOM//conj//54 .//MID//punct//54
Miljödepartementet;Jennie//PM|NOM//appos//54 Jansson//PM|NOM//flat:name//66 (//PAD//punct//66 fr.o.m.//AB|AN//case//72 den//DT|UTR|SIN|DEF//det//72 7//RO|NOM//nummod//72 februari//NN|UTR|SIN|IND|NOM//parataxis//66 2000//RG|NOM//nummod//72 t.o.m.//AB|AN//case//77 den//DT|UTR|SIN|DEF//det//77 30//RG|NOM//nummod//77 april//NN|UTR|SIN|IND|NOM//nmod//72 2000//RG|NOM//nummod//77 )//PAD//punct//72 samt//KN//cc//82 juristen//NN|UTR|SIN|DEF|NOM//nmod//82 Åsa//PM|NOM//conj//66 Wiklund//PM|NOM//flat:name//82 Fredström//PM|NOM//flat:name//82 (//PAD//punct//82 fr.o.m.//AB|AN//case//89 den//DT|UTR|SIN|DEF//det//89 17//RG|NOM//nummod//89 januari//NN|UTR|SIN|IND|NOM//obl//91 2000//RG|NOM//nummod//89 t.o.m.//AB|AN//case//94 den//DT|UTR|SIN|DEF//det//94 19//RG|NOM//nummod//94 mars//NN|UTR|SIN|IND|NOM//nmod//82 2000//RG|NOM//nummod//94 )//PAD//punct//82 .//MAD//punct//2
Miljödepartementet;Assistenter//NN|UTR|PLU|IND|NOM//ROOT//0 till//PP//case//2 utredningen//NN|UTR|SIN|DEF|NOM//obl//0 har//VB|PRS|AKT//aux//4 varit//VB|SUP|AKT//cop//0 Jessica//PM|NOM//nsubj//0 Karlsson//PM|NOM//flat:name//5 (//PAD//punct//0 fr.o.m.//AB|AN//case//9 mars//NN|UTR|SIN|IND|NOM//appos//0 1999//RG|NOM//nummod//9 t.o.m.//AB|AN//case//13 aug.//NN|AN//nmod//13 1999//RG|NOM//nummod//9 )//PAD//punct//0 ,//MID//punct//0 Eva//PM|NOM//appos//0 Pettersson//PM|NOM//flat//16 (//PAD//punct//16 fr.o.m.//AB|AN//case//21 aug.//NN|AN//nmod//21 1999//RG|NOM//nmod//16 t.o.m.//AB|AN//case//23 mars//NN|UTR|SIN|IND|NOM//nmod//16 2000//RG|NOM//nummod//23 )//PAD//punct//16 samt//KN//cc//27 fil//NN|UTR|SIN|IND|NOM//conj//16 .//MAD//punct//16
Miljödepartementet;kand//NN|AN//conj//0 .//MAD//punct//29
Miljödepartementet;Marika//PM|NOM//nmod//32 Kallio-Göthlin//PM|NOM//conj//29 (//PAD//punct//32 fr.o.m//AB|SMS//case//35 mars//NN|UTR|SIN|IND|NOM//appos//32 2000//RG|NOM//nummod//35 )//PAD//punct//32 .//MAD//punct//0
Miljödepartementet;De//DT|UTR/NEU|PLU|DEF//det//1 sakkunniga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//4 har//VB|PRS|AKT//aux//4 inte//AB//advmod//4 lämnat//VB|SUP|AKT//ROOT//4 några//DT|UTR/NEU|PLU|IND//det//7 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 yttranden//NN|NEU|PLU|IND|NOM//obj//4 .//MAD//punct//4
Miljödepartementet;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//11 har//VB|PRS|AKT//aux//11 bestämt//VB|SUP|AKT//parataxis//4 att//SN//mark//16 experter//NN|UTR|PLU|IND|NOM//nsubj//16 inte//AB//advmod//16 får//VB|PRS|AKT//aux//16 avge//VB|INF|AKT//ccomp//11 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//18 yttranden//NN|NEU|PLU|IND|NOM//obj//16 .//MAD//punct//4
Miljödepartementet;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 överlämnar//VB|PRS|AKT//ROOT//1 härmed//AB//advmod//1 vårt//PS|NEU|SIN|DEF//nmod:poss//4 betänkande//NN|NEU|SIN|IND|NOM//nmod//5 Varor//NN|UTR|PLU|IND|NOM//obj//1 utan//PP//case//7 faror//NN|UTR|PLU|IND|NOM//nmod//5 –//RG|NOM//punct//9 förslag//NN|NEU|PLU|IND|NOM//conj//5 till//PP//case//11 genomförande//NN|NEU|SIN|IND|NOM//nmod//9 av//PP//case//14 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 riktlinjer//NN|UTR|PLU|IND|NOM//nmod//11 inom//PP//case//16 kemikaliepolitiken//NN|UTR|SIN|DEF|NOM//nmod//9 (//PAD//punct//16 SOU//PM|NOM//appos//16 2000:53//RG|NOM//punct//1 )//PAD//punct//1 .//MAD//punct//1
Miljödepartementet;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 fortsätter//VB|PRS|AKT//ROOT//1 vårt//PS|NEU|SIN|DEF//nmod:poss//3 arbete//NN|NEU|SIN|IND|NOM//obj//1 med//PP//mark//6 att//IE//mark//6 se//VB|INF|AKT//advcl//1 över//PL//case//10 Kemikalieinspektionens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 inriktning//NN|UTR|SIN|IND|NOM//obl//6 ,//MID//punct//10 resurser//NN|UTR|PLU|IND|NOM//appos//10 m.m.//AB|AN//conj//10 i//PP//case//17 enlighet//NN|UTR|SIN|IND|NOM//fixed//14 med//PP//fixed//14 tilläggsdirektiv//NN|NEU|PLU|IND|NOM//obl//6 den//DT|UTR|SIN|DEF//det//20 18//RG|NOM//nummod//20 maj//NN|UTR|SIN|IND|NOM//obj//17 2000//RG|NOM//nummod//20 .//MAD//punct//1
Miljödepartementet;Stockholm//PM|NOM//ROOT//0 i//PP//case//2 juni//NN|UTR|SIN|IND|NOM//obl//0 2000//RG|NOM//nummod//2
Miljödepartementet;Arne//PM|NOM//nsubj//3 Kardell//PM|NOM//flat:name//0 /Mona//RG|NOM//cc//3 Blomdin//PM|NOM//ROOT//3 Persson//PM|NOM//flat:name//3
Miljödepartementet;Ingela//PM|NOM//ROOT//0 Andersson//PM|NOM//flat:name//0
Miljödepartementet;Peter//PM|NOM//nmod//2 Sundin//PM|NOM//flat//0 5.2//RG|NOM//nmod//3 Utfasningskriterier//NN|UTR|PLU|IND|NOM//ROOT//3 för//PP//case//5 cancerframkallande//NN|NEU|SIN|IND|NOM//nmod//3 ,//MID//punct//7 arvsmassepåverkande//NN|NEU|SIN|IND|NOM//conj//5 ,//MID//punct//9 fortplantningsstörande//NN|NEU|SIN|IND|NOM//conj//5 och//KN//cc//13 hormon5.4//MID//advmod//13 Kemikontorets//NN|NEU|SIN|DEF|GEN//nmod:poss//13 syn//NN|UTR|SIN|IND|NOM//conj//5 på//PP//case//15 avveckling//NN|UTR|SIN|IND|NOM//nmod//13 av//PP//case//17 ämnen//NN|NEU|PLU|IND|NOM//nmod//15 med//PP//case//21 särskilt//AB//advmod//20 6.3//RG|NOM//nmod:poss//21 Klassificering//NN|UTR|SIN|IND|NOM//nmod//17 och//KN//cc//23 märkning//NN|UTR|SIN|IND|NOM//conj//21 av//PP//case//26 kemiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 ämnen//NN|NEU|PLU|IND|NOM//nmod//23 –//NN|AN//punct//21 6.4//RG|NOM//nmod//29 Klassificering//NN|UTR|SIN|IND|NOM//appos//21 och//KN//cc//31 märkning//NN|UTR|SIN|IND|NOM//conj//29 av//PP//case//34 kemiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 preparat//NN|NEU|PLU|IND|NOM//nmod//31 –//NN|AN//punct//34 6.5//RG|NOM//nummod//37 Begränsningar//NN|UTR|PLU|IND|NOM//conj//29 av//PP//case//40 farliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 ämnen//NN|NEU|PLU|IND|NOM//nmod//37 och//KN//cc//42 preparat//NN|NEU|PLU|IND|NOM//conj//40 –//NN|AN//punct//37 6.6//RG|NOM//nmod//45 Riskbedömning//NN|UTR|SIN|IND|NOM//appos//37 av//PP//case//48 existerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//48 ämnen//NN|NEU|PLU|IND|NOM//nmod//45 –//NN|AN//punct//50 förordningen//NN|UTR|SIN|DEF|NOM//conj//45 om//PP//case//53 6.7//RG|NOM//nmod//53 Bekämpningsmedelsdirektiven//NN|UTR|SIN|DEF|NOM//nmod//50 (//PAD//punct//53 växtskyddsmedel//NN|NEU|SIN|IND|NOM//appos//53 och//KN//cc//57 7.1//RG|NOM//conj//53 Beskrivning//NN|UTR|SIN|IND|NOM//nmod//50 av//PP//case//60 miljöbalken//NN|UTR|SIN|DEF|NOM//nmod//58 ur//PP//case//63 ett//DT|NEU|SIN|IND//det//63 kemikalie-//NN|UTR|-|-|SMS//nmod//50 och//KN//punct//3

Bilagor;2//RG|NOM//nummod//1 Förslag//NN|NEU|PLU|IND|NOM//ROOT//1 till//PP//case//3 ändringar//NN|UTR|PLU|IND|NOM//nmod//1 i//PP//case//6  //_SP////4 EG-rättsakter//NN|UTR|PLU|IND|NOM//nmod//3 angående//PP//case//8 dokumentationskrav//NN|NEU|PLU|IND|NOM//nmod//6 ,//MID//punct//11 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 riskfraser//NN|UTR|PLU|IND|NOM//conj//8 och//KN//cc//13 begränsningar//NN|UTR|PLU|IND|NOM//conj//8


Det är viktigt att framhålla att det utöver genomförandet av de nya riktlinjerna även behövs omfattande åtgärder mot särskilt farliga ämnen som redan finns i samhället – i varor och på deponier – samt mot den stora fortsatta användningen av kemikalier, för att miljökvalitetsmålet om en giftfri miljö skall kunna nås. För ett helhetsgrepp vad gäller etappmål samt åtgärder för att nå målet om en giftfri miljö hänvisar vi till Miljömålskommitténs betänkande (SOU 2000:52).;Några//DT|UTR/NEU|PLU|IND//det//1 utgångspunkter//NN|UTR|PLU|IND|NOM//ROOT//1 (//PAD//punct//1 kapitel//NN|NEU|SIN|IND|NOM//appos//1 2//RG|NOM//nummod//3 )//PAD//punct//1
Det är viktigt att framhålla att det utöver genomförandet av de nya riktlinjerna även behövs omfattande åtgärder mot särskilt farliga ämnen som redan finns i samhället – i varor och på deponier – samt mot den stora fortsatta användningen av kemikalier, för att miljökvalitetsmålet om en giftfri miljö skall kunna nås. För ett helhetsgrepp vad gäller etappmål samt åtgärder för att nå målet om en giftfri miljö hänvisar vi till Miljömålskommitténs betänkande (SOU 2000:52).;Kemikalier//NN|UTR|PLU|IND|NOM//nsubj//1 spelar//VB|PRS|AKT//ROOT//1 en//DT|UTR|SIN|IND//det//4 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//4 roll//NN|UTR|SIN|IND|NOM//obj//1 i//PP//case//7 vårt//PS|NEU|SIN|DEF//nmod:poss//7 samhälle//NN|NEU|SIN|IND|NOM//obl//1 .//MAD//punct//9
Det är viktigt att framhålla att det utöver genomförandet av de nya riktlinjerna även behövs omfattande åtgärder mot särskilt farliga ämnen som redan finns i samhället – i varor och på deponier – samt mot den stora fortsatta användningen av kemikalier, för att miljökvalitetsmålet om en giftfri miljö skall kunna nås. För ett helhetsgrepp vad gäller etappmål samt åtgärder för att nå målet om en giftfri miljö hänvisar vi till Miljömålskommitténs betänkande (SOU 2000:52).;Utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//15 av//PP//case//12 kemiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 ämnen//NN|NEU|PLU|IND|NOM//nmod//9 och//KN//cc//14 produkter//NN|UTR|PLU|IND|NOM//conj//12 har//VB|PRS|AKT//conj//1 starkt//AB|POS//advmod//17 bidragit//VB|SUP|AKT//obj//15 till//PP//case//21 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//21 materiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 välstånd//NN|NEU|SIN|IND|NOM//obl//15 .//MAD//punct//15
Det är viktigt att framhålla att det utöver genomförandet av de nya riktlinjerna även behövs omfattande åtgärder mot särskilt farliga ämnen som redan finns i samhället – i varor och på deponier – samt mot den stora fortsatta användningen av kemikalier, för att miljökvalitetsmålet om en giftfri miljö skall kunna nås. För ett helhetsgrepp vad gäller etappmål samt åtgärder för att nå målet om en giftfri miljö hänvisar vi till Miljömålskommitténs betänkande (SOU 2000:52).;Vi//PN|UTR|PLU|DEF|SUB//nsubj//24 använder//VB|PRS|AKT//parataxis//15 idag//AB//advmod//24 kemikalier//NN|UTR|PLU|IND|NOM//obj//24 i//PP//case//30 de//DT|UTR/NEU|PLU|DEF//det//30 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//30 sammanhang//NN|NEU|PLU|IND|NOM//nmod//26 ,//MID//punct//24 exempelvis//AB//advmod//34 i//PP//case//34 bilar//NN|UTR|PLU|IND|NOM//obl//24 ,//MID//punct//36 läkemedel//NN|NEU|PLU|IND|NOM//conj//34 ,//MID//punct//38 plaster//NN|UTR|PLU|IND|NOM//conj//34 ,//MID//punct//40 konserveringsmedel//NN|NEU|PLU|IND|NOM//conj//34 ,//MID//punct//42 tvätt-//NN|UTR|-|-|SMS//conj//34 och//KN//cc//44 rengöringsmedel//NN|NEU|SIN|IND|NOM//conj//34 ,//MID//punct//46 målarfärg//NN|UTR|SIN|IND|NOM//conj//34 ,//MID//punct//48 kläder//NN|UTR|PLU|IND|NOM//conj//34 ,//MID//punct//50 byggmaterial//NN|NEU|PLU|IND|NOM//conj//34 och//KN//cc//52 bränslen//NN|NEU|PLU|IND|NOM//conj//34 .//MAD//punct//15
Det är viktigt att framhålla att det utöver genomförandet av de nya riktlinjerna även behövs omfattande åtgärder mot särskilt farliga ämnen som redan finns i samhället – i varor och på deponier – samt mot den stora fortsatta användningen av kemikalier, för att miljökvalitetsmålet om en giftfri miljö skall kunna nås. För ett helhetsgrepp vad gäller etappmål samt åtgärder för att nå målet om en giftfri miljö hänvisar vi till Miljömålskommitténs betänkande (SOU 2000:52).;Men//KN//cc//4 kemikalieanvändningen//NN|UTR|SIN|DEF|NOM//nsubj//4 har//VB|PRS|AKT//aux//4 också//AB//advmod//4 bidragit//VB|SUP|AKT//ROOT//4 till//PP//case//7 välfärdens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 avigsidor//NN|UTR|PLU|IND|NOM//obl//4 .//MAD//punct//4
