Bakgrund;Nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 el-//NN|-|-|-|SMS//nsubj//7 och//KN//cc//3 gasmarknadsutredningen//NN|UTR|SIN|DEF|NOM//conj//1 (//PAD//punct//1 utredningen//NN|UTR|SIN|DEF|NOM//appos//1 )//PAD//punct//1 har//VB|PRS|AKT//ROOT//7 i//PP//advmod//7 uppdrag//NN|NEU|SIN|IND|NOM//fixed//8 att//IE//mark//11 genomföra//VB|INF|AKT//xcomp//7 det//DT|NEU|SIN|DEF//det//15 tredje//RO|NOM//amod//15 inre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 marknadspaketet//NN|NEU|SIN|DEF|NOM//obj//11 för//PP//advmod//11 el//NN|UTR|SIN|IND|NOM//cc//7 och//KN//cc//19 naturgas//NN|UTR|SIN|IND|NOM//conj//17 i//PP//case//23 det//DT|NEU|SIN|DEF//det//23 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//23 regelverket//NN|NEU|SIN|DEF|NOM//obl//7 .//MAD//punct//7
Bakgrund;Det//DT|NEU|SIN|DEF//det//2 tredje//RO|NOM//amod//2 paketet//NN|NEU|SIN|DEF|NOM//nsubj//3 omfattar//VB|PRS|AKT//ROOT//3 åtgärder//NN|UTR|PLU|IND|NOM//obj//3 inom//PP//case//7 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//7 områden//NN|NEU|PLU|IND|NOM//obl//3 .//MAD//punct//3
Bakgrund;Däribland//AB//nmod//10 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//68 som//HP|-|-|-//nsubj//12 syftar//VB|PRS|AKT//acl:relcl//10 till//PP//mark//15 att//IE//mark//15 skapa//VB|INF|AKT//xcomp//12 en//DT|UTR|SIN|IND//det//19 mer//AB|KOM//advmod//18 effektiv//JJ|POS|UTR|SIN|IND|NOM//amod//19 åtskillnad//NN|UTR|SIN|IND|NOM//obj//15 mellan//PP//case//21 transmissionsverksamhet//NN|UTR|SIN|IND|NOM//nmod//19 och//KN//cc//23 konkurrensutsatt//PC|PRF|UTR|SIN|IND|NOM//conj//21 verksamhet//NN|UTR|SIN|IND|NOM//conj//21 ,//MID//punct//26 bestämmelser//NN|UTR|PLU|IND|NOM//conj//19 som//HP|-|-|-//nsubj//28 innebär//VB|PRS|AKT//acl:relcl//26 ett//DT|NEU|SIN|IND//det//31 utökat//PC|PRF|NEU|SIN|IND|NOM//amod//31 kundskydd//NN|NEU|SIN|IND|NOM//obj//28 ,//MID//punct//37 samt//KN//cc//37 ett//DT|NEU|SIN|IND//det//37 mer//AB|KOM//advmod//36 detaljerat//PC|PRF|NEU|SIN|IND|NOM//amod//37 regelverk//NN|NEU|SIN|IND|NOM//conj//26 kring//PP//case//41 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 tillsynsmyndigheters//NN|UTR|PLU|IND|GEN//nmod:poss//41 befogenheter//NN|UTR|PLU|IND|NOM//nmod//37 och//KN//cc//43 uppgifter//NN|UTR|PLU|IND|NOM//conj//41 .//MAD//punct//37
Bakgrund;Även//AB//advmod//46 behovet//NN|NEU|SIN|DEF|NOM//nsubj:pass//49 av//PP//case//48 samarbete//NN|NEU|SIN|IND|NOM//nmod//46 betonas//VB|PRS|SFO//acl:relcl//10 ,//MID//punct//49 varvid//HA//advmod//52 byrån//NN|UTR|SIN|DEF|NOM//conj//49 för//PP//case//54 samarbete//NN|NEU|SIN|IND|NOM//nmod//52 mellan//PP//case//57 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 tillsynsmyndigheter//NN|UTR|PLU|IND|NOM//nmod//54 på//PP//case//52 el//NN|UTR|SIN|IND|NOM//cc//10 och//KN//cc//61 naturgasområdet//NN|NEU|SIN|DEF|NOM//conj//59 (//PAD//punct//10 ACER//PM|NOM//appos//10 )//PAD//punct//63 som//HP|-|-|-//nsubj:pass//67 nu//AB//advmod//67 inrättas//VB|PRS|SFO//acl:relcl//63 ges//VB|INF|SFO//parataxis//3 en//DT|UTR|SIN|IND//det//71 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//71 roll//NN|UTR|SIN|IND|NOM//obj//68 .//MAD//punct//68
Bakgrund;Inom//PP//case//76 ramen//NN|UTR|SIN|DEF|NOM//fixed//73 för//PP//fixed//73 el-//NN|-|-|-|SMS//obl//79 och//KN//cc//78 naturgasförordningarna//NN|UTR|PLU|DEF|NOM//conj//76 skapas//VB|PRS|SFO//conj//68 två//RG|NOM//nummod//81 organisationer//NN|UTR|PLU|IND|NOM//nsubj:pass//79 ,//MID//punct//79 Entso//NN|NEU|SIN|IND|NOM//appos//79 för//PP//advmod//79 el//NN|UTR|SIN|IND|NOM//fixed//84 (//PAD//punct//87 ENTSO-E//PM|NOM//appos//79 )//PAD//punct//87 och//KN//cc//90 Entso//PM|NOM//conj//79 för//PP//case//92 gas//NN|UTR|SIN|IND|NOM//obl//79 (//PAD//punct//92 ENTSOG//PM|NOM//appos//92 )//PAD//punct//92 ,//MID//punct//99 som//HP|-|-|-//nsubj//99 ska//VB|PRS|AKT//aux//99 fungera//VB|INF|AKT//acl:relcl//79 som//KN//mark//101 samarbetsorgan//NN|NEU|SIN|IND|NOM//obl//99 för//PP//case//105 de//DT|UTR/NEU|PLU|DEF//det//105 certifierade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//105 transmissionsföretagen//NN|NEU|PLU|DEF|NOM//nmod//101 inom//PP//case//105 el//NN|UTR|SIN|IND|NOM//cc//79 och//KN//cc//109 naturgas//NN|UTR|SIN|IND|NOM//conj//107 .//MID//punct//3
Bakgrund;Dessa//DT|UTR/NEU|PLU|DEF//det//112 organisationer//NN|UTR|PLU|IND|NOM//nsubj//113 har//VB|PRS|AKT//parataxis//3 en//DT|UTR|SIN|IND//det//116 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//116 roll//NN|UTR|SIN|IND|NOM//obj//113 att//IE//mark//118 fylla//VB|INF|AKT//acl//116 i//PL//case//120 harmoniseringen//NN|UTR|SIN|DEF|NOM//obl//118 av//PP//case//124 det//DT|NEU|SIN|DEF//det//124 europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//124 regelverket//NN|NEU|SIN|DEF|NOM//nmod//120 och//KN//cc//129 kommer//VB|PRS|AKT//aux//129 bl.a.//AB|AN//advmod//129 att//IE//mark//129 arbeta//VB|INF|AKT//conj//118 med//PP//mark//132 att//IE//mark//132 ta//VB|INF|AKT//advcl//129 fram//PL//compound:prt//132 nätverkskoder//NN|UTR|PLU|IND|NOM//obj//132 och//KN//cc//136 investeringsplaner//NN|UTR|PLU|IND|NOM//conj//134 för//PP//case//140 de//DT|UTR/NEU|PLU|DEF//det//140 inre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//140 marknaderna//NN|UTR|PLU|DEF|NOM//nmod//136 för//PP//advmod//136 el//NN|UTR|SIN|IND|NOM//advcl//113 och//KN//cc//144 naturgas//NN|UTR|SIN|IND|NOM//conj//142 .//MAD//punct//3
Bakgrund;Det//DT|NEU|SIN|DEF//det//2 tredje//RO|NOM//amod//2 marknadspaketets//NN|NEU|SIN|DEF|GEN//nmod:poss//3 processer//NN|UTR|PLU|IND|NOM//nsubj//4 utgår//VB|PRS|AKT//ROOT//4 från//PP//mark//13 att//SN//mark//13 de//DT|UTR/NEU|PLU|DEF//det//8 aktörer//NN|UTR|PLU|IND|NOM//nsubj//13 som//HP|-|-|-//nsubj//10 besitter//VB|PRS|AKT//acl:relcl//8 relevant//JJ|POS|UTR|SIN|IND|NOM//amod//12 kompetens//NN|UTR|SIN|IND|NOM//obj//10 tar//VB|PRS|AKT//advcl//4 fram//PL//compound:prt//13 det//DT|NEU|SIN|DEF//det//18 mer//AB|KOM//advmod//17 detaljerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//18 regelverket//NN|NEU|SIN|DEF|NOM//obj//13 för//PP//case//20 rutiner//NN|UTR|PLU|IND|NOM//nmod//18 och//KN//cc//22 rekommendationer//NN|UTR|PLU|IND|NOM//conj//20 etc.//AB|AN//conj//20 vilket//HP|NEU|SIN|IND//nsubj:pass//27 sedan//AB//advmod//27 ska//VB|PRS|AKT//aux//27 noteras//VB|INF|SFO//acl:relcl//18 ///MID//cc//29 godkännas//VB|INF|SFO//conj//27 ///MID//cc//31 fastställas//VB|INF|SFO//conj//27 av//PP//case//33 ACER//PM|NOM//obl:agent//31 och//KN//cc//35 ///MID//conj//33 eller//KN//cc//37 kommissionen//NN|UTR|SIN|DEF|NOM//conj//33 .//MAD//punct//4
Bakgrund;Denna//DT|UTR|SIN|DEF//det//40 ansats//NN|UTR|SIN|IND|NOM//nsubj:pass//41 används//VB|PRS|SFO//parataxis//4 exempelvis//AB//advmod//41 vid//PP//case//44 utarbetandet//NN|NEU|SIN|DEF|NOM//obl//41 av//PP//case//47 de//DT|UTR/NEU|PLU|DEF//det//47 nätföreskrifter//NN|UTR|PLU|IND|NOM//nmod//44 som//HP|-|-|-//nsubj:pass//50 ska//VB|PRS|AKT//aux//50 arbetas//VB|INF|SFO//acl:relcl//47 fram//PL//advmod//50 av//PP//case//53 ENTSO-E//PM|NOM//obl//50 respektive//AB//cc//55 ENTSOG//PM|NOM//conj//53 .//MAD//punct//4
Bakgrund;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//58 väljer//VB|PRS|AKT//parataxis//4 att//IE//mark//60 använda//VB|INF|AKT//xcomp//58 beteckningen//NN|UTR|SIN|DEF|NOM//nmod//62 nätverkskoder//NN|UTR|PLU|IND|NOM//obj//60 för//PP//case//64 elmarknaden//NN|UTR|SIN|DEF|NOM//obl//60 då//HA//mark//68 denna//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//68 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//68 avspeglar//VB|PRS|AKT//advcl//60 detta//DT|NEU|SIN|DEF//det//71 regelverks//NN|NEU|SIN|IND|GEN//amod//71 funktion//NN|UTR|SIN|IND|NOM//obj//68 för//PP//case//74 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//74 vidkommande//NN|NEU|SIN|IND|NOM//obl//68 .//MAD//punct//58

Uppdraget;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 uppdrag//NN|NEU|SIN|IND|NOM//nsubj//2 är//VB|PRS|AKT//ROOT//2 att//IE//mark//4 ta//VB|INF|AKT//ccomp//2 fram//PL//compound:prt//4 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//7 förslag//NN|NEU|PLU|IND|NOM//obj//4 till//PP//case//9 lagstiftning//NN|UTR|SIN|IND|NOM//nmod//7 och//KN//cc//11 regelverk//NN|NEU|SIN|IND|NOM//conj//9 i//PP//nmod//11 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//12 som//HP|-|-|-//nsubj:pass//15 krävs//VB|PRS|SFO//advcl//4 för//PP//mark//18 att//IE//mark//18 genomföra//VB|INF|AKT//advcl//15 elmarknadsdirektivet//NN|NEU|SIN|DEF|NOM//obj//18 och//KN//cc//21 gasmarknadsdirektivet//NN|NEU|SIN|DEF|NOM//conj//19 i//PP//case//25 det//DT|NEU|SIN|DEF//det//25 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//25 regelverket//NN|NEU|SIN|DEF|NOM//obl//18 .//MAD//punct//2
Uppdraget;Därutöver//AB//advmod//28 har//VB|PRS|AKT//parataxis//2 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//28 även//AB//advmod//32 i//PP//case//32 uppgift//NN|UTR|SIN|IND|NOM//obl//28 att//IE//mark//34 föreslå//VB|INF|AKT//acl//32 anpassningar//NN|UTR|PLU|IND|NOM//obj//34 i//PP//case//37 lagstiftning//NN|UTR|SIN|IND|NOM//nmod//35 och//KN//cc//39 regelverk//NN|NEU|SIN|IND|NOM//conj//37 i//PP//advmod//43 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//40 med//PP//case//43 anledning//NN|UTR|SIN|IND|NOM//nmod//39 av//PP//case//45 förordningen//NN|UTR|SIN|DEF|NOM//nmod//43 om//PP//case//47 villkor//NN|NEU|PLU|IND|NOM//nmod//45 för//PP//case//49 tillträde//NN|NEU|SIN|IND|NOM//nmod//43 till//PP//case//51 nätet//NN|NEU|SIN|DEF|NOM//obl//34 för//PP//case//54 gränsöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//54 handel//NN|UTR|SIN|IND|NOM//nmod//51 med//PP//advmod//34 el//NN|UTR|SIN|IND|NOM//fixed//55 ,//MID//punct//58 förordningen//NN|UTR|SIN|DEF|NOM//conj//28 om//PP//case//60 villkor//NN|NEU|PLU|IND|NOM//nmod//58 för//PP//case//62 tillträde//NN|NEU|SIN|IND|NOM//nmod//58 till//PP//case//64 naturgasöverföringsnäten//NN|UTR|SIN|DEF|NOM//nmod//62 samt//KN//cc//67 till//PP//case//67 förordningen//NN|UTR|SIN|DEF|NOM//conj//58 om//PP//case//69 inrättandet//NN|NEU|SIN|DEF|NOM//nmod//67 av//PP//case//72 en//DT|UTR|SIN|IND//det//72 byrå//NN|UTR|SIN|IND|NOM//nmod//69 för//PP//case//74 samarbete//NN|NEU|SIN|IND|NOM//nmod//72 mellan//PP//case//76 tillsynsmyndigheterna//NN|UTR|PLU|DEF|NOM//nmod//74 .//MAD//punct//58
Uppdraget;Uppdraget//NN|NEU|SIN|DEF|NOM//nsubj//79 omfattar//VB|PRS|AKT//conj//28 även//AB//advmod//79 att//IE//mark//82 utreda//VB|INF|AKT//xcomp//79 behovet//NN|NEU|SIN|DEF|NOM//obj//82 av//PP//case//86 förändrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//86 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//83 om//PP//case//89 funktionell//JJ|POS|UTR|SIN|IND|NOM//amod//89 åtskillnad//NN|UTR|SIN|IND|NOM//nmod//86 på//PP//case//91 naturgasmarknaden//NN|UTR|SIN|DEF|NOM//nmod//89 .//MAD//punct//79
Uppdraget;Kända//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//95 faktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//95 förhållanden//NN|NEU|PLU|IND|NOM//nsubj//104 på//PP//case//99 de//DT|UTR/NEU|PLU|DEF//det//99 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//99 marknaderna//NN|UTR|PLU|DEF|NOM//nmod//95 för//PP//advmod//99 el//NN|UTR|SIN|IND|NOM//fixed//100 och//KN//cc//103 naturgas//NN|UTR|SIN|IND|NOM//conj//99 ligger//VB|PRS|AKT//advcl//79 till//PP//case//109 grund//NN|UTR|SIN|IND|NOM//fixed//105 för//PP//fixed//105 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//109 analys//NN|UTR|SIN|IND|NOM//obl//104 .//MAD//punct//28
Uppdraget;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj//2 avser//VB|PRS|AKT//ROOT//2 förändringar//NN|UTR|PLU|IND|NOM//obj//2 i//PP//case//5 ellagen//NN|UTR|SIN|DEF|NOM//nmod//3 ,//MID//punct//7 naturgaslagen//NN|UTR|SIN|DEF|NOM//conj//5 ,//MID//punct//9 elförordningen//NN|UTR|SIN|DEF|NOM//conj//5 och//KN//cc//11 naturgasförordningen//NN|UTR|SIN|DEF|NOM//conj//5 .//MAD//punct//2
Uppdraget;Därutöver//AB//punct//2 föreslås//VB|PRS|SFO//conj//2 även//AB//advmod//14 förändringar//NN|UTR|PLU|IND|NOM//nsubj:pass//14 i//PP//case//21 Energimarknadsinspektionens//PM|NOM//nmod:poss//21 ,//MID//punct//21 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 kraftnäts//NN|UTR|SIN|IND|NOM//nmod//16 ,//MID//punct//21 Energimyndighetens//NN|UTR|SIN|DEF|GEN//conj//21 ,//MID//punct//25 Konsumentverkets//NN|NEU|SIN|DEF|GEN//conj//23 samt//KN//cc//27 Konkurrensverkets//PM|GEN//nmod:poss//28 instruktioner//NN|UTR|PLU|IND|NOM//conj//21 .//MAD//punct//2
