6.1 Beviljade bidrag under år 2002;Under//PP//case//1 2002//RG|NOM//obl//2 beviljades//VB|PRT|SFO//ROOT//2 sammanlagt//AB//advmod//4 51//RG|NOM//nummod//5 000//RG|NOM//nummod//6 flyttningsbidrag//NN|NEU|PLU|IND|NOM//nsubj:pass//2 .//MAD//punct//2
6.1 Beviljade bidrag under år 2002;Omkring//PP//advmod//1 en//DT|UTR|SIN|IND//det//2 tredjedel//NN|UTR|SIN|IND|NOM//nsubj:pass//7 av//PP//case//4 flyttningsbidragen//NN|UTR|SIN|DEF|NOM//nmod//2 under//PP//case//6 2002//RG|NOM//nmod//4 beviljades//VB|PRT|SFO//ROOT//7 till//PP//case//9 personer//NN|UTR|PLU|IND|NOM//obl//7 som//HP|-|-|-//nsubj//11 sökte//VB|PRT|AKT//acl:relcl//9 arbete//NN|NEU|SIN|IND|NOM//obj//11 inom//PP//case//15 specialiserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//15 yrkesområden//NN|NEU|PLU|IND|NOM//obl//11 ,//MID//punct//7 bl.a.//AB|AN//advmod//18 datatekniker//NN|UTR|PLU|IND|NOM//obl//7 ,//MID//punct//20 läkare//NN|UTR|PLU|IND|NOM//conj//18 ,//MID//punct//22 lärare//NN|UTR|PLU|IND|NOM//conj//18 och//KN//cc//24 ekonomer//NN|UTR|PLU|IND|NOM//conj//18 (//PAD//punct//7 se//VB|IMP|AKT//parataxis//7 bilaga//NN|UTR|SIN|IND|NOM//obj//26 4//RG|NOM//nummod//26 )//PAD//punct//7 .//MAD//punct//7
6.1 Beviljade bidrag under år 2002;Mellan//PP//case//32 16//RG|NOM//nummod//35 och//KN//cc//32 19//RG|NOM//nummod//32 procent//NN|UTR|PLU|IND|NOM//nsubj:pass//43 av//PP//case//37 besluten//NN|NEU|PLU|DEF|NOM//nmod//35 ,//MID//punct//35 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//41 på//PP//case//41 bidragsform//NN|UTR|SIN|IND|NOM//nmod//35 ,//MID//punct//35 beviljades//VB|PRT|SFO//parataxis//7 till//PP//case//45 personer//NN|UTR|PLU|IND|NOM//obl//43 med//PP//case//48 kort//JJ|POS|UTR|SIN|IND|NOM//amod//48 högskoleutbildning//NN|UTR|SIN|IND|NOM//nmod//45 ,//MID//punct//43 bl.a.//AB|AN//advmod//51 tekniker//NN|UTR|PLU|IND|NOM//obl//43 ,//MID//punct//53 sjuksköterskor//NN|UTR|PLU|IND|NOM//conj//51 och//KN//cc//55 förskollärare//NN|UTR|PLU|IND|NOM//conj//51 och//KN//cc//58 mellan//PP//case//58 11//RG|NOM//nummod//61 och//KN//cc//58 18//RG|NOM//nummod//58 procent//NN|UTR|PLU|IND|NOM//nsubj:pass//62 beviljades//VB|PRT|SFO//acl:relcl//51 till//PP//case//64 arbetssökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//62 i//PP//case//66 serviceyrken//NN|NEU|PLU|IND|NOM//obl//62 .//MAD//punct//7
6.1 Beviljade bidrag under år 2002;Källa//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
6.1 Beviljade bidrag under år 2002; //_SP////1 AIS//PM|NOM//appos//0 och//KN//cc//5 Händel//NN|UTR|SIN|IND|NOM//conj//3 .//MAD//punct//0 *//MID//punct//8
6.1 Beviljade bidrag under år 2002;Månadsgenomsnitt//NN|NEU|SIN|IND|NOM//conj//0 för//PP//case//10 antalet//NN|NEU|SIN|DEF|NOM//nmod//8 arbetslösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//8 eller//KN//cc//14 i//PP//case//14 program//NN|NEU|PLU|IND|NOM//conj//11 .//MAD//punct//8
6.1 Beviljade bidrag under år 2002;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 inte//AB//advmod//3 kunna//VB|INF|AKT//aux//4 särskilja//VB|INF|AKT//ROOT//4 dag-//NN|UTR|-|-|SMS//obj//4 och//KN//cc//7 veckopendlingsbidraget//NN|NEU|SIN|DEF|NOM//conj//5 inom//PP//case//9 gruppen//NN|UTR|SIN|DEF|NOM//obl//4 pendlingsbidrag//NN|NEU|PLU|IND|NOM//obj//4 .//MAD//punct//4
6.1 Beviljade bidrag under år 2002;De//DT|UTR/NEU|PLU|DEF//det//14 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 pendlingsbidragen//NN|NEU|PLU|DEF|NOM//nsubj:pass//15 redovisas//VB|PRS|SFO//parataxis//4 därför//AB//advmod//15 i//PP//case//20 de//DT|UTR/NEU|PLU|DEF//det//20 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 avsnitten//NN|NEU|PLU|DEF|NOM//obl//15 i//PP//case//23 detta//DT|NEU|SIN|DEF//det//23 kapitel//NN|NEU|SIN|IND|NOM//obl//15 som//HP|-|-|-//case//26 en//DT|UTR|SIN|IND//det//26 grupp//NN|UTR|SIN|IND|NOM//obl//15 .//MAD//punct//4
6.1 Beviljade bidrag under år 2002;En//DT|UTR|SIN|IND//det//29 återrapportering//NN|UTR|SIN|IND|NOM//nsubj//36 till//PP//case//31 regeringen//NN|UTR|SIN|DEF|NOM//nmod//29 enligt//PP//case//33 regleringsbrevet//NN|NEU|SIN|DEF|NOM//nmod//29 för//PP//case//35 2003//RG|NOM//nmod//33 beskriver//VB|PRS|AKT//conj//4 dock//AB//advmod//36 hur//HA//advmod//40 veckopendlingsbidraget//NN|NEU|SIN|DEF|NOM//nsubj:pass//40 beviljades//VB|PRT|SFO//ccomp//36 under//PP//case//42 2002//RG|NOM//obl//40 och//KN//cc//46 under//PP//case//45 januari//NN|UTR|SIN|IND|NOM//nmod//46 2003//RG|NOM//conj//40 .//MAD//punct//36
6.1 Beviljade bidrag under år 2002;Under//PP//case//49 perioden//NN|UTR|SIN|DEF|NOM//obl//50 fattades//VB|PRT|SFO//conj//36 392//RG|NOM//nummod//52 beslut//NN|NEU|PLU|IND|NOM//obj//50 om//PP//case//54 veckopendling//NN|UTR|SIN|IND|NOM//nmod//52 .//MID//punct//4
6.1 Beviljade bidrag under år 2002;Bidraget//NN|NEU|SIN|DEF|NOM//nsubj//59 är//VB|PRS|AKT//cop//59 skevt//AB|POS//advmod//59 fördelat//PC|PRF|NEU|SIN|IND|NOM//conj//4 könsmässigt//AB|POS//advmod//59 .//MAD//punct//4
6.1 Beviljade bidrag under år 2002;78//RG|NOM//nummod//63 procent//NN|UTR|PLU|IND|NOM//nsubj:pass//66 av//PP//case//65 besluten//NN|NEU|PLU|DEF|NOM//nmod//63 beviljades//VB|PRT|SFO//parataxis//4 till//PP//case//68 män//NN|UTR|PLU|IND|NOM//obl//66 och//KN//cc//72 endast//AB//advmod//71 22//RG|NOM//nummod//72 procent//NN|UTR|PLU|IND|NOM//conj//66 till//PP//case//74 kvinnor//NN|UTR|PLU|IND|NOM//nmod//72 .//MAD//punct//4
6.1 Beviljade bidrag under år 2002;Den//DT|UTR|SIN|DEF//det//78 könsmässiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//78 snedfördelningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//82 kan//VB|PRS|AKT//aux//82 dock//AB//advmod//82 inte//AB//advmod//82 förklaras//VB|INF|SFO//conj//4 av//PP//mark//87 att//SN//mark//87 bidraget//NN|NEU|SIN|DEF|NOM//nsubj//87 enbart//AB//advmod//87 riktar//VB|PRS|AKT//advcl//82 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//87 till//PP//case//91 mansdominerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//91 yrkesgrupper//NN|UTR|PLU|IND|NOM//obl//87 .//MAD//punct//4
6.1 Beviljade bidrag under år 2002;Närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//94 hälften//NN|UTR|SIN|DEF|NOM//nsubj//97 av//PP//case//96 besluten//NN|NEU|PLU|DEF|NOM//nmod//94 avsåg//VB|PRT|AKT//conj//4 personer//NN|UTR|PLU|IND|NOM//obj//97 med//PP//case//101 teoretisk//JJ|POS|UTR|SIN|IND|NOM//amod//101 specialistkompetens//NN|UTR|SIN|IND|NOM//nmod//98 eller//KN//cc//103 kortare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//104 högskoleutbildning//NN|UTR|SIN|IND|NOM//conj//101 ,//MID//punct//4 bl.a.//AB|AN//advmod//107 lärare//NN|UTR|PLU|IND|NOM//appos//4 i//PP//case//109 grund-//NN|UTR|-|-|SMS//nmod//107 ,//MID//punct//111 gymnasie-//NN|UTR|-|-|SMS//conj//109 och//KN//cc//113 högskola//NN|UTR|SIN|IND|NOM//conj//109 ,//MID//punct//115 journalister//NN|UTR|PLU|IND|NOM//conj//107 ,//MID//punct//117 konstnärer//NN|UTR|PLU|IND|NOM//conj//107 ,//MID//punct//119 skådespelare//NN|UTR|PLU|IND|NOM//conj//107 m.fl.//AB|AN//conj//107 ,//MID//punct//122 sjukgymnaster//NN|UTR|PLU|IND|NOM//conj//120 ,//MID//punct//124 ingenjörer//NN|UTR|PLU|IND|NOM//conj//120 och//KN//cc//126 tekniker//NN|UTR|PLU|IND|NOM//conj//120 ,//MID//punct//128 tandhygienister//NN|UTR|PLU|IND|NOM//conj//120 samt//KN//cc//130 hälso-sjukvårdsspecialister//NN|UTR|PLU|IND|NOM//conj//120 .//MAD//punct//4
6.1 Beviljade bidrag under år 2002;19//RG|NOM//nummod//133 procent//NN|UTR|PLU|IND|NOM//nsubj:pass//136 av//PP//case//135 besluten//NN|NEU|PLU|DEF|NOM//nmod//133 beviljades//VB|PRT|SFO//parataxis//4 till//PP//case//138 hantverksarbetare//NN|UTR|PLU|IND|NOM//obl//136 inom//PP//case//140 byggverksamhet//NN|UTR|SIN|IND|NOM//nmod//138 och//KN//cc//142 tillverkning//NN|UTR|SIN|IND|NOM//conj//140 .//MAD//punct//4
6.1 Beviljade bidrag under år 2002;Den//DT|UTR|SIN|DEF//det//146 åldersmässiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//146 fördelningen//NN|UTR|SIN|DEF|NOM//nsubj//150 av//PP//case//148 veckopendlingsbidraget//NN|NEU|SIN|DEF|NOM//nmod//146 var//VB|PRT|AKT//cop//150 jämn//JJ|POS|UTR|SIN|IND|NOM//parataxis//4 .//MAD//punct//4

6.2 Når flyttningsbidragen målgruppen?;Förordningen//NN|UTR|SIN|DEF|NOM//nsubj//6 (//PAD//punct//2 1999:594//RG|NOM//appos//0 )//PAD//punct//2 om//PP//mark//6 flyttningsbidrag//NN|NEU|SIN|IND|NOM//nsubj//6 ställer//VB|PRS|AKT//ROOT//6 något//AB//det//9 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 krav//NN|NEU|PLU|IND|NOM//obj//6 för//PP//case//13 de//DT|UTR/NEU|PLU|DEF//det//13 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 bidragsformerna//NN|UTR|PLU|DEF|NOM//obl//6 (//PAD//punct//15 se//VB|IMP|AKT//parataxis//6 tabell//NN|UTR|SIN|IND|NOM//nmod//17 6.2//RG|NOM//obj//15 )//PAD//punct//15 .//MAD//punct//6
6.2 Når flyttningsbidragen målgruppen?;Generella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 krav//NN|NEU|PLU|IND|NOM//parataxis//6 är//VB|PRS|AKT//cop//21 att//SN//mark//30 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//30 som//HP|-|-|-//nsubj:pass//26 beviljas//VB|PRS|SFO//acl:relcl//24 bidrag//NN|NEU|SIN|IND|NOM//obj//26 ska//VB|PRS|AKT//aux//30 vara//VB|INF|AKT//cop//30 inskrivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//csubj//21 vid//PP//case//32 arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//obl//30 och//KN//cc//38 att//SN//mark//38 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//38 inte//AB//advmod//38 får//VB|PRS|AKT//aux//38 vara//VB|INF|AKT//conj//30 under//PP//advmod//40 25//RG|NOM//nummod//41 år//NN|NEU|PLU|IND|NOM//obl//38 .//MAD//punct//21 *//MID//punct//46
6.2 Når flyttningsbidragen målgruppen?;Bidraget//NN|NEU|SIN|DEF|NOM//nsubj:pass//46 kan//VB|PRS|AKT//aux//46 ges//VB|INF|SFO//conj//6 till//PP//case//48 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//46 som//HP|-|-|-//nsubj//53 är//VB|PRS|AKT//cop//53 under//PP//advmod//52 25//RG|NOM//nummod//53 år//NN|NEU|PLU|IND|NOM//acl:relcl//48 eller//KN//cc//56 som//HP|-|-|-//nsubj//56 genomgått//VB|SUP|AKT//conj//53 treårig//JJ|POS|UTR|SIN|IND|NOM//amod//58 gymnasieskola//NN|UTR|SIN|IND|NOM//obj//56 om//SN//mark//61 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//61 finns//VB|PRS|SFO//advcl//46 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//63 skäl//NN|NEU|PLU|IND|NOM//nsubj//61 för//PP//case//65 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//61 .//MAD//punct//6

6.2 Når flyttningsbidragen målgruppen? / Krav på arbetslöshet eller risk för arbetslöshet;Flyttningsbidrag//NN|NEU|SIN|IND|NOM//nsubj:pass//2 får//VB|PRS|AKT//aux//2 beviljas//VB|INF|SFO//ROOT//2 till//PP//case//4 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//2 som//HP|-|-|-//nsubj//7 är//VB|PRS|AKT//cop//7 arbetslös//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//4 och//KN//cc//10 som//HP|-|-|-//nsubj//10 söker//VB|PRS|AKT//conj//7 arbete//NN|NEU|SIN|IND|NOM//obj//10 genom//PP//case//13 förmedlingen//NN|UTR|SIN|DEF|NOM//obl//10 .//MAD//punct//2
6.2 Når flyttningsbidragen målgruppen? / Krav på arbetslöshet eller risk för arbetslöshet;För//PP//case//16 respenningen//NN|UTR|SIN|DEF|NOM//obl//20 är//VB|PRS|AKT//cop//20 detta//DT|NEU|SIN|DEF//det//19 krav//NN|NEU|SIN|IND|NOM//nsubj//20 mildrat//VB|SUP|AKT//conj//2 till//PP//mark//24 att//IE//mark//24 också//AB//advmod//24 omfatta//VB|INF|AKT//advcl//20 de//PN|UTR/NEU|PLU|DEF|SUB//obj//24 som//HP|-|-|-//nsubj//27 riskerar//VB|PRS|AKT//acl:relcl//25 att//IE//mark//29 bli//VB|INF|AKT//xcomp//27 arbetslösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//29 vilket//HP|NEU|SIN|IND//nsubj//32 betyder//VB|PRS|AKT//acl:relcl//25 att//SN//mark//40 bidraget//NN|NEU|SIN|DEF|NOM//nsubj:pass//40 också//AB//advmod//40 i//PP//case//38 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 fall//NN|NEU|PLU|IND|NOM//obl//40 kan//VB|PRS|AKT//aux//40 ges//VB|INF|SFO//ccomp//32 till//PP//case//42 ombytessökande//NN|NEU|SIN|IND|NOM//obl//40 .//MAD//punct//20
6.2 Når flyttningsbidragen målgruppen? / Krav på arbetslöshet eller risk för arbetslöshet;Både//KN//cc//46 för//PP//case//46 starthjälp//NN|UTR|SIN|IND|NOM//nsubj//49 och//KN//cc//48 pendlingsstöd//NN|NEU|SIN|IND|NOM//conj//46 gäller//VB|PRS|AKT//conj//20 däremot//AB//advmod//49 att//SN//mark//57 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//57 som//HP|-|-|-//nsubj//54 söker//VB|PRS|AKT//acl:relcl//52 ska//VB|PRS|AKT//aux//57 vara//VB|INF|AKT//cop//57 arbetslös//JJ|POS|UTR|SIN|IND|NOM//ccomp//49 .//MAD//punct//60
6.2 Når flyttningsbidragen målgruppen? / Krav på arbetslöshet eller risk för arbetslöshet;Riksrevisionsverket//NN|NEU|SIN|DEF|NOM//nsubj//60 konstaterade//VB|PRT|AKT//conj//57 i//PP//case//63 sin//PS|UTR|SIN|DEF//nmod:poss//63 utvärdering//NN|UTR|SIN|IND|NOM//obl//60 att//SN//mark//73 en//DT|UTR|SIN|IND//det//66 fjärdedel//NN|UTR|SIN|IND|NOM//nsubj//73 av//PP//case//68 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//66 som//HP|-|-|-//nsubj//70 mottog//VB|PRT|AKT//acl:relcl//68 starthjälp//NN|UTR|SIN|IND|NOM//obj//70 1999//RG|NOM//nummod//71 hade//VB|PRT|AKT//ccomp//60 arbete//NN|NEU|SIN|IND|NOM//obj//73 och//KN//cc//79 var//VB|PRT|AKT//cop//79 därför//AB//advmod//79 inte//AB//advmod//79 berättigade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//73 till//PP//case//81 stödet//NN|NEU|SIN|DEF|NOM//obl//79 .//MAD//punct//60
6.2 Når flyttningsbidragen målgruppen? / Krav på arbetslöshet eller risk för arbetslöshet;2001//RG|NOM//nummod//87 och//KN//cc//83 2002//RG|NOM//nummod//83 var//VB|PRT|AKT//cop//87 andelen//NN|UTR|SIN|DEF|NOM//conj//57 som//HP|-|-|-//nsubj//89 hade//VB|PRT|AKT//acl:relcl//87 tillfälligt//JJ|POS|NEU|SIN|IND|NOM//amod//91 arbete//NN|NEU|SIN|IND|NOM//obj//89 eller//KN//cc//95 som//HP|-|-|-//nsubj//95 var//VB|PRT|AKT//cop//95 ombytessökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//89 fortfarande//AB//advmod//97 hög//JJ|POS|UTR|SIN|IND|NOM//obj//89 med//PP//case//100 16//RG|NOM//nummod//100 procent//NN|UTR|PLU|IND|NOM//nmod//97 för//PP//case//102 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//89 som//HP|-|-|-//nsubj//104 fick//VB|PRT|AKT//acl:relcl//102 starthjälp//NN|UTR|SIN|IND|NOM//obj//104 och//KN//cc//108 21//RG|NOM//nummod//108 procent//NN|UTR|PLU|IND|NOM//conj//105 för//PP//case//110 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//108 som//HP|-|-|-//nsubj//112 fick//VB|PRT|AKT//acl:relcl//110 pendlingsbidraget//NN|NEU|SIN|DEF|NOM//obj//112 .//MAD//punct//87
