Sammanfattning;Anti-homosexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 attityder//NN|UTR|PLU|IND|NOM//nsubj//5 är//VB|PRS|AKT//cop//5 en//DT|UTR|SIN|IND//det//5 sammansatt//PC|PRF|UTR|SIN|IND|NOM//amod//5 väv//NN|UTR|SIN|IND|NOM//ROOT//5 av//PP//case//10 affektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 och//KN//cc//9 kognitiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//7 komponenter//NN|UTR|PLU|IND|NOM//nmod//5 .//MAD//punct//5
Sammanfattning;Eftersom//SN//mark//76 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//76 i//PP//case//74 Sverige//PM|NOM//obl//76 inte//AB//advmod//76 finns//VB|PRS|SFO//advcl//95 någon//DT|UTR|SIN|IND//det//78 tradition//NN|UTR|SIN|IND|NOM//nsubj//76 vid//PP//case//80 opinionsmätningar//NN|UTR|PLU|IND|NOM//obl//76 att//IE//mark//82 ställa//VB|INF|AKT//acl//80 frågor//NN|UTR|PLU|IND|NOM//obj//82 kring//PP//case//85 inställningen//NN|UTR|SIN|DEF|NOM//obl//82 till//PP//case//87 homosexualitet//NN|UTR|SIN|IND|NOM//nmod//85 och//KN//cc//89 homosexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//87 kvinnor//NN|UTR|PLU|IND|NOM//conj//85 och//KN//cc//92 män//NN|UTR|PLU|IND|NOM//conj//90 är//VB|PRS|AKT//cop//95 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//95 svårt//JJ|POS|NEU|SIN|IND|NOM//conj//66 att//IE//mark//97 uttala//VB|INF|AKT//acl//95 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//97 om//PP//case//101 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//101 attitydförändringar//NN|UTR|PLU|IND|NOM//obl//97 över//PP//case//103 tid//NN|UTR|SIN|IND|NOM//nmod//101 .//MAD//punct//66
Sammanfattning;Men//KN//cc//111 intrycket//NN|NEU|SIN|DEF|NOM//nsubj//111  //_SP////106 från//PP//case//110 befintliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//110 data//NN|NEU|PLU|IND|NOM//nmod//106 är//VB|PRS|AKT//conj//6 ,//MID//punct//111 att//SN//mark//127 den//DT|UTR|SIN|DEF//det//116 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//116 inställningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//127 till//PP//case//119 homosexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//119 kvinnor//NN|UTR|PLU|IND|NOM//nmod//116 och//KN//cc//121 män//NN|UTR|PLU|IND|NOM//conj//119 under//PP//case//125 det//DT|NEU|SIN|DEF//det//125 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//125 decenniet//NN|NEU|SIN|DEF|NOM//nmod//121 har//VB|PRS|AKT//aux//127 utvecklas//VB|INF|SFO//ccomp//111 i//PP//case//134 en//DT|UTR|SIN|IND//det//134 mer//AB|KOM//advmod//131 tolerant//JJ|POS|UTR|SIN|IND|NOM//amod//134 och//KN//cc//133 positiv//JJ|POS|UTR|SIN|IND|NOM//conj//131 riktning//NN|UTR|SIN|IND|NOM//obl//127 .//MAD//punct//6
Sammanfattning;Utifrån//PP//case//7 det//DT|NEU|SIN|DEF//det//7 jämförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 amerikanska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 och//KN//cc//5 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//3 deskriptiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 material//NN|NEU|PLU|IND|NOM//obl//15 som//HP|-|-|-//nsubj:pass//9 presenteras//VB|PRS|SFO//acl:relcl//7 i//PP//case//12 föreliggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 promemoria//NN|UTR|SIN|IND|NOM//obl//9 kan//VB|PRS|AKT//aux//15 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//15 konstateras//VB|INF|SFO//ROOT//15 ,//MID//punct//15 att//SN//mark//36 det//DT|NEU|SIN|DEF//det//20 amerikanska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//20 undersökningsklimatet//NN|NEU|SIN|DEF|NOM//nsubj//36 ,//MID//punct//20 vad//HP|NEU|SIN|IND//nsubj//23 gäller//VB|PRS|AKT//acl:relcl//20 främst//AB|SUV//advmod//23 den//DT|UTR|SIN|DEF//det//27 affektiva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//27 inställningen//NN|UTR|SIN|DEF|NOM//obj//23 till//PP//case//30 homosexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 kvinnor//NN|UTR|PLU|IND|NOM//nmod//27 och//KN//cc//32 män//NN|UTR|PLU|IND|NOM//conj//30 ,//MID//punct//20 är//VB|PRS|AKT//cop//36 generellt//AB|POS//advmod//36 sett//PC|PRF|NEU|SIN|IND|NOM//advcl//15 mer//AB|KOM//advmod//38 negativt//JJ|POS|NEU|SIN|IND|NOM//xcomp//36 än//KN//case//41 det//DT|NEU|SIN|DEF//det//41 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//advcl//36 .//MAD//punct//15
Sammanfattning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//44 finns//VB|PRS|SFO//parataxis//15 inget//PN|NEU|SIN|IND|SUB/OBJ//nsubj//44 i//PP//case//47 materialet//NN|NEU|SIN|DEF|NOM//obl//44 som//HP|-|-|-//nsubj//49 tyder//VB|PRS|AKT//acl:relcl//47 på//PP//mark//56 ,//MID//punct//56 att//SN//mark//56 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//56 skulle//VB|PRT|AKT//aux//56 vara//VB|INF|AKT//cop//56 svårare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//49 för//PP//case//58 barn//NN|NEU|PLU|IND|NOM//nmod//56 med//PP//case//61 homosexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 föräldrar//NN|UTR|PLU|IND|NOM//nmod//58 att//IE//mark//63 växa//VB|INF|AKT//acl//58 upp//PL//compound:prt//63 i//PP//case//66 Sverige//PM|NOM//obl//63 än//KN//mark//69 i//PP//case//69 USA//PM|NOM//obl//63 .//MAD//punct//44

Referenser;Advances//PM|NOM//nsubj//25 in//PM|NOM//compound:prt//0 Experimental//PM|NOM//nmod//0 Social//PM|NOM//amod//4 Psychology//PM|NOM//nmod//0 ,//MID//punct//6 23//RG|NOM//conj//4 ,//MID//punct//9  //_SP////7 75–109//RG|NOM//conj//4 .//MAD//punct//0
Referenser; //_SP////10 Forskningsgruppen//NN|UTR|SIN|DEF|NOM//appos//0 för//PP//case//14 samhälls-//NN|UTR|-|-|SMS//nmod//12 och//KN//cc//16 informationsstudier//NN|UTR|PLU|IND|NOM//conj//14 (//PAD//punct//12 FSI//PM|NOM//appos//12 )//PAD//punct//12 .//MAD//punct//0
Referenser;(//PAD//punct//0 2000//RG|NOM//nummod//0 )//PAD//punct//0 Rapport//NN|UTR|SIN|IND|NOM//appos//0 avseende//NN|NEU|SIN|IND|NOM//ROOT//25 en//DT|UTR|SIN|IND//det//27 attitydundersökning//NN|UTR|SIN|IND|NOM//obj//25 om//PP//case//30 allmänhetens//NN|UTR|SIN|DEF|GEN//nmod:poss//30 inställning//NN|UTR|SIN|IND|NOM//nmod//27 till//PP//mark//36 att//SN//mark//36 homosexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//36 skall//VB|PRS|AKT//aux//36 få//VB|INF|AKT//aux//36 adoptera//VB|INF|AKT//acl//30 barn//NN|NEU|PLU|IND|NOM//obj//36 .//MAD//punct//25
Referenser;Nilsson//PM|NOM//nsubj//11 Schönnesson//PM|NOM//flat//0 L.//PM|NOM//flat:name//1 &//KN|AN//cc//4 Brattberg//PM|NOM//conj//0 A.//PM|NOM//flat:name//4 (//PAD//punct//4 1994//RG|NOM//nummod//9 )//PAD//punct//7 Homosexualiteter//PM|NOM//appos//4 .//MID//punct//9
Referenser;Ss//PM|NOM//nsubj//17 165–177//RG|NOM//nummod//11 i//PP//case//15 P.O.//PM|NOM//nmod//15 Lundberg//PM|NOM//nmod//12 (//PAD//punct//11 red//UO//ROOT//17 )//PAD//punct//17 Sexologi//NN|UTR|SIN|IND|NOM//obj//17 .//MID//punct//17
Referenser;Stockholm//PM|NOM//obj//17 ://MID//punct//21
Referenser;Almqvuíst//PM|NOM//appos//21 &//KN|AN//cc//25 Wiksell//PM|GEN//conj//23 Medicin//NN|UTR|SIN|IND|NOM//conj//23 ,//MID//punct//28 Liber//PM|NOM//conj//23 utbildning//NN|UTR|SIN|IND|NOM//obj//28
Referenser;SOU//PM|NOM//ROOT//0 1984:63//RG|NOM//punct//0 Homosexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//0 och//KN//cc//4 samhället//NN|NEU|SIN|DEF|NOM//conj//2 .//MAD//punct//0
Referenser;Betänkande//NN|NEU|SIN|IND|NOM//appos//0 av//PP//case//8 utredningen//NN|UTR|SIN|DEF|NOM//nmod//6 om//PP//case//11 homosexuellas//JJ|POS|UTR/NEU|PLU|IND/DEF|GEN//nmod:poss//11 situation//NN|UTR|SIN|IND|NOM//nmod//8 i//PP//case//13 samhället//NN|NEU|SIN|DEF|NOM//nmod//6 .//MAD//punct//0
Referenser;Tiby//PM|NOM//ROOT//0 E.//PM|NOM//flat:name//0 (//PAD//punct//1 1999//RG|NOM//nummod//0 )//PAD//punct//0  //_SP////4 ”//PAD//punct//8 De//DT|UTR/NEU|PLU|DEF//nsubj//8 utsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//appos//0 –//PAD//punct//8 Brott//NN|NEU|PLU|IND|NOM//appos//8 mot//PP//case//13 homosexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 kvinnor//NN|UTR|PLU|IND|NOM//nmod//10 och//KN//cc//15 män//NN|UTR|PLU|IND|NOM//conj//13 ”//PAD//punct//8 (//PAD//punct//19 Folkhälsoinstitutet//NN|NEU|SIN|DEF|NOM//nmod//19 Rapport//NN|UTR|SIN|IND|NOM//appos//8 nr//NN|AN//nmod//21 2000:3//RG|NOM//dep//19 )//PAD//punct//19 .//MAD//punct//8


3 Barn med homosexuella föräldrar – barnens syn på sig själva och sina nära relationer av Katarina Malmström / Sammanfattning;Föreliggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 undersökning//NN|UTR|SIN|IND|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 gjord//PC|PRF|UTR|SIN|IND|NOM//ROOT//3 som//KN//case//6 en//DT|UTR|SIN|IND//det//6 del//NN|UTR|SIN|IND|NOM//obl//3 av//PP//case//8 underlaget//NN|NEU|SIN|DEF|NOM//nmod//6 för//PP//case//10 Kommittén//NN|UTR|SIN|DEF|NOM//nmod//6 om//PP//case//12 barn//NN|NEU|PLU|IND|NOM//nmod//10 i//PP//case//15 homosexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 familjer//NN|UTR|PLU|IND|NOM//nmod//12 (//PAD//punct//3 Ju//NN|AN//advmod//18 1999:02//RG|NOM//appos//3 )//PAD//punct//18 .//MAD//punct//3
3 Barn med homosexuella föräldrar – barnens syn på sig själva och sina nära relationer av Katarina Malmström / Sammanfattning;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//27 med//PP//case//23 undersökningen//NN|UTR|SIN|DEF|NOM//nmod//21 har//VB|PRS|AKT//aux//27 varit//VB|SUP|AKT//cop//27 att//IE//mark//27 ta//VB|INF|AKT//parataxis//3 reda//PL//compound:prt//27 på//PP//mark//35 hur//HA//advmod//35 barn//NN|NEU|PLU|IND|NOM//nsubj//35 med//PP//case//34 homosexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 föräldrar//NN|UTR|PLU|IND|NOM//nmod//31 ser//VB|PRS|AKT//ccomp//27 på//PP//case//37 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//35 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//37 ,//MID//punct//41 sin//PS|UTR|SIN|DEF//nmod:poss//41 familj//NN|UTR|SIN|IND|NOM//obl//35 och//KN//cc//44 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//44 kamratrelationer//NN|UTR|PLU|IND|NOM//conj//41 .//MAD//punct//27
3 Barn med homosexuella föräldrar – barnens syn på sig själva och sina nära relationer av Katarina Malmström / Sammanfattning;Den//DT|UTR|SIN|DEF//det//48 undersökta//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//48 gruppen//NN|UTR|SIN|DEF|NOM//nsubj:pass//50 har//VB|PRS|AKT//aux//50 utgjorts//VB|SUP|SFO//parataxis//27 av//PP//case//53 20//RG|NOM//nummod//53 barn//NN|NEU|PLU|IND|NOM//obl:agent//50 i//PP//case//55 åldern//NN|UTR|SIN|DEF|NOM//nmod//53 7–12//NN|NEU|SIN|IND|NOM//nummod//57 år//NN|NEU|PLU|IND|NOM//nmod//55 ,//MID//punct//27 varav//HA//advmod//27 11//RG|NOM//nummod//61 pojkar//NN|UTR|PLU|IND|NOM//nsubj//59 och//KN//cc//64 9//RG|NOM//nummod//64 flickor//NN|UTR|PLU|IND|NOM//conj//61 ,//MID//punct//61 samtliga//PN|UTR/NEU|PLU|IND|SUB/OBJ//dep//74 med//PP//case//69 homosexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 föräldrar//NN|UTR|PLU|IND|NOM//nmod//66 .//MAD//punct//66
3 Barn med homosexuella föräldrar – barnens syn på sig själva och sina nära relationer av Katarina Malmström / Sammanfattning;Deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//72 svar//NN|NEU|SIN|IND|NOM//nsubj:pass//74 har//VB|PRS|AKT//aux//74 jämförts//VB|SUP|SFO//parataxis//27 med//PP//case//78 den//DT|UTR|SIN|DEF//det//78 s.k.//AB|AN//amod//78 normalpopulationen//NN|UTR|SIN|DEF|NOM//obl//74 barn//NN|NEU|PLU|IND|NOM//obl//74 i//PP//case//82 samma//DT|UTR/NEU|SIN/PLU|IND//det//82 ålder//NN|UTR|SIN|IND|NOM//obl//74 .//MAD//punct//27
3 Barn med homosexuella föräldrar – barnens syn på sig själva och sina nära relationer av Katarina Malmström / Sammanfattning;För//PP//mark//86 att//IE//mark//86 möjliggöra//VB|INF|AKT//advcl//94 en//DT|UTR|SIN|IND//det//88 jämförelse//NN|UTR|SIN|IND|NOM//obj//86 har//VB|PRS|AKT//aux//94 tre//RG|NOM//nummod//93 standardiserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//93 psykologiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//93 metoder//NN|UTR|PLU|IND|NOM//nsubj:pass//94 använts//VB|SUP|SFO//advcl//27 ://MID//punct//94 ”//PAD//punct//98
3 Barn med homosexuella föräldrar – barnens syn på sig själva och sina nära relationer av Katarina Malmström / Sammanfattning;Jag//PN|UTR|SIN|DEF|SUB//nsubj//98 tycker//VB|PRS|AKT//parataxis//3 jag//PN|UTR|SIN|DEF|SUB//nsubj//98 är//VB|PRS|AKT//ccomp//98 ”//PM|NOM//punct//98 ,//MID//punct//103 Family//UO//nmod//104 Relations//UO//nmod//105 Test//UO//dep//98 och//KN//cc//107 Cornell//PM|NOM//conj//105 Interview//PM|NOM//flat//107 of//PM|NOM//case//110 Children//PM|NOM//obl//111 ´//PM|NOM//dep//98 s//PM|NOM//case//113 Perceptions//PM|GEN//obl//98 of//PM|NOM//case//115 Friendships//PM|NOM//nmod//113 and//UO//cc//115 Peer//UO//nummod//118 Relations//UO//conj//113 .//MAD//punct//98
