Omfattningen av felaktiga utbetalningar från välfärdssystemen Läckaget i välfärdssystemen, del 2;Rapport//NN|UTR|SIN|IND|NOM//ROOT//0 6//RG|NOM//nummod//0
3.1 Inledning;Dels//KN//advmod//46 bidrar//VB|PRS|AKT//parataxis//19 analysen//NN|UTR|SIN|DEF|NOM//obj//46 till//PP//case//51 en//DT|UTR|SIN|IND//det//51 säkrare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//51 bedömning//NN|UTR|SIN|IND|NOM//nmod//47 av//PP//case//55 den//DT|UTR|SIN|DEF//det//55 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//55 omfattningen//NN|UTR|SIN|DEF|NOM//nmod//51 av//PP//case//58 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 utbetalningar//NN|UTR|PLU|IND|NOM//nmod//55 från//PP//case//60 välfärdssystemen//NN|NEU|PLU|DEF|NOM//nmod//58 .//MAD//punct//19

3.3 Metod för att identifiera systemöverskridande uppgifter;Vi//PN|UTR|PLU|DEF|SUB//nsubj//2 har//VB|PRS|AKT//aux//2 identifierat//VB|SUP|AKT//ROOT//2 ett//DT|NEU|SIN|IND//det//4 antal//NN|NEU|SIN|IND|NOM//nmod//6 systemöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 uppgifter//NN|UTR|PLU|IND|NOM//nsubj//7 baserat//VB|SUP|AKT//advcl//2 på//PP//case//10 fyra//RG|NOM//nummod//10 arbetsmoment//NN|NEU|PLU|IND|NOM//obl//7 ://MAD//punct//7
3.3 Metod för att identifiera systemöverskridande uppgifter;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 bedömer//VB|PRS|AKT//ROOT//1 att//SN//mark//5 dessa//DT|UTR/NEU|PLU|DEF//det//4 moment//NN|NEU|PLU|IND|NOM//nsubj//5 resulterat//VB|SUP|AKT//ccomp//1 i//PP//case//8 en//DT|UTR|SIN|IND//det//8 sammanställning//NN|UTR|SIN|IND|NOM//obl//5 som//HP|-|-|-//nsubj//10 innehåller//VB|PRS|AKT//acl:relcl//8 de//DT|UTR/NEU|PLU|DEF//det//14 viktigaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//14 systemöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 uppgifterna//NN|UTR|PLU|DEF|NOM//obj//10 i//PP//case//17 de//DT|UTR/NEU|PLU|DEF//det//17 ersättningssystem//NN|NEU|PLU|IND|NOM//nmod//14 som//HP|-|-|-//nsubj//19 riskbedömts//VB|SUP|SFO//acl:relcl//17 .//MAD//punct//1

3.4 Identifierade systemöverskridande uppgifter;En//DT|UTR|SIN|IND//det//2 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 förutsättning//NN|UTR|SIN|IND|NOM//nsubj//43 för//PP//case//5 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 ersättningar//NN|UTR|PLU|IND|NOM//nmod//2 är//VB|PRS|AKT//cop//2 att//SN//mark//9 man//PN|UTR|SIN|IND|SUB//nsubj:pass//9 omfattas//VB|PRS|SFO//csubj//2 av//PP//case//12 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//12 socialförsäkring//NN|UTR|SIN|IND|NOM//obl//9 genom//PP//mark//16 att//IE//mark//16 vara//VB|INF|AKT//cop//16 försäkrad//PC|PRF|UTR|SIN|IND|NOM//acl//12 för//PP//case//21 bosättningsbaserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//21 eller//KN//cc//20 arbetsbaserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//18 försäkringar//NN|UTR|PLU|IND|NOM//obl//16 .//MAD//punct//2
3.4 Identifierade systemöverskridande uppgifter;Därför//AB//advmod//24 har//VB|PRS|AKT//parataxis//2 uppgifter//NN|UTR|PLU|IND|NOM//obj//24 och//KN//cc//27 intyg//NN|NEU|PLU|IND|NOM//conj//25 om//PP//case//29 identitet//NN|UTR|SIN|IND|NOM//nmod//27 ,//MID//punct//31 bosättning//NN|UTR|SIN|IND|NOM//conj//29 och//KN//cc//33 arbete//NN|NEU|SIN|IND|NOM//conj//29 en//DT|UTR|SIN|IND//det//36 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 betydelse//NN|UTR|SIN|IND|NOM//obj//24 .//MAD//punct//24
3.4 Identifierade systemöverskridande uppgifter;Brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 rådet//NN|NEU|SIN|DEF|NOM//appos//2 (//PAD//punct//39 Brå//PM|NOM//appos//39 )//PAD//punct//39 tillskriver//VB|PRS|AKT//ROOT//43 arbetet//NN|NEU|SIN|DEF|NOM//nsubj//43 en//DT|UTR|SIN|IND//det//48 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//48 strategisk//JJ|POS|UTR|SIN|IND|NOM//amod//48 betydelse//NN|UTR|SIN|IND|NOM//obj//43 ,//MID//punct//48 då//HA//advmod//54 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 bidrag//NN|NEU|PLU|IND|NOM//nsubj//54 är//VB|PRS|AKT//cop//54 inkomstrelaterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//57 och//KN//cc//56 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//54 arbetsgivarintyg//NN|NEU|PLU|IND|NOM//nsubj//60 därigenom//AB//advmod//60 kan//VB|PRS|AKT//aux//60 öppna//VB|INF|AKT//acl:relcl//48 för//PP//case//64 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 slags//NN|NEU|PLU|IND|GEN//nmod:poss//64 välfärdsbrott//NN|NEU|PLU|IND|NOM//obl//60 .//MAD//punct//43
3.4 Identifierade systemöverskridande uppgifter;Inkomster//NN|UTR|PLU|IND|NOM//obj//43 (//PAD//punct//70 inte//AB//advmod//70 bara//AB//advmod//70 löneinkomster//NN|UTR|PLU|IND|NOM//appos//66 )//PAD//punct//70 och//KN//cc//74 tillgångar//NN|UTR|PLU|IND|NOM//nsubj//74 påverkar//VB|PRS|AKT//conj//43 också//AB//advmod//74 rätten//NN|UTR|SIN|DEF|NOM//obj//74 till//PP//compound:prt//74 och//KN//cc//79 storleken//NN|UTR|SIN|DEF|NOM//fixed//77 på//PP//case//83 ett//DT|NEU|SIN|IND//det//82 flertal//NN|NEU|SIN|IND|NOM//nmod//83 ersättningar//NN|UTR|PLU|IND|NOM//nmod//79 .//MAD//punct//74
3.4 Identifierade systemöverskridande uppgifter;Såväl//KN//advmod//86 historiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//94 ,//MID//punct//88 fastställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//86 som//HP|-|-|-//nsubj//90 förväntade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//88 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//92 inkomster//NN|UTR|PLU|IND|NOM//obj//90 kan//VB|PRS|AKT//aux//94 ha//VB|INF|AKT//parataxis//74 betydelse//NN|UTR|SIN|IND|NOM//obj//94 och//KN//cc//97 fastställs//VB|PRS|SFO//conj//94 bland//PP//case//97

3.4 Identifierade systemöverskridande uppgifter / Introduktion till systemöverskridande uppgifter Rapport 6;annat//PN|NEU|SIN|IND|SUB/OBJ//ROOT//0 i//PP//case//3 pensionsgrundande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 inkomst//NN|UTR|SIN|IND|NOM//nmod//0 (//PAD//punct//3 PGI//PM|NOM//appos//3 )//PAD//punct//3 och//KN//cc//9 sjukpenninggrundande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 inkomst//NN|UTR|SIN|IND|NOM//conj//3 (//PAD//punct//9 SGI//PM|NOM//appos//9 )//PAD//punct//9 .//MAD//punct//0
3.4 Identifierade systemöverskridande uppgifter / Introduktion till systemöverskridande uppgifter Rapport 6;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//9 om//PP//case//2 organiserad//PC|PRF|UTR|SIN|IND|NOM//nmod//0 och//KN//cc//6 systematisk//JJ|POS|UTR|SIN|IND|NOM//advmod//5 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//6 brottslighet//NN|UTR|SIN|IND|NOM//conj//2 mot//PP//case//8 välfärden//NN|UTR|SIN|DEF|NOM//nmod//6 lyfter//VB|PRS|AKT//ROOT//9 särskilt//AB//advmod//11 fram//PL//advmod//9 oriktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 uppgifter//NN|UTR|PLU|IND|NOM//obj//9 om//PP//case//15 identiteter//NN|UTR|PLU|IND|NOM//nmod//13 och//KN//cc//17 bosättning//NN|UTR|SIN|IND|NOM//conj//15 samt//KN//cc//20 familjerättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 förhållanden//NN|NEU|PLU|IND|NOM//conj//15 .//MAD//punct//9
3.4 Identifierade systemöverskridande uppgifter / Introduktion till systemöverskridande uppgifter Rapport 6;Utbetalningar//NN|UTR|PLU|IND|NOM//obj//9 till//PP//case//24 identiteter//NN|UTR|PLU|IND|NOM//nmod//22 med//PP//case//26 samordningsnummer//NN|UTR|PLU|IND|NOM//nmod//24 bedömdes//VB|PRT|SFO//conj//9 riskfyllda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//27 eftersom//SN//mark//31 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//31 bedömdes//VB|PRT|SFO//advcl//27 finnas//VB|INF|SFO//amod//33 brister//NN|UTR|PLU|IND|NOM//obj//31 i//PP//case//35 identitetskontrollen//NN|UTR|SIN|DEF|NOM//nmod//33 och//KN//cc//39 utbetalande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//38 myndigheters//NN|UTR|PLU|IND|GEN//nmod:poss//39 hantering//NN|UTR|SIN|IND|NOM//conj//35 av//PP//case//42 dessa//DT|UTR/NEU|PLU|DEF//det//42 uppgifter//NN|UTR|PLU|IND|NOM//nmod//39 .//MAD//punct//9
3.4 Identifierade systemöverskridande uppgifter / Introduktion till systemöverskridande uppgifter Rapport 6;Skatteverket//PM|NOM//nsubj//47 har//VB|PRS|AKT//aux//47 särskilt//AB//advmod//47 pekat//VB|SUP|AKT//conj//9 på//PP//case//49 risker//NN|UTR|PLU|IND|NOM//obl//47 för//PP//case//52 utnyttjade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//52 identiteter//NN|UTR|PLU|IND|NOM//nmod//49 .//MAD//punct//9
3.4 Identifierade systemöverskridande uppgifter / Introduktion till systemöverskridande uppgifter Rapport 6;Vår//PS|UTR|SIN|DEF//nmod:poss//1 kartläggning//NN|UTR|SIN|IND|NOM//nsubj//5 av//PP//case//4 systemöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 uppgifter//NN|UTR|PLU|IND|NOM//nmod//1 visar//VB|PRS|AKT//ROOT//5 också//AB//advmod//5 att//SN//mark//10 Skatteverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//9 folkbokföringsregister//NN|UTR|PLU|IND|NOM//nsubj//10 innehåller//VB|PRS|AKT//ccomp//5 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//12 uppgifter//NN|UTR|PLU|IND|NOM//obj//10 som//HP|-|-|-//nsubj//14 har//VB|PRS|AKT//acl:relcl//12 en//DT|UTR|SIN|IND//det//17 central//JJ|POS|UTR|SIN|IND|NOM//amod//17 betydelse//NN|UTR|SIN|IND|NOM//obj//14 i//PP//case//20 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 ersättningssystem//NN|NEU|PLU|IND|NOM//obl//14 .//MAD//punct//23
3.4 Identifierade systemöverskridande uppgifter / Introduktion till systemöverskridande uppgifter Rapport 6;Förutom//PP//case//23 uppgift//NN|UTR|SIN|IND|NOM//obl//10 om//PP//case//25 folkbokföring//NN|UTR|SIN|IND|NOM//nmod//23 i//PP//case//27 Sverige//PM|NOM//nmod//25 och//KN//cc//29 bostadsadress//NN|UTR|SIN|IND|NOM//conj//27 gäller//VB|PRS|AKT//conj//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//30 även//AB//advmod//30 ålder//NN|UTR|SIN|IND|NOM//obj//30 och//KN//cc//35 civilstånd//NN|NEU|SIN|IND|NOM//conj//33 .//MAD//punct//5
3.4 Identifierade systemöverskridande uppgifter / Introduktion till systemöverskridande uppgifter Rapport 6;Mot//PP//case//1 bakgrund//NN|UTR|SIN|IND|NOM//obl//9 av//PP//case//4 dessa//DT|UTR/NEU|PLU|DEF//det//4 iakttagelser//NN|UTR|PLU|IND|NOM//nmod//1 kan//VB|PRS|AKT//aux//9 de//DT|UTR/NEU|PLU|DEF//det//8 systemöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//9 kategoriseras//VB|PRS|SFO//ROOT//9 på//PP//case//12 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 sätt//NN|NEU|SIN|IND|NOM//obl//9 ://MAD//punct//9
3.4 Identifierade systemöverskridande uppgifter / Introduktion till systemöverskridande uppgifter Rapport 6;•//NN|UTR|SIN|IND|NOM//case//1 Identitet//NN|UTR|SIN|IND|NOM//ROOT//1
3.4 Identifierade systemöverskridande uppgifter / Introduktion till systemöverskridande uppgifter Rapport 6;•//NN|UTR|SIN|IND|NOM//case//2 Centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 folkbokföringsuppgifter//NN|UTR|PLU|IND|NOM//ROOT//2 –//RG|NOM//punct//2 Bosatt//PM|NOM//appos//2 i//PP//case//6 Sverige//PM|NOM//nmod//4 (//PAD//punct//2 ligger//VB|PRS|AKT//parataxis//2 till//PP//case//13 grund//NN|UTR|SIN|IND|NOM//fixed//9 för//PP//fixed//9 bosättningsbaserad//PC|PRF|UTR|SIN|IND|NOM//amod//13 försäkringstillhörighet//NN|UTR|SIN|IND|NOM//obl//8 )//PAD//punct//2 –//PAD//punct//16 Bostadsadress//NN|UTR|SIN|IND|NOM//appos//2 –//RG|NOM//punct//16 Ålder//NN|UTR|SIN|IND|NOM//conj//16 –//RG|NOM//punct//18 Civilstånd//NN|NEU|SIN|IND|NOM//conj//16
3.4 Identifierade systemöverskridande uppgifter / Introduktion till systemöverskridande uppgifter Rapport 6;•//NN|UTR|SIN|IND|NOM//case//1 Arbete//NN|NEU|SIN|IND|NOM//nsubj//5 och//KN//cc//3 företagande//NN|NEU|SIN|IND|NOM//conj//1 –//RG|NOM//punct//1 Arbetar//VB|PRS|AKT//ROOT//5 i//PP//case//7 Sverige//PM|NOM//obl//5 (//PAD//punct//5 ligger//VB|PRS|AKT//parataxis//5 till//PP//case//14 grund//NN|UTR|SIN|IND|NOM//fixed//10 för//PP//fixed//10 arbetsbaserad//PC|PRF|UTR|SIN|IND|NOM//amod//14 försäkringstillhörighet//NN|UTR|SIN|IND|NOM//obl//9 )//PAD//punct//9 –//RG|NOM//punct//18 Fastställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//18 inkomstmått//NN|NEU|PLU|IND|NOM//conj//5 -//MID//punct//18 Förväntade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//18 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 inkomster//NN|UTR|PLU|IND|NOM//obj//20 ,//MID//punct//18 SGI//NN|AN//conj//18 -//MID//punct//18 Fastställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//27 inkomster//NN|UTR|PLU|IND|NOM//conj//18 ,//MID//punct//27 PGI//PM|NOM//conj//18 –//RG|NOM//punct//18 (//PAD//punct//18 Oredovisade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//appos//18 )//PAD//punct//32 inkomster//NN|UTR|PLU|IND|NOM//conj//18 –//RG|NOM//punct//36 Arbetstid//NN|UTR|SIN|IND|NOM//conj//18
3.4 Identifierade systemöverskridande uppgifter / Introduktion till systemöverskridande uppgifter Rapport 6;•//NN|UTR|SIN|IND|NOM//punct//1 Tillgångar//NN|UTR|PLU|IND|NOM//ROOT//1 ///MID//cc//3 förmögenhet//NN|UTR|SIN|IND|NOM//conj//1
3.4 Identifierade systemöverskridande uppgifter / Introduktion till systemöverskridande uppgifter Rapport 6;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//3 om//PP//case//2 välfärdsbrottslighet//NN|UTR|SIN|IND|NOM//nmod//0 bedömde//VB|PRT|AKT//ROOT//3 också//AB//advmod//3 att//SN//mark//7 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//7 finns//VB|PRS|SFO//ccomp//3 stor//JJ|POS|UTR|SIN|IND|NOM//amod//9 risk//NN|UTR|SIN|IND|NOM//nsubj//7 för//PP//mark//16 att//SN//mark//16 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//16 om//PP//case//15 företag//NN|NEU|PLU|IND|NOM//nsubj:pass//16 registreras//VB|PRS|SFO//acl//9 ,//MID//punct//21 eftersom//SN//mark//21 Bolagsverkets//NN|NEU|SIN|DEF|GEN//nsubj:pass//21 inte//AB//advmod//21 bedömdes//VB|PRT|SFO//advcl//16 ha//VB|INF|AKT//xcomp//21 ett//DT|NEU|SIN|IND//det//29 tillräckligt//AB|POS//advmod//25 uttryckligt//JJ|POS|NEU|SIN|IND|NOM//advmod//26 granskande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 eller//KN//cc//28 kontrollerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//26 uppdrag//NN|NEU|PLU|IND|NOM//obj//22 .//MAD//punct//3
3.4 Identifierade systemöverskridande uppgifter / Introduktion till systemöverskridande uppgifter Rapport 6;Bolagsverket//NN|NEU|SIN|DEF|NOM//nsubj:pass//32 bedömdes//VB|PRT|SFO//conj//3 inte//AB//advmod//32 heller//AB//advmod//32 ha//VB|INF|AKT//xcomp//32 några//DT|UTR/NEU|PLU|IND//det//39 tillräckliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 organisatoriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 funktioner//NN|UTR|PLU|IND|NOM//obj//35 som//HP|-|-|-//nsubj//43 i//PP//advmod//43 dagsläget//NN|NEU|SIN|DEF|NOM//fixed//41 fullgör//VB|PRS|AKT//acl:relcl//39 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//45 uppgifter//NN|UTR|PLU|IND|NOM//obj//43 .//MAD//punct//32
3.4 Identifierade systemöverskridande uppgifter / Introduktion till systemöverskridande uppgifter Rapport 6;Dessa//DT|UTR/NEU|PLU|DEF//det//48 uppgifter//NN|UTR|PLU|IND|NOM//nsubj//49 ligger//VB|PRS|AKT//parataxis//32 sällan//AB//advmod//49 till//PP//case//54 grund//NN|UTR|SIN|IND|NOM//fixed//51 för//PP//fixed//51 beslut//NN|NEU|SIN|IND|NOM//obl//49 om//PP//case//56 utbetalning//NN|UTR|SIN|IND|NOM//nmod//54 från//PP//case//58 välfärdssystemen//NN|NEU|PLU|DEF|NOM//nmod//56 ,//MID//punct//63 men//KN//cc//63 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 uppgifter//NN|UTR|PLU|IND|NOM//nsubj//63 medför//VB|PRS|AKT//conj//32 risker//NN|UTR|PLU|IND|NOM//obj//63 för//PP//case//67 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 utbetalningar//NN|UTR|PLU|IND|NOM//nmod//64 och//KN//cc//69 försvårar//VB|PRS|AKT//conj//32 myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//71 kontroll//NN|UTR|SIN|IND|NOM//obj//69 och//KN//cc//73 ansvarsutkrävande//NN|NEU|SIN|IND|NOM//conj//71 .//MAD//punct//3

3.5 Deskriptiv statistik om uppgifterna;I//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 avsnitt//NN|NEU|SIN|IND|NOM//obl//3 presenterar//VB|PRS|AKT//ROOT//3 vi//PN|UTR|PLU|DEF|SUB//nsubj//3 sammanställd//PC|PRF|UTR|SIN|IND|NOM//amod//6 statistik//NN|UTR|SIN|IND|NOM//obj//3 av//PP//case//13 i//PP//case//10 vilken//HD|UTR|SIN|IND//det//10 utsträckning//NN|UTR|SIN|IND|NOM//obl//13 dessa//DT|UTR/NEU|PLU|DEF//det//13 systemöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 uppgifter//NN|UTR|PLU|IND|NOM//nmod//6 har//VB|PRS|AKT//parataxis//3 betydelse//NN|UTR|SIN|IND|NOM//obj//14 för//PP//case//17 utbetalningar//NN|UTR|PLU|IND|NOM//obl//14 från//PP//case//19 välfärdssystemen//NN|NEU|PLU|DEF|NOM//nmod//17 .//MAD//punct//3
3.5 Deskriptiv statistik om uppgifterna;Statistiken//NN|UTR|SIN|DEF|NOM//nsubj//23 är//VB|PRS|AKT//cop//23 avgränsad//PC|PRF|UTR|SIN|IND|NOM//parataxis//3 till//PP//case//27 de//DT|UTR/NEU|PLU|DEF//det//27 29//RG|NOM//nummod//27 ersättningssystem//NN|NEU|PLU|IND|NOM//obl//23 vars//HS|DEF//nmod:poss//29 utgifter//NN|UTR|PLU|IND|NOM//nsubj//31 2017//RG|NOM//nummod//29 översteg//NN|NEU|SIN|IND|NOM//obl//23 1//RG|NOM//nummod//33 miljard//NN|UTR|SIN|IND|NOM//nmod//34 kronor//NN|UTR|PLU|IND|NOM//obj//31 ,//MID//punct//36 se//VB|IMP|AKT//conj//23 avsnitt//NN|NEU|SIN|IND|NOM//nmod//38 3.6//RG|NOM//obj//36 nedan//AB//fixed//38 .//MAD//punct//23
3.5 Deskriptiv statistik om uppgifterna;Vi//PN|UTR|PLU|DEF|SUB//nsubj//42 redogör//VB|PRS|AKT//parataxis//23 för//PP//case//47 de//DT|UTR/NEU|PLU|DEF//det//47 sammantagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//47 årliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 utbetalningarna//NN|UTR|PLU|DEF|NOM//obl//42 som//HP|-|-|-//nsubj//49 sker//VB|PRS|AKT//acl:relcl//47 i//PP//case//51 ersättningssystem//NN|NEU|PLU|IND|NOM//obl//49 där//HA//advmod//56 de//DT|UTR/NEU|PLU|DEF//det//55 systemöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//55 uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj//56 har//VB|PRS|AKT//acl:relcl//51 betydelse//NN|UTR|SIN|IND|NOM//obj//56 för//PP//case//59 rätten//NN|UTR|SIN|DEF|NOM//obl//56 till//PP//case//61 ersättning//NN|UTR|SIN|IND|NOM//nmod//59 respektive//AB//cc//64 ersättningens//NN|UTR|SIN|DEF|GEN//nmod:poss//64 storlek//NN|UTR|SIN|IND|NOM//conj//61 .//MAD//punct//23
3.5 Deskriptiv statistik om uppgifterna;Denna//DT|UTR|SIN|DEF//det//1 statistik//NN|UTR|SIN|IND|NOM//nsubj//2 ger//VB|PRS|AKT//ROOT//2 en//DT|UTR|SIN|IND//det//5 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 bild//NN|UTR|SIN|IND|NOM//obj//2 av//PP//case//9 de//DT|UTR/NEU|PLU|DEF//det//9 årliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 utbetalningarna//NN|UTR|PLU|DEF|NOM//nmod//5 i//PP//case//11 system//NN|NEU|PLU|IND|NOM//nmod//9 där//HA//advmod//18 felaktigheter//NN|UTR|PLU|IND|NOM//nsubj//18 i//PP//case//16 systemöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 uppgifter//NN|UTR|PLU|IND|NOM//nmod//13 kan//VB|PRS|AKT//aux//18 orsaka//VB|INF|AKT//acl:relcl//5 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 utbetalningar//NN|UTR|PLU|IND|NOM//obj//18 .//MID//punct//2
3.5 Deskriptiv statistik om uppgifterna;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//25 är//VB|PRS|AKT//cop//25 dock//AB//advmod//25 viktigt//JJ|POS|NEU|SIN|IND|NOM//parataxis//2 att//IE//mark//28 vara//VB|INF|AKT//cop//28 medveten//JJ|POS|UTR|SIN|IND|NOM//csubj//25 om//PP//mark//39 att//SN//mark//39 denna//DT|UTR|SIN|DEF//det//33 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 bild//NN|UTR|SIN|IND|NOM//nsubj//39 med//PP//case//36 stor//JJ|POS|UTR|SIN|IND|NOM//amod//36 säkerhet//NN|UTR|SIN|IND|NOM//nmod//33 inte//AB//advmod//39  //_SP////37 återspeglar//VB|PRS|AKT//acl//28 riskerna//NN|UTR|PLU|DEF|NOM//obj//39 för//PP//case//43 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 utbetalningar//NN|UTR|PLU|IND|NOM//nmod//40 orsakade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//csubj//25 av//PP//case//47 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 uppgifter//NN|UTR|PLU|IND|NOM//obl//44 .//MAD//punct//25
3.5 Deskriptiv statistik om uppgifterna;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//50 beror//VB|PRS|AKT//parataxis//25 bland//PP//advmod//57 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//51 på//PP//mark//57 att//SN//mark//57 uppgifternas//NN|UTR|PLU|DEF|GEN//nmod:poss//56 betydelse//NN|UTR|SIN|IND|NOM//nsubj//57 varierar//VB|PRS|AKT//advcl//50 .//MAD//punct//57
