Sammanfattning och diskussion;I//PP//case//1 beskrivningen//NN|UTR|SIN|DEF|NOM//obl//2 ovan//AB//nmod//5 är//VB|PRS|AKT//cop//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 uppenbart//JJ|POS|NEU|SIN|IND|NOM//ROOT//5 att//SN//mark//10 folkbildningens//NN|UTR|SIN|DEF|GEN//nmod:poss//8 integrationspraktik//NN|UTR|SIN|IND|NOM//nsubj//10 är//VB|PRS|AKT//cop//10 baserad//PC|PRF|UTR|SIN|IND|NOM//csubj//5 på//PP//case//13 folkbildningens//NN|UTR|SIN|DEF|GEN//nmod:poss//13 verksamhet//NN|UTR|SIN|IND|NOM//obl//10 i//PP//advmod//10 stort//JJ|POS|NEU|SIN|IND|NOM//fixed//14 .//MID//punct//5
Sammanfattning och diskussion;Som//KN//case//69 ett//DT|NEU|SIN|IND//det//69 exempel//NN|NEU|SIN|IND|NOM//xcomp//74 på//PP//case//71 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//69 kan//VB|PRS|AKT//aux//74 vi//PN|UTR|PLU|DEF|SUB//nsubj//74 se//VB|INF|AKT//conj//36 ,//MID//punct//74 att//SN//mark//86 exkluderingen//NN|UTR|SIN|DEF|NOM//nsubj:pass//86 av//PP//case//79 invandrarföreningar//NN|UTR|PLU|IND|NOM//nmod//77 från//PP//case//83 den//DT|UTR|SIN|DEF//det//83 beslutsfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//83 processen//NN|UTR|SIN|DEF|NOM//nmod//79 i//PP//case//85 studieförbunden//NN|NEU|PLU|DEF|NOM//nmod//83 legitimeras//VB|PRS|SFO//ccomp//74 av//PP//case//88 påståendet//NN|NEU|SIN|DEF|NOM//obl:agent//86 att//SN//mark//91 utrikes//AB//nsubj//91 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//86 ,//MID//punct//95 i//PP//case//95 synnerhet//NN|UTR|SIN|IND|NOM//nmod//95 icke-européer//NN|UTR|PLU|IND|NOM//conj//91 ,//MID//punct//97 kommer//VB|PRS|AKT//conj//86 från//PP//case//103 ”//PAD//punct//100 odemokratiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//103 och//KN//cc//102 patriarkala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//100 kulturer//NN|UTR|PLU|IND|NOM//obl//97 ”//RG|NOM//punct//36 .//MAD//punct//36
Sammanfattning och diskussion;På//PP//case//108 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//108 sätt//NN|NEU|SIN|IND|NOM//obl//109 reflekterar//VB|PRS|AKT//conj//36 idén//NN|UTR|SIN|DEF|NOM//obj//109 om//PP//case//114 ”//JJ|POS|UTR|SIN|IND|NOM//punct//114 kulturell//JJ|POS|UTR|SIN|IND|NOM//amod//114 dialog//NN|UTR|SIN|IND|NOM//nmod//110 ”//PAD//punct//116 implicit//AB|POS//conj//114 att//SN//mark//153 ”//PM|NOM//punct//153 kulturell//JJ|POS|UTR|SIN|IND|NOM//amod//120 skillnad//NN|UTR|SIN|IND|NOM//amod//121 ”//PAD//nummod//118 mellan//PP//case//124 utrikes//AB//amod//124 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//121 och//KN//cc//128 det//DT|NEU|SIN|DEF//det//128 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//128 majoritetssamhället//NN|NEU|SIN|DEF|NOM//nsubj//133 i//PP//case//130 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//nmod//128 är//VB|PRS|AKT//cop//133 ett//DT|NEU|SIN|IND//det//133 problem//NN|NEU|SIN|IND|NOM//obl//121 .//MAD//punct//133
Sammanfattning och diskussion;Ambitionen//NN|UTR|SIN|DEF|NOM//dep//121 är//VB|PRS|AKT//punct//121 att//IE//mark//138 överbrygga//VB|INF|AKT//csubj//121 denna//DT|UTR|SIN|DEF//det//142 ”//PAD//punct//142 kulturella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//142 klyfta//NN|UTR|SIN|IND|NOM//obj//138 ”//RG|NOM//punct//138 ,//MID//punct//146 vilket//HP|NEU|SIN|IND//nsubj//146 betyder//VB|PRS|AKT//acl:relcl//121 att//IE//mark//148 få//VB|INF|AKT//xcomp//146 den//DT|UTR|SIN|DEF//det//150 utrikes//AB//obj//148 födde//VB|PRT|AKT//aux//153 att//IE//mark//153 inse//VB|INF|AKT//acl//114 begränsningarna//NN|UTR|PLU|DEF|NOM//obj//153 i//PP//case//158 sin//PS|UTR|SIN|DEF//nmod:poss//158 ”//PAD//punct//158 kultur//NN|UTR|SIN|IND|NOM//obl//153 ”//PAD//punct//36 ,//MID//punct//168 och//KN//cc//168 med//PP//case//166 hjälp//NN|UTR|SIN|IND|NOM//fixed//162 av//PP//fixed//162 ”//PAD//punct//166 upplysning//NN|UTR|SIN|IND|NOM//nmod//167 ”//PAD//obl//168 få//VB|INF|AKT//conj//36 denne//PN|MAS|SIN|DEF|SUB/OBJ//obj//168 att//IE//mark//173 själv//JJ|POS|UTR|SIN|IND|NOM//advmod//173 vilja//VB|INF|AKT//aux//173 förändra//VB|INF|AKT//ccomp//168 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//175 attityder//NN|UTR|PLU|IND|NOM//obj//173 ,//MID//punct//177 beteenden//NN|NEU|PLU|IND|NOM//conj//175 och//KN//cc//180 ”//PM|NOM//punct//180 anpassa//VB|INF|AKT//conj//173 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//180 ”//PM|NOM//punct//168 .//MAD//punct//36
Sammanfattning och diskussion;Denna//DT|UTR|SIN|DEF//det//185 kunskap//NN|UTR|SIN|IND|NOM//nsubj//200 om//PP//case//189 ”//PM|NOM//punct//189 den//DT|UTR|SIN|DEF//det//189 Andres//PM|NOM//nmod//185 ”//PM//punct//189 kultur//NN|UTR|SIN|IND|NOM//nsubj//198 skulle//VB|PRT|AKT//aux//198 i//PP//case//195 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//195 fall//NN|NEU|SIN|IND|NOM//obl//198 ,//MID//punct//198 enligt//PP//case//198 förhoppningen//NN|UTR|SIN|DEF|NOM//nmod//185 ,//MID//punct//185 reducera//VB|INF|AKT//conj//36 fördomarna//NN|UTR|PLU|DEF|NOM//obj//200 hos//PP//case//206 den//DT|UTR|SIN|DEF//det//206 dominerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//206 etniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//206 gruppen//NN|UTR|SIN|DEF|NOM//nmod//201 och//KN//cc//213 ,//MID//punct//211 således//AB//advmod//211 ,//MID//punct//211 förbättra//VB|INF|AKT//advcl//213 utrikes//AB//obj//211 föddas//NN|NEU|PLU|IND|GEN//conj//200 möjligheter//NN|UTR|PLU|IND|NOM//obj//213 i//PP//case//218 det//DT|NEU|SIN|DEF//det//218 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//218 samhället//NN|NEU|SIN|DEF|NOM//nmod//214 .//MID//punct//200
Sammanfattning och diskussion;Idén//NN|UTR|SIN|DEF|NOM//conj//36 om//PP//case//223 en//DT|UTR|SIN|IND//det//223 dialog//NN|UTR|SIN|IND|NOM//nmod//220 ,//MID//punct//223 såsom//HA//mark//227 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//227 kommer//VB|PRS|AKT//advcl//235 till//PP//case//229 uttryck//NN|NEU|SIN|IND|NOM//obl//227 i//PP//case//232 detta//DT|NEU|SIN|DEF//det//232 sammanhang//NN|NEU|SIN|IND|NOM//obl//227 ,//MID//punct//235 är//VB|PRS|AKT//cop//235 välmenande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//223 men//KN//cc//237 laddad//PC|PRF|UTR|SIN|IND|NOM//conj//235 med//PP//case//239 faror//NN|UTR|PLU|IND|NOM//obl//237 .//MAD//punct//36
Sammanfattning och diskussion;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//242 tenderar//VB|PRS|AKT//parataxis//36 att//IE//mark//244 essentialisera//VB|INF|AKT//xcomp//242 ”//RG|NOM//punct//246 kulturskillnader//NN|UTR|PLU|IND|NOM//obj//244 ”//PM|NOM//punct//242 och//KN//cc//249 skapa//VB|INF|AKT//conj//242 endimensionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//251 bilder//NN|UTR|PLU|IND|NOM//obj//249 av//PP//case//255 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//255 etniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//255 grupper//NN|UTR|PLU|IND|NOM//nmod//251 .//MAD//punct//36
Sammanfattning och diskussion;Inbyggt//PC|PRF|NEU|SIN|IND|NOM//nsubj//8 i//PP//case//3 ”//PM|NOM//punct//3 kulturbristparadigmet//NN|NEU|SIN|DEF|NOM//nmod//0 ”//PM|NOM//punct//0 är//VB|PRS|AKT//cop//8 dessutom//AB//advmod//8 ett//DT|NEU|SIN|IND//det//8 antagande//NN|NEU|SIN|IND|NOM//ROOT//8 om//PP//mark//25 att//SN//mark//25 rasism//NN|UTR|SIN|IND|NOM//nsubj//25 ,//MID//punct//13 diskriminering//NN|UTR|SIN|IND|NOM//conj//11 och//KN//cc//16 social//JJ|POS|UTR|SIN|IND|NOM//amod//16 marginalisering//NN|UTR|SIN|IND|NOM//conj//11 av//PP//case//21 ”//PM|NOM//punct//21 den//DT|UTR|SIN|DEF//det//21 kulturelle//JJ|POS|MAS|SIN|DEF|NOM//amod//21 Andre//PM|NOM//nmod//16 ”//PM|NOM//punct//11 är//VB|PRS|AKT//cop//25 en//DT|UTR|SIN|IND//det//25 konsekvens//NN|UTR|SIN|IND|NOM//acl//8 av//PP//case//27 okunnighet//NN|UTR|SIN|IND|NOM//nmod//25 ,//MID//punct//27 som//HP|-|-|-//nsubj:pass//30 antas//VB|PRS|SFO//acl:relcl//27 försvinna//VB|INF|AKT//xcomp//30 genom//PP//case//34 mer//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 dialog//NN|UTR|SIN|IND|NOM//obl//31 och//KN//cc//37 fördjupad//PC|PRF|UTR|SIN|IND|NOM//amod//37 kunskap//NN|UTR|SIN|IND|NOM//conj//34 om//PP//case//41 ”//PAD//punct//41 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 kulturer//NN|UTR|PLU|IND|NOM//nmod//37 ”//RG|NOM//punct//8 .//MID//punct//46
Sammanfattning och diskussion;Detta//DT|NEU|SIN|DEF//det//45 antagande//NN|NEU|SIN|IND|NOM//nsubj//46 ger//VB|PRS|AKT//parataxis//8 dessutom//AB//advmod//46 intrycket//NN|NEU|SIN|DEF|NOM//obj//46 att//SN//mark//51 studieförbunden//NN|NEU|PLU|DEF|NOM//nsubj//51 svarar//VB|PRS|AKT//ccomp//46 mot//PP//case//53 utrikes//AB//obl//51 föddas//PC|PRF|UTR/NEU|PLU|IND/DEF|GEN//conj//46 behov//NN|NEU|PLU|IND|NOM//obj//54 .//MAD//punct//46
Sammanfattning och diskussion;Men//KN//cc//61 man//PN|UTR|SIN|IND|SUB//nsubj//61 kan//VB|PRS|AKT//aux//61 också//AB//advmod//61 tolka//VB|INF|AKT//conj//46 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//61 som//KN//case//65 en//DT|UTR|SIN|IND//det//65 övning//NN|UTR|SIN|IND|NOM//obl//61 i//PP//case//68 social//JJ|POS|UTR|SIN|IND|NOM//amod//68 kontroll//NN|UTR|SIN|IND|NOM//nmod//65 ,//MID//punct//61 som//HP|-|-|-//nsubj//73 till//PP//advmod//73 sist//AB|SUV//advmod//73 lockar//VB|PRS|AKT//acl:relcl//61 de//DT|UTR/NEU|PLU|DEF//det//77 utrikes//AB//amod//77 födda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//77 grupperna//NN|UTR|PLU|DEF|NOM//obj//73 att//IE//mark//79 ställa//VB|INF|AKT//acl//77 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//79 i//PP//case//82 linje//NN|UTR|SIN|IND|NOM//obl//79 ,//MID//punct//61 acceptera//VB|INF|AKT//conj//61 och//KN//cc//88 därmed//AB//advmod//88 vara//VB|INF|AKT//cop//88 delaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//84 i//PP//case//92 sin//PS|UTR|SIN|DEF//nmod:poss//92 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//92 underordning//NN|UTR|SIN|IND|NOM//obl//84 .//MAD//punct//46
Sammanfattning och diskussion;Folkbildningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 integrationspraktik//NN|UTR|SIN|IND|NOM//nsubj//6 kan//VB|PRS|AKT//aux//6 förstås//VB|INF|SFO//advmod//6 som//KN//case//6 en//DT|UTR|SIN|IND//det//6 form//NN|UTR|SIN|IND|NOM//ROOT//6 av//PP//case//8 styrning//NN|UTR|SIN|IND|NOM//nmod//6 ,//MID//punct//6 vars//HS|DEF//nmod:poss//11 logik//NN|UTR|SIN|IND|NOM//nsubj//12 är//VB|PRS|AKT//conj//6 att//IE//mark//14 forma//VB|INF|AKT//ccomp//12 ,//MID//punct//16 mobilisera//VB|INF|AKT//conj//14 och//KN//cc//18 arbeta//VB|INF|AKT//conj//14 genom//PP//case//21 individers//NN|UTR|PLU|IND|GEN//nmod:poss//21 önskningar//NN|UTR|PLU|IND|NOM//obl//18 och//KN//cc//23 strävan//NN|UTR|SIN|IND|NOM//conj//21 ,//MID//punct//25 behov//NN|NEU|PLU|IND|NOM//conj//21 och//KN//cc//27 livsstilar//NN|UTR|PLU|IND|NOM//conj//21 –//RG|NOM//punct//31 för//PP//case//31 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 ändamål//NN|NEU|PLU|IND|NOM//obl//14 och//KN//cc//36 i//PP//case//36 en//DT|UTR|SIN|IND//det//36 viss//JJ|POS|UTR|SIN|IND|NOM//amod//36 riktning//NN|UTR|SIN|IND|NOM//conj//31 .//MAD//punct//6
Sammanfattning och diskussion;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//39 bygger//VB|PRS|AKT//parataxis//6 på//PP//case//41 sortering//NN|UTR|SIN|IND|NOM//obl//39 ,//MID//punct//43 klassificering//NN|UTR|SIN|IND|NOM//conj//41 och//KN//cc//46 utestängande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//46 gränssättning//NN|UTR|SIN|IND|NOM//conj//41 .//MAD//punct//6
Sammanfattning och diskussion;Den//DT|UTR|SIN|DEF//det//49 styrning//NN|UTR|SIN|IND|NOM//appos//6 som//HP|-|-|-//obl//53 folkbildningens//NN|UTR|SIN|DEF|GEN//nmod:poss//52 integrationsarbete//NN|NEU|SIN|IND|NOM//nsubj//53 innebär//VB|PRS|AKT//acl:relcl//49 påtvingar//VB|PRS|AKT//nsubj//49 homogenitet//NN|UTR|SIN|IND|NOM//obj//49 .//MAD//punct//49
Sammanfattning och diskussion;Men//KN//cc//59 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//59 individualiserar//VB|PRS|AKT//conj//6 samtidigt//AB//advmod//59 ,//MID//punct//59 genom//PP//mark//64 att//IE//mark//64 göra//VB|INF|AKT//advcl//59 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//64 möjligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//64 att//IE//mark//68 mäta//VB|INF|AKT//advcl//64 klyftor//NN|UTR|PLU|IND|NOM//obj//68 ,//MID//punct//71 fastställa//VB|INF|AKT//conj//59 nivåer//NN|UTR|PLU|IND|NOM//obj//71 ,//MID//punct//74 fixera//VB|INF|AKT//conj//59 specialiteter//NN|UTR|PLU|IND|NOM//obj//74 och//KN//cc//77 göra//VB|INF|AKT//conj//59 skillnader//NN|UTR|PLU|IND|NOM//amod//79 användbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obj//77 genom//PP//mark//82 att//IE//mark//82 passa//VB|INF|AKT//advcl//77 ihop//PL//compound:prt//82 ”//PM|NOM//punct//85 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//82 ”//PAD//punct//85 med//PP//case//88 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obl//82 .//MAD//punct//59
