Förord;Långtidsutredningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//2 2003//RG|NOM//nummod//0 utarbetas//VB|PRS|SFO//ROOT//2 inom//PP//case//6 Finansdepartementets//NN|NEU|SIN|DEF|GEN//nmod:poss//6 strukturpolitiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 enhet//NN|UTR|SIN|IND|NOM//obl//2 .//MAD//punct//2
Förord;Stockholm//PM|NOM//ROOT//0 i//PP//case//2 maj//NN|UTR|SIN|IND|NOM//obl//0 2003//RG|NOM//nummod//2
Förord;Yvonne//PM|NOM//ROOT//0 Fredriksson//PM|NOM//flat:name//0
Förord;Departementsråd//NN|NEU|SIN|IND|NOM//ROOT//0

1 Inledning;Sedan//PP//case//1 början//NN|UTR|SIN|DEF|NOM//obl//4 av//PP//case//3 1990-talet//NN|NEU|SIN|DEF|NOM//nmod//1 har//VB|PRS|AKT//aux//25 Sveriges//PM|GEN//nmod:poss//6 utgifter//NN|UTR|PLU|IND|NOM//nsubj//25 för//PP//case//8 forskning//NN|UTR|SIN|IND|NOM//nmod//6 och//KN//cc//10 utveckling//NN|UTR|SIN|IND|NOM//conj//8 som//KN//mark//16 andel//NN|UTR|SIN|IND|NOM//nsubj//16 av//PP//case//14 BNP//NN|AN//nmod//12 varit//VB|SUP|AKT//cop//16 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//10 än//KN//case//21 i//PP//case//21 något//DT|NEU|SIN|IND//det//21 annat//JJ|POS|NEU|SIN|IND|NOM//amod//21 land//NN|NEU|SIN|IND|NOM//obl//16 .//MAD//punct//6
1 Inledning;År//NN|NEU|SIN|IND|NOM//nmod//24 2001//RG|NOM//nmod//6 uppgick//VB|PRT|AKT//ROOT//25 näringslivets//NN|NEU|SIN|DEF|GEN//nmod:poss//27 FoU-utgifter//NN|UTR|PLU|IND|NOM//nsubj//25 till//PP//case//31 109//RG|NOM//nummod//30 miljarder//NN|UTR|PLU|IND|NOM//nmod//31 kronor//NN|UTR|PLU|IND|NOM//obl//25 .//MAD//punct//25
1 Inledning;Ungefär//AB//advmod//34 1//RG|NOM//nummod//35 procent//NN|UTR|PLU|IND|NOM//nsubj//39 av//PP//case//37 arbetskraften//NN|UTR|SIN|DEF|NOM//nmod//35 är//VB|PRS|AKT//aux:pass//39 sysselsatt//PC|PRF|UTR|SIN|IND|NOM//parataxis//25 i//PP//case//41 FoU-verksamhet//NN|UTR|SIN|IND|NOM//obl//39 .//MAD//punct//39
1 Inledning;Stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 investeringar//NN|UTR|PLU|IND|NOM//nsubj:pass//46 har//VB|PRS|AKT//aux//46 gjorts//VB|SUP|SFO//conj//39 i//PP//case//48 utbildning//NN|UTR|SIN|IND|NOM//obl//46 på//PP//case//51 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 nivåer//NN|UTR|PLU|IND|NOM//nmod//48 ://MID//punct//46
1 Inledning;i//PP//advmod//56 synnerhet//NN|UTR|SIN|IND|NOM//fixed//53 ökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//56 satsningar//NN|UTR|PLU|IND|NOM//obl//46 på//PP//case//61 teknisk//JJ|POS|UTR|SIN|IND|NOM//amod//61 och//KN//cc//60 naturvetenskaplig//JJ|POS|UTR|SIN|IND|NOM//conj//58 utbildning//NN|UTR|SIN|IND|NOM//nmod//56 under//PP//case//64 andra//RO|NOM//amod//64 halvan//NN|UTR|SIN|DEF|NOM//nmod//61 av//PP//case//66 1990–talet//NN|NEU|SIN|DEF|NOM//nmod//64 .//MID//punct//25
1 Inledning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//71 är//VB|PRS|AKT//cop//71 också//AB//advmod//71 tydligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//25 att//SN//mark//90 delar//NN|UTR|PLU|IND|NOM//nsubj//90 av//PP//case//77 den//DT|UTR|SIN|DEF//det//77 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//77 infrastrukturen//NN|UTR|SIN|DEF|NOM//nmod//73 –//RG|NOM//punct//73 i//PP//case//82 form//NN|UTR|SIN|IND|NOM//fixed//79 av//PP//fixed//79 tillgång//NN|UTR|SIN|IND|NOM//nmod//73 till//PP//case//84 Internet//NN|NEU|SIN|DEF|NOM//nmod//82 ,//MID//punct//86 mobiltelefoner//NN|UTR|PLU|IND|NOM//conj//84 och//KN//cc//88 datorer//NN|UTR|PLU|IND|NOM//conj//84 –//PAD//punct//73 hör//VB|PRS|AKT//csubj//71 till//PP//case//94 de//DT|UTR/NEU|PLU|DEF//det//94 mest//AB|SUV//advmod//94 avancerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//90 i//PP//case//96 världen//NN|UTR|SIN|DEF|NOM//nmod//94 .//MAD//punct//71
1 Inledning;Med//PP//case//101 dessa//DT|UTR/NEU|PLU|DEF//det//101 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//101 insatser//NN|UTR|PLU|IND|NOM//obl//104 borde//VB|PRT|AKT//aux//104 Sverige//PM|NOM//nsubj//104 vara//VB|INF|AKT//advcl//71 bland//PP//case//109 de//DT|UTR/NEU|PLU|DEF//det//109 mest//AB|SUV//advmod//108 framgångsrika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//109 ekonomierna//NN|UTR|PLU|DEF|NOM//obl//104 i//PP//case//113 det//DT|NEU|SIN|DEF//det//113 moderna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//113 kunskapssamhället//NN|NEU|SIN|DEF|NOM//nmod//109 .//MAD//punct//71
1 Inledning;Mycket//PN|NEU|SIN|IND|SUB/OBJ//advmod//1 tyder//VB|PRS|AKT//ROOT//1 på//PP//mark//7 att//SN//mark//7 så//AB//advmod//7 inte//AB//advmod//7 är//VB|PRS|AKT//cop//7 fallet//NN|NEU|SIN|DEF|NOM//advcl//1 .//MID//punct//1
1 Inledning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//10 finns//VB|PRS|SFO//parataxis//1 en//DT|UTR|SIN|IND//det//13 utbredd//PC|PRF|UTR|SIN|IND|NOM//amod//13 uppfattning//NN|UTR|SIN|IND|NOM//nsubj//10 att//SN//mark//23 de//DT|UTR/NEU|PLU|DEF//det//17 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 investeringarna//NN|UTR|PLU|DEF|NOM//nsubj//23 i//PP//case//19 kunskap//NN|UTR|SIN|IND|NOM//nmod//17 och//KN//cc//21 utbildning//NN|UTR|SIN|IND|NOM//conj//19 inte//AB//advmod//23 gett//VB|SUP|AKT//acl//13 de//DT|UTR/NEU|PLU|DEF//det//25 resultat//NN|NEU|PLU|IND|NOM//obj//23 som//HP|-|-|-//obj//30 man//PN|UTR|SIN|IND|SUB//nsubj//30 skulle//VB|PRT|AKT//aux//30 kunna//VB|INF|AKT//aux//30 önska//VB|INF|AKT//acl:relcl//25 .//MID//punct//10
1 Inledning;Medan//SN//mark//34 investeringarna//NN|UTR|PLU|DEF|NOM//nsubj//34 ligger//VB|PRS|AKT//advcl//40 i//PP//case//36 världstopp//NN|NEU|SIN|IND|NOM//obl//34 har//VB|PRS|AKT//aux//40 produktionsresultaten//NN|UTR|SIN|DEF|NOM//nsubj//40 varit//VB|SUP|AKT//cop//40 genomsnittliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//10 .//MAD//punct//40
1 Inledning;Det//DT|NEU|SIN|DEF//det//45 allra//AB//advmod//44 tydligaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//45 tecknet//NN|NEU|SIN|DEF|NOM//appos//40 på//PP//case//47 problem//NN|NEU|PLU|IND|NOM//nmod//45 är//VB|PRS|AKT//cop//45 kanske//AB//advmod//48 att//SN//mark//52 Sverige//PM|NOM//nsubj//52 tappat//VB|SUP|AKT//csubj//45 positioner//NN|UTR|PLU|IND|NOM//obj//52 i//PP//case//58 den//DT|UTR|SIN|DEF//det//58 så//AB//advmod//57 kallade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//58 välståndsligan//NN|UTR|SIN|DEF|NOM//obl//52 .//MAD//punct//45
1 Inledning;Den//DT|UTR|SIN|DEF//det//62 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//62 inkomsten//NN|UTR|SIN|DEF|NOM//nsubj//69 per//PP//case//64 capita//NN|UTR|SIN|IND|NOM//nmod//62 var//VB|PRT|AKT//cop//69 världens//NN|UTR|SIN|DEF|GEN//nmod:poss//67 fjärde//RO|NOM//amod//69 högsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//69 år//NN|NEU|SIN|IND|NOM//nmod//45 1970//RG|NOM//nummod//69 ,//MID//punct//40 men//KN//cc//74 hade//VB|PRT|AKT//aux//74 dalat//VB|SUP|AKT//conj//40 till//PP//case//76 17//RG|NOM//obl//74 ://MID//punct//74 e//PP//nummod//79 plats//NN|UTR|SIN|IND|NOM//nsubj//10 år//NN|NEU|SIN|IND|NOM//nmod//81 2001//RG|NOM//nmod//79 .//MAD//punct//10
1 Inledning;Arbetsproduktiviteten//NN|UTR|SIN|DEF|NOM//nsubj//85 är//VB|PRS|AKT//cop//85 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//10 än//KN//case//88 i//PP//case//88 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//85 av//PP//case//90 konkurrentländerna//NN|UTR|PLU|DEF|NOM//nmod//88 och//KN//cc//92 exporten//NN|UTR|SIN|DEF|NOM//conj//90 av//PP//case//95 högteknologiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//95 varor//NN|UTR|PLU|IND|NOM//nmod//92 uppfattas//VB|PRS|SFO//conj//85 ibland//AB//advmod//96 som//KN//mark//99 otillräcklig//JJ|POS|UTR|SIN|IND|NOM//xcomp//96 .//MAD//punct//85
1 Inledning;Gapet//NN|NEU|SIN|DEF|NOM//nsubj//107 mellan//PP//case//103 insatser//NN|UTR|PLU|IND|NOM//nmod//101 och//KN//cc//105 produktionsresultat//NN|NEU|PLU|IND|NOM//conj//103 har//VB|PRS|AKT//aux//107 skapat//VB|SUP|AKT//parataxis//85 en//DT|UTR|SIN|IND//det//109 debatt//NN|UTR|SIN|IND|NOM//obj//107 om//PP//case//114 ”//PM|NOM//punct//114 Den//DT|UTR|SIN|DEF//det//114 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//114 Paradoxen//NN|UTR|SIN|DEF|NOM//nmod//109 ”//PM|NOM//punct//107 .//MAD//punct//85
1 Inledning;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//4 med//PP//case//3 denna//DT|UTR|SIN|DEF//det//3 bilaga//NN|UTR|SIN|IND|NOM//nmod//0 är//VB|PRS|AKT//ROOT//4 att//IE//mark//6 undersöka//VB|INF|AKT//ccomp//4 i//PP//case//8 vilken//HD|UTR|SIN|IND//det//11 mån//NN|UTR|SIN|IND|NOM//fixed//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//11 föreligger//VB|PRS|AKT//advcl//6 en//DT|UTR|SIN|IND//det//14 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//14 paradox//NN|UTR|SIN|IND|NOM//nsubj//11 .//MID//punct//4
1 Inledning;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//20 är//VB|PRS|AKT//cop//20 ingen//DT|UTR|SIN|IND//det//20 ny//JJ|POS|UTR|SIN|IND|NOM//amod//20 fråga//NN|UTR|SIN|IND|NOM//parataxis//4 ,//MID//punct//24 utan//KN//cc//24 har//VB|PRS|AKT//aux//24 diskuterats//VB|SUP|SFO//conj//20 i//PP//case//26 debatten//NN|UTR|SIN|DEF|NOM//obl//24 åtminstone//AB//advmod//30 sedan//PP//case//30 1980-talets//NN|NEU|SIN|DEF|GEN//nmod:poss//30 början//NN|UTR|SIN|IND|NOM//obl//24 ,//MID//punct//30 då//HA//mark//34 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//34 blev//VB|PRT|AKT//acl:relcl//30 tydligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//34 att//SN//mark//38 Sverige//PM|NOM//nsubj//38 höll//VB|PRT|AKT//csubj//34 på//PL//compound:prt//38 att//IE//mark//41 tappa//VB|INF|AKT//xcomp//38 sin//PS|UTR|SIN|DEF//nmod:poss//43 position//NN|UTR|SIN|IND|NOM//obj//41 som//KN//case//45 ett//PN|NEU|SIN|IND|SUB/OBJ//xcomp//41 av//PP//case//49 världens//NN|UTR|SIN|DEF|GEN//nmod:poss//49 rikaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//49 länder//NN|NEU|PLU|IND|NOM//nmod//45 .//MAD//punct//20
1 Inledning;Ett//DT|NEU|SIN|IND//det//53 stort//JJ|POS|NEU|SIN|IND|NOM//amod//53 antal//NN|NEU|SIN|IND|NOM//nmod//54 volymer//NN|UTR|PLU|IND|NOM//nsubj//56 har//VB|PRS|AKT//aux//56 skärskådat//VB|SUP|AKT//parataxis//20 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 aspekter//NN|UTR|PLU|IND|NOM//obj//56 av//PP//case//63 den//DT|UTR|SIN|DEF//det//62 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//62 ekonomins//NN|UTR|SIN|DEF|GEN//nmod:poss//63 konkurrenskraft//NN|UTR|SIN|IND|NOM//nmod//58 ,//MID//punct//65 diskuterat//VB|SUP|AKT//conj//20 svagheter//NN|UTR|PLU|IND|NOM//obj//65 och//KN//cc//68 föreslagit//VB|SUP|AKT//conj//20 möjliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 reformer//NN|UTR|PLU|IND|NOM//obj//68 .//MAD//punct//20
1 Inledning;Några//DT|UTR/NEU|PLU|IND//det//74 uppmärksammade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//74 bidrag//NN|NEU|PLU|IND|NOM//conj//20 är//VB|PRS|AKT//cop//76 Henrekson//PM|NOM//ccomp//4 (//PAD//punct//76 1996//RG|NOM//nummod//76 )//PAD//punct//76 ,//MID//punct//81 Lindbeck//PM|NOM//conj//76 (//PAD//punct//81 1998//RG|NOM//nummod//81 )//PAD//punct//81 ,//MID//punct//86 Calmfors//PM|NOM//conj//76 och//KN//cc//88 Persson//PM|NOM//conj//76 (//PAD//punct//90 1999//RG|NOM//nummod//88 )//PAD//punct//76 ,//MID//punct//93 Lundberg//PM|NOM//conj//76 (//PAD//punct//93 1999//RG|NOM//nummod//93 )//PAD//punct//93 och//KN//cc//99 nyligen//AB//advmod//99 Andersson//PM|NOM//conj//76 m.fl.//AB|AN//flat//99 (//PAD//punct//102 2002//RG|NOM//nmod//100 )//PAD//punct//102 .//MAD//punct//76
1 Inledning;Även//AB//mark//112 om//SN//fixed//105 denna//DT|UTR|SIN|DEF//det//108 bilaga//NN|UTR|SIN|IND|NOM//nsubj//112 i//PP//case//111 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//111 avsnitt//NN|NEU|PLU|IND|NOM//obl//112 fokuserar//VB|PRS|AKT//advcl//121 på//PP//case//114 frågor//NN|UTR|PLU|IND|NOM//obl//112 som//HP|-|-|-//nsubj:pass//116 ställts//VB|SUP|SFO//acl:relcl//114 redan//AB//advmod//120 i//PP//case//120 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//120 analyser//NN|UTR|PLU|IND|NOM//obl//116 innehåller//VB|PRS|AKT//parataxis//76 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//121 en//DT|UTR|SIN|IND//det//125 stor//JJ|POS|UTR|SIN|IND|NOM//amod//125 mängd//NN|UTR|SIN|IND|NOM//nmod//127 ny//JJ|POS|UTR|SIN|IND|NOM//amod//127 information//NN|UTR|SIN|IND|NOM//obj//121 .//MAD//punct//76
1 Inledning;Bilagans//PM|GEN//nmod:poss//130 struktur//NN|UTR|SIN|IND|NOM//nsubj:pass//133 och//KN//cc//132 innehåll//NN|NEU|SIN|IND|NOM//conj//130 sammanfattas//VB|PRS|SFO//conj//76 kort//AB//advmod//135 nedan//AB//advmod//133 ://MID//punct//76
1 Inledning;för//PP//case//139 varje//DT|UTR/NEU|SIN|IND//det//139 avsnitt//NN|NEU|SIN|IND|NOM//obl//140 pekar//VB|PRS|AKT//parataxis//76 vi//PN|UTR|PLU|DEF|SUB//nsubj//140 på//PP//case//143 några//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//140 av//PP//case//146 de//DT|UTR/NEU|PLU|DEF//det//146 analyselement//NN|NEU|PLU|IND|NOM//nmod//143 som//HP|-|-|-//nsubj//148 särskiljer//VB|PRS|AKT//acl:relcl//146 denna//DT|UTR|SIN|DEF//det//150 rapport//NN|UTR|SIN|IND|NOM//obj//148 från//PP//case//153 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//153 bidrag//NN|NEU|PLU|IND|NOM//obl//148 .//MAD//punct//4
1 Inledning;Kapitel//NN|NEU|SIN|IND|NOM//nsubj//2 2//RG|NOM//nummod//2 presenterar//VB|PRS|AKT//ROOT//2 och//KN//cc//4 sammanfattar//VB|PRS|AKT//conj//2 data//NN|NEU|PLU|IND|NOM//obj//4 för//PP//case//7 utvecklingen//NN|UTR|SIN|DEF|NOM//obl//4 av//PP//case//11 den//DT|UTR|SIN|DEF//det//11 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//11 ekonomin//NN|UTR|SIN|DEF|NOM//nmod//7 och//KN//cc//13 tillverkningsindustrin//NN|UTR|SIN|DEF|NOM//conj//11 under//PP//case//17 det//DT|NEU|SIN|DEF//det//17 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//17 årtiondet//NN|NEU|SIN|DEF|NOM//nmod//7 .//MAD//punct//2
1 Inledning;Huvudsyftet//NN|NEU|SIN|DEF|NOM//nsubj//22 är//VB|PRS|AKT//cop//22 att//IE//mark//22 beskriva//VB|INF|AKT//parataxis//2 hur//HA//advmod//26 Sveriges//PM|GEN//nmod:poss//26 relativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 position//NN|UTR|SIN|IND|NOM//ccomp//22 vad//HP|NEU|SIN|IND//nsubj//28 gäller//VB|PRS|AKT//acl:relcl//26 insatser//NN|UTR|PLU|IND|NOM//obj//28 i//PP//case//33 form//NN|UTR|SIN|IND|NOM//fixed//30 av//PP//fixed//30 humankapital//NN|NEU|SIN|IND|NOM//nmod//29 ,//MID//punct//35 FoU//NN|AN//conj//33 och//KN//cc//37 utbildning//NN|UTR|SIN|IND|NOM//conj//33 ,//MID//punct//40 och//KN//cc//40 resultat//NN|NEU|PLU|IND|NOM//nsubj:pass//49 i//PP//case//44 form//NN|UTR|SIN|IND|NOM//fixed//41 av//PP//fixed//41 innovationer//NN|UTR|PLU|IND|NOM//nmod//40 ,//MID//punct//46 produktivitet//NN|UTR|SIN|IND|NOM//conj//44 och//KN//cc//48 inkomst//NN|UTR|SIN|IND|NOM//conj//44 förändrats//VB|SUP|SFO//conj//22 under//PP//case//52 perioden//NN|UTR|SIN|DEF|NOM//nmod//52 1990–2000//RG|NOM//obl//49 .//MAD//punct//22
1 Inledning;Vi//PN|UTR|PLU|DEF|SUB//nsubj//55 finner//VB|PRS|AKT//parataxis//22 att//SN//mark//58 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//58 föreligger//VB|PRS|AKT//ccomp//55 ett//DT|NEU|SIN|IND//det//60 gap//NN|NEU|SIN|IND|NOM//nsubj//58 mellan//PP//case//62 insatser//NN|UTR|PLU|IND|NOM//nmod//60 och//KN//cc//64 produktionsresultat//NN|NEU|PLU|IND|NOM//conj//62 ,//MID//punct//70 även//AB//mark//70 om//SN//fixed//66 detta//DT|NEU|SIN|DEF//det//69 gap//NN|NEU|SIN|IND|NOM//nsubj//70 minskat//VB|SUP|AKT//acl:relcl//60 sedan//PP//case//72 mitten//NN|UTR|SIN|DEF|NOM//obl//70 av//PP//case//74 1990–talet//NN|NEU|SIN|DEF|NOM//nmod//72 .//MAD//punct//55
1 Inledning;I//PP//advmod//55 synnerhet//NN|UTR|SIN|IND|NOM//fixed//76 är//VB|PRS|AKT//cop//82 den//DT|UTR|SIN|DEF//det//81 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//81 arbetsproduktiviteten//NN|UTR|SIN|DEF|NOM//nsubj//82 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//55 än//KN//case//86 de//DT|UTR/NEU|PLU|DEF//det//86 viktigaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//86 konkurrentländernas//NN|NEU|PLU|DEF|GEN//nmod//82 ,//MID//punct//82 vilket//HP|NEU|SIN|IND//nsubj//89 bidrar//VB|PRS|AKT//advcl//55 till//PP//mark//97 att//SN//mark//97 den//DT|UTR|SIN|DEF//det//94 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//94 inkomstnivån//NN|UTR|SIN|DEF|NOM//nsubj//97 också//AB//advmod//97 är//VB|PRS|AKT//cop//97 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//89 .//MAD//punct//55
