Inledning;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 har//VB|PRS|AKT//aux//51 enligt//PP//case//4 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//4 huvuddirektiv//NN|NEU|PLU|IND|NOM//obl//1 (//PAD//punct//4 Dir//NN|AN//obj//1 .//MID//punct//1
En ny uppgifts- och ansvarsfördelning mellan polis och åklagare;Utgångspunkten//NN|UTR|SIN|DEF|NOM//ROOT//0 för//PP//case//3 en//DT|UTR|SIN|IND//det//3 förändring//NN|UTR|SIN|IND|NOM//nmod//0 av//PP//case//5 uppgifts-//NN|UTR|-|-|SMS//nmod//3 och//KN//cc//7 ansvarsfördelningen//NN|UTR|SIN|DEF|NOM//conj//5 mellan//PP//case//9 polis//NN|UTR|SIN|IND|NOM//nmod//7 och//KN//cc//11 åklagare//NN|UTR|SIN|IND|NOM//conj//9 är//VB|PRS|AKT//cop//0 att//SN//mark//17 en//DT|UTR|SIN|IND//det//15 sådan//JJ|POS|UTR|SIN|IND|NOM//nsubj:pass//17 skall//VB|PRS|AKT//aux//17 göras//VB|INF|SFO//csubj//0 bara//AB//advmod//17 om//SN//mark//22 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//22 kan//VB|PRS|AKT//aux//22 bidra//VB|INF|AKT//advcl//17 till//PP//mark//25 att//IE//mark//25 öka//VB|INF|AKT//advcl//22 effektiviteten//NN|UTR|SIN|DEF|NOM//obj//25 i//PP//case//30 den//DT|UTR|SIN|DEF//det//30 brottsbekämpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//26 .//MAD//punct//0
En ny uppgifts- och ansvarsfördelning mellan polis och åklagare;Målet//NN|NEU|SIN|DEF|NOM//nmod//0 är//VB|PRS|AKT//cop//32 att//SN//mark//38 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//36 brott//NN|NEU|PLU|IND|NOM//nsubj:pass//38 skall//VB|PRS|AKT//aux//38 klaras//VB|INF|SFO//csubj//32 upp//PL//compound:prt//38 och//KN//cc//44 att//SN//mark//44 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//44 skall//VB|PRS|AKT//aux//44 ske//VB|INF|AKT//conj//38 en//DT|UTR|SIN|IND//det//47 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//47 lagföring//NN|UTR|SIN|IND|NOM//obj//44 .//MAD//punct//0
En ny uppgifts- och ansvarsfördelning mellan polis och åklagare;Uppgifts-//NN|UTR|-|-|SMS//nsubj//8 och//KN//cc//2 ansvarfördelningen//NN|UTR|SIN|DEF|NOM//conj//0 har//VB|PRS|AKT//aux//8 varit//VB|SUP|AKT//cop//8 i//PP//advmod//8 stort//AB//fixed//5 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//5 oförändrad//PC|PRF|UTR|SIN|IND|NOM//ROOT//8 under//PP//case//12 det//DT|NEU|SIN|DEF//det//12 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//12 halvseklet//NN|NEU|SIN|DEF|NOM//obl//8 .//MAD//punct//8
En ny uppgifts- och ansvarsfördelning mellan polis och åklagare;Samtidigt//AB//advmod//17 har//VB|PRS|AKT//aux//17 brottsligheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//17 förändrats//VB|SUP|SFO//advcl//82 och//KN//cc//23 antalet//NN|NEU|SIN|DEF|NOM//nmod//21 inkomna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//21 brottsanmälningar//NN|UTR|PLU|IND|NOM//nsubj//23 har//VB|PRS|AKT//aux//23 ökat//VB|SUP|AKT//conj//17 .//MID//punct//17
En ny uppgifts- och ansvarsfördelning mellan polis och åklagare;Dessutom//AB//advmod//26 har//VB|PRS|AKT//conj//17 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 brottsformer//NN|UTR|PLU|IND|NOM//nsubj//31 och//KN//cc//30 brottsverktyg//NN|NEU|PLU|IND|NOM//conj//28 tillkommit//VB|SUP|AKT//conj//26 och//KN//cc//34 metoderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//34 förändrats//VB|SUP|SFO//conj//31 ,//MID//punct//26 exempelvis//AB//advmod//40 genom//PP//case//40 den//DT|UTR|SIN|DEF//det//40 moderna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//40 tekniken//NN|UTR|SIN|DEF|NOM//obl//26 .//MAD//punct//17
En ny uppgifts- och ansvarsfördelning mellan polis och åklagare;Den//DT|UTR|SIN|DEF//det//44 tekniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//44 utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//46 har//VB|PRS|AKT//aux//46 medfört//VB|SUP|AKT//parataxis//17 att//SN//mark//52 samhället//NN|NEU|SIN|DEF|NOM//nsubj//52 på//PP//case//51 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 områden//NN|NEU|PLU|IND|NOM//nmod//48 blivit//VB|SUP|AKT//ccomp//46 säkrare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//52 medan//SN//mark//60 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//60 på//PP//case//58 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 områden//NN|NEU|PLU|IND|NOM//obl//60 har//VB|PRS|AKT//aux//60 öppnats//VB|SUP|SFO//advcl//52 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 möjligheter//NN|UTR|PLU|IND|NOM//obj//60 för//PP//case//65 brottsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 angrepp//NN|NEU|PLU|IND|NOM//nmod//62 .//MAD//punct//17
En ny uppgifts- och ansvarsfördelning mellan polis och åklagare;Avkriminalisering//NN|UTR|SIN|IND|NOM//nsubj//69 har//VB|PRS|AKT//aux//69 gjort//VB|SUP|AKT//conj//17 att//SN//mark//75 antalet//NN|NEU|SIN|DEF|NOM//det//73 enkla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//73 bötesbrott//NN|NEU|PLU|IND|NOM//nsubj//75 har//VB|PRS|AKT//aux//75 minskat//VB|SUP|AKT//ccomp//69 .//MAD//punct//17
En ny uppgifts- och ansvarsfördelning mellan polis och åklagare;Däremot//AB//advmod//78 har//VB|PRS|AKT//aux//82 antalet//NN|NEU|SIN|DEF|NOM//nsubj//82 grövre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//81 brott//NN|NEU|PLU|IND|NOM//nsubj//82 ökat//VB|SUP|AKT//conj//8 och//KN//cc//85 den//DT|UTR|SIN|DEF//nsubj//85 organiserade//PC|PRF|UTR/NEU|SIN|DEF|NOM//conj//82 ,//MID//punct//85 ofta//AB|POS//advmod//89 gränsöverskridande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//89 brottsligheten//NN|UTR|SIN|DEF|NOM//nsubj//91 har//VB|PRS|AKT//aux//91 vuxit//VB|SUP|AKT//conj//82 i//PP//case//93 omfattning//NN|UTR|SIN|IND|NOM//obl//91 och//KN//cc//95 komplexitet//NN|UTR|SIN|IND|NOM//conj//93 .//MAD//punct//82
En ny uppgifts- och ansvarsfördelning mellan polis och åklagare;På//PP//case//99 så//AB//fixed//97 sätt//NN|NEU|SIN|IND|NOM//obl//102 har//VB|PRS|AKT//aux//102 brottsligheten//NN|UTR|SIN|DEF|NOM//nsubj//102 blivit//VB|SUP|AKT//advcl//82 mer//AB|KOM//advmod//104 svårutredd//PC|PRF|UTR|SIN|IND|NOM//xcomp//102 och//KN//cc//109 utredningarna//NN|UTR|PLU|DEF|NOM//nsubj//109 allt//AB//advmod//108 mer//AB|KOM//advmod//109 komplicerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//82 .//MAD//punct//109
En ny uppgifts- och ansvarsfördelning mellan polis och åklagare;Sett//PC|PRF|NEU|SIN|IND|NOM//advcl//82 över//PP//case//115 en//DT|UTR|SIN|IND//det//115 längre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//115 period//NN|UTR|SIN|IND|NOM//obl//111 har//VB|PRS|AKT//aux//128 utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//116 när//HA//case//121 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//118 gäller//VB|PRS|AKT//fixed//118 uppklarningen//NN|UTR|SIN|DEF|NOM//obl//116 och//KN//cc//123 lagföringen//NN|UTR|SIN|DEF|NOM//conj//121 av//PP//case//125 brott//NN|NEU|SIN|IND|NOM//nmod//123 varit//VB|SUP|AKT//cop//128 mycket//AB|POS//advmod//128 negativ//JJ|POS|UTR|SIN|IND|NOM//conj//82 .//MAD//punct//82
En ny uppgifts- och ansvarsfördelning mellan polis och åklagare;Uppklarningsprocenten//NN|UTR|SIN|DEF|NOM//nsubj//132 är//VB|PRS|AKT//cop//132 i//PP//conj//8 dag//NN|UTR|SIN|IND|NOM//fixed//132 för//PP//case//137 de//DT|UTR/NEU|PLU|DEF//det//137 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//137 brottstyperna//NN|UTR|PLU|DEF|NOM//obl//132 ,//MID//punct//140 särskilt//AB//advmod//140 mängdbrottsligheten//NN|UTR|SIN|DEF|NOM//conj//132 ,//MID//punct//140 oacceptabelt//AB|POS//advmod//143 låg//JJ|POS|UTR|SIN|IND|NOM//conj//132 .//MAD//punct//132
En ny uppgifts- och ansvarsfördelning mellan polis och åklagare;Åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//2 måste//VB|PRS|AKT//aux//2 sättas//VB|INF|SFO//ROOT//2 in//PL//compound:prt//2 för//PP//mark//6 att//IE//mark//6 göra//VB|INF|AKT//advcl//2 brottsutredningsverksamheten//NN|UTR|SIN|DEF|NOM//obj//6 effektivare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//6 .//MAD//punct//2
En ny uppgifts- och ansvarsfördelning mellan polis och åklagare;För//PP//mark//12 att//IE//mark//12 lyckas//VB|INF|SFO//advcl//2 i//PP//case//14 bekämpningen//NN|UTR|SIN|DEF|NOM//obl//12 av//PP//case//18 den//DT|UTR|SIN|DEF//det//18 grövre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 brottsligheten//NN|UTR|SIN|DEF|NOM//nmod//14 ,//MID//punct//22 främst//AB|SUV//advmod//22 den//DT|UTR|SIN|DEF//det//22 organiserade//PC|PRF|UTR/NEU|SIN|DEF|NOM//advcl//12 ,//MID//punct//24 krävs//VB|PRS|SFO//conj//2 bl.a.//AB|AN//advmod//24 att//SN//mark//28 brottsutredningarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//28 utförs//VB|PRS|SFO//ccomp//24 mer//AB|KOM//advmod//30 målinriktat//PC|PRF|NEU|SIN|IND|NOM//xcomp//28 och//KN//cc//33 med//PP//case//33 fokus//NN|NEU|SIN|IND|NOM//conj//30 på//PP//mark//36 att//IE//mark//36 skapa//VB|INF|AKT//acl//33 underlag//NN|NEU|SIN|IND|NOM//obj//36 för//PP//case//40 den//DT|UTR|SIN|DEF//det//40 bedömning//NN|UTR|SIN|IND|NOM//obl//36 som//HP|-|-|-//obj//44 åklagarna//NN|UTR|PLU|DEF|NOM//nsubj//44 skall//VB|PRS|AKT//aux//44 göra//VB|INF|AKT//acl:relcl//40 inför//PP//case//46 beslut//NN|NEU|SIN|IND|NOM//obl//44 om//PP//case//48 lagföring//NN|UTR|SIN|IND|NOM//obl//44 .//MAD//punct//2
En ny uppgifts- och ansvarsfördelning mellan polis och åklagare;För//PP//mark//55 att//SN//mark//55 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//55 skall//VB|PRS|AKT//aux//55 vara//VB|INF|AKT//cop//55 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//58 är//VB|PRS|AKT//cop//58 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//58 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//parataxis//2 att//SN//mark//62 åklagarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//61 arbete//NN|NEU|SIN|IND|NOM//nsubj:pass//62 intensifieras//VB|PRS|SFO//csubj//58 och//KN//cc//66 att//SN//mark//66 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//66 har//VB|PRS|AKT//conj//62 möjlighet//NN|UTR|SIN|IND|NOM//obj//66 att//IE//mark//69 ta//VB|INF|AKT//acl//67 ett//DT|NEU|SIN|IND//det//71 helhetsansvar//NN|NEU|SIN|IND|NOM//obj//69 för//PP//case//73 utredningarna//NN|UTR|PLU|DEF|NOM//obl//69 .//MAD//punct//2
En ny uppgifts- och ansvarsfördelning mellan polis och åklagare;Till//PP//case//1 mängdbrottsligheten//NN|UTR|SIN|DEF|NOM//obl//2 räknas//VB|PRS|SFO//ROOT//2 exempelvis//AB//advmod//2 snatteri//NN|NEU|SIN|IND|NOM//nsubj:pass//2 och//KN//cc//7 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 tillgreppsbrott//NN|NEU|PLU|IND|NOM//conj//4 samt//KN//cc//9 skadegörelse-//NN|UTR|-|-|SMS//conj//4 och//KN//cc//11 misshandelsbrott//NN|NEU|PLU|IND|NOM//conj//9 .//MID//punct//2
