1.1 Bakgrund;Under//PP//case//1 1990-talet//NN|NEU|SIN|DEF|NOM//obl//2 har//VB|PRS|AKT//aux//7 en//DT|UTR|SIN|IND//det//5 hel//JJ|POS|UTR|SIN|IND|NOM//amod//5 del//NN|UTR|SIN|IND|NOM//nmod//6 förändringar//NN|UTR|PLU|IND|NOM//nsubj//7 skett//VB|SUP|AKT//ROOT//7 i//PP//case//9 Sverige//PM|NOM//obl//7 inom//PP//case//11 alkoholområdet//NN|NEU|SIN|DEF|NOM//obl//7 .//MAD//punct//7
1.1 Bakgrund;Höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 priser//NN|NEU|PLU|IND|NOM//appos//7 ,//MID//punct//12 detaljhandelsmonopol//NN|NEU|PLU|IND|NOM//conj//10 ,//MID//punct//14 begränsningar//NN|UTR|PLU|IND|NOM//conj//10 i//PP//case//16 tillgänglighet//NN|UTR|SIN|IND|NOM//nmod//14 och//KN//cc//19 i//PP//case//19 gränshandel//NN|UTR|SIN|IND|NOM//conj//16 samt//KN//cc//21 information//NN|UTR|SIN|IND|NOM//conj//19 ,//MID//punct//23 utbildning//NN|UTR|SIN|IND|NOM//conj//10 etc.//AB|AN//conj//10 På//PP//case//27 ett//DT|NEU|SIN|IND//det//27 område//NN|NEU|SIN|IND|NOM//nmod//10 ,//MID//punct//29 information//NN|UTR|SIN|IND|NOM//conj//27 och//KN//cc//31 opinionsbildning//NN|UTR|SIN|IND|NOM//conj//27 ,//MID//punct//35 har//VB|PRS|AKT//aux//35 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//35 tagit//VB|SUP|AKT//conj//3 ett//DT|NEU|SIN|IND//det//37 samarbetsinitiativ//NN|NEU|SIN|IND|NOM//obj//35 genom//PP//mark//40 att//IE//mark//40 tillsätta//VB|INF|AKT//advcl//35 en//DT|UTR|SIN|IND//det//42 kommitté//NN|UTR|SIN|IND|NOM//obj//40 som//HP|-|-|-//nsubj//45 skall//VB|PRS|AKT//aux//45 utveckla//VB|INF|AKT//acl:relcl//42 samarbetet//NN|NEU|SIN|DEF|NOM//obj//45 mellan//PP//case//49 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//49 myndigheter//NN|UTR|PLU|IND|NOM//nmod//46 ,//MID//punct//51 försäkringsbolag//NN|NEU|PLU|IND|NOM//conj//49 och//KN//cc//54 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 branschorganisationer//NN|UTR|PLU|IND|NOM//conj//49 på//PP//case//56 alkoholområdet//NN|NEU|SIN|DEF|NOM//nmod//54 .//MAD//punct//3
1.1 Bakgrund;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//59 kallar//VB|PRS|AKT//conj//3 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//59 Oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//62 Alkoholsamarbetet//NN|NEU|SIN|DEF|NOM//obl//59 (//PAD//punct//62 OAS//PM|NOM//appos//62 )//PAD//punct//62 .//MAD//punct//59
1.1 Bakgrund;Kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//68 uppgift//NN|UTR|SIN|IND|NOM//nsubj//69 är//VB|PRS|AKT//ccomp//59 att//IE//mark//71 initiera//VB|INF|AKT//ccomp//69 och//KN//cc//73 uppmuntra//VB|INF|AKT//conj//71 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//75 aktörer//NN|UTR|PLU|IND|NOM//obj//73 att//IE//mark//77 engagera//VB|INF|AKT//acl//75 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//77 i//PP//case//80 samverkan//NN|UTR|SIN|IND|NOM//obl//77 kring//PP//case//82 informations-//NN|UTR|-|-|SMS//nmod//80 och//KN//cc//84 opinonsinsatser//NN|UTR|PLU|IND|NOM//conj//82 som//HP|-|-|-//nsubj//86 har//VB|PRS|AKT//acl:relcl//84 till//PP//case//88 syfte//NN|NEU|SIN|IND|NOM//obj//86 att//IE//mark//90 stödja//VB|INF|AKT//advcl//86 människor//NN|UTR|PLU|IND|NOM//obj//90 att//IE//mark//93 fatta//VB|INF|AKT//advcl//90 övervägda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//95 beslut//NN|NEU|PLU|IND|NOM//obj//93 om//PP//case//98 sin//PS|UTR|SIN|DEF//nmod:poss//98 alkoholkonsumtion//NN|UTR|SIN|IND|NOM//obl//93 och//KN//cc//101 att//IE//mark//101 verka//VB|INF|AKT//conj//86 för//AB//case//106 måttfulla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//106 och//KN//cc//105 återhållsamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//103 alkoholvanor//NN|UTR|PLU|IND|NOM//obl//101 .//MAD//punct//59
1.1 Bakgrund;OAS//PM|NOM//nsubj//111 är//VB|PRS|AKT//cop//111 ett//DT|NEU|SIN|IND//det//111 forum//NN|NEU|SIN|IND|NOM//parataxis//59 för//PP//case//113 dialog//NN|UTR|SIN|IND|NOM//nmod//111 mellan//PP//case//115 staten//NN|UTR|SIN|DEF|NOM//nmod//113 ,//MID//punct//117 försäkringsbolagen//NN|NEU|PLU|DEF|NOM//conj//115 och//KN//cc//119 branschorganisationerna//NN|UTR|PLU|DEF|NOM//conj//115 i//PP//case//121 frågor//NN|UTR|PLU|IND|NOM//nmod//119 relaterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//111 till//PP//case//124 alkohol//NN|UTR|SIN|IND|NOM//obl//122 .//MAD//punct//111
1.1 Bakgrund;OAS//PM|NOM//nsubj//127 tar//VB|PRS|AKT//parataxis//111 dock//AB//advmod//127 inte//AB//advmod//127 ställning//NN|UTR|SIN|IND|NOM//obj//127 i//PP//case//133 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//133 frågor//NN|UTR|PLU|IND|NOM//nmod//130 än//KN//mark//135 de//PN|UTR/NEU|PLU|DEF|SUB//acl//133 som//HP|-|-|-//nsubj//137 berör//VB|PRS|AKT//acl:relcl//135 samverkan//NN|UTR|SIN|IND|NOM//obj//137 om//PP//case//140 information//NN|UTR|SIN|IND|NOM//nmod//138 och//KN//cc//142 opinionsbildning//NN|UTR|SIN|IND|NOM//conj//140 .//MID//punct//111
1.1 Bakgrund;Liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//145 samarbete//NN|NEU|SIN|IND|NOM//nsubj//152 mellan//PP//case//147 stat//NN|UTR|SIN|IND|NOM//nmod//145 och//KN//cc//149 branschorgan//NN|NEU|SIN|IND|NOM//conj//147 inom//PP//case//151 näringslivet//NN|NEU|SIN|DEF|NOM//nmod//145 förekommer//VB|PRS|AKT//conj//111 redan//AB//advmod//152 på//PP//case//156 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//156 håll//NN|NEU|PLU|IND|NOM//obl//152 utomlands//AB//advmod//156 .//MAD//punct//111
1.1 Bakgrund;Ett//DT|NEU|SIN|IND//det//161 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//161 samarbetsorgan//NN|NEU|SIN|IND|NOM//nsubj//175 när//HA//mark//166 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//162 gäller//VB|PRS|AKT//fixed//162 att//IE//mark//166 informera//VB|INF|AKT//acl//161 om//PP//case//168 alkoholen//NN|UTR|SIN|DEF|NOM//obl//166 och//KN//cc//171 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//171 risker//NN|UTR|PLU|IND|NOM//conj//168 är//VB|PRS|AKT//cop//175 Èduc//PM|NOM//advmod//175 ´//PM|NOM//punct//173 alcool//PM|NOM//parataxis//111 i//PP//case//178 provinsen//NN|UTR|SIN|DEF|NOM//nmod//178 Québec//PM|NOM//nmod//175 i//PP//case//180 Kanada//PM|NOM//obl//111 .//MAD//punct//111
1.1 Bakgrund;Éduc//PM|NOM//case//183 `//PM|NOM//amod//184 alcool//PM|NOM//nsubj//188 är//VB|PRS|AKT//cop//188 en//DT|UTR|SIN|IND//det//188 självständig//JJ|POS|UTR|SIN|IND|NOM//amod//188 organisation//NN|UTR|SIN|IND|NOM//parataxis//111 ,//MID//punct//188 finansierad//PC|PRF|UTR|SIN|IND|NOM//conj//188 av//PP//case//193 alkoholbranschens//NN|NEU|PLU|DEF|GEN//nmod:poss//193 intressenter//NN|UTR|PLU|IND|NOM//nmod//190 ,//MID//punct//193 som//HP|-|-|-//nsubj//196 informerar//VB|PRS|AKT//acl:relcl//193 om//PP//case//199 alkoholens//NN|UTR|SIN|DEF|GEN//nmod:poss//199 konsekvenser//NN|UTR|PLU|IND|NOM//obl//196 .//MAD//punct//111

1.2 Direktiven;OAS//PM|GEN//nmod//1 verksamhet//NN|UTR|SIN|IND|NOM//nsubj//2 grundar//VB|PRS|AKT//ROOT//2 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//2 på//PP//case//6 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 beslut//NN|NEU|SIN|IND|NOM//obl//2 den//DT|UTR|SIN|DEF//det//9 9//RO|NOM//nummod//9 januari//NN|UTR|SIN|IND|NOM//obl//2 1997//RG|NOM//nummod//9 ,//MID//punct//9 som//HP|-|-|-//nsubj//13 bemyndigade//VB|PRT|AKT//acl:relcl//9 chefen//NN|UTR|SIN|DEF|NOM//obj//13 för//PP//case//16 Socialdepartementet//NN|NEU|SIN|DEF|NOM//nmod//14 att//IE//mark//18 tillsätta//VB|INF|AKT//xcomp//13 en//DT|UTR|SIN|IND//det//20 kommitté//NN|UTR|SIN|IND|NOM//obj//18 med//PP//case//22 uppgift//NN|UTR|SIN|IND|NOM//obl//18 att//IE//mark//24 organisera//VB|INF|AKT//acl//22 ett//DT|NEU|SIN|IND//det//26 samarbete//NN|NEU|SIN|IND|NOM//obj//24 mellan//PP//case//28 branschorganisationer//NN|UTR|PLU|IND|NOM//nmod//26 ,//MID//punct//30 försäkringsbolag//NN|NEU|PLU|IND|NOM//conj//28 och//KN//cc//33 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//33 myndigheter//NN|UTR|PLU|IND|NOM//conj//28 m.fl.//AB|AN//punct//2 Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//36 fick//VB|PRT|AKT//parataxis//2 i//PP//mark//40 uppgift//NN|UTR|SIN|IND|NOM//fixed//37 att//IE//mark//40 verka//VB|INF|AKT//xcomp//36 för//PP//case//43 ett//DT|NEU|SIN|IND//det//43 samarbete//NN|NEU|SIN|IND|NOM//obl//40 när//HA//mark//46 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//46 gäller//VB|PRS|AKT//advcl//40 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 informationsinsatser//NN|UTR|PLU|IND|NOM//obj//46 kring//PP//case//50 måttfullhet//NN|UTR|SIN|IND|NOM//obl//46 i//PP//case//52 bruket//NN|NEU|SIN|DEF|NOM//nmod//50 av//PP//case//54 alkohol//NN|UTR|SIN|IND|NOM//nmod//52 och//KN//cc//57 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//57 risker//NN|UTR|PLU|IND|NOM//conj//54 .//MAD//punct//2
1.2 Direktiven;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//62 skulle//VB|PRT|AKT//aux//62 även//AB//advmod//62 undersöka//VB|INF|AKT//parataxis//2 förutsättningarna//NN|UTR|PLU|DEF|NOM//obj//62 för//PP//compound:prt//62 om//SN//obl//62 och//KN//cc//71 hur//HA//advmod//71 samarbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//71 skulle//VB|PRT|AKT//aux//71 kunna//VB|INF|AKT//aux//71 organiseras//VB|INF|SFO//conj//62 i//PP//case//75 mer//AB|KOM//advmod//74 permanenta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//75 former//NN|UTR|PLU|IND|NOM//obl//71 och//KN//cc//77 lämna//VB|INF|AKT//conj//71 förslag//NN|NEU|SIN|IND|NOM//obj//77 till//PP//case//80 organisationsform//NN|UTR|SIN|IND|NOM//nmod//78 och//KN//cc//83 fortsatt//PC|PRF|UTR|SIN|IND|NOM//amod//83 finansiering//NN|UTR|SIN|IND|NOM//conj//80 .//MAD//punct//2
1.2 Direktiven;I//PP//case//1 direktiven//NN|NEU|PLU|DEF|NOM//obl//7 (//PAD//punct//1 dir//NN|AN//appos//1 .//MAD//punct//1
1.2 Direktiven;1997:3//RG|NOM//nmod//1 ,//MID//punct//1 se//VB|IMP|AKT//ROOT//7 bilaga//NN|UTR|SIN|IND|NOM//obj//7 1//RG|NOM//nummod//7 )//PAD//punct//7 redovisas//VB|PRS|SFO//parataxis//7 de//DT|UTR/NEU|PLU|DEF//det//14 förändrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//14 förutsättningarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//11 för//PP//mark//17 att//IE//mark//17 bedriva//VB|INF|AKT//acl//14 en//DT|UTR|SIN|IND//det//21 traditionell//JJ|POS|UTR|SIN|IND|NOM//amod//21 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//21 alkoholpolitik//NN|UTR|SIN|IND|NOM//obj//17 .//MAD//punct//7
1.2 Direktiven;Målet//NN|NEU|SIN|DEF|NOM//obj//7 för//PP//case//27 den//DT|UTR|SIN|DEF//det//27 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//27 alkoholpolitiken//NN|UTR|SIN|DEF|NOM//nmod//23 ,//MID//punct//23 att//IE//mark//30 begränsa//VB|INF|AKT//acl//23 alkoholens//NN|UTR|SIN|DEF|GEN//nmod:poss//32 skadeverkningar//NN|UTR|PLU|IND|NOM//obj//30 ,//MID//punct//23 ligger//VB|PRS|AKT//conj//7 fast//PL//advmod//34 och//KN//cc//40 ambitionsnivån//NN|UTR|SIN|DEF|NOM//nsubj//40 är//VB|PRS|AKT//cop//40 oförändrat//AB|POS//advmod//40 hög//JJ|POS|UTR|SIN|IND|NOM//conj//34 .//MAD//punct//34
1.2 Direktiven;Internationaliseringen//NN|UTR|SIN|DEF|NOM//nsubj//45 och//KN//cc//44 EU-medlemskapet//NN|NEU|SIN|DEF|NOM//conj//42 innebär//VB|PRS|AKT//conj//7 att//SN//mark//48 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//48 blir//VB|PRS|AKT//ccomp//45 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//xcomp//48 att//IE//mark//51 söka//VB|INF|AKT//csubj//48 delvis//AB//advmod//51 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 metoder//NN|UTR|PLU|IND|NOM//obj//51 och//KN//cc//56 arbetssätt//NN|NEU|PLU|IND|NOM//conj//54 för//PP//mark//59 att//IE//mark//59 uppnå//VB|INF|AKT//acl//56 målen//NN|NEU|PLU|DEF|NOM//obj//59 .//MAD//punct//7
1.2 Direktiven;Ett//DT|NEU|SIN|IND//det//64 intensivare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//64 samarbete//NN|NEU|SIN|IND|NOM//nsubj:pass//71 mellan//PP//case//68 de//DT|UTR/NEU|PLU|DEF//det//68 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//68 aktörerna//NN|UTR|PLU|DEF|NOM//nmod//64 på//PP//case//70 området//NN|NEU|SIN|DEF|NOM//nmod//68 uppges//VB|PRS|SFO//parataxis//7 som//KN//mark//73 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//xcomp//71 liksom//PP//mark//82 att//SN//mark//82 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//77 aktörer//NN|UTR|PLU|IND|NOM//nsubj:pass//82 utöver//PP//case//81 de//DT|UTR/NEU|PLU|DEF//det//81 traditionellt//AB|POS//amod//81 inblandade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//77 engageras//VB|PRS|SFO//acl//73 i//PP//case//84 arbetet//NN|NEU|SIN|DEF|NOM//obl//82 .//MAD//punct//7
1.2 Direktiven;Regeringskansliet//NN|NEU|SIN|DEF|NOM//nsubj//1 förde//VB|PRT|AKT//ROOT//1 under//PP//advmod//3 1996//RG|NOM//nummod//4 diskussioner//NN|UTR|PLU|IND|NOM//obj//1 med//PP//case//7 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 branschföreträdare//NN|UTR|PLU|IND|NOM//nmod//4 m.fl.//AB|AN//punct//1 om//PP//case//10 möjligheten//NN|UTR|SIN|DEF|NOM//nmod//8 att//IE//mark//12 finna//VB|INF|AKT//acl//10 samarbetsformer//NN|UTR|PLU|IND|NOM//obj//12 som//HP|-|-|-//nsubj//17 skulle//VB|PRT|AKT//aux//17 kunna//VB|INF|AKT//aux//17 leda//VB|INF|AKT//acl:relcl//13 till//PP//mark//25 att//SN//mark//25 parterna//NN|UTR|PLU|DEF|NOM//nsubj//25 på//PP//case//22 alkoholområdet//NN|NEU|SIN|DEF|NOM//nmod//20 i//PP//case//24 framtiden//NN|UTR|SIN|DEF|NOM//nmod//22 tar//VB|PRS|AKT//advcl//17 ett//DT|NEU|SIN|IND//det//29 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//29 socialt//JJ|POS|NEU|SIN|IND|NOM//amod//29 ansvar//NN|NEU|SIN|IND|NOM//obj//25 när//HA//case//35 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//30 gäller//VB|PRS|AKT//fixed//30 det//DT|NEU|SIN|DEF//det//35 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 informationarbetet//NN|NEU|SIN|DEF|NOM//obl//25 och//KN//cc//37 opinionsbildningen//NN|UTR|SIN|DEF|NOM//conj//35 .//MAD//punct//1
1.2 Direktiven;Målet//NN|NEU|SIN|DEF|NOM//nsubj//42 med//PP//case//41 diskussionerna//NN|UTR|PLU|DEF|NOM//nmod//39 var//VB|PRT|AKT//conj//1 att//IE//mark//44 få//VB|INF|AKT//xcomp//42 till//PP//compound:prt//44 stånd//NN|NEU|SIN|IND|NOM//fixed//45 ett//DT|NEU|SIN|IND//det//48 samarbete//NN|NEU|SIN|IND|NOM//obj//44 som//HP|-|-|-//nsubj//51 skulle//VB|PRT|AKT//aux//51 leda//VB|INF|AKT//acl:relcl//48 till//PP//case//54 gemensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 insatser//NN|UTR|PLU|IND|NOM//obl//51 i//PP//case//56 syfte//NN|NEU|SIN|IND|NOM//nmod//54 att//IE//mark//58 vidmakthålla//VB|INF|AKT//advcl//51 eller//KN//cc//60 förstärka//VB|INF|AKT//conj//58 en//DT|UTR|SIN|IND//det//62 opinion//NN|UTR|SIN|IND|NOM//obj//60 till//PP//case//64 förmån//NN|UTR|SIN|IND|NOM//obl//60 för//PP//case//67 återhållsamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 alkoholvanor//NN|UTR|PLU|IND|NOM//nmod//64 i//PP//case//69 befolkningen//NN|UTR|SIN|DEF|NOM//nmod//64 och//KN//cc//72 för//PP//case//72 punktnykterhet//NN|UTR|SIN|IND|NOM//conj//69 när//HA//case//77 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//73 gäller//VB|PRS|AKT//fixed//73 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 grupper//NN|UTR|PLU|IND|NOM//obl//60 och//KN//cc//81 i//PP//case//81 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//81 situationer//NN|UTR|PLU|IND|NOM//conj//77 .//MAD//punct//42
