Finansdepartementet;Genom//PP//case//1 beslut//NN|NEU|SIN|IND|NOM//obl//6 den//DT|UTR|SIN|DEF//det//4 19//RG|NOM//nummod//4 mars//NN|UTR|SIN|IND|NOM//obl//6 1998//RG|NOM//nummod//4 tillkallade//VB|PRT|AKT//ROOT//6 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//6 en//DT|UTR|SIN|IND//det//9 kommitté//NN|UTR|SIN|IND|NOM//obj//6 med//PP//case//11 uppdrag//NN|NEU|SIN|IND|NOM//nmod//9 att//IE//mark//13 se//VB|INF|AKT//acl//11 över//PL//compound:prt//13 och//KN//cc//16 utvärdera//VB|INF|AKT//conj//13 reglerna//NN|UTR|PLU|DEF|NOM//obj//16 om//PP//case//19 fastighetsskatt//NN|UTR|SIN|IND|NOM//nmod//17 m.m.//AB|AN//conj//17
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål?;Därför//AB//advmod//124 bör//VB|PRS|AKT//aux//124 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//124 i//PP//case//122 viss//JJ|POS|UTR|SIN|IND|NOM//amod//122 utsträckning//NN|UTR|SIN|IND|NOM//obl//124 kunna//VB|INF|AKT//aux//124 omfatta//VB|INF|AKT//conj//18 de//DT|UTR/NEU|PLU|DEF//det//126 områden//NN|NEU|PLU|IND|NOM//obj//124 som//HP|-|-|-//nsubj//129 kan//VB|PRS|AKT//aux//129 vara//VB|INF|AKT//acl:relcl//126 av//PP//case//131 intresse//NN|NEU|SIN|IND|NOM//obl:agent//129 .//MAD//punct//124
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål?;De//DT|UTR/NEU|PLU|DEF//det//135 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//135 metoderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//138 har//VB|PRS|AKT//aux//138 emellertid//AB//advmod//138 utformats//VB|SUP|SFO//parataxis//124 utifrån//PP//case//141 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//141 syften//NN|NEU|PLU|IND|NOM//obl//138 än//KN//mark//143 de//PN|UTR/NEU|PLU|DEF|SUB//acl//141 som//HP|-|-|-//nsubj//146 är//VB|PRS|AKT//cop//146 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//143 i//PP//case//149 detta//DT|NEU|SIN|DEF//det//149 samman-hang//NN|NEU|SIN|IND|NOM//obl//146 .//MAD//punct//124
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål?;De//DT|UTR/NEU|PLU|DEF//det//152 områden//NN|NEU|PLU|IND|NOM//nsubj//161 som//HP|-|-|-//nsubj:pass//154 definieras//VB|PRS|SFO//acl:relcl//152 med//PP//case//157 dessa//DT|UTR/NEU|PLU|DEF//det//157 metoder//NN|UTR|PLU|IND|NOM//obl//154 behöver//VB|PRS|AKT//aux//161 därför//AB//advmod//161 inte//AB//advmod//161 sammanfalla//VB|INF|AKT//parataxis//124 med//PP//case//164 de//DT|UTR/NEU|PLU|DEF//det//164 områden//NN|NEU|PLU|IND|NOM//obl//161 som//HP|-|-|-//nsubj:pass//166 omfattas//VB|PRS|SFO//acl:relcl//164 av//PP//case//169 de//DT|UTR/NEU|PLU|DEF//det//169 problem//NN|NEU|PLU|IND|NOM//obl:agent//166 som//HP|-|-|-//nsubj:pass//171 definierats//VB|SUP|SFO//acl:relcl//169 i//PP//case//173 kapitel//NN|NEU|SIN|IND|NOM//obl//171 3//RG|NOM//nummod//173 .//MAD//punct//18

6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Statistiska Centralbyråns (SCB) definitioner av glesbygd, landsbygd och tätort;En//DT|UTR|SIN|IND//det//2 indirekt//JJ|POS|UTR|SIN|IND|NOM//amod//2 metod//NN|UTR|SIN|IND|NOM//nsubj//9 för//PP//mark//5 att//IE//mark//5 avgränsa//VB|INF|AKT//acl//2 landsbygd//NN|UTR|SIN|IND|NOM//obj//5 och//KN//cc//8 glesbygd//NN|UTR|SIN|IND|NOM//conj//6 utgår//VB|PRS|AKT//ROOT//9 från//PP//case//12 en//DT|UTR|SIN|IND//det//12 definition//NN|UTR|SIN|IND|NOM//obl//9 av//PP//mark//17 vad//HP|NEU|SIN|IND//dislocated//17 som//HP|-|-|-//nsubj:pass//17 ska//VB|PRS|AKT//aux//17 räknas//VB|INF|SFO//acl//12 som//KN//mark//19 tätort//NN|UTR|SIN|IND|NOM//xcomp//17 .//MAD//punct//9
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Statistiska Centralbyråns (SCB) definitioner av glesbygd, landsbygd och tätort;Enligt//PP//case//23 SCBs//PM|GEN//amod//23 definition//NN|UTR|SIN|IND|NOM//obl//24 har//VB|PRS|AKT//conj//9 en//DT|UTR|SIN|IND//det//26 tätort//NN|UTR|SIN|IND|NOM//obj//24 mer//AB|KOM//advmod//29 än//KN//fixed//27 200//RG|NOM//nummod//30 invånare//NN|UTR|PLU|IND|NOM//obj//24 och//KN//cc//35 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//34 än//KN//fixed//32 200//RG|NOM//nummod//35 meter//NN|UTR|PLU|IND|NOM//conj//24 mellan//PP//case//37 hus-en//NN|UTR|SIN|IND|NOM//advmod//35 .//MID//punct//9
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Statistiska Centralbyråns (SCB) definitioner av glesbygd, landsbygd och tätort;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//45 som//HP|-|-|-//nsubj//41 finns//VB|PRS|SFO//acl:relcl//39 utanför//PP//case//43 tätortsavgränsningen//NN|UTR|SIN|DEF|NOM//obl//41 är//VB|PRS|AKT//cop//45 gles-//NN|UTR|-|-|SMS//parataxis//9 och//KN//cc//47 landsbygd//NN|UTR|SIN|IND|NOM//conj//45 med//PP//case//50 en//DT|UTR|SIN|IND//det//50 befolkning//NN|UTR|SIN|IND|NOM//obl//45 på//PP//case//54 1,4//RG|NOM//nummod//53 miljoner//NN|UTR|PLU|IND|NOM//nmod//54 invånare//NN|UTR|PLU|IND|NOM//nmod//50 ,//MID//punct//45 dvs.//AB|AN//advmod//58 ca//AB|AN//advmod//58 17//RG|NOM//nummod//59 procent//NN|UTR|PLU|IND|NOM//appos//45 av//PP//case//61 befolkningen//NN|UTR|SIN|DEF|NOM//nmod//59 .//MAD//punct//45
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Statistiska Centralbyråns (SCB) definitioner av glesbygd, landsbygd och tätort;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//66 med//PP//case//65 avgränsningen//NN|UTR|SIN|DEF|NOM//nmod//63 är//VB|PRS|AKT//parataxis//45 att//IE//mark//68 dela//VB|INF|AKT//ccomp//66 in//PL//compound:prt//68 riket//NN|NEU|SIN|DEF|NOM//obj//68 i//PP//case//72 stad//NN|UTR|SIN|IND|NOM//obl//68 och//KN//cc//74 land//NN|NEU|SIN|IND|NOM//conj//72 som//HP|-|-|-//nsubj//77 inte//AB//advmod//77 bygger//VB|PRS|AKT//acl:relcl//74 på//PP//case//80 administrativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//80 gränser//NN|UTR|PLU|IND|NOM//obl//77 .//MAD//punct//45
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Statistiska Centralbyråns (SCB) definitioner av glesbygd, landsbygd och tätort;Indelningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//84 kan//VB|PRS|AKT//aux//84 användas//VB|INF|SFO//conj//45 bl.a.//AB|AN//advmod//84 för//PP//case//87 samhällsplanering//NN|UTR|SIN|IND|NOM//obl//84 .//MAD//punct//45
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Statistiska Centralbyråns (SCB) definitioner av glesbygd, landsbygd och tätort;Utifrån//PP//case//91 dessa//DT|UTR/NEU|PLU|DEF//det//91 begrepp//NN|NEU|PLU|IND|NOM//obl//92 definierar//VB|PRS|AKT//conj//45 SCB//PM|NOM//nsubj//92 en//DT|UTR|SIN|IND//det//95 glesbygdskommun//NN|UTR|SIN|IND|NOM//obj//92 som//KN//case//100 en//DT|UTR|SIN|IND//det//100 ytmässigt//AB|POS//advmod//99 stor//JJ|POS|UTR|SIN|IND|NOM//amod//100 kommun//NN|UTR|SIN|IND|NOM//nmod//95 med//PP//case//102 tätortsgrad//NN|UTR|SIN|IND|NOM//nmod//100 mindre//AB|KOM//advmod//105 än//KN//fixed//103 70//RG|NOM//nummod//106 procent//NN|UTR|PLU|IND|NOM//nmod//100 och//KN//cc//112 med//PP//case//112 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//111 än//KN//fixed//109 5//RG|NOM//nummod//112 invånare//NN|UTR|PLU|IND|NOM//conj//106 per//PP//case//114 kvadratkilometer//NN|UTR|SIN|IND|NOM//nmod//112 .//MAD//punct//45
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Statistiska Centralbyråns (SCB) definitioner av glesbygd, landsbygd och tätort;Landsbygdskommun//NN|UTR|SIN|IND|NOM//nsubj//119 är//VB|PRS|AKT//cop//119 en//DT|UTR|SIN|IND//det//119 kommun//NN|UTR|SIN|IND|NOM//parataxis//45 med//PP//case//125 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//123 än//KN//fixed//121 60//RG|NOM//nummod//124 procents//NN|UTR|PLU|IND|GEN//nmod:poss//125 tätortsgrad//NN|UTR|SIN|IND|NOM//nmod//119 och//KN//cc//129 med//PP//case//129 stor//JJ|POS|UTR|SIN|IND|NOM//amod//129 jord-//NN|UTR|-|-|SMS//conj//125 och//KN//cc//131 skogsbrukssektor//NN|UTR|PLU|IND|NOM//conj//129 .//MAD//punct//9

6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Europarådets definition;Enligt//PP//case//2 Europarådets//PM|GEN//nmod:poss//2 definition//NN|UTR|SIN|IND|NOM//obl//3 sätts//VB|PRS|SFO//ROOT//3 gränsen//NN|UTR|SIN|DEF|NOM//nsubj:pass//3 för//PP//case//6 tätort//NN|UTR|SIN|IND|NOM//nmod//4 till//PP//case//10 3//RG|NOM//nummod//9 000//RG|NOM//nummod//10 invånare//NN|UTR|PLU|IND|NOM//obl//3 .//MAD//punct//3
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Europarådets definition;Om//PP//mark//16 gles-//NN|UTR|-|-|SMS//nsubj//16 och//KN//cc//15 landsbygd//NN|UTR|SIN|IND|NOM//conj//13 börjar//VB|PRS|AKT//advcl//21 utanför//PP//case//18 tätortsgränsen//NN|UTR|SIN|DEF|NOM//obl//16 skulle//VB|PRT|AKT//aux//21 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//21 innebära//VB|INF|AKT//parataxis//3 att//SN//mark//29 ca//AB|AN//advmod//24 30//RG|NOM//nummod//25 procent//NN|UTR|PLU|IND|NOM//nsubj//29 av//PP//case//28 Sveriges//PM|GEN//nmod:poss//28 befolkning//NN|UTR|SIN|IND|NOM//nmod//25 bor//VB|PRS|AKT//ccomp//21 i//PP//case//32 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//32 områden//NN|NEU|PLU|IND|NOM//obl//29 .//MAD//punct//3
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Europarådets definition;(//PAD//punct//35 Se//VB|IMP|AKT//parataxis//3 figur//NN|UTR|SIN|IND|NOM//nmod//37 5.3//RG|NOM//obj//35 och//KN//cc//39 5.4//RG|NOM//conj//37 )//PAD//punct//35 .//MAD//punct//3

6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Glesbygdsverkets definitioner av glesbygd, landsbygd och tätort – avgränsningar baserade på tillgänglighet;Glesbygdsverket//NN|NEU|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 utformat//VB|SUP|AKT//ROOT//2 en//DT|UTR|SIN|IND//det//4 modell//NN|UTR|SIN|IND|NOM//obj//2 för//PP//mark//7 att//IE//mark//7 beräkna//VB|INF|AKT//advcl//2 tillgänglighet//NN|UTR|SIN|IND|NOM//obj//7 utifrån//PP//case//10 restid//NN|UTR|SIN|IND|NOM//obl//7 .//MAD//punct//2
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Glesbygdsverkets definitioner av glesbygd, landsbygd och tätort – avgränsningar baserade på tillgänglighet;Modellen//NN|UTR|SIN|DEF|NOM//nsubj:pass//13 används//VB|PRS|SFO//parataxis//2 bl.a.//AB|AN//advmod//13 för//PP//mark//17 att//IE//mark//17 dela//VB|INF|AKT//advcl//13 in//PL//compound:prt//17 landsbygden//NN|UTR|SIN|DEF|NOM//obj//17 i//PP//case//22 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 kategorier//NN|UTR|PLU|IND|NOM//obl//17 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//26 av//PP//case//26 administrativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 indelningar//NN|UTR|PLU|IND|NOM//obl//17 .//MAD//punct//13
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Glesbygdsverkets definitioner av glesbygd, landsbygd och tätort – avgränsningar baserade på tillgänglighet;Tätortsnära//PM|GEN//amod//29 landsbygd//NN|UTR|SIN|IND|NOM//nsubj:pass//30 utgörs//VB|PRS|SFO//parataxis//13 av//PP//case//32 områden//NN|NEU|PLU|IND|NOM//obl:agent//30 med//PP//case//36 5-45//RG|NOM//nummod//36 minuters//NN|UTR|PLU|IND|GEN//amod//36 körtid//NN|UTR|SIN|IND|NOM//nmod//32 till//PP//case//38 tätort//NN|UTR|SIN|IND|NOM//nmod//36 med//PP//case//44 mer//AB|KOM//advmod//42 än//KN//fixed//40 3//RG|NOM//nummod//43 000//RG|NOM//nummod//44 invånare//NN|UTR|PLU|IND|NOM//obl//30 .//MAD//punct//13
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Glesbygdsverkets definitioner av glesbygd, landsbygd och tätort – avgränsningar baserade på tillgänglighet;Här//AB//advmod//47 bor//VB|PRS|AKT//conj//2 ca//AB|AN//advmod//49 23//RG|NOM//nummod//50 procent//NN|UTR|PLU|IND|NOM//nsubj//47 av//PP//case//53 Sveriges//PM|GEN//nmod:poss//53 befolkning//NN|UTR|SIN|IND|NOM//nmod//50 .//MAD//punct//47
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Glesbygdsverkets definitioner av glesbygd, landsbygd och tätort – avgränsningar baserade på tillgänglighet;Landsbygd//NN|UTR|SIN|IND|NOM//nsubj//56 omfattar//VB|PRS|AKT//parataxis//47 tätorter//NN|UTR|PLU|IND|NOM//obj//56 med//PP//case//60 1//RG|NOM//nummod//60 000//RG|NOM//nmod//57 –//NN|AN//punct//60 3//RG|NOM//nummod//63 000//RG|NOM//nummod//64 invånare//NN|UTR|PLU|IND|NOM//appos//60 utanför//PP//case//67 tätortsnära//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//67 landsbygd//NN|UTR|SIN|IND|NOM//nmod//64 ,//MID//punct//71 samt//KN//cc//71 ett//DT|NEU|SIN|IND//det//71 omland//NN|NEU|SIN|IND|NOM//conj//56 ,//MID//punct//76 inom//PP//case//76 30//RG|NOM//nummod//75 minuters//NN|UTR|PLU|IND|GEN//nmod:poss//76 restidsavstånd//NN|NEU|SIN|IND|NOM//conj//71 ,//MID//punct//76 kring//PP//case//80 dessa//DT|UTR/NEU|PLU|DEF//det//80 tätorter//NN|UTR|PLU|IND|NOM//obl//56 .//MAD//punct//56
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Glesbygdsverkets definitioner av glesbygd, landsbygd och tätort – avgränsningar baserade på tillgänglighet;En//RG|UTR|SIN|IND|NOM//det//83 procent//NN|UTR|SIN|IND|NOM//nsubj//86 av//PP//case//85 befolkningen//NN|UTR|SIN|DEF|NOM//nmod//83 bor//VB|PRS|AKT//parataxis//56 här//AB//advmod//86 .//MAD//punct//56
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Glesbygdsverkets definitioner av glesbygd, landsbygd och tätort – avgränsningar baserade på tillgänglighet;Resterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//90 område//NN|NEU|SIN|IND|NOM//nsubj:pass//91 definieras//VB|PRS|SFO//parataxis//56 som//KN//mark//93 glesbygd//NN|UTR|SIN|IND|NOM//xcomp//91 och//KN//cc//95 har//VB|PRS|AKT//conj//91 1//RG|NOM//nummod//97 procent//NN|UTR|PLU|IND|NOM//obj//95 av//PP//case//99 befolkningen//NN|UTR|SIN|DEF|NOM//nmod//97 .//MAD//punct//47
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Glesbygdsverkets definitioner av glesbygd, landsbygd och tätort – avgränsningar baserade på tillgänglighet;Tätorter//NN|UTR|PLU|IND|NOM//nsubj//104 är//VB|PRS|AKT//cop//104 alla//DT|UTR/NEU|PLU|IND/DEF//det//104 orter//NN|UTR|PLU|IND|NOM//parataxis//47 med//PP//case//110 mer//AB|KOM//advmod//108 än//KN//fixed//106 3//RG|NOM//nummod//109 000//RG|NOM//nummod//110 invånare//NN|UTR|PLU|IND|NOM//nmod//104 samt//KN//cc//113 ett//DT|NEU|SIN|IND//det//113 omland//NN|NEU|SIN|IND|NOM//conj//110 inom//PP//case//117 5//RG|NOM//nummod//116 minuters//NN|UTR|PLU|IND|GEN//nmod:poss//117 körtid//NN|UTR|SIN|IND|NOM//nmod//113 till//PP//case//119 tätortsgränsen//NN|UTR|SIN|DEF|NOM//nmod//117 (//PAD//punct//104 75//RG|NOM//nummod//122 procent//NN|UTR|PLU|IND|NOM//appos//104 av//PP//case//124 befolkningen//NN|UTR|SIN|DEF|NOM//nmod//122 )//PAD//punct//104 .//MAD//punct//2
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Glesbygdsverkets definitioner av glesbygd, landsbygd och tätort – avgränsningar baserade på tillgänglighet;Syftet//NN|NEU|SIN|DEF|NOM//nsubj//135 med//PP//case//129 indelningen//NN|UTR|SIN|DEF|NOM//nmod//127 är//VB|PRS|AKT//cop//135 i//PP//advmod//135 första//RO|NOM//fixed//131 hand//NN|UTR|SIN|IND|NOM//fixed//131 att//IE//mark//135 särskilja//VB|INF|AKT//parataxis//2 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//137 bygder//NN|UTR|PLU|IND|NOM//obj//135 för//PP//mark//140 att//IE//mark//140 synliggöra//VB|INF|AKT//advcl//135 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//143 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//143 förutsättningar//NN|UTR|PLU|IND|NOM//obj//140 .//MAD//punct//2

6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Svenska kommunförbundets definition;Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 kommunförbundet//NN|NEU|SIN|DEF|NOM//nsubj//2 delar//VB|PRS|AKT//nsubj//15 in//PL//compound:prt//2 rikets//NN|NEU|SIN|DEF|GEN//nmod:poss//5 kommuner//NN|UTR|PLU|IND|NOM//obj//2 i//PP//case//8 bl.a.//AB|AN//advmod//8 lands-bygds-//PM|NOM//obl//2 och//KN//cc//10 glesbygdskommuner//NN|UTR|PLU|IND|NOM//conj//8 .//MAD//punct//2
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Svenska kommunförbundets definition;Syftet//NN|NEU|SIN|DEF|NOM//appos//2 med//PP//case//14 indelningen//NN|UTR|SIN|DEF|NOM//nmod//12 är//VB|PRS|AKT//ROOT//15 bl.a.//AB|AN//advmod//15 att//IE//mark//18 möjliggöra//VB|INF|AKT//xcomp//15 jämförelser//NN|UTR|PLU|IND|NOM//obj//18 mellan//PP//case//22 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 typer//NN|UTR|PLU|IND|NOM//nmod//19 av//PP//case//24 kommuner//NN|UTR|PLU|IND|NOM//nmod//22 .//MAD//punct//15
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Svenska kommunförbundets definition;Enligt//PP//case//28 förbundets//NN|NEU|SIN|DEF|GEN//nmod:poss//28 definition//NN|UTR|SIN|IND|NOM//obl//29 har//VB|PRS|AKT//parataxis//15 en//DT|UTR|SIN|IND//det//31 glesbygdskommun//NN|UTR|SIN|IND|NOM//obj//29 färre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//29 än//KN//case//36 20//RG|NOM//nummod//35 000//RG|NOM//nummod//36 invånare//NN|UTR|PLU|IND|NOM//obl//29 och//KN//cc//38 har//VB|PRS|AKT//conj//29 mindre//AB|KOM//advmod//41 än//KN//fixed//39 fem//RG|NOM//nummod//42 invånare//NN|UTR|PLU|IND|NOM//obj//38 per//PP//case//44 kvadratkilometer//NN|UTR|SIN|IND|NOM//nmod//42 .//MID//punct//15
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Svenska kommunförbundets definition;Denna//DT|UTR|SIN|DEF//det//47 indelning//NN|UTR|SIN|IND|NOM//nsubj//48 innebär//VB|PRS|AKT//parataxis//15 att//SN//mark//51 glesbygden//NN|UTR|SIN|DEF|NOM//nsubj//51 har//VB|PRS|AKT//ccomp//48 ca//AB|AN//advmod//53 228//RG|NOM//nummod//54 000//RG|NOM//nummod//55 invånare//NN|UTR|PLU|IND|NOM//obj//51 .//MAD//punct//48
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Svenska kommunförbundets definition;För//PP//case//59 en//DT|UTR|SIN|IND//det//59 landsbygdskommun//NN|UTR|SIN|IND|NOM//obl//60 gäller//VB|PRS|AKT//parataxis//48 att//SN//mark//63 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//63 har//VB|PRS|AKT//ccomp//60 mer//AB|KOM//advmod//66 än//KN//fixed//64 30//RG|NOM//nummod//67 procent//NN|UTR|PLU|IND|NOM//obj//63 av//PP//case//70 befolkningen//NN|UTR|SIN|DEF|NOM//nmod//70 boende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//67 utanför//PP//case//72 tätorter//NN|UTR|PLU|IND|NOM//nmod//70 och//KN//cc//74 har//VB|PRS|AKT//conj//63 en//DT|UTR|SIN|IND//det//77 hög//JJ|POS|UTR|SIN|IND|NOM//amod//77 andel//NN|UTR|SIN|IND|NOM//nmod//78 sysselsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obj//74 inom//PP//case//80 jord-//NN|UTR|-|-|SMS//obl//74 och//KN//cc//82 skogsbruk//NN|NEU|SIN|IND|NOM//conj//80 .//MAD//punct//48
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Svenska kommunförbundets definition;Med//PP//case//86 denna//DT|UTR|SIN|DEF//det//86 definition//NN|UTR|SIN|IND|NOM//obl//87 har//VB|PRS|AKT//parataxis//48 Sverige//PM|NOM//nsubj//87 30//RG|NOM//nummod//90 landsbygdskommuner//NN|UTR|PLU|IND|NOM//obj//87 med//PP//case//95 ca//AB|AN//advmod//93 382//RG|NOM//nummod//94 000//RG|NOM//nummod//95 invånare//NN|UTR|PLU|IND|NOM//obl//87 .//MAD//punct//48
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Svenska kommunförbundets definition;Totalt//AB|POS//advmod//98 finns//VB|PRS|SFO//parataxis//48 alltså//AB//advmod//98 610//RG|NOM//nummod//101 000//RG|NOM//nummod//102 invånare//NN|UTR|PLU|IND|NOM//nsubj//98 i//PP//case//104 gles-//NN|UTR|-|-|SMS//obl//98 och//KN//cc//106 landsbygd//NN|UTR|SIN|IND|NOM//conj//104 enligt//PP//case//109 dessa//DT|UTR/NEU|PLU|DEF//det//109 definitioner//NN|UTR|PLU|IND|NOM//obl//98 ,//MID//punct//109 vilket//HP|NEU|SIN|IND//nsubj//112 motsvarar//VB|PRS|AKT//acl:relcl//109 7//RG|NOM//nummod//114 procent//NN|UTR|PLU|IND|NOM//obj//112 av//PP//case//117 Sveriges//PM|GEN//nmod:poss//117 befolkning//NN|UTR|SIN|IND|NOM//nmod//114 .//MAD//punct//48

6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Landsbygdsstödet – länsstyrelsernas definitioner;Utifrån//PP//case//1 förordningen//NN|UTR|SIN|DEF|NOM//obl//7 om//PP//case//3 landsbygdsstöd//NN|NEU|SIN|IND|NOM//nmod//1 (//PAD//punct//3 1994:577//RG|NOM//appos//3 )//PAD//punct//1 har//VB|PRS|AKT//aux//12 länsstyrelserna//NN|UTR|PLU|DEF|NOM//nsubj//12 i//PP//case//11 respektive//AB//amod//11 län//NN|NEU|SIN|IND|NOM//obl//12 utarbetat//VB|SUP|AKT//ROOT//12 en//DT|UTR|SIN|IND//det//14 avgränsning//NN|UTR|SIN|IND|NOM//obj//12 för//PP//case//16 områden//NN|NEU|PLU|IND|NOM//nmod//14 ,//MID//punct//16 som//HP|-|-|-//nsubj//20 är//VB|PRS|AKT//cop//20 berätti-gade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//16 till//PP//case//22 landsbygdsstöd//NN|NEU|SIN|IND|NOM//obl//20 .//MAD//punct//12
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Landsbygdsstödet – länsstyrelsernas definitioner;Med//PP//case//25 glesbygdsområden//NN|NEU|PLU|IND|NOM//obl//26 avses//VB|PRS|SFO//conj//12 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 sammanhängande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 områden//NN|NEU|PLU|IND|NOM//nsubj:pass//26 med//PP//case//32 gles//JJ|POS|UTR|SIN|IND|NOM//amod//32 bebyggelse//NN|UTR|SIN|IND|NOM//nmod//29 och//KN//cc//35 långa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 avstånd//NN|NEU|PLU|IND|NOM//conj//32 till//PP//case//38 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//38 orter//NN|UTR|PLU|IND|NOM//obl//26 ,//MID//punct//40 sysselsättning//NN|UTR|SIN|IND|NOM//conj//38 och//KN//cc//42 service//NN|UTR|SIN|IND|NOM//conj//38 .//MAD//punct//26
6.2 Kan befintliga avgränsningsmodeller användas för vårt ändamål? / Landsbygdsstödet – länsstyrelsernas definitioner;Med//PP//case//45 landsbygd//NN|UTR|SIN|IND|NOM//obl//46 avses//VB|PRS|SFO//parataxis//26 områden//NN|NEU|PLU|IND|NOM//nsubj:pass//46 med//PP//case//50 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 förhållanden//NN|NEU|PLU|IND|NOM//nmod//47 ,//MID//punct//46 men//KN//cc//57 där//HA//advmod//57 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//57 är//VB|PRS|AKT//cop//57 kortare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//57 avstånd//NN|NEU|SIN|IND|NOM//conj//46 till//PP//case//60 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 orter//NN|UTR|PLU|IND|NOM//nmod//57 och//KN//cc//62 service//NN|UTR|SIN|IND|NOM//conj//60 .//MAD//punct//12
