En samlad tolktjänst;–//RG|NOM//punct//1 samordning//NN|UTR|SIN|IND|NOM//ROOT//1 och//KN//cc//3 utveckling//NN|UTR|SIN|IND|NOM//conj//1 av//PP//case//5 tolktjänst//NN|UTR|SIN|IND|NOM//nmod//3 för//PP//case//7 barndomsdöva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//3 ,//MID//punct//9 vuxendöva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//7 ,//MID//punct//11 hörselskadade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//7 och//KN//cc//13 personer//NN|UTR|PLU|IND|NOM//conj//7 med//PP//case//15 dövblindhet//NN|UTR|SIN|IND|NOM//obl//1
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;En//DT|UTR|SIN|IND//det//23 bärbar//JJ|POS|UTR|SIN|IND|NOM//amod//23 dator//NN|UTR|SIN|IND|NOM//nsubj//33 där//HA//advmod//28 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//det//26 parter//NN|UTR|PLU|IND|NOM//nsubj//28 kan//VB|PRS|AKT//aux//28 skriva//VB|INF|AKT//acl:relcl//23 kan//VB|PRS|AKT//aux//33 i//PP//case//32 viss//JJ|POS|UTR|SIN|IND|NOM//amod//32 del//NN|UTR|SIN|IND|NOM//obl//33 ersätta//VB|INF|AKT//advcl//17 en//DT|UTR|SIN|IND//det//35 skrivtolk//NN|UTR|SIN|IND|NOM//obj//33 vid//PP//case//37 tvåpartssamtal//JJ|POS|UTR|SIN|IND|NOM//nmod//35 t.ex.//AB|AN//advmod//40 vid//PP//case//40 läkarbesök//NN|NEU|SIN|IND|NOM//obl//33 .//MAD//punct//33
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;Kommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//43 generationer//NN|UTR|PLU|IND|NOM//nmod//44 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//49 kommer//VB|PRS|AKT//aux//49 att//IE//mark//49 vara//VB|INF|AKT//cop//49 mer//AB|KOM//advmod//49 vana//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//33 vid//PP//mark//52 att//IE//mark//52 använda//VB|INF|AKT//acl//49 Internet//NN|NEU|SIN|DEF|NOM//obj//52 som//KN//case//55 kommunikationsverktyg//NN|NEU|SIN|IND|NOM//obl//52 än//KN//mark//57 tidigare//AB|KOM//amod//55 ,//MID//punct//61 vilket//HP|NEU|SIN|IND//nsubj//61 kan//VB|PRS|AKT//aux//61 göra//VB|INF|AKT//acl:relcl//55 att//SN//mark//66 även//AB//advmod//66 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//66 kan//VB|PRS|AKT//aux//66 utnyttja//VB|INF|AKT//ccomp//61 dessa//DT|UTR/NEU|PLU|DEF//det//68 möjligheter//NN|UTR|PLU|IND|NOM//obj//66 .//MAD//punct//4
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;DHB//NN|UTR|SIN|IND|NOM//ROOT//0
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;DHB//PM|NOM//nsubj//1 gör//VB|PRS|AKT//ROOT//1 bedömningen//NN|UTR|SIN|DEF|NOM//obj//1 att//SN//mark//8 medelålders//NN|UTR|SIN|IND|GEN//nmod:poss//5 tolkanvändare//NN|UTR|SIN|IND|NOM//nsubj//8 i//PP//advmod//5 dag//NN|UTR|SIN|IND|NOM//fixed//6 har//VB|PRS|AKT//ccomp//1 en//DT|UTR|SIN|IND//det//12 helt//AB|POS//advmod//11 annan//JJ|POS|UTR|SIN|IND|NOM//amod//12 kunskap//NN|UTR|SIN|IND|NOM//obj//8 och//KN//cc//14 medvetenhet//NN|UTR|SIN|IND|NOM//conj//12 om//PP//case//16 tolkanvändning//NN|UTR|SIN|IND|NOM//nmod//14 jämfört//PC|PRF|NEU|SIN|IND|NOM//case//21 med//PP//case//21 den//DT|UTR|SIN|DEF//det//21 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 generationen//NN|UTR|SIN|DEF|NOM//nmod//16 .//MAD//punct//1
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;Den//DT|UTR|SIN|DEF//det//24 medvetenheten//NN|UTR|SIN|DEF|NOM//parataxis//1 och//KN//cc//27 kunskapen//NN|UTR|SIN|DEF|NOM//nsubj//27 kommer//VB|PRS|AKT//conj//1 dessa//DT|UTR/NEU|PLU|DEF//det//29 personer//NN|UTR|PLU|IND|NOM//obj//27 att//IE//mark//31 ta//VB|INF|AKT//acl//29 med//PL//case//33 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//31 som//KN//mark//35 pensionär//NN|UTR|SIN|IND|NOM//obl//31 .//MID//punct//1
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//38 påverkar//VB|PRS|AKT//parataxis//1 behovet//NN|NEU|SIN|DEF|NOM//obj//38 av//PP//case//41 tolk//NN|UTR|SIN|IND|NOM//nmod//39 för//PP//case//45 den//DT|UTR|SIN|DEF//det//45 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//45 generationen//NN|UTR|SIN|DEF|NOM//nmod//41 .//MAD//punct//38
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;En//DT|UTR|SIN|IND//det//50 annan//JJ|POS|UTR|SIN|IND|NOM//amod//50 generell//JJ|POS|UTR|SIN|IND|NOM//amod//50 utveckling//NN|UTR|SIN|IND|NOM//appos//38 i//PP//case//52 samhället//NN|NEU|SIN|DEF|NOM//nmod//50 är//VB|PRS|AKT//cop//50 att//SN//mark//56 människor//NN|UTR|PLU|IND|NOM//nsubj//56 byter//VB|PRS|AKT//csubj//50 arbete//NN|NEU|SIN|IND|NOM//obj//56 oftare//AB|KOM//advmod//56 .//MAD//punct//38
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;Människor//NN|UTR|PLU|IND|NOM//nsubj//61 utbildar//VB|PRS|AKT//parataxis//38 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//61 inte//AB//advmod//61 bara//AB//advmod//61 en//RG|UTR|SIN|IND|NOM//det//66 gång//NN|UTR|SIN|IND|NOM//obj//61 utan//KN//cc//68 vidareutbildar//VB|PRS|AKT//conj//61 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//68 kontinuerligt//AB|POS//advmod//68 .//MID//punct//61
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//75 kommer//VB|PRS|AKT//aux//75 att//IE//mark//75 ställa//VB|INF|AKT//conj//61 ökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//80 och//KN//cc//79 delvis//AB//advmod//79 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//80 krav//NN|NEU|PLU|IND|NOM//obj//75 på//PP//case//82 arbetsplats-//NN|UTR|-|-|SMS//nmod//80 och//KN//cc//84 utbildningstolkning//NN|UTR|SIN|IND|NOM//conj//82 .//MAD//punct//61
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;Vidare//AB|KOM//advmod//61 lyfter//VB|PRS|AKT//conj//61 DHB//PM|NOM//nsubj//87 frågan//NN|UTR|SIN|DEF|NOM//obj//87 om//PP//case//91 internationalisering//NN|UTR|SIN|IND|NOM//nmod//89 och//KN//cc//93 menar//VB|PRS|AKT//conj//61 att//SN//mark//100 ungdomar//NN|UTR|PLU|IND|NOM//nsubj//100 i//PP//case//99 allt//AB//advmod//98 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//99 grad//NN|UTR|SIN|IND|NOM//obl//100 reser//VB|PRS|AKT//ccomp//93 och//KN//cc//102 verkar//VB|PRS|AKT//conj//100 utomlands//AB//advmod//102 .//MAD//punct//61
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//108 kommer//VB|PRS|AKT//aux//108 att//IE//mark//108 påverka//VB|INF|AKT//conj//61 krav//NN|NEU|PLU|IND|NOM//obj//108 på//PP//case//111 tolkning//NN|UTR|SIN|IND|NOM//nmod//109 mellan//PP//case//114 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//114 teckenspråk//NN|NEU|PLU|IND|NOM//nmod//111 och//KN//cc//117 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//117 tecknade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//108 och//KN//cc//119 talade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//117 språk//NN|NEU|SIN|IND|NOM//obj//117 .//MAD//punct//61
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;Skrivtolkning//NN|UTR|SIN|IND|NOM//nsubj//125 kommer//VB|PRS|AKT//aux//125 att//IE//mark//125 öka//VB|INF|AKT//parataxis//61 i//PP//case//127 takt//NN|UTR|SIN|IND|NOM//obl//125 med//PP//mark//130 att//SN//mark//130 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//advcl//125 döva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//132 barn//NN|NEU|PLU|IND|NOM//obj//130 och//KN//cc//134 ungdomar//NN|UTR|PLU|IND|NOM//conj//132 kommer//VB|PRS|AKT//aux//137 att//IE//mark//137 ha//VB|INF|AKT//xcomp//61 svenska//NN|UTR|SIN|IND|NOM//obj//137 som//KN//mark//140 förstaspråk//NN|NEU|SIN|IND|NOM//xcomp//137 .//MAD//punct//61
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;Enligt//PP//case//143 DHB//PM|NOM//obl//61 är//VB|PRS|AKT//cop//147 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//147 dock//AB//advmod//147 oklart//JJ|POS|NEU|SIN|IND|NOM//ccomp//1 i//PP//case//150 vilken//HD|UTR|SIN|IND//det//150 grad//NN|UTR|SIN|IND|NOM//obl//147 ,//MID//punct//147 eftersom//SN//mark//155 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//155 är//VB|PRS|AKT//cop//155 svårt//JJ|POS|NEU|SIN|IND|NOM//advcl//147 att//IE//mark//157 förutsäga//VB|INF|AKT//csubj//155 vilka//HD|UTR/NEU|PLU|IND//det//159 språkval//NN|NEU|PLU|IND|NOM//obj//163 ungdomar//NN|UTR|PLU|IND|NOM//nsubj//163 kommer//VB|PRS|AKT//aux//163 att//IE//mark//163 göra//VB|INF|AKT//xcomp//157 när//HA//mark//168 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//168 t.ex.//AB|AN//advmod//168 ska//VB|PRS|AKT//aux//168 utbilda//VB|INF|AKT//advcl//163 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//168 på//PP//case//172 eftergymnasial//JJ|POS|UTR|SIN|IND|NOM//amod//172 nivå//NN|UTR|SIN|IND|NOM//obl//168 .//MID//punct//147
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;Här//AB//advmod//175 saknas//VB|PRS|SFO//appos//147 forskning//NN|UTR|SIN|IND|NOM//nsubj:pass//175 och//KN//cc//178 kunskap//NN|UTR|SIN|IND|NOM//conj//176 .//MAD//punct//1
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;DHB//PM|NOM//nsubj//181 menar//VB|PRS|AKT//parataxis//1 att//SN//mark//202 när//HA//mark//191 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//185 barn//NN|NEU|PLU|IND|NOM//nsubj//191 och//KN//cc//187 ungdomar//NN|UTR|PLU|IND|NOM//conj//185 kommer//VB|PRS|AKT//aux//191 att//IE//mark//191 vara//VB|INF|AKT//cop//191 tvåspråkiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//202 med//PP//case//193 teckenspråk//NN|NEU|SIN|IND|NOM//nmod//191 eller//KN//cc//195 svenska//NN|UTR|SIN|IND|NOM//conj//193 som//KN//case//197 förstaspråk//NN|NEU|SIN|IND|NOM//nmod//191 ,//MID//punct//191 kommer//VB|PRS|AKT//aux//202 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//199 att//IE//mark//202 påverka//VB|INF|AKT//ccomp//181 det//DT|NEU|SIN|DEF//det//205 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//205 teckenspråket//NN|NEU|SIN|DEF|NOM//obj//202 .//MID//punct//181
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;DHB//PM|NOM//nsubj//208 förutspår//VB|SUP|AKT//parataxis//181 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//210 låneord//NN|NEU|PLU|IND|NOM//nsubj//208 från//PP//case//212 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//210 ,//MID//punct//214 engelska//NN|UTR|SIN|IND|NOM//conj//212 och//KN//cc//217 amerikanskt//JJ|POS|NEU|SIN|IND|NOM//amod//217 teckenspråk//NN|NEU|SIN|IND|NOM//conj//212 ,//MID//punct//223 men//KN//cc//223 inte//AB//advmod//223 någon//DT|UTR|SIN|IND//det//223 nämnvärd//JJ|POS|UTR|SIN|IND|NOM//amod//223 påverkan//NN|UTR|SIN|IND|NOM//conj//208 på//PP//case//228 det//DT|NEU|SIN|DEF//det//227 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//227 teckenspråkets//NN|NEU|SIN|DEF|GEN//nmod:poss//228 grammatik//NN|UTR|SIN|IND|NOM//nmod//223 .//MAD//punct//208
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;VIS//PM|NOM//ROOT//0
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;Beträffande//PP//case//3 den//DT|UTR|SIN|DEF//det//3 demografiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 utvecklingen//NN|UTR|SIN|DEF|NOM//obl//6 är//VB|PRS|AKT//cop//6 VIS//JJ|POS|UTR|SIN|IND|NOM//amod//6 bedömning//NN|UTR|SIN|IND|NOM//ROOT//6 att//SN//mark//12 ett//DT|NEU|SIN|IND//det//10 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//10 antal//NN|NEU|SIN|IND|NOM//nmod//11 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//12 innebär//VB|PRS|AKT//csubj//6 ett//DT|NEU|SIN|IND//det//15 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//15 antal//NN|NEU|SIN|IND|NOM//obj//12 hörselskadade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//12 och//KN//cc//18 därmed//AB//conj//16 ett//DT|NEU|SIN|IND//det//21 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//21 behov//NN|NEU|SIN|IND|NOM//obj//12 av//PP//case//23 tolk//NN|UTR|SIN|IND|NOM//nmod//21 .//MAD//punct//6
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;När//HA//mark//29 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//27 gäller//VB|PRS|AKT//fixed//25 cochleaimplantat//NN|NEU|PLU|IND|NOM//obj//27 anger//VB|PRS|AKT//advcl//6 VIS//PM|NOM//obj//29 att//SN//mark//35 behovet//NN|NEU|SIN|DEF|NOM//nsubj//35 av//PP//case//34 tolk//NN|UTR|SIN|IND|NOM//nmod//32 kvarstår//VB|PRS|AKT//ccomp//29 och//KN//cc//38 kan//VB|PRS|AKT//aux//38 öka//VB|INF|AKT//conj//35 ,//MID//punct//43 trots//PP//case//43 den//DT|UTR|SIN|DEF//det//43 ökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//43 andelen//NN|UTR|SIN|DEF|NOM//nmod//44 personer//NN|UTR|PLU|IND|NOM//obj//38 med//PP//case//46 implantat//NN|NEU|PLU|IND|NOM//nmod//44 .//MAD//punct//6
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//49 finns//VB|PRS|SFO//parataxis//6 enligt//PP//case//51 VIS//JJ|POS|UTR|SIN|IND|NOM//obl//49 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 miljöer//NN|UTR|PLU|IND|NOM//nsubj//49 där//HA//advmod//55 hörapparat//NN|UTR|SIN|IND|NOM//nsubj//59 eller//KN//cc//57 implantat//NN|NEU|PLU|IND|NOM//conj//55 inte//AB//advmod//59 fungerar//VB|PRS|AKT//conj//49 och//KN//cc//64 då//AB//advmod//64 är//VB|PRS|AKT//cop//64 tolk//NN|UTR|SIN|IND|NOM//nsubj//64 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//conj//59 för//PP//mark//67 att//IE//mark//67 säkerställa//VB|INF|AKT//advcl//64 delaktighet//NN|UTR|SIN|IND|NOM//obj//67 och//KN//cc//70 tillgänglighet//NN|UTR|SIN|IND|NOM//conj//68 .//MAD//punct//49
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;VIS//PM|NOM//nsubj//73 pekar//VB|PRS|AKT//conj//49 vidare//AB|KOM//advmod//73 på//PP//case//77 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//77 stress//NN|UTR|SIN|IND|NOM//obl//73 ,//MID//punct//80 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//80 bullernivå//NN|UTR|SIN|IND|NOM//appos//77 i//PP//case//82 samhället//NN|NEU|SIN|DEF|NOM//nmod//80 och//KN//cc//85 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//85 krav//NN|NEU|PLU|IND|NOM//conj//80 på//PP//case//87 stimulans//NN|UTR|SIN|IND|NOM//nmod//85 och//KN//cc//89 kontakt//NN|UTR|SIN|IND|NOM//conj//87 med//PP//case//92 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//92 människor//NN|UTR|PLU|IND|NOM//nmod//89 ,//MID//punct//96 vilket//HP|NEU|SIN|IND//obj//96 sammantaget//PC|PRF|NEU|SIN|IND|NOM//nsubj//96 innebär//VB|PRS|AKT//acl:relcl//77 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//98 behov//NN|NEU|SIN|IND|NOM//obj//96 av//PP//case//100 tolktjänst//NN|UTR|SIN|IND|NOM//nmod//98 i//PP//case//103 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//103 former//NN|UTR|PLU|IND|NOM//nmod//100 .//MAD//punct//96
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;På//PP//case//106 frågan//NN|UTR|SIN|DEF|NOM//obl//111 om//PP//case//110 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//110 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//110 utvecklingstendenser//NN|UTR|PLU|IND|NOM//nmod//106 skriver//VB|PRS|AKT//conj//49 VIS//PM|NOM//obj//111 att//SN//mark//115 organisationen//NN|UTR|SIN|DEF|NOM//nsubj//115 ser//VB|PRS|AKT//ccomp//111 en//DT|UTR|SIN|IND//det//118 uppåtgående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//118 spiral//NN|UTR|SIN|IND|NOM//obj//115 där//HA//advmod//121 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//121 rehabilitering//NN|UTR|SIN|IND|NOM//nsubj//124 för//PP//case//123 vuxendöva//NN|UTR|PLU|IND|NOM//nmod//121 medför//VB|PRS|AKT//advcl//115 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//126 självförtroende//NN|NEU|SIN|IND|NOM//obj//124 och//KN//cc//128 ökat//PC|PRF|NEU|SIN|IND|NOM//conj//124 medvetande//NN|NEU|SIN|IND|NOM//obj//128 om//PP//case//131 rättigheter//NN|UTR|PLU|IND|NOM//nmod//129 .//MAD//punct//111
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;Människor//NN|UTR|PLU|IND|NOM//nsubj//134 ställer//VB|PRS|AKT//parataxis//111 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//136 krav//NN|NEU|PLU|IND|NOM//obj//134 på//PP//case//138 kvalitet//NN|UTR|SIN|IND|NOM//obl//134 på//PP//case//140 tolktjänsten//NN|UTR|SIN|DEF|NOM//nmod//138 ,//MID//punct//143 vilket//HP|NEU|SIN|IND//nsubj//143 påverkar//VB|PRS|AKT//conj//134 förutsättningarna//NN|UTR|PLU|DEF|NOM//obj//143 i//PP//case//146 framtiden//NN|UTR|SIN|DEF|NOM//obl//143 .//MAD//punct//49
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;FSDB//NN|UTR|SIN|IND|NOM//ROOT//0
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;Angående//PP//case//3 den//DT|UTR|SIN|DEF//det//3 demografiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 utvecklingen//NN|UTR|SIN|DEF|NOM//obl//12 med//PP//case//8 en//DT|UTR|SIN|IND//det//8 allt//AB//advmod//7 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 andel//NN|UTR|SIN|IND|NOM//nmod//9 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//3 i//PP//case//11 befolkningen//NN|UTR|SIN|DEF|NOM//nmod//9 anger//VB|PRS|AKT//ROOT//12 FSDB//PM|NOM//obj//12 att//SN//mark//18 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//18 2//RG|NOM//nummod//17 000//RG|NOM//nummod//18 personer//NN|UTR|PLU|IND|NOM//ccomp//12 med//PP//case//21 förvärvad//PC|PRF|UTR|SIN|IND|NOM//amod//21 dövblindhet//NN|UTR|SIN|IND|NOM//nmod//18 har//VB|PRS|AKT//xcomp//12 mer//AB|KOM//amod//26 eller//KN//fixed//23 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//fixed//23 behov//NN|NEU|PLU|IND|NOM//obj//22 av//PP//case//28 tolk//NN|UTR|SIN|IND|NOM//nmod//26 ,//MID//punct//37 men//KN//cc//37 att//SN//mark//37 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//37 av//PP//case//34 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//32 inte//AB//advmod//37 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 känner//VB|PRS|AKT//conj//12 till//PL//compound:prt//37 möjligheten//NN|UTR|SIN|DEF|NOM//obj//37 att//IE//mark//41 få//VB|INF|AKT//acl//39 tolk//NN|UTR|SIN|IND|NOM//obj//41 eller//KN//cc//44 avstår//VB|PRS|AKT//conj//41 från//PP//mark//47 att//IE//mark//47 beställa//VB|INF|AKT//advcl//44 tolk//NN|UTR|SIN|IND|NOM//obj//47 p.g.a.//PP|AN//case//51 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//51 erfarenheter//NN|UTR|PLU|IND|NOM//obl//47 av//PP//mark//56 att//SN//mark//56 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//56 är//VB|PRS|AKT//cop//56 svårt//JJ|POS|NEU|SIN|IND|NOM//acl//51 att//IE//mark//58 få//VB|INF|AKT//csubj//56 tolk//NN|UTR|SIN|IND|NOM//obj//58 .//MID//punct//37
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;Äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//62 personer//NN|UTR|PLU|IND|NOM//nsubj//71 med//PP//case//66 kombinerad//PC|PRF|UTR|SIN|IND|NOM//amod//66 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//66 grad//NN|UTR|SIN|IND|NOM//nmod//62 av//PP//case//68 hörsel-//NN|UTR|-|-|SMS//nmod//66 och//KN//cc//70 synnedsättning//NN|UTR|SIN|IND|NOM//conj//68 använder//VB|PRS|AKT//parataxis//37 inte//AB//advmod//71 tolk//NN|UTR|SIN|IND|NOM//obj//71 i//PP//case//77 särskilt//AB//advmod//76 stor//JJ|POS|UTR|SIN|IND|NOM//amod//77 utsträckning//NN|UTR|SIN|IND|NOM//obl//71 i//PP//advmod//71 dag//NN|UTR|SIN|IND|NOM//fixed//78 ,//MID//punct//71 men//KN//cc//82 tror//VB|PRS|AKT//conj//12 att//SN//mark//87 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//87 kommer//VB|PRS|AKT//aux//87 att//IE//mark//87 göra//VB|INF|AKT//ccomp//82 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//87 i//PP//case//90 framtiden//NN|UTR|SIN|DEF|NOM//obl//87 .//MAD//punct//12
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;Personer//NN|UTR|PLU|IND|NOM//nsubj//98 med//PP//case//97 tidig//JJ|POS|UTR|SIN|IND|NOM//amod//97 eller//KN//cc//96 medfödd//JJ|POS|UTR|SIN|IND|NOM//conj//94 dövblindhet//NN|UTR|SIN|IND|NOM//nmod//92 har//VB|PRS|AKT//parataxis//12 också//AB//advmod//98 behov//NN|NEU|SIN|IND|NOM//obj//98 av//PP//mark//103 att//IE//mark//103 använda//VB|INF|AKT//acl//100 tolk//NN|UTR|SIN|IND|NOM//obj//103 ,//MID//punct//114 men//KN//cc//114 de//DT|UTR/NEU|PLU|DEF//det//109 allra//AB//advmod//109 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//nsubj//114 av//PP//case//111 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//109 kan//VB|PRS|AKT//aux//114 inte//AB//advmod//114 ta//VB|INF|AKT//conj//98 del//NN|UTR|SIN|IND|NOM//obj//114 av//PP//case//118 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//118 tolktjänst//NN|UTR|SIN|IND|NOM//obl//114 p.g.a.//PP|AN//mark//123 att//SN//mark//123 tolkarna//NN|UTR|PLU|DEF|NOM//nsubj//123 inte//AB//advmod//123 har//VB|PRS|AKT//advcl//114 tillräcklig//JJ|POS|UTR|SIN|IND|NOM//amod//125 utbildning//NN|UTR|SIN|IND|NOM//obj//123 och//KN//cc//127 kompetens//NN|UTR|SIN|IND|NOM//conj//125 för//PP//mark//130 att//IE//mark//130 tillgodose//VB|INF|AKT//advcl//123 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//133 speciella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//133 behov//NN|NEU|PLU|IND|NOM//obj//130 .//MAD//punct//114
4.10 Tolktjänst i ett tioårsperspektiv – bedömning av några utvecklingstendenser;FSDB//PM|NOM//nsubj//136 tror//VB|PRS|AKT//parataxis//114 att//SN//mark//143 denna//DT|UTR|SIN|DEF//det//139 grupp//NN|UTR|SIN|IND|NOM//nsubj//143 också//AB//advmod//143 kommer//VB|PRS|AKT//aux//143 att//IE//mark//143 använda//VB|INF|AKT//ccomp//136 tolk//NN|UTR|SIN|IND|NOM//obj//143 i//PP//case//146 framtiden//NN|UTR|SIN|DEF|NOM//nmod//144 .//MAD//punct//98
