Förord;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 beslutade//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 7//RO|NOM//nummod//4 april//NN|UTR|SIN|IND|NOM//obl//1 2004//RG|NOM//nummod//4 att//IE//mark//7 bemyndiga//VB|INF|AKT//advcl//1 statsrådet//NN|NEU|SIN|DEF|NOM//nmod//9 Berit//PM|NOM//obj//7 Andnor//PM|NOM//flat:name//9 att//IE//mark//12 tillkalla//VB|INF|AKT//xcomp//7 en//DT|UTR|SIN|IND//det//15 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//15 utredare//NN|UTR|SIN|IND|NOM//obj//12 med//PP//case//17 uppdrag//NN|NEU|SIN|IND|NOM//obl//12 att//IE//mark//19 göra//VB|INF|AKT//acl//17 en//DT|UTR|SIN|IND//det//21 översyn//NN|UTR|SIN|IND|NOM//obj//19 av//PP//case//23 reglerna//NN|UTR|PLU|DEF|NOM//nmod//21 för//PP//case//25 föräldraförsäkringen//NN|UTR|SIN|DEF|NOM//nmod//23 .//MAD//punct//1
Förord;I//PP//case//27 bilaga//NN|UTR|SIN|IND|NOM//nmod//28 2–8//RG|NOM//obl//14 behandlas//VB|PRS|SFO//conj//9 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 frågor//NN|UTR|PLU|IND|NOM//nsubj:pass//29 som//HP|-|-|-//nsubj//33 berör//VB|PRS|AKT//acl:relcl//31 föräldraförsäkringen//NN|UTR|SIN|DEF|NOM//obj//33 .//MAD//punct//9
Förord;I//PP//case//38 bilaga//NN|UTR|SIN|IND|NOM//nmod//38 9//RG|NOM//nummod//39 återfinns//VB|PRS|SFO//nsubj:pass//48 Barnombudsmannens//NN|UTR|SIN|DEF|GEN//nmod:poss//41 synpunkter//NN|UTR|PLU|IND|NOM//nsubj//39 på//PP//case//43 föräldraförsäkringen//NN|UTR|SIN|DEF|NOM//nmod//41 och//KN//cc//47 i//PP//case//46 bilaga//NN|UTR|SIN|IND|NOM//nmod//47 10//RG|NOM//conj//41 redovisas//VB|PRS|SFO//parataxis//9 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//50 arbetsgivar-//NN|UTR|-|-|SMS//nsubj:pass//48 och//KN//cc//52 föräldraenkät//NN|UTR|SIN|IND|NOM//conj//50 .//MAD//punct//9
Förord;Stockholm//PM|NOM//ROOT//0 i//PP//case//2 september//NN|UTR|SIN|IND|NOM//obl//0 2005//RG|NOM//nummod//2
Förord;Karl-Petter//PM|NOM//ROOT//0 Thorwaldsson//PM|NOM//flat:name//0
Förord;Bilaga//NN|UTR|SIN|IND|NOM//ROOT//0 2//RG|NOM//nummod//0

Föräldraförsäkring, en fråga om framtiden;Föräldraförsäkring//NN|UTR|SIN|IND|NOM//ROOT//0 ,//MID//punct//2 barnafödande//NN|NEU|SIN|IND|NOM//conj//0 och//KN//cc//5 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//5 utsatthet//NN|UTR|SIN|IND|NOM//conj//0 bland//PP//case//7 barn//NN|NEU|PLU|IND|NOM//nmod//5 i//PP//case//12 ett//DT|NEU|SIN|IND//det//12 internationellt//AB|POS//advmod//11 jämförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 perspektiv//NN|NEU|SIN|IND|NOM//nmod//5
Föräldraförsäkring, en fråga om framtiden;Av//PP//case//2 Ilija//PM|NOM//amod//2 Batljan//PM|NOM//ROOT//2 1//RG|NOM//nummod//4 Introduktion//NN|UTR|SIN|IND|NOM//conj//2
Föräldraförsäkring, en fråga om framtiden;Föräldraförsäkringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//5 och//KN//cc//3 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//3 utformning//NN|UTR|SIN|IND|NOM//conj//0 har//VB|PRS|AKT//aux//5 diskuterats//VB|SUP|SFO//ROOT//5 livligt//AB|POS//advmod//5 under//PP//case//10 de//DT|UTR/NEU|PLU|DEF//det//10 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//10 åren//NN|NEU|PLU|DEF|NOM//obl//5 .//MAD//punct//5
Föräldraförsäkring, en fråga om framtiden;Fokus//NN|NEU|SIN|IND|NOM//advmod//5 i//PP//case//14 diskussionerna//NN|UTR|PLU|DEF|NOM//nmod//12 har//VB|PRS|AKT//aux//16 legat//VB|SUP|AKT//conj//5 på//PP//case//19 föräldraförsäkringens//NN|UTR|SIN|DEF|GEN//nmod:poss//19 betydelse//NN|UTR|SIN|IND|NOM//obl//16 för//PP//case//21 jämställdhet//NN|UTR|SIN|IND|NOM//nmod//19 .//MAD//punct//5
Föräldraförsäkring, en fråga om framtiden;Också//AB//advmod//24 målkonflikter//NN|UTR|PLU|IND|NOM//nsubj:pass//31 mellan//PP//case//26 jämställdhet//NN|UTR|SIN|IND|NOM//nmod//24 och//KN//cc//29 barns//NN|NEU|PLU|IND|GEN//nmod:poss//29 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//conj//26 har//VB|PRS|AKT//aux//31 diskuterats//VB|SUP|SFO//parataxis//5 utförligt//AB|POS//advmod//31 .//MAD//punct//5
Föräldraförsäkring, en fråga om framtiden;Diskussioner//NN|UTR|PLU|IND|NOM//parataxis//5 om//PP//mark//38 hur//HA//advmod//38 föräldraförsäkringen//NN|UTR|SIN|DEF|NOM//nsubj//38 påverkar//VB|PRS|AKT//acl//34 Sveriges//PM|GEN//nmod:poss//40 framtid//NN|UTR|SIN|IND|NOM//obj//38 hör//VB|PRS|AKT//conj//5 dock//AB//advmod//41 till//PP//case//44 undantaget//NN|NEU|SIN|DEF|NOM//obl//41 .//MID//punct//5
Föräldraförsäkring, en fråga om framtiden;Detta//PN|NEU|SIN|DEF|SUB/OBJ//parataxis//5 samtidigt//AB//mark//50 som//HA//fixed//47 vi//PN|UTR|PLU|DEF|SUB//nsubj//50 vet//VB|PRS|AKT//acl:relcl//46 att//SN//mark//53 föräldraförsäkringen//NN|UTR|SIN|DEF|NOM//nsubj//53 påverkar//VB|PRS|AKT//ccomp//50 förutsättningar//NN|UTR|PLU|IND|NOM//obj//53 för//PP//case//57 unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 män//NN|UTR|PLU|IND|NOM//nmod//54 och//KN//cc//59 kvinnor//NN|UTR|PLU|IND|NOM//conj//57 att//IE//mark//61 förena//VB|INF|AKT//acl//54 arbete//NN|NEU|SIN|IND|NOM//obj//61 och//KN//cc//64 familj//NN|UTR|SIN|IND|NOM//conj//62 och//KN//cc//67 därmed//AB//advmod//67 har//VB|PRS|AKT//conj//50 direkta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 konsekvenser//NN|UTR|PLU|IND|NOM//obj//67 för//PP//case//71 utveckling//NN|UTR|SIN|IND|NOM//obl//67 av//PP//case//73 barnafödandet//NN|NEU|SIN|DEF|NOM//nmod//71 .//MAD//punct//5
Föräldraförsäkring, en fråga om framtiden;Denna//DT|UTR|SIN|DEF//det//76 rapport//NN|UTR|SIN|IND|NOM//nsubj//80 kommer//VB|PRS|AKT//aux//80 därför//AB//advmod//80 att//IE//mark//80 fokusera//VB|INF|AKT//parataxis//5 på//PP//case//83 föräldraförsäkringens//NN|UTR|SIN|DEF|GEN//nmod:poss//83 betydelse//NN|UTR|SIN|IND|NOM//obl//80 för//PP//case//85 barnafödande//NN|NEU|SIN|IND|NOM//obl//80 .//MAD//punct//5
Föräldraförsäkring, en fråga om framtiden;Föräldraförsäkringen//PM|NOM//nsubj:pass//90 kommer//VB|PRS|AKT//aux//90 att//IE//mark//90 analyseras//VB|INF|SFO//parataxis//5 utifrån//PP//case//95 ett//DT|NEU|SIN|IND//det//95 internationellt//AB|POS//advmod//94 jämförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//95 perspektiv//NN|NEU|SIN|IND|NOM//obl//90 .//MAD//punct//90
Föräldraförsäkring, en fråga om framtiden;Vidare//AB|KOM//punct//5 kommer//VB|PRS|AKT//parataxis//5 frågan//NN|UTR|SIN|DEF|NOM//nsubj//98 om//PP//mark//103 hur//HA//advmod//103 föräldraförsäkringen//NN|UTR|SIN|DEF|NOM//nsubj//103 påverkar//VB|PRS|AKT//acl//99 hur//HA//advmod//110 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//108 ekonomiskt//AB|POS//advmod//107 utsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//108 barn//NN|NEU|PLU|IND|NOM//nsubj//110 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//110 blir//VB|PRS|AKT//ccomp//103 i//PP//case//113 ett//DT|NEU|SIN|IND//det//113 land//NN|NEU|SIN|IND|NOM//obl//110 att//IE//mark//115 diskuteras//VB|INF|SFO//advcl//110 .//MAD//punct//5
Föräldraförsäkring, en fråga om framtiden;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//4 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 anledningar//NN|UTR|PLU|IND|NOM//nsubj//1 varför//HA//advmod//9 ett//DT|NEU|SIN|IND//det//8 lågt//JJ|POS|NEU|SIN|IND|NOM//amod//8 barnafödande//NN|NEU|SIN|IND|NOM//nsubj:pass//9 anses//VB|PRS|SFO//advcl//1 vara//VB|INF|AKT//cop//11 negativt//JJ|POS|NEU|SIN|IND|NOM//xcomp//9 för//PP//case//15 ett//DT|NEU|SIN|IND//det//14 lands//NN|NEU|SIN|IND|GEN//nmod:poss//15 utveckling//NN|UTR|SIN|IND|NOM//obl//9 .//MAD//punct//1
Föräldraförsäkring, en fråga om framtiden;Barnafödandet//NN|NEU|SIN|DEF|NOM//nsubj//18 handlar//VB|PRS|AKT//parataxis//1 idag//AB//advmod//18 framförallt//AB//advmod//18 om//PP//case//22 välfärd//NN|UTR|SIN|IND|NOM//obl//18 och//KN//cc//24 livschanser//NN|UTR|PLU|IND|NOM//conj//22 .//MAD//punct//18
Föräldraförsäkring, en fråga om framtiden;Om//SN//mark//28 barnafödandet//NN|NEU|SIN|DEF|NOM//nsubj//28 går//VB|PRS|AKT//advcl//34 ner//PL//advmod//28 kan//VB|PRS|AKT//aux//34 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//34 vara//VB|INF|AKT//cop//34 ett//DT|NEU|SIN|IND//det//34 tecken//NN|NEU|SIN|IND|NOM//parataxis//18 på//PP//mark//42 att//SN//mark//42 män//NN|UTR|PLU|IND|NOM//nsubj//42 och//KN//cc//39 kvinnor//NN|UTR|PLU|IND|NOM//conj//37 inte//AB//advmod//42 kan//VB|PRS|AKT//aux//42 skaffa//VB|INF|AKT//acl//34 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//42 det//DT|NEU|SIN|DEF//det//45 antal//NN|NEU|SIN|IND|NOM//nmod//46 barn//NN|NEU|PLU|IND|NOM//obj//42 som//HP|-|-|-//obj//50 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//50 vill//VB|PRS|AKT//aux//50 ha//VB|INF|AKT//acl:relcl//46 .//MAD//punct//18
Föräldraförsäkring, en fråga om framtiden;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//55 är//VB|PRS|AKT//cop//55 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 män//NN|UTR|PLU|IND|NOM//parataxis//18 och//KN//cc//57 kvinnor//NN|UTR|PLU|IND|NOM//conj//55 som//HP|-|-|-//nsubj//61 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//61 aktivt//AB|POS//advmod//61 beslutar//VB|PRS|AKT//acl:relcl//57 om//AB//compound:prt//61 och//KN//cc//67 när//HA//mark//67 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//67 ska//VB|PRS|AKT//aux//67 skaffa//VB|INF|AKT//conj//55 barn//NN|NEU|SIN|IND|NOM//obj//67 under//PP//case//70 förutsättning//NN|UTR|SIN|IND|NOM//obl//67 att//SN//mark//73 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//73 ges//VB|PRS|SFO//advcl//67 resurser//NN|UTR|PLU|IND|NOM//obj//73 därtill//AB//advmod//73 .//MAD//punct//18
Föräldraförsäkring, en fråga om framtiden;Tvåbarnsidealet//NN|NEU|SIN|DEF|NOM//nsubj//80 har//VB|PRS|AKT//aux//80 länge//AB|POS//advmod//80 haft//VB|SUP|AKT//parataxis//18 ett//DT|NEU|SIN|IND//det//83 starkt//JJ|POS|NEU|SIN|IND|NOM//amod//83 stöd//NN|NEU|SIN|IND|NOM//obj//80 i//PP//case//85 Sverige//PM|NOM//obl//80 .//MAD//punct//18
Föräldraförsäkring, en fråga om framtiden;Omkring//PP//advmod//88 90//RG|NOM//nummod//89 procent//NN|UTR|PLU|IND|NOM//nsubj//99 av//PP//case//91 kvinnor//NN|UTR|PLU|IND|NOM//nmod//89 och//KN//cc//93 män//NN|UTR|PLU|IND|NOM//conj//91 som//HP|-|-|-//nsubj:pass//95 tillfrågats//VB|SUP|SFO//acl:relcl//93 i//PP//case//98 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//98 undersökningar//NN|UTR|PLU|IND|NOM//obl//95 brukar//VB|PRS|AKT//parataxis//18 uttrycka//VB|INF|AKT//xcomp//99 att//SN//mark//110 det//DT|NEU|SIN|DEF//det//104 ideala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//104 barnantalet//NN|NEU|SIN|DEF|NOM//nsubj//110 i//PP//case//107 en//DT|UTR|SIN|IND//det//107 familj//NN|UTR|SIN|IND|NOM//nmod//104 är//VB|PRS|AKT//cop//110 minst//AB|SUV//advmod//110 två//RG|NOM//ccomp//100 (//PAD//punct//110 DS//PM|NOM//nmod//113 2001:57//RG|NOM//appos//110 )//PAD//punct//110 .//MAD//punct//18
Föräldraförsäkring, en fråga om framtiden;I//PP//mark//125 och//KN//fixed//116 med//PP//fixed//116 att//SN//mark//125 barn//NN|NEU|PLU|IND|NOM//nsubj//125 (//PAD//punct//120 helst//AB|SUV//advmod//123 två//RG|NOM//appos//120 )//PAD//punct//120 ingår//VB|PRS|AKT//advcl//137 i//PP//case//128 unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//128 män//NN|UTR|PLU|IND|NOM//obl//125 och//KN//cc//131 kvinnors//NN|UTR|PLU|IND|GEN//nmod:poss//131 planer//NN|UTR|PLU|IND|NOM//conj//128 för//PP//case//133 framtiden//NN|UTR|SIN|DEF|NOM//nmod//131 är//VB|PRS|AKT//cop//137 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//137 en//DT|UTR|SIN|IND//det//137 välfärdsförlust//NN|UTR|SIN|IND|NOM//conj//18 om//SN//mark//140 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//140 finns//VB|PRS|SFO//advcl//18 hinder//NN|NEU|PLU|IND|NOM//nsubj//140 som//HP|-|-|-//nsubj//143 gör//VB|PRS|AKT//acl:relcl//141 att//SN//mark//148 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//148 inte//AB//advmod//148 kan//VB|PRS|AKT//aux//148 realisera//VB|INF|AKT//ccomp//143 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//150 planer//NN|UTR|PLU|IND|NOM//obj//148 .//MAD//punct//18
Föräldraförsäkring, en fråga om framtiden;Barnafödandet//NN|NEU|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 vidare//AB|KOM//advmod//1 fundamentala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 konsekvenser//NN|UTR|PLU|IND|NOM//obj//1 för//PP//case//6 befolkningsutvecklingen//NN|UTR|SIN|DEF|NOM//nmod//4 och//KN//cc//8 därmed//AB//conj//4 för//PP//case//11 Sveriges//PM|GEN//nmod:poss//11 framtid//NN|UTR|SIN|IND|NOM//obl//8 .//MAD//punct//1
Föräldraförsäkring, en fråga om framtiden;Om//SN//mark//15 födelsetalen//NN|NEU|PLU|DEF|NOM//nsubj//15 sjunker//VB|PRS|AKT//advcl//23 och//KN//cc//20 under//PP//case//19 lång//JJ|POS|UTR|SIN|IND|NOM//amod//19 tid//NN|UTR|SIN|IND|NOM//obl//20 förblir//VB|PRS|AKT//conj//15 låga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//20 ,//MID//punct//15 påverkas//VB|PRS|SFO//parataxis//1 försörjningskvoten//NN|UTR|SIN|DEF|NOM//nsubj:pass//23 negativt//AB|POS//advmod//23 ,//MID//punct//23 dvs//AB|AN//advmod//30 antalet//NN|NEU|SIN|DEF|NOM//nsubj//30 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//30 ökar//VB|PRS|AKT//appos//23 i//PP//case//34 förhållande//NN|NEU|SIN|IND|NOM//fixed//31 till//PP//fixed//31 befolkningen//NN|UTR|SIN|DEF|NOM//obl//30 i//PP//case//37 arbetsför//JJ|POS|UTR|SIN|IND|NOM//amod//37 ålder//NN|UTR|SIN|IND|NOM//nmod//34 .//MAD//punct//1
Föräldraförsäkring, en fråga om framtiden;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//40 innebär//VB|PRS|AKT//parataxis//1 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 påfrestningar//NN|UTR|PLU|IND|NOM//obj//40 ,//MID//punct//49 inte//AB//advmod//49 minst//AB|SUV//advmod//49 på//PP//case//49 de//DT|UTR/NEU|PLU|DEF//det//49 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 finanserna//NN|UTR|PLU|DEF|NOM//appos//42 .//MAD//punct//40
Föräldraförsäkring, en fråga om framtiden;2//RG|NOM//nummod//54 Den//DT|UTR|SIN|DEF//det//54 åldrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//54 befolkningen//NN|UTR|SIN|DEF|NOM//appos//40
Föräldraförsäkring, en fråga om framtiden;Europa//PM|NOM//nsubj:pass//1 åldras//VB|PRS|SFO//ROOT//1 mycket//AB|POS//advmod//3 snabbt//AB|POS//advmod//1 de//DT|UTR/NEU|PLU|DEF//det//6 närmaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//6 decennierna//NN|NEU|PLU|DEF|NOM//obl//1 .//MAD//punct//1
Föräldraförsäkring, en fråga om framtiden;Huvudanledningarna//NN|UTR|PLU|DEF|NOM//nsubj//13 bakom//PP//case//12 denna//DT|UTR|SIN|DEF//det//12 demografiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 process//NN|UTR|SIN|IND|NOM//nmod//8 går//VB|PRS|AKT//parataxis//1 att//IE//mark//15 finna//VB|INF|AKT//advcl//13 i//PP//case//17 kombinationen//NN|UTR|SIN|DEF|NOM//obl//15 av//PP//case//21 två//RG|NOM//nummod//21 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 faktorer//NN|UTR|PLU|IND|NOM//nmod//17 ://MID//punct//13
Föräldraförsäkring, en fråga om framtiden;ökad//PC|PRF|UTR|SIN|IND|NOM//amod//24 medellivslängd//NN|UTR|SIN|IND|NOM//parataxis//13 och//KN//cc//26 minskat//VB|SUP|AKT//conj//13 barnafödande//NN|NEU|SIN|IND|NOM//obj//26 .//MAD//punct//1
Föräldraförsäkring, en fråga om framtiden;Här//AB//advmod//33 kommer//VB|PRS|AKT//aux//33 vi//PN|UTR|PLU|DEF|SUB//nsubj//33 att//IE//mark//33 fokusera//VB|INF|AKT//conj//1 på//PP//case//35 barnafödandet//NN|NEU|SIN|DEF|NOM//obl//33 och//KN//cc//39 hur//HA//advmod//39 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//39 påverkas//VB|PRS|SFO//conj//33 av//PP//case//42 framförallt//AB//amod//42 föräldraförsäkringen//NN|UTR|SIN|DEF|NOM//obl:agent//39
Föräldraförsäkring, en fråga om framtiden;Ett//DT|NEU|SIN|IND//det//2 klassiskt//JJ|POS|NEU|SIN|IND|NOM//amod//2 sätt//NN|NEU|SIN|IND|NOM//ROOT//2 att//IE//mark//4 visa//VB|INF|AKT//acl//2 hur//HA//advmod//7 populationssammansättningen//NN|UTR|SIN|DEF|NOM//nsubj//7 ser//VB|PRS|AKT//ccomp//4 ut//PL//compound:prt//7 i//PP//case//11 ett//DT|NEU|SIN|IND//det//11 land//NN|NEU|SIN|IND|NOM//obl//7 är//VB|PRS|AKT//cop//2 att//IE//mark//14 visa//VB|INF|AKT//csubj//2 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//14 i//PP//case//17 form//NN|UTR|SIN|IND|NOM//obl//14 av//PP//case//22 en//DT|UTR|SIN|IND//det//22 så//AB//advmod//21 kallad//PC|PRF|UTR|SIN|IND|NOM//amod//22 befolkningspyramid//NN|UTR|SIN|IND|NOM//nmod//17 .//MAD//punct//2
Föräldraförsäkring, en fråga om framtiden;Sveriges//PM|GEN//nmod:poss//2 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 befolkningspyramid//NN|UTR|SIN|IND|NOM//nsubj:pass//3 visas//VB|PRS|SFO//ROOT//3 i//PP//case//5 diagram//NN|NEU|SIN|IND|NOM//obl//3 1//RG|NOM//nummod//5 .//MID//punct//3
