7 Något om olaglig införsel av handelsgödsel och bekämpningsmedel m.m. ;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 bedömning//NN|UTR|SIN|IND|NOM//nsubj//12 ://MID//punct//1
7 Något om olaglig införsel av handelsgödsel och bekämpningsmedel m.m. ;Eftersom//SN//mark//45 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//45 inte//AB//advmod//45 finns//VB|PRS|SFO//advcl//58 klara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 belägg//NN|NEU|PLU|IND|NOM//nsubj//45 för//PP//mark//56 att//SN//mark//56 olaglig//JJ|POS|UTR|SIN|IND|NOM//amod//51 införsel//NN|UTR|SIN|IND|NOM//nsubj//56 av//PP//case//53 handelsgödsel//NN|UTR|SIN|IND|NOM//nmod//51 och//KN//cc//55 bekämpningsmedel//NN|NEU|PLU|IND|NOM//conj//53 förekommer//VB|PRS|AKT//advcl//45 ,//MID//punct//56 anges//VB|PRS|SFO//parataxis//39 inte//AB//advmod//58 källan//NN|UTR|SIN|DEF|NOM//nsubj:pass//58 .//MAD//punct//39
7 Något om olaglig införsel av handelsgödsel och bekämpningsmedel m.m. ;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 också//AB//advmod//3 blivit//VB|SUP|AKT//ROOT//3 uppmärksammad//PC|PRF|UTR|SIN|IND|NOM//xcomp//3 på//PP//case//7 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 förfaranden//NN|NEU|PLU|IND|NOM//obl//3 med//PP//case//9 handelsgödsel//NN|UTR|SIN|IND|NOM//nmod//7 inom//PP//case//11 landet//NN|NEU|SIN|DEF|NOM//obl//3 som//HP|-|-|-//nsubj//13 resulterat//VB|SUP|AKT//acl:relcl//11 i//PP//mark//19 att//SN//mark//19 gödselmedelsskatt//NN|UTR|SIN|IND|NOM//nsubj:pass//19 inte//AB//advmod//19 har//VB|PRS|AKT//aux//19 betalats//VB|SUP|SFO//advcl//13 in//PL//compound:prt//19 till//PP//case//22 beskattningsmyndigheten//NN|UTR|SIN|DEF|NOM//obl//19 .//MAD//punct//3
7 Något om olaglig införsel av handelsgödsel och bekämpningsmedel m.m. ;Även//AB//advmod//29 dessa//DT|UTR/NEU|PLU|DEF//det//26 transaktioner//NN|UTR|PLU|IND|NOM//nsubj:pass//29 skall//VB|PRS|AKT//aux//29 något//PN|NEU|SIN|IND|SUB/OBJ//nsubj:pass//29 beröras//VB|INF|SFO//advcl//3 i//PP//case//32 det//DT|NEU|SIN|DEF//det//32 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//29 .//MAD//punct//3

7.1 Handelsgödsel;Som//HA//mark//1 nämnts//VB|SUP|SFO//advcl//33 i//PP//case//6 det//DT|NEU|SIN|DEF//det//5 föregående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 saknas//VB|PRS|SFO//nmod:poss//6 belägg//NN|NEU|PLU|IND|NOM//obl//1 för//PP//mark//10 att//SN//mark//10 handelsgödsel//NN|UTR|SIN|IND|NOM//nsubj:pass//10 förs//VB|PRS|SFO//advcl//1 in//PL//compound:prt//10 olagligt//AB|POS//advmod//10 till//PP//case//14 landet//NN|NEU|SIN|DEF|NOM//obl//10 .//MID//punct//1
7.1 Handelsgödsel;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 finns//VB|PRS|SFO//parataxis//1 emellertid//AB//advmod//17 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 beräkningar//NN|UTR|PLU|IND|NOM//nsubj//17 som//HP|-|-|-//nsubj:pass//23 kan//VB|PRS|AKT//aux//23 sägas//VB|INF|SFO//acl:relcl//20 utgöra//VB|INF|AKT//xcomp//23 indikationer//NN|UTR|PLU|IND|NOM//obj//24 på//PP//case//29 att//SN//mark//28 illegal//JJ|POS|UTR|SIN|IND|NOM//amod//29 införsel//NN|UTR|SIN|IND|NOM//nmod//25 av//PP//case//31 handelsgödsel//NN|UTR|SIN|IND|NOM//nmod//29 faktiskt//AB|POS//advmod//33 förekommer//VB|PRS|AKT//ROOT//33 .//MID//punct//33
7.1 Handelsgödsel;Dessa//DT|UTR/NEU|PLU|DEF//det//36 beräkningar//NN|UTR|PLU|IND|NOM//nsubj//37 visar//VB|PRS|AKT//parataxis//33 att//SN//mark//42 den//DT|UTR|SIN|DEF//det//41 illegala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//41 införseln//NN|UTR|SIN|DEF|NOM//nsubj//42 motsvarar//VB|PRS|AKT//ccomp//37 knappt//AB|POS//advmod//44 5//RG|NOM//nummod//45 %//NN|AN//obj//42 av//PP//case//49 den//DT|UTR|SIN|DEF//det//49 totala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//49 förbrukningen//NN|UTR|SIN|DEF|NOM//nmod//45 .//MAD//punct//37
7.1 Handelsgödsel;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//56 skulle//VB|PRT|AKT//aux//56 i//PP//advmod//56 sin//PS|UTR|SIN|DEF//fixed//53 tur//NN|UTR|SIN|IND|NOM//fixed//53 motsvara//VB|INF|AKT//parataxis//37 ca//AB|AN//advmod//58 15//RG|NOM//nummod//59 miljoner//NN|UTR|PLU|IND|NOM//nmod//60 kr//NN|AN//obj//56 i//PP//case//62 skattebortfall//NN|NEU|PLU|IND|NOM//obl//56 .//MAD//punct//37
7.1 Handelsgödsel;Denna//DT|UTR|SIN|DEF//det//65 bedömning//NN|UTR|SIN|IND|NOM//nsubj:pass//66 grundas//VB|PRS|SFO//parataxis//37 på//PP//case//69 en//DT|UTR|SIN|IND//det//69 jämförelse//NN|UTR|SIN|IND|NOM//obl//66 mellan//PP//case//75 å//PP//advmod//74 ena//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//fixed//71 sidan//NN|UTR|SIN|DEF|NOM//fixed//71 inbetald//PC|PRF|UTR|SIN|IND|NOM//amod//75 skatt//NN|UTR|SIN|IND|NOM//nmod//69 på//PP//case//77 kväve//NN|NEU|SIN|IND|NOM//nmod//75 och//KN//cc//81 å//PP//case//81 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//81 SJV//PM|NOM//conj//75 ://MID//punct//81 s//NN|NEU|SIN|IND|GEN//nummod//84 förbrukningsstatistik//NN|UTR|SIN|IND|NOM//appos//81 under//PP//case//87 växtodlingsåren//NN|UTR|SIN|DEF|NOM//nmod//87 1995/96–2000/2001//RG|NOM//nmod//84 .//MAD//punct//37
7.1 Handelsgödsel;Den//DT|UTR|SIN|DEF//det//91 framräknade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//91 procentsatsen//NN|UTR|SIN|DEF|NOM//nsubj//92 utgör//VB|PRS|AKT//parataxis//37 ett//DT|NEU|SIN|IND//det//94 medeltal//NN|NEU|SIN|IND|NOM//obj//92 för//PP//case//97 dessa//DT|UTR/NEU|PLU|DEF//det//97 år//NN|NEU|PLU|IND|NOM//obl//92 .//MAD//punct//37
7.1 Handelsgödsel;Skattebrottsenheten//NN|UTR|SIN|DEF|NOM//nsubj//5 vid//PP//case//2 Skattemyndigheten//PM|NOM//nmod//0 i//PP//case//4 Göteborg//PM|NOM//nmod//2 har//VB|PRS|AKT//aux//12 i//PP//case//7 brottsutredningen//NN|UTR|SIN|DEF|NOM//obl//5 ”//PM|NOM//nmod//9 N//NN|AN//obl//5 34//RG|NOM//nummod//11 ”//NN|AN//obl//12 utrett//VB|SUP|AKT//ROOT//12 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 transaktioner//NN|UTR|PLU|IND|NOM//nsubj//12 med//PP//case//16 handelsgödsel//NN|UTR|SIN|IND|NOM//nmod//14 i//PP//case//20 Västra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 Götalands//PM|GEN//nmod:poss//20 län//NN|NEU|SIN|IND|NOM//obl//12 .//MAD//punct//12
7.1 Handelsgödsel;Av//PP//case//24 denna//DT|UTR|SIN|DEF//det//24 utredning//NN|UTR|SIN|IND|NOM//obl//25 framgår//VB|PRS|AKT//parataxis//12 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//25 .//MAD//punct//25
7.1 Handelsgödsel;Under//PP//case//29 perioden//NN|UTR|SIN|DEF|NOM//nmod//30 1996–2000//RG|NOM//nsubj//31 importerar//VB|PRS|AKT//parataxis//25 ett//DT|NEU|SIN|IND//det//33 antal//NN|NEU|SIN|IND|NOM//nmod//34 bolag//NN|NEU|PLU|IND|NOM//nmod//35 handelsgödsel//NN|UTR|SIN|IND|NOM//obj//31 från//PP//case//39 de//DT|UTR/NEU|PLU|DEF//det//39 baltiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 staterna//NN|UTR|PLU|DEF|NOM//obl//31 .//MAD//punct//25
7.1 Handelsgödsel;Dessa//DT|UTR/NEU|PLU|DEF//det//42 bolag//NN|NEU|PLU|IND|NOM//nsubj:pass//43 registreras//VB|PRS|SFO//parataxis//25 för//PP//case//45 gödselmedelsskatt//PC|PRF|UTR|SIN|IND|NOM//obl//43 .//MAD//punct//25
7.1 Handelsgödsel;Varje//DT|UTR/NEU|SIN|IND//det//48 bolag//NN|NEU|SIN|IND|NOM//nsubj:pass//49 företräds//VB|PRS|SFO//parataxis//25 av//PP//case//53 en//DT|UTR|SIN|IND//det//53 s.k.//AB|AN//amod//53 målvakt//NN|UTR|SIN|IND|NOM//obl:agent//49 .//MAD//punct//25
7.1 Handelsgödsel;Efter//PP//case//56 registreringen//NN|UTR|SIN|DEF|NOM//obl//57 lever//VB|PRS|AKT//conj//25 det//DT|NEU|SIN|DEF//det//60 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//60 bolaget//NN|NEU|SIN|DEF|NOM//nsubj//57 endast//AB//advmod//64 en//DT|UTR|SIN|IND//det//64 kortare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//64 tid//NN|UTR|SIN|IND|NOM//obl//57 .//MAD//punct//25
7.1 Handelsgödsel;Gödselmedlen//NN|UTR|SIN|DEF|NOM//nsubj:pass//67 säljs//VB|PRS|SFO//parataxis//25 av//PP//case//70 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//70 finansieringsbolag//NN|NEU|PLU|IND|NOM//obl:agent//67 till//PP//case//72 slutanvändarna//NN|UTR|PLU|DEF|NOM//obl//67 till//PP//case//74 priser//NN|NEU|PLU|IND|NOM//obl//67 som//HP|-|-|-//nsubj//76 understiger//VB|PRS|AKT//acl:relcl//74 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//78 marknadspriser//NN|UTR|PLU|IND|NOM//obj//76 .//MAD//punct//25
7.1 Handelsgödsel;Faktureringen//NN|UTR|SIN|DEF|NOM//nsubj//81 innefattar//VB|PRS|AKT//parataxis//25 även//AB//advmod//81 gödselmedelsskatt//PC|PRF|UTR|SIN|IND|NOM//obj//81 .//MID//punct//25
7.1 Handelsgödsel;Importbolagen//NN|UTR|SIN|DEF|NOM//nsubj//86 redovisar//VB|PRS|AKT//parataxis//25 emellertid//AB//advmod//86 inte//AB//advmod//86 någon//DT|UTR|SIN|IND//det//90 gödselmedelsskatt//PC|PRF|UTR|SIN|IND|NOM//obj//86 eller//KN//cc//92 anger//VB|PRS|AKT//conj//86 i//PP//case//94 deklarationen//NN|UTR|SIN|DEF|NOM//obl//92 till//PP//case//97 beskattningsmyndigheten//NN|UTR|SIN|DEF|NOM//amod//97 skatten//NN|UTR|SIN|DEF|NOM//nmod//94 till//PP//case//100 0//RG|NOM//nummod//100 kr.//NN|AN//nmod//97 Efter//PP//case//103 några//DT|UTR/NEU|PLU|IND//det//103 redovisningsperioder//NN|UTR|PLU|IND|NOM//obl//107 med//PP//case//106 obetalda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//106 skatter//NN|UTR|PLU|IND|NOM//nmod//103 försätts//VB|PRS|SFO//conj//86 importbolagen//NN|UTR|SIN|DEF|NOM//obj//107 i//PP//case//110 konkurs//NN|UTR|SIN|IND|NOM//obl//107 .//MID//punct//25
7.1 Handelsgödsel;Någon//DT|UTR|SIN|IND//det//113 bokföring//NN|UTR|SIN|IND|NOM//nsubj//114 återfinns//VB|PRS|SFO//parataxis//25 inte//AB//advmod//114 .//MAD//punct//114
7.1 Handelsgödsel;När//HA//case//120 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//117 gäller//VB|PRS|AKT//fixed//117 förfarandet//NN|NEU|SIN|DEF|NOM//obl//25 i//PP//advmod//123 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//121 framkommer//VB|PRS|AKT//advcl//25 att//SN//mark//127 handelsgödseln//NN|UTR|SIN|DEF|NOM//nsubj:pass//127 har//VB|PRS|AKT//aux//127 transporterats//VB|SUP|SFO//ccomp//123 med//PP//case//129 båt//NN|UTR|SIN|IND|NOM//obl//127 från//PP//case//133 de//DT|UTR/NEU|PLU|DEF//det//133 baltiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//133 staterna//NN|UTR|PLU|DEF|NOM//nmod//129 till//PP//case//135 Sverige//PM|NOM//obl//127 .//MAD//punct//25
7.1 Handelsgödsel;I//PP//case//139 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//139 hamn//NN|UTR|SIN|IND|NOM//obl//142 har//VB|PRS|AKT//aux//142 gödseln//NN|UTR|SIN|DEF|NOM//nsubj:pass//142 lastats//VB|SUP|SFO//conj//25 om//PL//compound:prt//142 till//PP//case//145 lastbilar//NN|UTR|PLU|IND|NOM//obl//142 varpå//HA//advmod//148 gödseln//NN|UTR|SIN|DEF|NOM//nsubj:pass//148 transporterats//VB|SUP|SFO//advcl//142 och//KN//cc//150 levererats//VB|SUP|SFO//conj//148 till//PP//case//152 slutanvändare//NN|UTR|PLU|IND|NOM//obl//150 ,//MID//punct//155 antingen//KN//cc//155 jordbrukare//NN|UTR|PLU|IND|NOM//conj//152 eller//KN//cc//158 oregistrerad//PC|PRF|UTR|SIN|IND|NOM//amod//158 grossist//NN|UTR|SIN|IND|NOM//conj//155 .//MAD//punct//25
7.1 Handelsgödsel;Importbolagen//NN|UTR|SIN|DEF|NOM//nsubj//162 har//VB|PRS|AKT//aux//162 träffat//VB|SUP|AKT//conj//25 avtal//NN|NEU|SIN|IND|NOM//obj//162 med//PP//case//165 säljarna//NN|UTR|PLU|DEF|NOM//nmod//163 och//KN//cc//170 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//170 är//VB|PRS|AKT//cop//170 dessa//DT|UTR/NEU|PLU|DEF//det//170 bolag//NN|NEU|PLU|IND|NOM//conj//162 som//HP|-|-|-//nsubj//172 står//VB|PRS|AKT//acl:relcl//170 som//KN//case//174 köpare//NN|UTR|SIN|IND|NOM//obl//172 på//PP//case//176 fraktdokumenten//NN|UTR|SIN|DEF|NOM//nmod//174 .//MAD//punct//183
7.1 Handelsgödsel;Tullverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//179 faktura//NN|UTR|SIN|IND|NOM//nsubj:pass//183 på//PP//case//181 införselavgifter//NN|UTR|PLU|IND|NOM//nmod//179 har//VB|PRS|AKT//aux//183 skickats//VB|SUP|SFO//conj//25 till//PP//case//185 importbolagen//NN|UTR|SIN|DEF|NOM//obl//183 .//MAD//punct//25
7.1 Handelsgödsel;Faktureringen//NN|UTR|SIN|DEF|NOM//nsubj//192 av//PP//case//191 den//DT|UTR|SIN|DEF//det//191 svenske//JJ|POS|MAS|SIN|DEF|NOM//amod//191 kunden//NN|UTR|SIN|DEF|NOM//nmod//187 sker//VB|PRS|AKT//parataxis//25 ,//MID//punct//192 som//HA//nsubj:pass//196 ovan//AB//advmod//196 nämnts//VB|SUP|SFO//advcl//192 ,//MID//punct//201 av//PP//case//201 ett//DT|NEU|SIN|IND//det//201 annat//JJ|POS|NEU|SIN|IND|NOM//amod//201 bolag//NN|NEU|SIN|IND|NOM//conj//192 ,//MID//punct//201 ett//DT|NEU|SIN|IND//det//205 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//205 finansieringsbolag//NN|NEU|SIN|IND|NOM//conj//192 .//MAD//punct//12
7.1 Handelsgödsel;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//210 är//VB|PRS|AKT//cop//210 detta//DT|NEU|SIN|DEF//det//210 bolag//NN|NEU|SIN|IND|NOM//parataxis//12 som//HP|-|-|-//nsubj//212 uppbär//VB|PRS|AKT//acl:relcl//210 betalningen//NN|UTR|SIN|DEF|NOM//obj//212 som//HP|-|-|-//nsubj//217 oftast//AB|SUV//advmod//217 har//VB|PRS|AKT//aux//217 skett//VB|SUP|AKT//acl:relcl//213 kontant//AB|POS//obj//217 .//MAD//punct//210
7.1 Handelsgödsel;Betalningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//228 till//PP//case//222 säljarna//NN|UTR|PLU|DEF|NOM//nmod//220 ,//MID//punct//224 Tullverket//PM|NOM//conj//222 och//KN//cc//226 transportörerna//NN|UTR|PLU|DEF|NOM//conj//222 har//VB|PRS|AKT//aux//228 ombesörjts//VB|SUP|SFO//parataxis//210 av//PP//case//230 finansieringsbolaget//NN|NEU|SIN|DEF|NOM//obl:agent//228 .//MAD//punct//228
