Sammanfattning;Statskontoret//NN|NEU|SIN|DEF|NOM//nsubj//1 fick//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 12//RG|NOM//nummod//4 mars//NN|UTR|SIN|IND|NOM//obj//1 2004//RG|NOM//nummod//4 i//PP//case//7 uppdrag//NN|NEU|SIN|IND|NOM//obl//1 av//PP//case//9 Finansieringsutredningen//PM|NOM//nmod//7 att//IE//mark//11 beskriva//VB|INF|AKT//acl//7 processen//NN|UTR|SIN|DEF|NOM//obj//11 för//PP//case//14 uttag//NN|NEU|SIN|IND|NOM//obl//11 ur//PP//case//16 kärnavfallsfonden//NN|UTR|SIN|DEF|NOM//nmod//14 .//MAD//punct//1
Sammanfattning;Vilka//HD|UTR/NEU|PLU|IND//det//6 fakturor//NN|UTR|PLU|IND|NOM//nsubj:pass//9 som//HP|-|-|-//nsubj:pass//8 betalats//VB|SUP|SFO//acl:relcl//6 redovisas//VB|PRS|SFO//parataxis//3 inte//AB//advmod//9 öppet//AB|POS//advmod//9 .//MID//punct//3
Sammanfattning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//14 finns//VB|PRS|SFO//parataxis//3 ingen//DT|UTR|SIN|IND//det//16 kontroll//NN|UTR|SIN|IND|NOM//nsubj//14 av//PP//mark//24 om//SN//case//19 kostnaderna//NN|UTR|PLU|DEF|NOM//nsubj//24 för//PP//case//22 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 projekt//NN|NEU|PLU|IND|NOM//nmod//19 är//VB|PRS|AKT//cop//24 rimliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//16 .//MAD//punct//14
Sammanfattning;Myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//1 verkar//VB|PRS|AKT//ROOT//1 inte//AB//advmod//1 ha//VB|INF|AKT//aux//12 riktigt//AB//advmod//5 klart//AB|POS//obj//3 för//PP//case//7 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//3 hur//HA//advmod//9 långt//AB|POS//advmod//12 granskningen//NN|UTR|SIN|DEF|NOM//nsubj//12 kan//VB|PRS|AKT//aux//12 sträcka//VB|INF|AKT//xcomp//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//12 och//KN//cc//17 vad//HP|NEU|SIN|IND//obj//17 som//HP|-|-|-//nsubj//17 ingår//VB|PRS|AKT//conj//1 i//PP//case//21 den//DT|UTR|SIN|DEF//det//21 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//21 tillsynen//NN|UTR|SIN|DEF|NOM//obl//17 .//MAD//punct//1
Sammanfattning;Statskontoret//NN|NEU|SIN|DEF|NOM//nsubj//1 anser//VB|PRS|AKT//ROOT//1 att//SN//mark//12 villkoren//NN|NEU|PLU|DEF|NOM//nsubj:pass//12 för//PP//case//7 den//DT|UTR|SIN|DEF//det//7 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 tillsynen//NN|UTR|SIN|DEF|NOM//nmod//3 av//PP//case//9 kärnavfallsprogrammet//NN|NEU|SIN|DEF|NOM//nmod//7 stegvis//AB//advmod//12 kan//VB|PRS|AKT//aux//12 förbättras//VB|INF|SFO//ccomp//1 ://MAD//punct//1
Sammanfattning;Ett//DT|NEU|SIN|IND//det//2 tydligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 uppdrag//NN|NEU|SIN|IND|NOM//ROOT//2 till//PP//case//4 tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//nmod//2
Sammanfattning;Statskontoret//NN|NEU|SIN|DEF|NOM//nsubj//1 anser//VB|PRS|AKT//ROOT//1 att//SN//mark//5 systemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//5 kan//VB|PRS|AKT//aux//5 förbättras//VB|INF|SFO//ccomp//1 inom//PP//case//11 ramen//NN|UTR|SIN|DEF|NOM//fixed//6 för//PP//fixed//6 nu//AB//fixed//6 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 bestämmelser//NN|UTR|PLU|IND|NOM//obl//5 genom//PP//mark//15 att//SN//mark//15 tillsynsmyndigheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//15 ges//VB|PRS|SFO//advcl//5 ett//DT|NEU|SIN|IND//det//18 tydligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 uppdrag//NN|NEU|SIN|IND|NOM//obj//15 .//MAD//punct//1
Sammanfattning;Denna//DT|UTR|SIN|DEF//det//21 förbättring//NN|UTR|SIN|IND|NOM//nsubj:pass//24 skulle//VB|PRT|AKT//aux//24 kunna//VB|INF|AKT//aux//24 införas//VB|INF|SFO//conj//1 på//PP//case//28 relativt//AB|POS//advmod//27 kort//JJ|POS|UTR|SIN|IND|NOM//amod//28 sikt//NN|UTR|SIN|IND|NOM//obl//24 .//MAD//punct//1
Sammanfattning;Statskontoret//NN|NEU|SIN|DEF|NOM//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 därför//AB//advmod//1 att//SN//mark//5 finansieringsförordningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//5 ses//VB|PRS|SFO//ccomp//1 över//PL//compound:prt//5 och//KN//cc//10 att//SN//mark//10 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//10 tydliggörs//VB|PRS|SFO//conj//1 hur//HA//advmod//14 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//14 kan//VB|PRS|AKT//aux//14 använda//VB|INF|AKT//ccomp//10 de//DT|UTR/NEU|PLU|DEF//det//17 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 verktygen//NN|NEU|PLU|DEF|NOM//obj//14 .//MAD//punct//14
Sammanfattning;När//HA//mark//21 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//21 gäller//VB|PRS|AKT//advcl//29 rutinerna//NN|UTR|PLU|DEF|NOM//obj//21 för//PP//case//24 uttagsprocessen//NN|UTR|SIN|DEF|NOM//nmod//22 bör//VB|PRS|AKT//aux//29 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//29 i//PP//case//28 förordningen//NN|UTR|SIN|DEF|NOM//obl//29 hänvisas//VB|PRS|SFO//advcl//1 till//PP//case//31 föreskrifter//NN|UTR|PLU|IND|NOM//obl//29 som//HP|-|-|-//obj//34 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//34 får//VB|PRS|AKT//acl:relcl//31 i//PP//advmod//34 uppdrag//NN|NEU|SIN|IND|NOM//fixed//35 att//IE//mark//38 utforma//VB|INF|AKT//xcomp//34 .//MAD//punct//1
Sammanfattning;Föreskrifterna//NN|UTR|PLU|DEF|NOM//nsubj//43 bör//VB|PRS|AKT//aux//43 vara//VB|INF|AKT//cop//43 bindande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//1 för//PP//case//45 reaktorägarna//NN|UTR|PLU|DEF|NOM//obl//43 och//KN//cc//47 ange//VB|INF|AKT//conj//43 tidsfrister//NN|UTR|PLU|IND|NOM//obj//47 och//KN//cc//53 hur//HA//advmod//53 kostnader//NN|UTR|PLU|IND|NOM//nsubj:pass//53 ska//VB|PRS|AKT//aux//53 redovisas//VB|INF|SFO//conj//43 .//MAD//punct//1
Sammanfattning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//58 bör//VB|PRS|AKT//aux//58 också//AB//advmod//58 anges//VB|INF|SFO//parataxis//1 vilka//HD|UTR/NEU|PLU|IND//det//60 sanktioner//NN|UTR|PLU|IND|NOM//obj//58 som//HP|-|-|-//nsubj:pass//62 sätts//VB|PRS|SFO//acl:relcl//60 in//PL//compound:prt//62 om//SN//mark//67 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//67 inte//AB//advmod//67 följs//VB|PRS|SFO//ccomp//62 .//MAD//punct//1
Sammanfattning;Övergå//VB|INF|AKT//ROOT//0 till//PP//case//4 en//DT|UTR|SIN|IND//det//4 treårig//JJ|POS|UTR|SIN|IND|NOM//amod//4 process//NN|UTR|SIN|IND|NOM//obl//0
Sammanfattning;Statskontoret//NN|NEU|SIN|DEF|NOM//nsubj//1 menar//VB|PRS|AKT//ROOT//1 att//SN//mark//13 en//DT|UTR|SIN|IND//det//4 förändring//NN|UTR|SIN|IND|NOM//nsubj//13 av//PP//case//6 systemet//NN|NEU|SIN|DEF|NOM//nmod//4 till//PP//case//10 en//DT|UTR|SIN|IND//det//10 treårig//JJ|POS|UTR|SIN|IND|NOM//amod//10 process//NN|UTR|SIN|IND|NOM//nmod//6 skulle//VB|PRT|AKT//aux//13 kunna//VB|INF|AKT//aux//13 frigöra//VB|INF|AKT//ccomp//1 resurser//NN|UTR|PLU|IND|NOM//obj//13 och//KN//cc//16 ta//VB|INF|AKT//conj//13 bort//PL//compound:prt//16 onödig//JJ|POS|UTR|SIN|IND|NOM//amod//19 administration//NN|UTR|SIN|IND|NOM//obj//16 .//MAD//punct//1
Sammanfattning;Statskontoret//NN|NEU|SIN|DEF|NOM//nsubj//22 föreslår//VB|PRS|AKT//parataxis//1 därför//AB//mark//26 att//SN//fixed//23 Finansieringsutredningen//NN|UTR|SIN|DEF|NOM//nsubj//26 överväger//VB|PRS|AKT//advcl//22 möjligheterna//NN|UTR|PLU|DEF|NOM//obj//26 att//IE//mark//29 övergå//VB|INF|AKT//acl//27 till//PP//case//33 en//DT|UTR|SIN|IND//det//33 treårig//JJ|POS|UTR|SIN|IND|NOM//amod//33 process//NN|UTR|SIN|IND|NOM//obl//29 .//MAD//punct//22
Sammanfattning;Genom//PP//mark//2 att//IE//mark//2 övergå//VB|INF|AKT//advcl//18 till//PP//mark//5 att//IE//mark//5 besluta//VB|INF|AKT//advcl//2 om//PP//case//7 avgifter//NN|UTR|PLU|IND|NOM//obl//5 och//KN//cc//9 säkerheter//NN|UTR|PLU|IND|NOM//conj//7 vart//DT|NEU|SIN|IND//det//12 tredje//RO|NOM//amod//12 år//NN|NEU|SIN|IND|NOM//obl//5 i//PP//mark//18 samband//NN|NEU|SIN|IND|NOM//fixed//13 med//PP//fixed//13 att//SN//mark//18 forskningsprogrammet//NN|NEU|SIN|DEF|NOM//nsubj:pass//18 behandlas//VB|PRS|SFO//advcl//22 ,//MID//punct//18 kan//VB|PRS|AKT//aux//22 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//22 ägna//VB|INF|AKT//ROOT//22 mer//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 tid//NN|UTR|SIN|IND|NOM//obj//22 åt//PP//case//26 granskning//NN|UTR|SIN|IND|NOM//obl//22 och//KN//cc//28 uppföljning//NN|UTR|SIN|IND|NOM//conj//26 .//MID//punct//22
Sammanfattning;Plandokumentet//NN|NEU|SIN|DEF|NOM//nsubj//34 skulle//VB|PRT|AKT//aux//34 därmed//AB//advmod//34 vara//VB|INF|AKT//cop//34 styrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//22 även//AB//advmod//37 för//PP//case//37 uttagsprocessen//NN|UTR|SIN|DEF|NOM//obl//34 .//MAD//punct//22
Sammanfattning;Medel//NN|NEU|PLU|IND|NOM//nsubj:pass//45 kan//VB|PRS|AKT//aux//45 även//AB//advmod//45 med//PP//case//44 denna//DT|UTR|SIN|DEF//det//44 förändring//NN|UTR|SIN|IND|NOM//obl//45 utbetalas//VB|PRS|SFO//parataxis//22 kvartalsvis//AB//advmod//45 ,//MID//punct//51 men//KN//cc//51 enligt//PP//case//51 plandokumentets//NN|NEU|SIN|DEF|GEN//nmod:poss//51 prognos//NN|UTR|SIN|IND|NOM//conj//45 för//PP//case//56 de//DT|UTR/NEU|PLU|DEF//det//56 närmaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//56 tre//RG|NOM//nummod//56 åren//NN|NEU|PLU|DEF|NOM//nmod//51 .//MAD//punct//45
Sammanfattning;Reaktorägarna//NN|UTR|PLU|DEF|NOM//nsubj//65 bör//VB|PRS|AKT//aux//65 även//AB//advmod//65 i//PP//case//63 denna//DT|UTR|SIN|DEF//det//63 modell//NN|UTR|SIN|IND|NOM//obl//65 kontinuerligt//AB|POS//advmod//65 redovisa//VB|INF|AKT//parataxis//45 till//PP//case//67 myndigheten//NN|UTR|SIN|DEF|NOM//obl//65 hur//HA//advmod//73 och//KN//cc//73 till//PP//case//71 vad//HP|NEU|SIN|IND//obl//73 medlen//NN|NEU|PLU|DEF|NOM//nsubj:pass//73 används//VB|PRS|SFO//advcl//65 .//MAD//punct//73
Sammanfattning;Avstämning//NN|UTR|SIN|IND|NOM//nsubj:pass//85 och//KN//cc//77 uppföljning//NN|UTR|SIN|IND|NOM//conj//75 av//PP//mark//82 hur//HA//advmod//82 medlen//NN|NEU|PLU|DEF|NOM//nsubj:pass//82 har//VB|PRS|AKT//aux//82 använts//VB|SUP|SFO//acl//77 bör//VB|PRS|AKT//aux//85 dock//AB//advmod//85 göras//VB|INF|SFO//conj//22 efter//PP//case//88 treårsperiodens//NN|UTR|SIN|DEF|GEN//nmod:poss//88 slut//NN|NEU|SIN|IND|NOM//obl//85 .//MAD//punct//22
Sammanfattning;Risken//NN|UTR|SIN|DEF|NOM//nsubj:pass//6 för//PP//case//2 likviditetsbrist//NN|UTR|SIN|IND|NOM//nmod//0 i//PP//case//4 fonden//NN|UTR|SIN|DEF|NOM//nmod//2 kan//VB|PRS|AKT//aux//6 minimeras//VB|INF|SFO//ROOT//6 om//SN//mark//10 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//10 samtidigt//AB//advmod//10 införs//VB|PRS|SFO//advcl//6 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//10 om//PP//case//14 en//DT|UTR|SIN|IND//det//14 anmälningsskyldighet//NN|UTR|SIN|IND|NOM//nmod//11 vid//PP//case//17 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 förändringar//NN|UTR|PLU|IND|NOM//nmod//14 av//PP//case//19 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//17 .//MAD//punct//6
Sammanfattning;Ta//VB|IMP|AKT//ROOT//0 bort//PL//compound:prt//0 SKI//PM|NOM//obj//0 ://MID//punct//2 s//JJ|AN//nummod//5 ansvar//NN|NEU|SIN|IND|NOM//obj//0 för//PP//case//9 den//DT|UTR|SIN|DEF//det//9 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 tillsynen//NN|UTR|SIN|DEF|NOM//nmod//5
Sammanfattning;SKI//PM|NOM//ROOT//0 ://MID//punct//0 s//NN|NEU|SIN|IND|GEN//nummod//3 huvuduppgift//NN|UTR|SIN|IND|NOM//appos//0 är//VB|PRS|AKT//cop//3 att//IE//mark//7 vara//VB|INF|AKT//cop//7 prövnings-//NN|UTR|-|-|SMS//csubj//3 och//KN//cc//9 säkerhetsmyndighet//NN|UTR|SIN|IND|NOM//conj//7 .//MID//punct//3
Sammanfattning;Den//DT|UTR|SIN|DEF//det//13 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 tillsynen//NN|UTR|SIN|DEF|NOM//nsubj//18 av//PP//case//15 kärnavfallsprogrammet//NN|NEU|SIN|DEF|NOM//nmod//13 är//VB|PRS|AKT//cop//18 en//DT|UTR|SIN|IND//det//18 verksamhet//NN|UTR|SIN|IND|NOM//parataxis//3 som//HP|-|-|-//nsubj//21 varken//KN//cc//21 passar//VB|PRS|AKT//acl:relcl//18 in//PL//compound:prt//21 eller//KN//cc//24 ges//VB|INF|SFO//conj//21 tillräcklig//JJ|POS|UTR|SIN|IND|NOM//amod//26 plats//NN|UTR|SIN|IND|NOM//obj//24 i//PP//case//28 organisationen//NN|UTR|SIN|DEF|NOM//obl//24 .//MAD//punct//3
Sammanfattning;Statskontoret//NN|NEU|SIN|DEF|NOM//nsubj//31 föreslår//VB|PRS|AKT//parataxis//0 därför//AB//mark//38 att//SN//fixed//32 Finansieringsutredningen//NN|UTR|SIN|DEF|NOM//nsubj//38 av//PP//case//37 principiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 skäl//NN|NEU|PLU|IND|NOM//nmod//34 överväger//VB|PRS|AKT//advcl//31 om//PP//case//42 den//DT|UTR|SIN|DEF//det//42 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//42 granskningen//NN|UTR|SIN|DEF|NOM//obl//38 och//KN//cc//44 kontrollen//NN|UTR|SIN|DEF|NOM//conj//42 av//PP//case//46 kärnavfallsprogrammet//NN|NEU|SIN|DEF|NOM//nmod//44 kan//VB|PRS|AKT//aux//48 flyttas//VB|INF|SFO//conj//31 till//PP//case//52 någon//DT|UTR|SIN|IND//det//52 annan//JJ|POS|UTR|SIN|IND|NOM//amod//52 myndighet//NN|UTR|SIN|IND|NOM//obl//48 med//PP//case//54 kunskap//NN|UTR|SIN|IND|NOM//nmod//52 och//KN//cc//56 erfarenhet//NN|UTR|SIN|IND|NOM//conj//54 av//PP//case//59 finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 frågor//NN|UTR|PLU|IND|NOM//nmod//56 .//MAD//punct//31


1.1 Kärnavfallsfonden;Företag//NN|NEU|PLU|IND|NOM//nsubj//10 med//PP//case//2 tillstånd//NN|NEU|SIN|IND|NOM//nmod//0 att//IE//mark//4 driva//VB|INF|AKT//acl//0 kärnkraftverk//NN|NEU|PLU|IND|NOM//obj//4 har//VB|PRS|AKT//aux//10 enligt//PP//case//9 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//9 lag//NN|UTR|SIN|IND|NOM//obl//10 skyldighet//NN|UTR|SIN|IND|NOM//ROOT//10 att//IE//mark//16 på//PP//case//15 ett//DT|NEU|SIN|IND//det//15 säkert//JJ|POS|NEU|SIN|IND|NOM//amod//15 sätt//NN|NEU|SIN|IND|NOM//obl//16 ta//VB|INF|AKT//csubj//10 hand//NN|UTR|SIN|IND|NOM//compound:prt//16 om//PP//case//20 allt//DT|NEU|SIN|IND/DEF//det//20 kärnavfall//NN|NEU|SIN|IND|NOM//obl//16 från//PP//case//22 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//20 och//KN//cc//24 rivningen//NN|UTR|SIN|DEF|NOM//conj//22 av//PP//case//26 kärnkraftverken//NN|NEU|PLU|DEF|NOM//nmod//24 .//MAD//punct//10
1.1 Kärnavfallsfonden;Företagen//NN|NEU|PLU|DEF|NOM//nsubj//30 ska//VB|PRS|AKT//aux//30 bygga//VB|INF|AKT//parataxis//10 och//KN//cc//32 driva//VB|INF|AKT//conj//30 anläggningar//NN|UTR|PLU|IND|NOM//obj//32 för//PP//mark//36 att//IE//mark//36 ta//VB|INF|AKT//advcl//32 hand//NN|UTR|SIN|IND|NOM//compound:prt//36 om//PP//compound:prt//36 och//KN//cc//40 slutförvara//VB|INF|AKT//conj//36 kärnavfall//NN|NEU|PLU|IND|NOM//obj//40 .//MID//punct//30
1.1 Kärnavfallsfonden;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//46 ska//VB|PRS|AKT//aux//46 också//AB//advmod//46 genomföra//VB|INF|AKT//conj//30 forsknings-//NN|UTR|-|-|SMS//obj//46 och//KN//cc//49 utvecklingsarbete//NN|NEU|SIN|IND|NOM//conj//47 om//PP//case//51 metoder//NN|UTR|PLU|IND|NOM//obl//46 för//PP//case//53 slutförvaring//NN|UTR|SIN|IND|NOM//nmod//51 samt//KN//cc//55 ta//VB|INF|AKT//conj//46 fram//PL//compound:prt//55 ett//DT|NEU|SIN|IND//det//59 fullständigt//JJ|POS|NEU|SIN|IND|NOM//amod//59 beslutsunderlag//NN|NEU|SIN|IND|NOM//obj//55 inför//PP//case//61 valet//NN|NEU|SIN|DEF|NOM//obl//55 av//PP//case//63 plats//NN|UTR|SIN|IND|NOM//nmod//61 för//PP//case//65 slutförvar//NN|NEU|SIN|IND|NOM//obl//55 .//MAD//punct//46
1.1 Kärnavfallsfonden;I//PP//case//68 ansvaret//NN|NEU|SIN|DEF|NOM//obl//30 ingår//VB|PRS|AKT//conj//10 att//SN//mark//73 reaktorinnehavarna//NN|UTR|PLU|DEF|NOM//nsubj//73 ska//VB|PRS|AKT//aux//73 svara//VB|INF|AKT//ccomp//69 för//PP//case//77 de//DT|UTR/NEU|PLU|DEF//det//77 faktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 kostnader//NN|UTR|PLU|IND|NOM//obl//73 som//HP|-|-|-//nsubj//79 uppkommer//VB|PRS|AKT//acl:relcl//77 vid//PP//case//81 avfallshanteringen//NN|UTR|SIN|DEF|NOM//obl//79 .//MAD//punct//10
