4.1 Princip om icke-diskriminering;Artikel//NN|UTR|SIN|IND|NOM//ROOT//0 2//RG|NOM//nummod//2 1//RG|NOM//nummod//0 .//MAD//punct//0
4.1 Princip om icke-diskriminering;"Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//58 räcker//VB|PRS|AKT//conj//27 således//AB//advmod//58 inte//AB//advmod//58 att//SN//mark//63 lagstiftningen//NN|UTR|SIN|DEF|NOM//nsubj//63 innehåller//VB|PRS|AKT//csubj//58 förbud//NN|NEU|SIN|IND|NOM//obj//63 mot//PP//case//66 diskriminering//NN|UTR|SIN|IND|NOM//obl//63 ;//MID//punct//58"
4.1 Princip om icke-diskriminering;staten//NN|UTR|SIN|DEF|NOM//nsubj//69 har//VB|PRS|AKT//parataxis//58 också//AB//advmod//69 ett//DT|NEU|SIN|IND//det//72 ansvar//NN|NEU|SIN|IND|NOM//obj//69 att//IE//mark//74 se//VB|INF|AKT//acl//72 till//PL//compound:prt//74 att//SN//mark//80 barnet//NN|NEU|SIN|DEF|NOM//nsubj:pass//80 de//UO//nsubj:pass//80 facto//UO//aux//80 skyddas//VB|PRS|SFO//ccomp//74 mot//PP//case//82 diskriminering//NN|UTR|SIN|IND|NOM//obl//80 .//MAD//punct//27
4.1 Princip om icke-diskriminering;Den//DT|UTR|SIN|DEF//det//2 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 delen//NN|UTR|SIN|DEF|NOM//nsubj//9 av//PP//case//4 artikeln//NN|UTR|SIN|DEF|NOM//nmod//2 ,//MID//punct//4 punkten//NN|UTR|SIN|DEF|NOM//nmod//2 2//RG|NOM//nummod//6 ,//MID//punct//2 sträcker//VB|PRS|AKT//ROOT//9 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//9 längre//AB|KOM//advmod//9 än//KN//case//14 de//DT|UTR/NEU|PLU|DEF//det//14 rättigheter//NN|UTR|PLU|IND|NOM//obl//9 som//HP|-|-|-//nsubj:pass//16 definieras//VB|PRS|SFO//acl:relcl//14 i//PP//case//18 Barnkonventionen//NN|UTR|SIN|DEF|NOM//obl//16 eftersom//SN//mark//21 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//21 ålägger//VB|PRS|AKT//advcl//16 staterna//NN|UTR|PLU|DEF|NOM//obj//21 att//IE//mark//24 tillse//VB|INF|AKT//advcl//21 att//SN//mark//27 barn//NN|NEU|PLU|IND|NOM//nsubj:pass//27 skyddas//VB|INF|SFO//ccomp//24 mot//PP//case//31 alla//DT|UTR/NEU|PLU|IND/DEF//det//31  //_SP////29 former//NN|UTR|PLU|IND|NOM//obl//27 av//PP//case//33 diskriminering//NN|UTR|SIN|IND|NOM//nmod//31 eller//KN//cc//35 bestraffning//NN|UTR|SIN|IND|NOM//conj//33 på//PP//case//40 grund//NN|UTR|SIN|IND|NOM//fixed//36 av//PP//fixed//36 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//40 föräldrars//NN|UTR|PLU|IND|GEN//nmod//35 ,//MID//punct//42 vårdnadshavares//NN|UTR|PLU|IND|GEN//conj//40 eller//KN//cc//45 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 familjemedlemmars//NN|UTR|PLU|IND|GEN//conj//40 ställning//NN|UTR|SIN|IND|NOM//conj//40 ,//MID//punct//48 verksamhet//NN|UTR|SIN|IND|NOM//conj//46 ,//MID//punct//50 åsikter//NN|UTR|PLU|IND|NOM//conj//46 eller//KN//cc//52 tro//NN|UTR|SIN|IND|NOM//conj//46 .//MAD//punct//9
4.1 Princip om icke-diskriminering;Det//PN|NEU|SIN|DEF|SUB/OBJ//ROOT//0 som//HP|-|-|-//nsubj:pass//2 avses//VB|PRS|SFO//acl:relcl//0 är//VB|PRS|AKT//cop//8 såväl//KN//advmod//5 direkt//JJ|POS|UTR|SIN|IND|NOM//advmod//8 som//KN//case//8 indirekt//JJ|POS|UTR|SIN|IND|NOM//amod//8 diskriminering//NN|UTR|SIN|IND|NOM//obj//2 ,//MID//punct//10 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//8 såväl//KN//advmod//8 som//KN//case//15 mindre//AB|KOM//advmod//14 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//15 diskriminering//NN|UTR|SIN|IND|NOM//nmod//8 ,//MID//punct//17 diskriminering//NN|UTR|SIN|IND|NOM//conj//8 såväl//KN//advmod//20 genom//PP//case//20 lag//NN|UTR|SIN|IND|NOM//nmod//17 som//HP|-|-|-//mark//24 genom//PP//case//24 direkt//JJ|POS|UTR|SIN|IND|NOM//amod//24 handling//NN|UTR|SIN|IND|NOM//conj//8 .//MAD//punct//0
4.1 Princip om icke-diskriminering;Bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//27 innehåller//VB|PRS|AKT//parataxis//0 också//AB//advmod//27 ett//DT|NEU|SIN|IND//det//30 förbud//NN|NEU|SIN|IND|NOM//obj//27 mot//PP//mark//34 att//SN//mark//34 barn//NN|NEU|PLU|IND|NOM//nsubj//34 bestraffas//VB|PRS|SFO//advcl//27 på//PP//case//38 grund//NN|UTR|SIN|IND|NOM//fixed//35 av//PP//fixed//35 föräldrars//NN|UTR|PLU|IND|GEN//obl//34 ,//MID//punct//40 vårdnadshavares//NN|UTR|PLU|IND|GEN//conj//38 eller//KN//cc//43 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 familjemedlemmars//NN|UTR|PLU|IND|GEN//conj//38 ställning//NN|UTR|SIN|IND|NOM//conj//38 ,//MID//punct//46 verksamhet//NN|UTR|SIN|IND|NOM//conj//44 ,//MID//punct//48 åsikter//NN|UTR|PLU|IND|NOM//conj//44 eller//KN//cc//50 tro//NN|UTR|SIN|IND|NOM//conj//38 .//MAD//punct//27
4.1 Princip om icke-diskriminering;Säkerställande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//12 av//PP//case//4 de//DT|UTR/NEU|PLU|DEF//det//4 mänskliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 fri-//JJ|POS|UTR|-|-|SMS//nmod//0 och//KN//cc//6 rättigheterna//NN|UTR|PLU|DEF|NOM//conj//4 utan//PP//case//8 åtskillnad//NN|UTR|SIN|IND|NOM//obl//0 av//PP//case//11 något//DT|NEU|SIN|IND//det//11 slag//NN|NEU|SIN|IND|NOM//nmod//8 hör//VB|PRS|AKT//ROOT//12 till//PP//case//16 de//DT|UTR/NEU|PLU|DEF//det//16 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 principer//NN|UTR|PLU|IND|NOM//obl//12 som//HP|-|-|-//nsubj//18 kommer//VB|PRS|AKT//acl:relcl//16 till//PP//case//20 uttryck//NN|NEU|SIN|IND|NOM//obl//18 såväl//KN//advmod//26 i//PP//case//26 1948//RG|NOM//nummod//24 års//NN|NEU|SIN|IND|GEN//nmod:poss//26 universella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 deklaration//NN|UTR|SIN|IND|NOM//obl//18 om//PP//case//30 de//DT|UTR/NEU|PLU|DEF//det//30 mänskliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 rättigheterna//NN|UTR|PLU|DEF|NOM//nmod//26 ,//MID//punct//12 1966//RG|NOM//nummod//33 års//NN|NEU|SIN|IND|GEN//nmod:poss//35 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//35 konvention//NN|UTR|SIN|IND|NOM//obl//12 om//PP//case//40 medborgerliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 och//KN//cc//39 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//37 rättigheter//NN|UTR|PLU|IND|NOM//nmod//35 och//KN//cc//45 1966//RG|NOM//nummod//43 års//NN|NEU|SIN|IND|GEN//nmod:poss//45 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//45 konvention//NN|UTR|SIN|IND|NOM//conj//40 om//PP//case//52 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 ,//MID//punct//49 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//47 och//KN//cc//51 kulturella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//47 rättigheter//NN|UTR|PLU|IND|NOM//nmod//45 .//MAD//punct//35
4.1 Princip om icke-diskriminering;"I//PP//case//57 1948//RG|NOM//nummod//56 års//NN|NEU|SIN|IND|GEN//nmod:poss//57 deklaration//NN|UTR|SIN|IND|NOM//conj//35 och//KN//cc//61 1966//RG|NOM//nummod//60 års//NN|NEU|SIN|IND|GEN//nmod:poss//61 konvention//NN|UTR|SIN|IND|NOM//nsubj:pass//67 om//PP//case//66 medborgerliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//66 och//KN//cc//65 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//63 rättigheter//NN|UTR|PLU|IND|NOM//nmod//61 uttrycks//VB|PRS|SFO//advcl//12 principen//NN|UTR|SIN|DEF|NOM//nsubj:pass//67 ""//PAD//punct//12 ...//MID//punct//71 without//UO//amod//72 distinction//UO//nsubj//12 of//UO//case//75 any//UO//amod//75 kind//UO//nmod//72 as//UO//nummod//75 to//UO//amod//78 race//UO//conj//72 ,//MID//punct//80 colour//NN|UTR|SIN|IND|NOM//conj//78 ,//MID//punct//80 sex//NN|NEU|SIN|IND|NOM//conj//78 ,//MID//punct//84 language//NN|UTR|SIN|IND|NOM//conj//78 ,//MID//punct//86 religion//NN|UTR|SIN|IND|NOM//conj//78 ,//MID//punct//88 political//UO//conj//78 or//UO//nummod//90 other//UO//nmod//72 opinion//UO//conj//72 ,//MID//punct//72 national//UO//amod//72 or//UO//punct//96 social//UO//amod//96 origin//UO//conj//72 ,//MID//punct//98 property//UO//conj//96 ,//MID//punct//100 birth//UO//conj//96 or//UO//case//102 other//UO//nmod//72 status//NN|UTR|SIN|IND|NOM//flat//102 ""//PAD//punct//72 .//MAD//punct//12"
4.1 Princip om icke-diskriminering;"I//PP//case//107 konventionen//NN|UTR|SIN|DEF|NOM//obl//115 om//PP//case//114 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//114 ,//MID//punct//111 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//109 och//KN//cc//113 kulturella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//109 rättigheter//NN|UTR|PLU|IND|NOM//nmod//107 står//VB|PRS|AKT//parataxis//12 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//115 ""//PAD//punct//12 ...//MID//punct//12 without//UO//amod//120 discrimination//UO//nsubj//12 ...//MID//punct//120 ""//PAD//punct//123 skillnaden//NN|UTR|SIN|DEF|NOM//nsubj//132 mellan//PP//case//125 distinction//UO//nmod//123  //_SP////125 och//KN//cc//128 discrimination//NN|UTR|SIN|IND|NOM//conj//125  //_SP////128 är//VB|PRS|AKT//cop//132 språkligt//AB|POS//advmod//132 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//12 att//SN//mark//173 distinction//UO//nsubj//173 (//PAD//punct//134 av//PP//case//137 distinguish//NN|UTR|SIN|IND|NOM//appos//134 –//RG|NOM//punct//139 skilja//VB|INF|AKT//conj//137 ,//MID//punct//141 särskilja//VB|INF|AKT//conj//137 ,//MID//punct//143 urskilja//VB|INF|AKT//conj//137 ,//MID//punct//145 känneteckna//VB|INF|AKT//conj//137 ,//MID//punct//147 utmärka//VB|INF|AKT//conj//137 )//PAD//punct//152 är//VB|PRS|AKT//cop//152 ett//DT|NEU|SIN|IND//det//152 neutralt//JJ|POS|NEU|SIN|IND|NOM//amod//152 uttryck//NN|NEU|SIN|IND|NOM//conj//137 ,//MID//punct//152 medan//SN//mark//156 discrimination//NN|UTR|SIN|IND|NOM//nsubj//156 har//VB|PRS|AKT//aux//158 betydelsen//NN|UTR|SIN|DEF|NOM//nsubj//158 särbehandla//VB|INF|AKT//acl:relcl//152 ,//MID//punct//163 oftast//AB|SUV//advmod//163 i//PP//case//163 negativ//JJ|POS|UTR|SIN|IND|NOM//amod//163 bemärkelse//NN|UTR|SIN|IND|NOM//conj//152 .//MAD//punct//152"
4.1 Princip om icke-diskriminering;"1966//RG|NOM//nummod//166 års//NN|NEU|SIN|IND|GEN//nmod:poss//167 konventionen//NN|UTR|SIN|DEF|NOM//conj//137 om//PP//case//172 medborgerliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//172 och//KN//cc//171 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//169 rättigheter//NN|UTR|PLU|IND|NOM//nmod//167 innehåller//VB|PRS|AKT//advcl//12 också//AB//advmod//173 en//DT|UTR|SIN|IND//det//176 artikel//NN|UTR|SIN|IND|NOM//obj//173 som//HP|-|-|-//nsubj//179 skall//VB|PRS|AKT//aux//179 tillförsäkra//VB|INF|AKT//acl:relcl//176 barn//NN|NEU|PLU|IND|NOM//obj//179 skydd//NN|NEU|SIN|IND|NOM//obj//179 utan//PP//case//183 diskriminering//NN|UTR|SIN|IND|NOM//obl//179 ://MID//punct//179 ""//PAD//punct//189"
4.1 Princip om icke-diskriminering;"Every//UO//nmod:poss//187 child//UO//amod//189 shall//UO//amod//189 have//UO//appos//179 ,//MID//punct//189 without//UO//amod//193 any//UO//nmod:poss//193 discrimination//UO//conj//189 as//UO//nmod//193 to//UO//amod//196 race//UO//conj//189 ,//MID//punct//198 colour//NN|UTR|SIN|IND|NOM//conj//196 ,//MID//punct//198 sex//NN|NEU|SIN|IND|NOM//conj//196 ,//MID//punct//202 language//NN|UTR|SIN|IND|NOM//conj//196 ,//MID//punct//204 religion//NN|UTR|SIN|IND|NOM//conj//196 ,//MID//punct//196 national//UO//advmod//189 or//UO//punct//209 social//UO//amod//209 origin//UO//conj//189 ,//MID//punct//211 property//UO//conj//209 or//UO//case//213 birth//UO//conj//189 ,//MID//punct//216 the//UO//det//216 right//UO//conj//189 to//UO//case//219 such//UO//amod//219 measures//UO//nmod//216 of//UO//case//221 protection//UO//nmod//219 as//UO//amod//223 are//UO//nmod//221 required//UO//conj//189 by//PM|NOM//nmod//227 his//UO//nmod:poss//227 status//UO//conj//189 as//UO//advmod//229 a//UO//case//230 minor//UO//obl//189 ,//MID//punct//189 on//UO//case//234 the//UO//det//234 part//UO//conj//189 of//PM|NOM//case//237 his//PM|NOM//nummod//237 family//UO//nmod//234 ,//MID//punct//239 society//PM|NOM//conj//237 and//PM|NOM//cc//242 the//PM|NOM//det//242 State//PM|NOM//conj//237 .//MAD//punct//189 ""//PAD//punct//272"
