Sammanfattning;Den//DT|UTR|SIN|DEF//det//1 ökning//NN|UTR|SIN|IND|NOM//nsubj:pass//12 av//PP//case//3 sjukfrånvaron//NN|UTR|SIN|DEF|NOM//nmod//1 totalt//AB|POS//advmod//1 i//PP//case//6 samhället//NN|NEU|SIN|DEF|NOM//obl//4 som//HP|-|-|-//nsubj//8 skett//VB|SUP|AKT//acl:relcl//6 under//PP//case//11 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 tid//NN|UTR|SIN|IND|NOM//obl//8 motsvaras//VB|PRS|SFO//ROOT//12 också//AB//advmod//12 av//PP//case//16 en//DT|UTR|SIN|IND//det//16 ökning//NN|UTR|SIN|IND|NOM//obl:agent//12 av//PP//case//20 den//DT|UTR|SIN|DEF//det//20 arbetsrelaterade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//20 sjukfrånvaron//NN|UTR|SIN|DEF|NOM//nmod//16 .//MAD//punct//12
Sammanfattning;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//15 som//HP|-|-|-//nsubj//2 har//VB|PRS|AKT//acl:relcl//0 ett//DT|NEU|SIN|IND//det//4 arbete//NN|NEU|SIN|IND|NOM//obj//2 som//HP|-|-|-//nsubj//6 innebär//VB|PRS|AKT//acl:relcl//4 upprepade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 arbetsmoment//NN|NEU|PLU|IND|NOM//obj//6 eller//KN//cc//10 monotont//JJ|POS|NEU|SIN|IND|NOM//conj//8 arbete//NN|NEU|SIN|IND|NOM//conj//8 minst//AB|SUV//advmod//13 halva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 tiden//NN|UTR|SIN|DEF|NOM//obl//6 har//VB|PRS|AKT//ROOT//15 ofta//AB|POS//advmod//15 ont//AB|POS//obj//15 i//PP//case//19 kroppen//NN|UTR|SIN|DEF|NOM//nmod//17 efter//PP//case//22 arbetets//NN|NEU|SIN|DEF|GEN//nmod:poss//22 slut//NN|NEU|SIN|IND|NOM//obl//15 och//KN//cc//26 även//AB//advmod//25 fysiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 besvär//NN|NEU|PLU|IND|NOM//conj//15 som//HP|-|-|-//nsubj//28 påverkar//VB|PRS|AKT//acl:relcl//26 arbete//NN|NEU|SIN|IND|NOM//obj//28 och//KN//cc//31 fritid//NN|UTR|SIN|IND|NOM//conj//29 .//MAD//punct//15
Sammanfattning;Vissa//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//34 känner//VB|PRS|AKT//parataxis//15 olust//NN|UTR|SIN|IND|NOM//obj//34 inför//PP//mark//38 att//IE//mark//38 gå//VB|INF|AKT//advcl//34 till//PP//case//40 arbetet//NN|NEU|SIN|DEF|NOM//obl//38 men//KN//cc//43 däremot//AB//advmod//43 har//VB|PRS|AKT//conj//34 man//PN|UTR|SIN|IND|SUB//nsubj//43 inte//AB//advmod//43 sömnsvårigheter//NN|UTR|PLU|IND|NOM//obj//43 eller//KN//cc//49 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 besvär//NN|NEU|PLU|IND|NOM//conj//46 än//KN//mark//51 kroppsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//49 på//PP//case//55 grund//NN|UTR|SIN|IND|NOM//fixed//52 av//PP//fixed//52 arbetet//NN|NEU|SIN|DEF|NOM//obl//51 .//MAD//punct//34
Sammanfattning;Ingen//DT|UTR|SIN|IND//det//58 ökning//NN|UTR|SIN|IND|NOM//nsubj:pass//63 av//PP//case//61 sambandens//NN|UTR|SIN|DEF|GEN//nmod:poss//61 styrka//NN|UTR|SIN|IND|NOM//nmod//58 kan//VB|PRS|AKT//aux//63 ses//VB|INF|SFO//advcl//34 under//PP//case//67 den//DT|UTR|SIN|DEF//det//67 studerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//67 tidsperioden//NN|UTR|SIN|DEF|NOM//obl//63 .//MAD//punct//34
Sammanfattning;Psykosocial//JJ|POS|UTR|SIN|IND|NOM//amod//1 exponering//NN|UTR|SIN|IND|NOM//ROOT//1 –//RG|NOM//punct//3 besvär//NN|NEU|PLU|IND|NOM//conj//1
Sammanfattning;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//7 som//HP|-|-|-//nsubj//2 har//VB|PRS|AKT//acl:relcl//0 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 krav//NN|NEU|PLU|IND|NOM//obj//2 i//PP//case//6 arbetet//NN|NEU|SIN|DEF|NOM//nmod//4 känner//VB|PRS|AKT//ROOT//7 ofta//AB|POS//advmod//7 olust//NN|UTR|SIN|IND|NOM//obj//7 inför//PP//mark//12 att//IE//mark//12 gå//VB|INF|AKT//advcl//7 till//PP//case//14 arbetet//NN|NEU|SIN|DEF|NOM//obl//12 och//KN//cc//16 har//VB|PRS|AKT//conj//7 i//PP//case//19 hög//JJ|POS|UTR|SIN|IND|NOM//amod//19 grad//NN|UTR|SIN|IND|NOM//obl//16 sömnproblem//NN|NEU|PLU|IND|NOM//obj//16 till//PP//case//24 följd//NN|UTR|SIN|IND|NOM//fixed//21 av//PP//case//24 arbetet//NN|NEU|SIN|DEF|NOM//obl//16 och//KN//cc//27 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 besvär//NN|NEU|PLU|IND|NOM//conj//24 än//KN//mark//29 kroppsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//27 på//PP//case//33 grund//NN|UTR|SIN|IND|NOM//fixed//30 av//PP//fixed//30 arbetet//NN|NEU|SIN|DEF|NOM//obl//29 .//MAD//punct//7
Sammanfattning;Däremot//AB//advmod//7 är//VB|PRS|AKT//cop//37 sambanden//NN|NEU|PLU|DEF|NOM//nsubj//7 mellan//PP//case//40 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 krav//NN|NEU|PLU|IND|NOM//nmod//37 i//PP//case//42 arbetet//NN|NEU|SIN|DEF|NOM//nmod//40 och//KN//cc//45 fysiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 besvär//NN|NEU|PLU|IND|NOM//conj//42 eller//KN//cc//47 ont//JJ|POS|NEU|SIN|IND|NOM//conj//42 i//PP//case//49 kroppen//NN|UTR|SIN|DEF|NOM//nmod//47 måttliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//37 .//MAD//punct//37
Sammanfattning;De//DT|UTR/NEU|PLU|DEF//det//54 funna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//54 sambanden//NN|NEU|PLU|DEF|NOM//nsubj//56 har//VB|PRS|AKT//aux//56 ökat//VB|SUP|AKT//parataxis//37 i//PP//case//58 styrka//NN|UTR|SIN|IND|NOM//obl//56 under//PP//case//62 den//DT|UTR|SIN|DEF//det//62 studerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//62 tidsperioden//NN|UTR|SIN|DEF|NOM//obl//56 för//PP//case//65 både//KN//cc//65 kvinnor//NN|UTR|PLU|IND|NOM//nmod//62 och//KN//cc//67 män//NN|UTR|PLU|IND|NOM//conj//65 .//MAD//punct//7
Sammanfattning;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//9 som//HP|-|-|-//nsubj//2 har//VB|PRS|AKT//acl:relcl//0 ett//DT|NEU|SIN|IND//det//5 litet//JJ|POS|NEU|SIN|IND|NOM//amod//5 inflytande//NN|NEU|SIN|IND|NOM//obj//2 över//PP//case//8 sitt//PS|NEU|SIN|DEF//nmod:poss//8 arbete//NN|NEU|SIN|IND|NOM//nmod//5 känner//VB|PRS|AKT//ROOT//9 också//AB//advmod//9 olust//NN|UTR|SIN|IND|NOM//obj//9 inför//PP//mark//14 att//IE//mark//14 gå//VB|INF|AKT//advcl//9 till//PP//case//16 arbetet//NN|NEU|SIN|DEF|NOM//obl//14 men//KN//cc//22 har//VB|PRS|AKT//aux//22 inte//AB//advmod//22 speciellt//AB|POS//advmod//21 mycket//JJ|POS|NEU|SIN|IND|NOM//amod//22 sömnproblem//NN|NEU|PLU|IND|NOM//conj//9 .//MID//punct//22
Sammanfattning;Alla//DT|UTR/NEU|PLU|IND/DEF//det//25 typer//NN|UTR|PLU|IND|NOM//nsubj//28 av//PP//case//27 besvär//NN|NEU|PLU|IND|NOM//nmod//25 har//VB|PRS|AKT//parataxis//22 bara//AB//advmod//30 måttliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 samband//NN|NEU|PLU|IND|NOM//obj//28 med//PP//mark//34 att//IE//mark//34 ha//VB|INF|AKT//advcl//28 lite//AB|POS//amod//36 inflytande//NN|NEU|SIN|IND|NOM//obj//34 .//MAD//punct//9
Sammanfattning;Sambandet//NN|NEU|SIN|DEF|NOM//nsubj//17 mellan//PP//case//2 olust//NN|UTR|SIN|IND|NOM//nmod//0 inför//PP//mark//5 att//IE//mark//5 gå//VB|INF|AKT//acl//0 till//PP//case//7 arbetet//NN|NEU|SIN|DEF|NOM//obl//5 och//KN//cc//9 exponering//NN|UTR|SIN|IND|NOM//conj//7 för//PP//case//13 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 psykosociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 faktorer//NN|UTR|PLU|IND|NOM//nmod//9 i//PP//case//15 arbetslivet//NN|NEU|SIN|DEF|NOM//nmod//13 har//VB|PRS|AKT//aux//17 ökat//VB|SUP|AKT//ROOT//17 under//PP//case//19 perioden//NN|UTR|SIN|DEF|NOM//obl//17 .//MAD//punct//17
Sammanfattning;Att//IE//mark//1 ha//VB|INF|AKT//csubj//10 både//KN//cc//4 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 krav//NN|NEU|PLU|IND|NOM//obj//1 och//KN//cc//7 litet//JJ|POS|NEU|SIN|IND|NOM//amod//7 inflytande//NN|NEU|SIN|IND|NOM//conj//4 över//PP//case//9 arbetet//NN|NEU|SIN|DEF|NOM//nmod//7 brukar//VB|PRS|AKT//ROOT//10 klassificeras//VB|INF|SFO//xcomp//10 som//KN//mark//14 att//IE//mark//14 arbeta//VB|INF|AKT//advcl//11 under//PP//case//17 hög//JJ|POS|UTR|SIN|IND|NOM//amod//17 anspänning//NN|UTR|SIN|IND|NOM//obl//14 .//MID//punct//10
Sammanfattning;Ett//DT|NEU|SIN|IND//det//21 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//21 arbete//NN|NEU|SIN|IND|NOM//nsubj//22 har//VB|PRS|AKT//parataxis//10 i//PP//case//25 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//25 analyser//NN|UTR|PLU|IND|NOM//obl//22 starka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 statistiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 samband//NN|NEU|PLU|IND|NOM//obj//22 med//PP//case//30 olust//NN|UTR|SIN|IND|NOM//obl//22 att//IE//mark//32 gå//VB|INF|AKT//advcl//22 till//PP//case//34 arbetet//NN|NEU|SIN|DEF|NOM//obl//32 ,//MID//punct//36 sovsvårigheter//NN|UTR|PLU|IND|NOM//conj//22 på//PP//case//40 grund//NN|UTR|SIN|IND|NOM//fixed//37 av//PP//fixed//37 arbetet//NN|NEU|SIN|DEF|NOM//obl//36 ,//MID//punct//36 med//PP//case//43 ont//AB|POS//obl//22 i//PP//case//45 kroppen//NN|UTR|SIN|DEF|NOM//nmod//43 efter//PP//case//47 arbetsdagen//NN|UTR|SIN|DEF|NOM//nmod//43 och//KN//cc//50 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 typer//NN|UTR|PLU|IND|NOM//conj//43 av//PP//case//52 besvär//NN|NEU|PLU|IND|NOM//nmod//50 .//MAD//punct//10
Sammanfattning;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//55 gäller//VB|PRS|AKT//parataxis//10 både//KN//cc//57 kvinnor//NN|UTR|PLU|IND|NOM//nsubj//62 och//KN//cc//59 män//NN|UTR|PLU|IND|NOM//conj//57 och//KN//cc//61 sambanden//NN|NEU|PLU|DEF|NOM//conj//57 ökar//VB|PRS|AKT//conj//10 i//PP//case//64 styrka//NN|UTR|SIN|IND|NOM//obl//62 under//PP//case//66 tidsperioden//NN|UTR|SIN|DEF|NOM//obl//62 .//MAD//punct//10
Sammanfattning;Ett//DT|NEU|SIN|IND//det//1 arbete//NN|NEU|SIN|IND|NOM//nsubj//9 med//PP//case//4 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 krav//NN|NEU|PLU|IND|NOM//nmod//1 men//KN//cc//9 med//PP//case//8 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 inflytande//NN|NEU|SIN|IND|NOM//obl//9 brukar//VB|PRS|AKT//ROOT//9 klassificeras//VB|INF|SFO//xcomp//9 som//KN//case//14 ett//DT|NEU|SIN|IND//det//14 aktivt//JJ|POS|NEU|SIN|IND|NOM//amod//14 arbete//NN|NEU|SIN|IND|NOM//obl//10 .//MAD//punct//9
Sammanfattning;Av//PP//case//17 de//PN|UTR/NEU|PLU|DEF|SUB//obl//24 som//HP|-|-|-//nsubj//19 har//VB|PRS|AKT//acl:relcl//17 denna//DT|UTR|SIN|DEF//det//21 typ//NN|UTR|SIN|IND|NOM//obj//19 av//PP//case//23 arbete//NN|NEU|SIN|IND|NOM//nmod//21 känner//VB|PRS|AKT//parataxis//9 en//DT|UTR|SIN|IND//det//27 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 andel//NN|UTR|SIN|IND|NOM//nmod//28 olust//NN|UTR|SIN|IND|NOM//obj//24 inför//PP//mark//31 att//IE//mark//31 gå//VB|INF|AKT//advcl//24 till//PP//case//33 arbetet//NN|NEU|SIN|DEF|NOM//obl//31 men//KN//cc//36 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//36 har//VB|PRS|AKT//conj//9 sömnproblem//NN|NEU|PLU|IND|NOM//nsubj//42 och//KN//cc//41 speciellt//AB|POS//advmod//40 bland//PP//case//41 kvinnorna//NN|UTR|PLU|DEF|NOM//conj//37 har//VB|PRS|AKT//ccomp//36 en//DT|UTR|SIN|IND//det//45 stor//JJ|POS|UTR|SIN|IND|NOM//amod//45 andel//NN|UTR|SIN|IND|NOM//obj//42 ofta//AB|POS//advmod//42 ont//AB|POS//obj//42 i//PP//case//49 kroppen//NN|UTR|SIN|DEF|NOM//nmod//47 efter//PP//case//52 arbetsdagens//NN|UTR|SIN|DEF|GEN//nmod:poss//52 slut//NN|NEU|SIN|IND|NOM//obl//42 .//MAD//punct//9
Sammanfattning;Andelen//NN|UTR|SIN|DEF|NOM//nsubj//62 med//PP//case//58 ett//DT|NEU|SIN|IND//det//58 aktivt//JJ|POS|NEU|SIN|IND|NOM//amod//58 jobb//NN|NEU|SIN|IND|NOM//nmod//54 och//KN//cc//60 sömnsvårigheter//NN|UTR|PLU|IND|NOM//conj//58 har//VB|PRS|AKT//aux//62 ökat//VB|SUP|AKT//parataxis//9 under//PP//case//64 tidsperioden//NN|UTR|SIN|DEF|NOM//obl//62 medan//SN//mark//67 andelen//NN|UTR|SIN|DEF|NOM//nsubj//67 kvinnor//NN|UTR|PLU|IND|NOM//nsubj//80 med//PP//case//71 ett//DT|NEU|SIN|IND//det//71 aktivt//JJ|POS|NEU|SIN|IND|NOM//amod//71 jobb//NN|NEU|SIN|IND|NOM//obl//67 och//KN//cc//73 ont//AB|POS//conj//71 i//PP//case//75 kroppen//NN|UTR|SIN|DEF|NOM//nmod//73 är//VB|PRS|AKT//cop//80 i//PP//advmod//80 stort//AB//fixed//77 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//77 konstant//JJ|POS|NEU|SIN|IND|NOM//xcomp//9 .//MAD//punct//9
Sammanfattning;Dåligt//JJ|POS|NEU|SIN|IND|NOM//amod//2 socialt//JJ|POS|NEU|SIN|IND|NOM//amod//2 stöd//NN|NEU|SIN|IND|NOM//nsubj//5 i//PP//case//4 arbetet//NN|NEU|SIN|DEF|NOM//nmod//2 har//VB|PRS|AKT//ROOT//5 starka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 samband//NN|NEU|PLU|IND|NOM//obj//5 med//PP//case//9 olust//NN|UTR|SIN|IND|NOM//obl//5 att//IE//mark//11 gå//VB|INF|AKT//xcomp//5 till//PP//case//13 arbetet//NN|NEU|SIN|DEF|NOM//obl//11 och//KN//cc//15 sömnproblem//NN|NEU|PLU|IND|NOM//conj//13 samt//KN//cc//18 måttliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 samband//NN|NEU|PLU|IND|NOM//conj//13 med//PP//case//20 ont//AB|POS//obl//11 i//PP//case//22 kroppen//NN|UTR|SIN|DEF|NOM//nmod//20 och//KN//cc//25 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 typer//NN|UTR|PLU|IND|NOM//conj//20 av//PP//case//27 besvär//NN|NEU|PLU|IND|NOM//nmod//25 .//MAD//punct//5
Sammanfattning;Ingen//DT|UTR|SIN|IND//det//30 ökning//NN|UTR|SIN|IND|NOM//nsubj:pass//35 av//PP//case//33 sambandens//NN|UTR|SIN|DEF|GEN//nmod:poss//33 styrka//NN|UTR|SIN|IND|NOM//nmod//30 kan//VB|PRS|AKT//aux//35 ses//VB|INF|SFO//parataxis//5 under//PP//case//39 den//DT|UTR|SIN|DEF//det//39 studerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//39 tidsperioden//NN|UTR|SIN|DEF|NOM//obl//35 .//MAD//punct//5
Sammanfattning;Fysiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 exponeringar//NN|UTR|PLU|IND|NOM//ROOT//1 –//RG|NOM//punct//1 sjukfrånvaro//NN|UTR|SIN|IND|NOM//conj//1
Sammanfattning;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 finner//VB|PRS|AKT//ROOT//1 klara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 samband//NN|NEU|PLU|IND|NOM//obj//1 mellan//PP//case//6 arbetsrelaterad//PC|PRF|UTR|SIN|IND|NOM//amod//6 sjukfrånvaro//NN|UTR|SIN|IND|NOM//obl//1 och//KN//cc//12 de//DT|UTR/NEU|PLU|DEF//det//12 ovan//AB//advmod//10 nämnda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//12 fysiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 exponeringarna//NN|UTR|PLU|DEF|NOM//conj//6 .//MAD//punct//1
Sammanfattning;Men//KN//cc//16 sambanden//NN|NEU|PLU|DEF|NOM//nsubj//16 minskar//VB|PRS|AKT//conj//1 i//PP//case//18 styrka//NN|UTR|SIN|IND|NOM//obl//16 under//PP//case//22 den//DT|UTR|SIN|DEF//det//22 studerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//22 tidsperioden//NN|UTR|SIN|DEF|NOM//obl//16 .//MAD//punct//16
