Allmänna utgångspunkter;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//4 skall//VB|PRS|AKT//aux//4 enligt//PP//case//3 direktiven//NN|NEU|PLU|DEF|NOM//obl//4 göra//VB|INF|AKT//ROOT//4 en//DT|UTR|SIN|IND//det//6 översyn//NN|UTR|SIN|IND|NOM//obj//4 av//PP//case//8 lagen//NN|UTR|SIN|DEF|NOM//nmod//6 (//PAD//punct//10 1991:586//RG|NOM//conj//8 )//PAD//punct//10 om//PP//case//14 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//14 inkomstskatt//NN|UTR|SIN|IND|NOM//obl//4 för//PP//fixed//14 utomlands//AB//advmod//17 bosatta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//14 (//PAD//punct//14 SINK//PM|NOM//appos//14 )//PAD//punct//14 .//MAD//punct//4
Allmänna utgångspunkter;Den//DT|UTR|SIN|DEF//det//13 ena//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 uppgiften//NN|UTR|SIN|DEF|NOM//nsubj//16 är//VB|PRS|AKT//cop//16 att//IE//mark//16 överväga//VB|INF|AKT//parataxis//1 om//SN//compound:prt//16 inte//AB//advmod//20 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 personer//NN|UTR|PLU|IND|NOM//obj//16 som//HP|-|-|-//nsubj:pass//24 för//PP//case//23 närvarande//NN|NEU|SIN|IND|NOM//obl//24 beskattas//VB|PRS|SFO//acl:relcl//20 enligt//PP//case//26 SINK//PM|NOM//obl//24 ,//MID//punct//31 nämligen//AB//advmod//31 utomlands//AB//advmod//31 bosatta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 personer//NN|UTR|PLU|IND|NOM//parataxis//1 som//HP|-|-|-//nsubj//34 regelmässigt//AB|POS//advmod//34 pendlar//VB|PRS|AKT//acl:relcl//31 till//PP//case//36 Sverige//PM|NOM//obl//34 för//PP//case//38 arbete//NN|NEU|SIN|IND|NOM//obl//34 men//KN//cc//42 som//HP|-|-|-//nsubj//42 inte//AB//advmod//42 tillbringar//VB|PRS|AKT//conj//34 sin//PS|UTR|SIN|DEF//nmod:poss//44 dygnsvila//NN|UTR|SIN|IND|NOM//obj//42 här//AB//advmod//42 (//PAD//punct//47 dagpendlare//NN|UTR|SIN|IND|NOM//appos//42 )//PAD//punct//47 ,//MID//punct//51 bör//VB|PRS|AKT//aux//51 jämställas//VB|INF|SFO//conj//42 med//PL//compound:prt//51 här//AB//advmod//56 i//PP//case//55 landet//NN|NEU|SIN|DEF|NOM//obl//56 obegränsat//AB|POS//amod//57 skattskyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obj//51 och//KN//cc//62 således//AB//advmod//62 i//PP//advmod//62 stället//NN|NEU|SIN|DEF|NOM//fixed//60 beskattas//VB|INF|SFO//conj//51 enligt//PP//case//64 inkomstskattelagen//NN|UTR|SIN|DEF|NOM//obl//62 (//PAD//punct//64 1999:1229//RG|NOM//appos//64 ,//MID//punct//68 IL//PM|NOM//conj//66 )//PAD//punct//1 .//MAD//punct//1
Allmänna utgångspunkter;"Bakgrunden//NN|UTR|SIN|DEF|NOM//obj//1 är//VB|PRS|AKT//cop//71 att//SN//mark//75 SINK//PM|NOM//nsubj:pass//75 tillämpas//VB|PRS|SFO//csubj//71 även//AB//advmod//75 på//PP//case//78 personer//NN|UTR|PLU|IND|NOM//obl//75 som//HP|-|-|-//nsubj//83 under//PP//case//82 lång//JJ|POS|UTR|SIN|IND|NOM//amod//82 tid//NN|UTR|SIN|IND|NOM//obl//83 pendlar//VB|PRS|AKT//acl:relcl//78 till//PP//case//85 Sverige//PM|NOM//obl//83 från//PP//case//88 t.ex.//AB|AN//advmod//88 Danmark//PM|NOM//obl//83 för//PP//mark//91 att//IE//mark//91 arbeta//VB|INF|AKT//advcl//83 här//AB//advmod//91 ;//MID//punct//71"
Allmänna utgångspunkter;sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//95 personer//NN|UTR|PLU|IND|NOM//nsubj:pass//96 anses//VB|PRS|SFO//parataxis//71 således//AB//advmod//100 inte//AB//advmod//100 stadigvarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj:pass//100 vistas//VB|PRS|SFO//xcomp//96 här//AB//advmod//100 .//MAD//punct//96
Allmänna utgångspunkter;När//HA//mark//105 SINK//PM|NOM//nsubj:pass//105 infördes//VB|PRT|SFO//advcl//107 var//VB|PRT|AKT//cop//107 avsikten//NN|UTR|SIN|DEF|NOM//parataxis//1 att//SN//mark//111 lagen//NN|UTR|SIN|DEF|NOM//nsubj//111 skulle//VB|PRT|AKT//aux//111 gälla//VB|INF|AKT//acl//107 för//PP//case//113 skattskyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//111 som//HP|-|-|-//nsubj//116 tillfälligt//AB|POS//advmod//116 uppbär//VB|PRS|AKT//acl:relcl//113 inkomster//NN|UTR|PLU|IND|NOM//obj//116 i//PP//case//119 Sverige//PM|NOM//nmod//117 .//MAD//punct//1
Allmänna utgångspunkter;"En//DT|UTR|SIN|IND//det//122 beskattning//NN|UTR|SIN|IND|NOM//nsubj:pass//130 enligt//PP//case//124 SINK//NN|UTR|SIN|IND|NOM//nmod//122 med//PP//case//127 25//RG|NOM//nummod//127 procent//NN|UTR|PLU|IND|NOM//nmod//122 av//PP//case//129 bruttolönen//NN|UTR|SIN|DEF|NOM//nmod//127 anses//VB|PRS|SFO//parataxis//1 enligt//PP//case//132 direktiven//NN|NEU|PLU|DEF|NOM//obl//130 normalt//AB|POS//fixed//132 vara//VB|INF|AKT//cop//136 alltför//AB//advmod//136 fördelaktig//JJ|POS|UTR|SIN|IND|NOM//advcl//130 för//PP//case//138 sådana//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//136 som//HP|-|-|-//nsubj//140 har//VB|PRS|AKT//acl:relcl//138 fast//JJ|POS|UTR|SIN|IND|NOM//compound:prt//140 anställning//NN|UTR|SIN|IND|NOM//obj//140 i//PP//case//144 Sverige//PM|NOM//nmod//142 eller//KN//cc//149 som//HA//nsubj//149 annars//AB//advmod//149 regelmässigt//AB|POS//advmod//149 arbetar//VB|PRS|AKT//conj//140 här//AB//advmod//149 ;//MID//punct//1"
Allmänna utgångspunkter;detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//153 gäller//VB|PRS|AKT//parataxis//1 särskilt//AB//advmod//153 för//PP//case//156 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//153 som//HP|-|-|-//nsubj//158 har//VB|PRS|AKT//acl:relcl//156 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//160 inkomster//NN|UTR|PLU|IND|NOM//obj//158 .//MAD//punct//1
Allmänna utgångspunkter;Den//DT|UTR|SIN|DEF//det//2 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 uppgiften//NN|UTR|SIN|DEF|NOM//nsubj//3 är//VB|PRS|AKT//ROOT//3 att//IE//mark//5 utreda//VB|INF|AKT//ccomp//3 om//SN//mark//9 SINK//PM|NOM//nsubj//9 kan//VB|PRS|AKT//aux//9 innebära//VB|INF|AKT//advcl//5 en//DT|UTR|SIN|IND//det//11 diskriminering//NN|UTR|SIN|IND|NOM//obj//9 som//HP|-|-|-//nsubj//13 strider//VB|PRS|AKT//acl:relcl//11 mot//PP//case//15 reglerna//NN|UTR|PLU|DEF|NOM//obl//13 om//PP//case//18 fri//JJ|POS|UTR|SIN|IND|NOM//amod//18 rörlighet//NN|UTR|SIN|IND|NOM//nmod//15 för//PP//case//20 arbetskraft//NN|UTR|SIN|IND|NOM//nmod//18 i//PP//case//22 EG-fördraget//NN|NEU|SIN|DEF|NOM//nmod//20 .//MAD//punct//3
Allmänna utgångspunkter;"Bakgrunden//NN|UTR|SIN|DEF|NOM//nsubj//54 i//PP//case//27 detta//DT|NEU|SIN|DEF//fixed//25 fall//NN|NEU|SIN|IND|NOM//nmod//24 är//VB|PRS|AKT//cop//24 att//SN//mark//34 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//34 enligt//PP//case//32 SINK//PM|NOM//obl//34 inte//AB//advmod//34 medges//VB|INF|SFO//csubj//24 några//DT|UTR/NEU|PLU|IND//det//36 kostnadsavdrag//NN|NEU|PLU|IND|NOM//obj//34 eller//KN//cc//39 personliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 avdrag//NN|NEU|PLU|IND|NOM//conj//36 ,//MID//punct//43 varför//HA//advmod//43 en//DT|UTR|SIN|IND//det//43 person//NN|UTR|SIN|IND|NOM//conj//24 som//HP|-|-|-//nsubj:pass//46 skall//VB|PRS|AKT//aux//46 beskattas//VB|INF|SFO//acl:relcl//43 enligt//PP//case//49 den//DT|UTR|SIN|DEF//det//49 lagen//NN|UTR|SIN|DEF|NOM//obl//46 i//PP//case//52 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 fall//NN|NEU|PLU|IND|NOM//nmod//49 kan//VB|PRS|AKT//aux//54 bli//VB|INF|AKT//parataxis//3 hårdare//AB|KOM//advmod//56 beskattad//PC|PRF|UTR|SIN|IND|NOM//xcomp//54 än//KN//mark//59 en//DT|UTR|SIN|IND//det//59 person//NN|UTR|SIN|IND|NOM//obl//56 i//PP//case//62 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//62 situation//NN|UTR|SIN|IND|NOM//nmod//59 som//HP|-|-|-//nsubj:pass//65 skall//VB|PRS|AKT//aux//65 beskattas//VB|INF|SFO//acl:relcl//59 enligt//PP//case//67 IL//PM|NOM//obl//65 ;//MID//punct//3"
Allmänna utgångspunkter;detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//70 gäller//VB|PRS|AKT//parataxis//3 särskilt//AB//advmod//70 för//PP//case//73 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//70 som//HP|-|-|-//nsubj//75 har//VB|PRS|AKT//acl:relcl//73 låga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 inkomster//NN|UTR|PLU|IND|NOM//obj//75 men//KN//cc//80 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//80 kostnader//NN|UTR|PLU|IND|NOM//conj//77 .//MAD//punct//3
Allmänna utgångspunkter;Utöver//PP//case//4 de//DT|UTR/NEU|PLU|DEF//det//4 nu//AB//advmod//3 angivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//4 uppgifterna//NN|UTR|PLU|DEF|NOM//obl//7 skall//VB|PRS|AKT//aux//7 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//7 se//VB|INF|AKT//ROOT//7 över//PL//compound:prt//7 förfarandereglerna//NN|UTR|PLU|DEF|NOM//obj//7 enligt//PP//case//11 SINK//PM|NOM//nmod//9 ,//MID//punct//7 bl.a.//AB|AN//advmod//15 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 frågor//NN|UTR|PLU|IND|NOM//obl//7 angående//PP//case//17 förhållandet//NN|NEU|SIN|DEF|NOM//nmod//15 mellan//PP//case//22 å//PP//advmod//22 ena//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//fixed//19 sidan//NN|UTR|SIN|DEF|NOM//fixed//19 SINK//PM|NOM//nmod//17 och//KN//cc//27 å//PP//advmod//27 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//fixed//24 sidan//NN|UTR|SIN|DEF|NOM//fixed//24 skattebetalningslagen//NN|UTR|SIN|DEF|NOM//conj//22 (//PAD//punct//17 1997:483//RG|NOM//appos//17 ,//MID//punct//31 SBL//PM|NOM//conj//29 )//PAD//punct//29 och//KN//cc//34 taxeringslagen//NN|UTR|SIN|DEF|NOM//conj//17 (//PAD//punct//34 1990:324//RG|NOM//appos//34 ,//MID//punct//38 TL//PM|NOM//conj//36 )//PAD//punct//34 .//MAD//punct//7
Allmänna utgångspunkter;Dessutom//AB//advmod//3 skall//VB|PRS|AKT//aux//3 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//3 behandla//VB|INF|AKT//ROOT//3 en//DT|UTR|SIN|IND//det//5 fråga//NN|UTR|SIN|IND|NOM//obj//3 som//HP|-|-|-//nsubj//7 rör//VB|PRS|AKT//acl:relcl//5 skattskyldigheten//NN|UTR|SIN|DEF|NOM//obj//7 för//PP//case//11 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 arrangörer//NN|UTR|PLU|IND|NOM//nmod//8 av//PP//case//13 tillställningar//NN|UTR|PLU|IND|NOM//nmod//11 i//PP//case//15 Sverige//PM|NOM//nmod//13 vid//PP//case//17 tillämpning//NN|UTR|SIN|IND|NOM//obl//7 av//PP//case//19 lagen//NN|UTR|SIN|DEF|NOM//nmod//17 (//PAD//punct//21 1991:591//RG|NOM//nmod//17 )//PAD//punct//21 om//PP//case//25 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//25 inkomstskatt//NN|UTR|SIN|IND|NOM//nmod//29 för//PP//advmod//25 utomlands//AB//fixed//26 bosatta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 artister//NN|UTR|PLU|IND|NOM//conj//17 m.fl.//AB|AN//nmod//29 (//PAD//punct//32 A-SINK//PM|NOM//nmod//30 )//PAD//punct//32 .//MAD//punct//3
Allmänna utgångspunkter;Till//PP//mark//2 att//IE//mark//2 börja//VB|INF|AKT//advcl//5 med//PP//compound:prt//2 kan//VB|PRS|AKT//aux//5 konstateras//VB|INF|SFO//ROOT//5 att//SN//mark//15 kritiken//NN|UTR|SIN|DEF|NOM//nsubj//15 mot//PP//case//9 SINK//PM|NOM//nmod//7 i//PP//case//14 de//DT|UTR/NEU|PLU|DEF//det//14 två//RG|NOM//nummod//14 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 avseendena//NN|NEU|PLU|DEF|NOM//nmod//9 går//VB|PRS|AKT//dep//5 ut//PL//compound:prt//15 på//PP//mark//27 att//SN//mark//27 SINK-skatten//NN|UTR|SIN|DEF|NOM//nsubj:pass//27 i//PP//case//23 det//DT|NEU|SIN|DEF//det//23 ena//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 fallet//NN|NEU|SIN|DEF|NOM//nmod//19 –//RG|NOM//punct//23 dagpendlarfallet//NN|NEU|SIN|DEF|NOM//nmod//19 –//RG|NOM//punct//27 anses//VB|PRS|SFO//advcl//15 vara//VB|INF|AKT//cop//30 för//AB//advmod//30 fördelaktig//JJ|POS|UTR|SIN|IND|NOM//xcomp//27 för//PP//case//33 den//DT|UTR|SIN|DEF//det//33 skattskyldige//JJ|POS|MAS|SIN|DEF|NOM//obl//30 ,//MID//punct//44 medan//SN//mark//44 SINK-skatten//NN|UTR|SIN|DEF|NOM//nsubj:pass//44 i//PP//case//40 det//DT|NEU|SIN|DEF//det//40 andra//RO|NOM//amod//40 fallet//NN|NEU|SIN|DEF|NOM//nmod//36 –//RG|NOM//punct//42 avdragsfallet//NN|NEU|SIN|DEF|NOM//appos//36 –//RG|NOM//punct//42 anses//VB|PRS|SFO//advcl//15 vara//VB|INF|AKT//cop//47 för//AB//advmod//47 ofördelaktig//JJ|POS|UTR|SIN|IND|NOM//xcomp//44 för//PP//case//50 den//DT|UTR|SIN|DEF//det//50 skattskyldige//JJ|POS|MAS|SIN|DEF|NOM//obl//47 .//MAD//punct//5
Allmänna utgångspunkter;"Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//54 är//VB|PRS|AKT//cop//54 i//PP//advmod//5 och//KN//cc//56 för//PP//conj//54 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//fixed//54 en//DT|UTR|SIN|IND//det//60 naturlig//JJ|POS|UTR|SIN|IND|NOM//amod//60 konsekvens//NN|UTR|SIN|IND|NOM//obj//54 av//PP//mark//66 att//SN//mark//66 SINK-skatten//NN|UTR|SIN|DEF|NOM//nsubj//66 är//VB|PRS|AKT//cop//66 en//DT|UTR|SIN|IND//det//66 källskatt//NN|UTR|SIN|IND|NOM//obl//54 och//KN//cc//70 följaktligen//AB//advmod//70 en//DT|UTR|SIN|IND//det//70 skatt//NN|UTR|SIN|IND|NOM//conj//66 av//PP//case//72 schablonkaraktär//NN|UTR|SIN|IND|NOM//nmod//70 ;//MID//punct//54"
Allmänna utgångspunkter;all//DT|UTR|SIN|IND/DEF//det//75 schablonbeskattning//NN|UTR|SIN|IND|NOM//nsubj//76 innebär//VB|PRS|AKT//conj//54 ju//AB//advmod//76 att//SN//mark//80 några//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//80 får//VB|PRS|AKT//ccomp//76 en//DT|UTR|SIN|IND//det//83 fördelaktigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//83 beskattning//NN|UTR|SIN|IND|NOM//obj//80 och//KN//cc//85 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//83 en//DT|UTR|SIN|IND//det//88 ofördelaktigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//88 beskattning//NN|UTR|SIN|IND|NOM//obj//80 än//KN//mark//94 som//HP|-|-|-//nsubj//94 skulle//VB|PRT|AKT//aux//94 ha//VB|INF|AKT//aux//94 varit//VB|SUP|AKT//cop//94 fallet//NN|NEU|SIN|DEF|NOM//acl//88 om//PP//mark//97 hänsyn//NN|UTR|SIN|IND|NOM//nsubj:pass//97 tagits//VB|SUP|SFO//advcl//80 till//PP//case//100 alla//DT|UTR/NEU|PLU|IND/DEF//det//100 omständigheter//NN|UTR|PLU|IND|NOM//obl//97 som//HP|-|-|-//nsubj:pass//103 normalt//AB|POS//advmod//103 beaktas//VB|PRS|SFO//acl:relcl//100 i//PP//case//105 skattesammanhang//NN|NEU|SIN|IND|NOM//obl//103 .//MAD//punct//54
Allmänna utgångspunkter;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//3 kan//VB|PRS|AKT//aux//3 vidare//AB|KOM//advmod//3 konstateras//VB|INF|SFO//ROOT//3 att//SN//mark//9 SINK-systemet//NN|NEU|SIN|DEF|NOM//nsubj//9 i//PP//advmod//9 stort//JJ|POS|NEU|SIN|IND|NOM//fixed//6 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//6 fungerar//VB|PRS|AKT//dep//3 väl//AB|POS//advmod//9 och//KN//cc//17 att//SN//mark//17 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 inte//AB//advmod//17 är//VB|PRS|AKT//cop//17 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 personer//NN|UTR|PLU|IND|NOM//conj//9 som//HP|-|-|-//nsubj//22 på//PP//case//21 angivet//PC|PRF|NEU|SIN|IND|NOM//amod//21 sätt//NN|NEU|SIN|IND|NOM//obl//22 framstår//VB|PRS|AKT//acl:relcl//17 som//KN//mark//25 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 vinnare//NN|UTR|PLU|IND|NOM//xcomp//22 eller//KN//cc//27 förlorare//NN|UTR|PLU|IND|NOM//conj//25 på//PP//mark//30 att//IE//mark//30 beskattas//VB|INF|SFO//advcl//22 enligt//PP//case//32 SINK//NN|UTR|SIN|IND|NOM//obl//30 i//PP//advmod//30 stället//NN|NEU|SIN|DEF|NOM//fixed//33 för//PP//fixed//33 enligt//PP//case//37 IL//PM|NOM//obl//30 .//MAD//punct//3
