7 De allmänna förutsättningarna för tvångsvård enligt LPT ;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 ://MID//punct//1
7 De allmänna förutsättningarna för tvångsvård enligt LPT ;En//DT|UTR|SIN|IND//det//2 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 fråga//NN|UTR|SIN|IND|NOM//nsubj//11 vid//PP//case//4 utformningen//NN|UTR|SIN|DEF|NOM//nmod//2 av//PP//case//7 psykiatrisk//JJ|POS|UTR|SIN|IND|NOM//amod//7 tvångsvårdslagstiftning//NN|UTR|SIN|IND|NOM//nmod//4 är//VB|PRS|AKT//cop//11 vilka//HD|UTR/NEU|PLU|IND//det//11 psykiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 tillstånd//NN|NEU|PLU|IND|NOM//ROOT//11 som//HP|-|-|-//nsubj:pass//14 skall//VB|PRS|AKT//aux//14 omfattas//VB|INF|SFO//acl:relcl//11 av//PP//case//16 lagstiftningen//NN|UTR|SIN|DEF|NOM//obl//14 och//KN//cc//21 hur//HA//advmod//21 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj:pass//21 skall//VB|PRS|AKT//aux//21 beskrivas//VB|INF|SFO//conj//14 där//AB//advmod//21 .//MID//punct//21
7 De allmänna förutsättningarna för tvångsvård enligt LPT ;När//HA//mark//28 LPT//PM|NOM//nsubj//28 och//KN//cc//27 LRV//PM|NOM//conj//25 trädde//VB|PRT|AKT//advcl//33 i//PP//compound:prt//28 kraft//NN|UTR|SIN|IND|NOM//fixed//29 år//NN|NEU|SIN|IND|NOM//nmod//32 1992//RG|NOM//obl//28 infördes//VB|PRT|SFO//conj//11 den//DT|UTR|SIN|DEF//det//36 sammanfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 beteckningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//33 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//39 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//39 störning//NN|UTR|SIN|IND|NOM//nsubj:pass//33 som//KN//mark//44 grund//NN|UTR|SIN|IND|NOM//fixed//40 för//PP//case//44 ett//DT|NEU|SIN|IND//det//44 tvångsingripande//NN|NEU|SIN|IND|NOM//acl//39 .//MAD//punct//50
7 De allmänna förutsättningarna för tvångsvård enligt LPT ;Den//DT|UTR|SIN|DEF//det//49 tidigare//AB|KOM//advmod//49 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//49 LSPV//NN|NEU|SIN|IND|NOM//nsubj//50 byggde//VB|PRT|AKT//conj//33 på//PP//case//54 begreppet//NN|NEU|SIN|DEF|NOM//nmod//54 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//54 sjukdom//NN|UTR|SIN|IND|NOM//obl//50 .//MAD//punct//50
7 De allmänna förutsättningarna för tvångsvård enligt LPT ;Med//PP//case//58 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//58 sjukdom//NN|UTR|SIN|IND|NOM//obl//59 jämställdes//VB|PRT|SFO//advcl//50 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//61 abnormitet//NN|UTR|SIN|IND|NOM//obj//59 som//HP|-|-|-//nsubj//66 inte//AB//advmod//66 var//VB|PRT|AKT//cop//66 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//66 sjukdom//NN|UTR|SIN|IND|NOM//acl:relcl//61 eller//KN//cc//68 hämning//NN|UTR|SIN|IND|NOM//conj//66 i//PP//case//70 förståndsutvecklingen//NN|UTR|SIN|DEF|NOM//nmod//68 .//MAD//punct//11
7 De allmänna förutsättningarna för tvångsvård enligt LPT ;Begreppet//NN|NEU|SIN|DEF|NOM//nmod:poss//74 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//74 störning//NN|UTR|SIN|IND|NOM//nsubj:pass//76 hade//VB|PRT|AKT//aux//76 förordats//VB|SUP|SFO//parataxis//11 redan//AB//advmod//81 av//PP//case//81 den//DT|UTR|SIN|DEF//det//81 s.k.//AB|AN//amod//81 Bexeliuskommittén//NN|UTR|SIN|DEF|NOM//obl//76 (//PAD//punct//81 jfr//VB|AN//conj//11 SOU//PM|NOM//obj//83 1977:23//RG|NOM//obj//83 ,//MID//punct//89 Psykiskt//AB|POS//amod//89 störda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//89 lagöverträdare//NN|UTR|PLU|IND|NOM//conj//83 )//PAD//punct//89 som//KN//case//93 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//93 beteckning//NN|UTR|SIN|IND|NOM//obl//83 för//PP//case//96 alla//DT|UTR/NEU|PLU|IND/DEF//det//96 slag//NN|NEU|PLU|IND|NOM//nmod//93 av//PP//case//98 sjukdomar//NN|UTR|PLU|IND|NOM//nmod//96 och//KN//cc//100 abnormiteter//NN|UTR|PLU|IND|NOM//conj//98 .//MAD//punct//11
7 De allmänna förutsättningarna för tvångsvård enligt LPT ;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//105 i//PP//case//104 LPT//PM|NOM//obl//105 använda//VB|INF|AKT//parataxis//11 begreppet//NN|NEU|SIN|DEF|NOM//nmod//107 ”//PP//punct//105 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//110 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//110 störning//NN|UTR|SIN|IND|NOM//obj//105 ”//PM|NOM//punct//105 tillkom//VB|PRT|AKT//conj//105 efter//PP//case//114 förslag//NN|NEU|SIN|IND|NOM//obl//112 av//PP//case//116 Socialberedningen//NN|UTR|SIN|DEF|NOM//nmod//114 i//PP//case//119 betänkandet//NN|NEU|SIN|DEF|NOM//nmod//119 Psykiatrin//NN|UTR|SIN|DEF|NOM//nmod//116 ,//MID//punct//121 tvånget//NN|NEU|SIN|DEF|NOM//conj//119 och//KN//cc//123 rättssäkerheten//NN|UTR|SIN|DEF|NOM//conj//119 (//PAD//punct//114 SOU//PM|NOM//appos//114 1984:64//RG|NOM//nmod//125 )//PAD//punct//125 .//MAD//punct//105
7 De allmänna förutsättningarna för tvångsvård enligt LPT ;Beredningen//NN|UTR|SIN|DEF|NOM//nsubj//130 underströk//VB|PRT|AKT//conj//105 i//PP//case//133 sitt//PS|NEU|SIN|DEF//nmod:poss//133 betänkande//NN|NEU|SIN|IND|NOM//obl//130 att//SN//mark//144 ett//DT|NEU|SIN|IND//det//138 rent//AB|POS//advmod//137 biologiskt//JJ|POS|NEU|SIN|IND|NOM//amod//138 sjukdomsbegrepp//NN|NEU|SIN|IND|NOM//nsubj//144 inte//AB//advmod//144 längre//AB|KOM//advmod//144 skulle//VB|PRT|AKT//aux//144 få//VB|INF|AKT//aux//144 vara//VB|INF|AKT//cop//144 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//130 vid//PP//case//146 avgörandet//NN|NEU|SIN|DEF|NOM//obl//144 av//PP//case//150 om//SN//case//150 psykiatrisk//JJ|POS|UTR|SIN|IND|NOM//amod//150 vård//NN|UTR|SIN|IND|NOM//nmod//146 skulle//VB|PRT|AKT//aux//153 få//VB|INF|AKT//aux//153 ske//VB|INF|AKT//conj//105 med//PP//case//155 tvång//NN|NEU|SIN|IND|NOM//obl//153 .//MAD//punct//105
7 De allmänna förutsättningarna för tvångsvård enligt LPT ;Beredningen//NN|UTR|SIN|DEF|NOM//nsubj//158 uttalade//VB|PRT|AKT//parataxis//105 att//SN//mark//162 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//162 var//VB|PRT|AKT//cop//162 viktigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//158 att//IE//mark//164 slå//VB|INF|AKT//csubj//162 vakt//NN|UTR|SIN|IND|NOM//compound:prt//164 om//PP//case//168 en//DT|UTR|SIN|IND//det//168 helhetssyn//NN|UTR|SIN|IND|NOM//obl//164 på//PP//case//170 patienten//NN|UTR|SIN|DEF|NOM//nmod//168 och//KN//cc//173 att//IE//mark//173 ta//VB|INF|AKT//conj//162 fasta//NN|UTR|SIN|IND|NOM//obj//173 på//PP//mark//182 att//SN//mark//182 psykiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//178 störningar//NN|UTR|PLU|IND|NOM//nsubj:pass//182 i//PP//advmod//182 regel//NN|UTR|SIN|IND|NOM//fixed//179 kunde//VB|PRT|AKT//aux//182 anses//VB|INF|SFO//ccomp//173 återföras//VB|INF|SFO//xcomp//182 på//PP//case//186 såväl//KN//advmod//186 biologiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//183 som//KN//case//191 psykologiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//191 och//KN//cc//190 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//188 faktorer//NN|UTR|PLU|IND|NOM//nmod//186 ,//MID//punct//196 eftersom//SN//mark//196 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//196 ofta//AB|POS//advmod//196 samspelade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//162 och//KN//cc//198 förstärkte//VB|PRT|AKT//conj//196 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obj//198 .//MAD//punct//158
7 De allmänna förutsättningarna för tvångsvård enligt LPT ;I//PP//case//202 förarbetena//NN|NEU|PLU|DEF|NOM//obl//212 till//PP//case//204 LPT//PM|NOM//nmod//202 och//KN//cc//206 LRV//PM|NOM//conj//204 (//PAD//punct//202 prop//NN|UTR|SIN|IND|NOM//appos//202 .//MAD//punct//202
7 De allmänna förutsättningarna för tvångsvård enligt LPT ;1990/91:58//RG|NOM//nmod//202 )//PAD//punct//210 uttalade//VB|PRT|AKT//conj//158 departementschefen//NN|UTR|SIN|DEF|NOM//nsubj//212 att//SN//mark//216 hon//PN|UTR|SIN|DEF|SUB//nsubj//216 delade//VB|PRT|AKT//acl//213 beredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//219 principiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//219 inställning//NN|UTR|SIN|IND|NOM//obj//216 och//KN//cc//223 att//SN//mark//223 hon//PN|UTR|SIN|DEF|SUB//nsubj//223 ansåg//VB|PRT|AKT//conj//216 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//223 betydelsefullt//JJ|POS|NEU|SIN|IND|NOM//xcomp//223 att//IE//mark//227 anpassa//VB|INF|AKT//advcl//223 begreppsbildningen//NN|UTR|SIN|DEF|NOM//obj//227 till//PP//case//232 ett//DT|NEU|SIN|IND//det//232 modernt//JJ|POS|NEU|SIN|IND|NOM//amod//232 synsätt//NN|NEU|SIN|IND|NOM//nmod//228 .//MID//punct//158
7 De allmänna förutsättningarna för tvångsvård enligt LPT ;Departementschefen//NN|UTR|SIN|DEF|NOM//nsubj//235 anförde//VB|PRT|AKT//conj//105 att//SN//mark//244 begreppet//NN|NEU|SIN|DEF|NOM//nmod//239 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//239 störning//NN|UTR|SIN|IND|NOM//nsubj//244 inte//AB//advmod//244 så//AB//mark//244 som//HA//fixed//241 sjukdomsbegreppet//NN|NEU|SIN|DEF|NOM//nsubj//244 framhävde//VB|PRT|AKT//ccomp//235 den//DT|UTR|SIN|DEF//det//248 rent//AB|POS//advmod//247 medicinska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//248 sidan//NN|UTR|SIN|DEF|NOM//obj//244 av//PP//case//250 psykiatrivården//NN|UTR|SIN|DEF|NOM//nmod//248 ,//MID//punct//252 något//PN|NEU|SIN|IND|SUB/OBJ//conj//235 som//HP|-|-|-//nsubj//257 kunde//VB|PRT|AKT//aux//257 vara//VB|INF|AKT//cop//257 en//DT|UTR|SIN|IND//det//257 fördel//NN|UTR|SIN|IND|NOM//acl:relcl//252 när//HA//mark//260 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//260 blev//VB|PRT|AKT//advcl//257 allt//AB//advmod//262 vanligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//260 att//SN//mark//266 detta//DT|NEU|SIN|DEF//det//265 arbete//NN|NEU|SIN|IND|NOM//nsubj//266 byggde//VB|PRT|AKT//acl//262 på//PP//case//268 samverkan//NN|UTR|SIN|IND|NOM//obl//266 mellan//PP//case//271 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//271 yrkeskategorier//NN|UTR|PLU|IND|NOM//nmod//268 ,//MID//punct//260 t.ex.//AB|AN//advmod//276 i//PP//case//276 allmänpsykiatriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//276 team//NN|NEU|PLU|IND|NOM//appos//260 ,//MID//punct//260 i//PP//advmod//280 regel//NN|UTR|SIN|IND|NOM//fixed//278 bestående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//260 av//PP//case//282 psykiater//NN|UTR|SIN|IND|NOM//nmod//280 ,//MID//punct//284 psykologer//NN|UTR|PLU|IND|NOM//conj//282 ,//MID//punct//286 kuratorer//NN|UTR|PLU|IND|NOM//conj//282 ,//MID//punct//288 sjuksköterskor//NN|UTR|PLU|IND|NOM//conj//282 och//KN//cc//290 skötare//NN|UTR|PLU|IND|NOM//conj//282 .//MAD//punct//105
7 De allmänna förutsättningarna för tvångsvård enligt LPT ;Sammanfattningsvis//AB//advmod//293 gjorde//VB|PRT|AKT//conj//11 departementschefen//NN|UTR|SIN|DEF|NOM//nsubj//293 bedömningen//NN|UTR|SIN|DEF|NOM//obj//293 att//SN//mark//303 begreppet//NN|NEU|SIN|DEF|NOM//nsubj//303 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//300 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//300 störning//NN|UTR|SIN|IND|NOM//obl//303 borde//VB|PRT|AKT//aux//303 kunna//VB|INF|AKT//aux//303 ersätta//VB|INF|AKT//acl//295 de//PN|UTR/NEU|PLU|DEF|SUB//obj//303 i//PP//case//306 LSPV//PM|NOM//obl//303 använda//VB|INF|AKT//xcomp//293 begreppen//NN|NEU|PLU|DEF|NOM//nmod//310 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//310 sjukdom//NN|UTR|SIN|IND|NOM//obj//307 och//KN//cc//315 med//PP//case//314 psykiskt//JJ|POS|UTR|SIN|IND|NOM//amod//314 sjukdom//NN|UTR|SIN|IND|NOM//obl//315 jämställd//PC|PRF|UTR|SIN|IND|NOM//conj//307 psykisk//JJ|POS|UTR|SIN|IND|NOM//amod//317 abnormitet//NN|UTR|SIN|IND|NOM//obj//315 utan//PP//mark//323 att//SN//mark//323 några//DT|UTR/NEU|PLU|IND//det//321 risker//NN|UTR|PLU|IND|NOM//nsubj//323 skulle//VB|PRT|AKT//aux//323 uppkomma//VB|INF|AKT//advcl//315 i//PP//advmod//323 rättssäkerhetshänseende//NN|NEU|SIN|IND|NOM//fixed//324 .//MAD//punct//11
7 De allmänna förutsättningarna för tvångsvård enligt LPT ;De//DT|UTR/NEU|PLU|DEF//det//1 tillstånd//NN|NEU|PLU|IND|NOM//nsubj:pass//7 som//HP|-|-|-//nsubj//3 motiverade//VB|PRT|AKT//amod//4 vård//NN|UTR|SIN|IND|NOM//nmod//1 enligt//PP//case//6 LSPV//PM|NOM//nmod//4 angavs//VB|PRT|SFO//ROOT//7 i//PP//case//10 1//RG|NOM//nummod//10 §//NN|AN//obl//7 denna//DT|UTR|SIN|DEF//det//12 lag//NN|UTR|SIN|IND|NOM//obl//7 .//MAD//punct//7
