Sammanfattning av uppdraget;En//DT|UTR|SIN|IND//det//2 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//2 utredare//NN|UTR|SIN|IND|NOM//nsubj:pass//3 tillkallas//VB|PRS|SFO//ROOT//3 med//PP//case//5 uppdrag//NN|NEU|SIN|IND|NOM//obl//3 att//IE//mark//7 medverka//VB|INF|AKT//acl//5 till//PP//mark//11 att//SN//mark//11 förutsättningar//NN|UTR|PLU|IND|NOM//nsubj:pass//11 skapas//VB|PRS|SFO//advcl//7 så//AB//mark//17 att//SN//mark//17 alla//DT|UTR/NEU|PLU|IND/DEF//det//15 kommuners//NN|UTR|PLU|IND|GEN//nmod:poss//16 huvudorter//NN|UTR|PLU|IND|NOM//nsubj//17 får//VB|PRS|AKT//advcl//11 en//DT|UTR|SIN|IND//det//19 anslutningspunkt//NN|UTR|SIN|IND|NOM//obj//17 till//PP//case//22 det//DT|NEU|SIN|DEF//det//22 stomnät//NN|NEU|SIN|IND|NOM//obl//17 med//PP//case//25 hög//JJ|POS|UTR|SIN|IND|NOM//amod//25 överföringskapacitet//NN|UTR|SIN|IND|NOM//nmod//22 som//HP|-|-|-//case//27 regeringen//NN|UTR|SIN|DEF|NOM//acl//25 den//DT|UTR|SIN|DEF//det//30 17//RG|NOM//nummod//30 augusti//NN|UTR|SIN|IND|NOM//obl//17 2000//RG|NOM//nummod//30 (//PAD//punct//3 dnr//PM|NOM//parataxis//3 N1999/11617//PM|NOM//obj//33 )//PAD//punct//33 uppdrog//VB|PRT|AKT//parataxis//3 åt//PP//case//38 Affärsverket//NN|NEU|SIN|DEF|NOM//obl//36 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//40 kraftnät//NN|NEU|SIN|IND|NOM//obj//36 att//IE//mark//42 bygga//VB|INF|AKT//acl//40 ut//PL//compound:prt//42 .//MAD//punct//3
Bakgrund;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 uppdrog//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//3 17//RG|NOM//nummod//4 augusti//NN|UTR|SIN|IND|NOM//obj//1 2000//RG|NOM//nummod//4 åt//PP//case//7 Affärsverket//NN|NEU|SIN|DEF|NOM//nmod//9 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 kraftnät//NN|NEU|SIN|IND|NOM//appos//4 att//IE//mark//11 bygga//VB|INF|AKT//acl//9 ut//PL//compound:prt//11 ett//DT|NEU|SIN|IND//det//14 stomnät//NN|NEU|SIN|IND|NOM//obj//11 med//PP//case//17 hög//JJ|POS|UTR|SIN|IND|NOM//amod//17 överföringskapacitet//NN|UTR|SIN|IND|NOM//obl//11 mellan//PP//case//20 alla//DT|UTR/NEU|PLU|IND/DEF//det//20 kommuner//NN|UTR|PLU|IND|NOM//nmod//17 .//MAD//punct//1
Bakgrund;Målet//NN|NEU|SIN|DEF|NOM//nsubj//25 var//VB|PRT|AKT//cop//25 att//IE//mark//25 ansluta//VB|INF|AKT//parataxis//1 alla//DT|UTR/NEU|PLU|IND/DEF//det//27 kommunhuvudorter//NN|UTR|PLU|IND|NOM//obj//25 senast//AB|SUV//advmod//30 i//PP//case//30 december//NN|UTR|SIN|IND|NOM//obl//25 2002//RG|NOM//nummod//30 till//PP//case//36 ett//DT|NEU|SIN|IND//det//36 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//36 landsomfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 nät//NN|NEU|SIN|IND|NOM//obl//25 .//MAD//punct//25
Bakgrund;Förutsättningar//NN|UTR|PLU|IND|NOM//obj//25 borde//VB|PRT|AKT//aux//41 därigenom//AB//advmod//41 skapas//VB|INF|SFO//conj//25 för//PP//case//45 så//AB//advmod//44 långt//AB|POS//advmod//45 möjligt//JJ|POS|NEU|SIN|IND|NOM//advmod//41 avståndsoberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//47 priser//NN|NEU|PLU|IND|NOM//obj//41 i//PP//case//49 landet//NN|NEU|SIN|DEF|NOM//nmod//47 .//MAD//punct//25
Bakgrund;Utbyggnaden//NN|UTR|SIN|DEF|NOM//nsubj:pass//53 skulle//VB|PRT|AKT//aux//53 genomföras//VB|INF|SFO//parataxis//25 genom//PP//case//55 installation//NN|UTR|SIN|IND|NOM//obl//53 av//PP//case//57 optokabel//NN|UTR|SIN|IND|NOM//nmod//55 på//PP//case//61 det//DT|NEU|SIN|DEF//det//61 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//61 stamnätet//NN|NEU|SIN|DEF|NOM//obl//53 .//MAD//punct//25
Bakgrund;Vidare//AB|KOM//advmod//64 gällde//VB|PRT|AKT//parataxis//25 utbyggnad//NN|UTR|SIN|IND|NOM//obj//64 på//PP//case//68 marknadsmässiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//68 villkor//NN|NEU|PLU|IND|NOM//nmod//65 och//KN//cc//70 upplåtande//NN|NEU|SIN|IND|NOM//conj//65 av//PP//case//72 nätkapacitet//NN|UTR|SIN|IND|NOM//nmod//70 i//PP//case//78 form//NN|UTR|SIN|IND|NOM//fixed//73 av//PP//fixed//73 s.k.//AB|AN//amod//78 svart//JJ|POS|UTR|SIN|IND|NOM//amod//78 fiber//NN|UTR|SIN|IND|NOM//nmod//72 ,//MID//punct//64 likaledes//AB//advmod//83 på//PP//case//83 marknadsmässiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//83 villkor//NN|NEU|PLU|IND|NOM//conj//64 .//MAD//punct//25
Bakgrund;Utbyggnaden//NN|UTR|SIN|DEF|NOM//nsubj:pass//87 skulle//VB|PRT|AKT//aux//87 finansieras//VB|INF|SFO//parataxis//25 genom//PP//case//90 Svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//90 kraftnäts//NN|UTR|SIN|IND|GEN//nmod:poss//92 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//92 försorg//NN|UTR|SIN|IND|NOM//obj//87 .//MID//punct//25
Bakgrund;Där//HA//mark//96 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//96 behövdes//VB|PRT|SFO//advcl//25 skulle//VB|PRT|AKT//aux//100 Svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//99 kraftnät//NN|NEU|PLU|IND|NOM//nsubj//100 samråda//VB|INF|AKT//nsubj:pass//96 och//KN//cc//102 samarbeta//VB|INF|AKT//conj//100 med//PP//case//105 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//105 aktörer//NN|UTR|PLU|IND|NOM//obl//102 på//PP//case//107 marknaden//NN|UTR|SIN|DEF|NOM//nmod//105 .//MAD//punct//25
Bakgrund;Den//DT|UTR|SIN|DEF//det//2 30//RG|NOM//nummod//2 juni//NN|UTR|SIN|IND|NOM//nsubj//6 2001//RG|NOM//nummod//2 var//VB|PRT|AKT//cop//6 61//RG|NOM//nummod//6 kommuner//NN|UTR|PLU|IND|NOM//nsubj//7 anslutna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nsubj//49 till//PP//case//11 Svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 kraftnäts//NN|UTR|PLU|IND|GEN//amod//11 stomnät//NN|NEU|SIN|IND|NOM//obl//7 via//PP//case//15 verkets//NN|NEU|SIN|DEF|GEN//nmod:poss//15 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//15 optokabel//NN|UTR|SIN|IND|NOM//obl//7 .//MID//punct//7
Bakgrund;Vid//PP//case//19 samma//DT|UTR/NEU|SIN/PLU|IND//det//19 tidpunkt//NN|UTR|SIN|IND|NOM//obl//23 var//VB|PRT|AKT//cop//23 ytterligare//AB|KOM//advmod//22 49//RG|NOM//nummod//23 kommuner//NN|UTR|PLU|IND|NOM//conj//7 anslutna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//23 till//PP//case//26 Triangelbolaget//PM|NOM//obl//24 AB//PM|NOM//flat//26 ://MID//punct//26 s//NN|AN//advmod//30 stomnät//NN|NEU|SIN|IND|NOM//appos//26 ,//MID//punct//30 som//HP|-|-|-//nsubj:pass//33 ägs//VB|PRS|SFO//acl:relcl//30 gemensamt//AB|POS//xcomp//33 av//PP//case//37 Birka//PM|GEN//amod//37 Energi//NN|UTR|SIN|IND|NOM//obl:agent//33 ,//MID//punct//40 Svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 kraftnät//NN|NEU|PLU|IND|NOM//conj//37 ,//MID//punct//42 Sydkraft//NN|UTR|SIN|IND|NOM//conj//37 och//KN//cc//44 Vattenfall//PM|NOM//conj//37 .//MAD//punct//7
Bakgrund;Vidare//AB|KOM//advmod//7 var//VB|PRT|AKT//cop//49 48//RG|NOM//nummod//49 kommuner//NN|UTR|PLU|IND|NOM//nsubj//50 anslutna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//50 till//PP//case//54 ett//DT|NEU|SIN|IND//det//54 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//54 stomnät//NN|NEU|SIN|IND|NOM//obl//50 huvudsakligen//AB//advmod//54 genom//PP//case//57 nät//NN|NEU|PLU|IND|NOM//obl//58 ägda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//appos//54 av//PP//case//61 Birka//PM|GEN//amod//61 Energi//NN|UTR|SIN|IND|NOM//obl//58 ,//MID//punct//63 Vattenfall//PM|NOM//conj//61 och//KN//cc//65 Sydkraft//NN|UTR|SIN|IND|NOM//conj//61 .//MAD//punct//50
Bakgrund;Totalt//AB|POS//advmod//71 var//VB|PRT|AKT//cop//71 således//AB//advmod//70 158//RG|NOM//nummod//71 kommuner//NN|UTR|PLU|IND|NOM//conj//50 ,//MID//punct//71 dvs.//AB|AN//advmod//74 55//RG|NOM//nummod//75 procent//NN|UTR|PLU|IND|NOM//appos//71 av//PP//case//79 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//79 289//RG|NOM//nummod//79 kommuner//NN|UTR|PLU|IND|NOM//nmod//75 ,//MID//punct//71 anslutna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//71 till//PP//case//84 detta//DT|NEU|SIN|DEF//det//84 stomnät//NN|NEU|SIN|IND|NOM//nmod//81 ,//MID//punct//71 som//HP|-|-|-//nsubj:pass//87 karakteriseras//VB|PRS|SFO//acl:relcl//71 av//PP//mark//91 att//SN//mark//91 huvudaffären//NN|UTR|SIN|DEF|NOM//nsubj//91 består//VB|PRS|AKT//ccomp//87 av//PP//case//93 tillhandahållande//NN|NEU|SIN|IND|NOM//obl//91 av//PP//case//97 s.k.//AB|AN//amod//97 svart//JJ|POS|UTR|SIN|IND|NOM//amod//97 fiber//NN|UTR|SIN|IND|NOM//nmod//93 .//MAD//punct//50
Bakgrund;Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 kraftnäts//NN|UTR|PLU|IND|GEN//amod//2 bedömning//NN|UTR|SIN|IND|NOM//ROOT//2 av//PP//case//4 utbyggnadstakten//NN|UTR|SIN|DEF|NOM//nmod//2
Bakgrund;Enligt//PP//case//2 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 planer//NN|UTR|PLU|IND|NOM//obl//10 skall//VB|PRS|AKT//aux//10 ytterligare//AB|KOM//advmod//5 ca//AB|AN//advmod//10 .//MAD//punct//5
Bakgrund;60//RG|NOM//nummod//8 kommuner//NN|UTR|PLU|IND|NOM//nsubj:pass//10 kunna//VB|INF|AKT//aux//10 anslutas//VB|INF|SFO//ROOT//10 under//PP//case//12 perioden//NN|UTR|SIN|DEF|NOM//obl//10 fram//AB//advmod//15 till//PP//case//15 december//NN|UTR|SIN|IND|NOM//obl//10 2002//RG|NOM//nummod//15 ,//MID//punct//15 huvudsakligen//AB//advmod//23 genom//PP//case//23 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//fixed//19 än//KN//case//23 Svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 kraftnät//NN|NEU|PLU|IND|NOM//conj//15 och//KN//cc//25 Triangelbolaget//PM|NOM//conj//23 AB//PM|NOM//nmod//25 .//MAD//punct//10
Bakgrund;Ca//AB|AN//obl//10 .//MAD//punct//10
Bakgrund;70//RG|NOM//nummod//10 av//PP//case//33 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//33 kommunhuvudorter//NN|UTR|PLU|IND|NOM//nmod//30 skulle//VB|PRT|AKT//aux//37 därmed//AB//advmod//37 inte//AB//advmod//37 nås//VB|INF|SFO//conj//10 till//PP//case//40 denna//DT|UTR|SIN|DEF//det//40 tidpunkt//NN|UTR|SIN|IND|NOM//obl//37 .//MAD//punct//10
Bakgrund;I//PP//case//44 dessa//DT|UTR/NEU|PLU|DEF//det//44 orter//NN|UTR|PLU|IND|NOM//obl//45 bor//VB|PRS|AKT//parataxis//10 totalt//AB|POS//advmod//48 cirka//AB//advmod//48 7,5//RG|NOM//nummod//49 procent//NN|UTR|PLU|IND|NOM//nsubj//45 av//PP//case//52 Sveriges//PM|GEN//nmod:poss//52 befolkning//NN|UTR|SIN|IND|NOM//nmod//49 .//MAD//punct//10
Bakgrund;Planerna//NN|UTR|PLU|DEF|NOM//nsubj//57 är//VB|PRS|AKT//cop//57 emellertid//AB//advmod//57 osäkra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//10 ,//MID//punct//57 främst//AB|SUV//advmod//63 på//PP//case//63 grund//NN|UTR|SIN|IND|NOM//fixed//60 av//PP//fixed//60 lågkonjunkturen//NN|UTR|SIN|DEF|NOM//obl//57 på//PP//case//65 telekommunikationsområdet//NN|NEU|SIN|DEF|NOM//nmod//63 .//MAD//punct//57
Bakgrund;Kommuner//NN|UTR|PLU|IND|NOM//nsubj//27 som//HP|-|-|-//nsubj//2 ligger//VB|PRS|AKT//acl:relcl//0 på//PP//case//6 ett//DT|NEU|SIN|IND//det//6 stort//JJ|POS|NEU|SIN|IND|NOM//amod//6 avstånd//NN|NEU|SIN|IND|NOM//obl//2 från//PP//case//10 redan//AB//advmod//9 utbyggda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//10 förbindelser//NN|UTR|PLU|IND|NOM//nmod//6 och//KN//cc//13 som//HP|-|-|-//nsubj//13 har//VB|PRS|AKT//conj//2 liten//JJ|POS|UTR|SIN|IND|NOM//amod//15 befolkning//NN|UTR|SIN|IND|NOM//obj//13 erbjuder//VB|PRS|AKT//xcomp//13 en//DT|UTR|SIN|IND//det//19 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//19 marknad//NN|UTR|SIN|IND|NOM//obj//16 samtidigt//AB//mark//22 som//HA//fixed//20 investeringskostnaden//NN|UTR|SIN|DEF|NOM//xcomp//27 för//PP//case//26 den//DT|UTR|SIN|DEF//det//26 ortssammanbindande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//26 förbindelsen//NN|UTR|SIN|DEF|NOM//nmod//22 blir//VB|PRS|AKT//ROOT//27 hög//JJ|POS|UTR|SIN|IND|NOM//xcomp//27 ,//MID//punct//27 vilket//HP|NEU|SIN|IND//nsubj//31 minskar//VB|PRS|AKT//appos//27 Svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 kraftnäts//NN|UTR|PLU|IND|GEN//amod//34 förutsättningar//NN|UTR|PLU|IND|NOM//obj//31 för//PP//mark//42 att//IE//mark//42 i//PP//advmod//41 dag//NN|UTR|SIN|IND|NOM//fixed//37 på//PP//case//41 marknadsmässiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 grunder//NN|UTR|PLU|IND|NOM//obl//42 ansluta//VB|INF|AKT//acl//34 dessa//DT|UTR/NEU|PLU|DEF//det//44 orter//NN|UTR|PLU|IND|NOM//obj//42 .//MAD//punct//27
Bakgrund;Övrig//JJ|POS|UTR|SIN|IND|NOM//amod//1 utbyggnad//NN|UTR|SIN|IND|NOM//ROOT//1
Bakgrund;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 har//VB|PRS|AKT//aux//5 de//DT|UTR/NEU|PLU|DEF//det//4 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//4 åren//NN|NEU|PLU|DEF|NOM//nsubj//5 pågått//VB|SUP|AKT//ROOT//5 en//DT|UTR|SIN|IND//det//8 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 utbyggnad//NN|UTR|SIN|IND|NOM//obj//5 av//PP//case//10 ITinfrastruktur//NN|UTR|SIN|IND|NOM//nmod//8 med//PP//case//13 hög//JJ|POS|UTR|SIN|IND|NOM//amod//13 överföringskapacitet//NN|UTR|SIN|IND|NOM//nmod//10 av//PP//case//16 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 slag//NN|NEU|PLU|IND|NOM//nmod//13 (//PAD//punct//13 enligt//PP//case//19 Post-//NN|UTR|-|-|SMS//nmod//23 och//KN//cc//22 Telestyrelsens//PM|GEN//nmod:poss//22 rapport//NN|UTR|SIN|IND|NOM//conj//19 IT-infrastrukturen//NN|UTR|SIN|DEF|NOM//nmod//13 i//PP//case//25 Sverige//PM|NOM//nmod//23 ,//MID//punct//27 augusti//NN|UTR|SIN|IND|NOM//conj//8 2001//RG|NOM//nummod//27 )//PAD//punct//8 .//MAD//punct//5
Bakgrund;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//32 gäller//VB|PRS|AKT//parataxis//5 såväl//KN//advmod//34 stomnät//NN|NEU|PLU|IND|NOM//obj//32 som//KN//mark//37 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 nivåer//NN|UTR|PLU|IND|NOM//conj//34 .//MAD//punct//32
