Vår;anhöriginvandring//NN|UTR|SIN|IND|NOM//ROOT//0
2.3.2 Flyktingar och skyddsbehövande i övrigt;Flyktingdefinitionen//NN|UTR|SIN|DEF|NOM//nsubj//120 motsvarar//VB|PRS|AKT//parataxis//3 i//PP//case//122 princip//NN|UTR|SIN|IND|NOM//obl//120 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//120 som//HP|-|-|-//nsubj//125 återfinns//VB|PRS|SFO//acl:relcl//123 i//PP//case//127 Genèvekonventionen//NN|UTR|SIN|DEF|NOM//obl//125 och//KN//cc//132 i//PP//case//132 1967//RG|NOM//nummod//131 års//NN|NEU|SIN|IND|GEN//nmod:poss//132 tilläggsprotokoll//NN|NEU|SIN|IND|NOM//conj//127 .//MAD//punct//3
2.3.2 Flyktingar och skyddsbehövande i övrigt;Med//PP//case//1 asyl//NN|UTR|SIN|IND|NOM//obl//3  //_SP////1 avses//VB|PRS|SFO//ROOT//3 i//PP//case//6 utlänningslagen//NN|UTR|SIN|DEF|NOM//amod//6 uppehållstillstånd//NN|NEU|SIN|IND|NOM//obl//3 som//HP|-|-|-//nsubj:pass//8 beviljas//VB|PRS|SFO//acl:relcl//6 en//DT|UTR|SIN|IND//det//10 utlänning//NN|UTR|SIN|IND|NOM//obj//8 därför//HA//mark//17 att//SN//fixed//11 han//PN|UTR|SIN|DEF|SUB//nsubj//17 eller//KN//cc//15 hon//PN|UTR|SIN|DEF|SUB//conj//13 är//VB|PRS|AKT//cop//17 flykting//NN|UTR|SIN|IND|NOM//advcl//8 .//MAD//punct//3
2.3.2 Flyktingar och skyddsbehövande i övrigt;Utöver//PP//case//20 de//PN|UTR/NEU|PLU|DEF|SUB//obl//26 som//HP|-|-|-//nsubj:pass//22 beviljas//VB|PRS|SFO//acl:relcl//20 asyl//NN|UTR|SIN|IND|NOM//obj//22 efter//PP//case//25 ansökan//NN|UTR|SIN|IND|NOM//obl//22 tar//VB|PRS|AKT//parataxis//3 Sverige//PM|NOM//obj//26 varje//DT|UTR/NEU|SIN|IND//det//29 år//NN|NEU|SIN|IND|NOM//obj//26 emot//PP//case//34 ett//DT|NEU|SIN|IND//det//33 visst//JJ|POS|NEU|SIN|IND|NOM//amod//33 antal//NN|NEU|SIN|IND|NOM//nmod//34 flyktingar//NN|UTR|PLU|IND|NOM//obl//26 och//KN//cc//37 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//37 kategorier//NN|UTR|PLU|IND|NOM//conj//34 inom//PP//case//44 ramen//NN|UTR|SIN|DEF|NOM//fixed//38 för//PP//fixed//38 en//DT|UTR|SIN|IND//det//44 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//44 s.k.//AB|AN//amod//44 flyktingkvot//NN|UTR|SIN|IND|NOM//nmod//37 .//MAD//punct//26
2.3.2 Flyktingar och skyddsbehövande i övrigt;Kvoten//NN|UTR|SIN|DEF|NOM//nsubj//50 för//PP//case//49 år//NN|NEU|SIN|IND|NOM//nmod//49 2001//RG|NOM//nmod//46 rymde//VB|PRT|AKT//parataxis//26 ca//AB|AN//advmod//52 1//RG|NOM//nummod//54 250//RG|NOM//nummod//54 platser//NN|UTR|PLU|IND|NOM//obj//50 samt//KN//cc//57 ett//DT|NEU|SIN|IND//det//57 hundratal//NN|NEU|SIN|IND|NOM//conj//54 för//PP//case//60 brådskande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 fall//NN|NEU|PLU|IND|NOM//nmod//57 .//MAD//punct//26
2.3.2 Flyktingar och skyddsbehövande i övrigt;Överföring//NN|UTR|SIN|IND|NOM//nsubj//63 sker//VB|PRS|AKT//parataxis//26 i//PP//case//65 samverkan//NN|UTR|SIN|IND|NOM//obl//63 med//PP//case//67 FN//PM|NOM//nmod//65 ://MID//punct//63 s//PM|NOM//case//70 Flyktingkommissariat//PM|NOM//appos//63 (//PAD//punct//70 UNHCR//PM|NOM//conj//70 )//PAD//punct//70 och//KN//cc//75 avser//VB|PRS|AKT//conj//63 människor//NN|UTR|PLU|IND|NOM//obj//75 som//HP|-|-|-//nsubj//78 befinner//VB|PRS|AKT//acl:relcl//76 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//78 i//PP//case//84 en//DT|UTR|SIN|IND//det//84 särskilt//AB//advmod//83 utsatt//PC|PRF|UTR|SIN|IND|NOM//amod//84 situation//NN|UTR|SIN|IND|NOM//obl//78 eller//KN//cc//87 i//PP//case//87 fall//NN|NEU|PLU|IND|NOM//conj//84 där//HA//advmod//90 UNHCR//PM|NOM//nsubj//90 har//VB|PRS|AKT//acl:relcl//87 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//92 svårigheter//NN|UTR|PLU|IND|NOM//obj//90 att//IE//mark//94 finna//VB|INF|AKT//acl//92 ett//DT|NEU|SIN|IND//det//97 lämpligt//JJ|POS|NEU|SIN|IND|NOM//amod//97 placeringsland//NN|NEU|SIN|IND|NOM//obj//94 .//MAD//punct//3
2.3.2 Flyktingar och skyddsbehövande i övrigt;Med//PP//case//1 skyddsbehövande//NN|NEU|SIN|IND|NOM//obl//5 i//PP//advmod//1 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//2  //_SP////3 avses//VB|PRS|SFO//ROOT//5 en//DT|UTR|SIN|IND//det//7 utlänning//NN|UTR|SIN|IND|NOM//nsubj:pass//5 som//HP|-|-|-//nsubj//12 i//PP//case//11 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 fall//NN|NEU|PLU|IND|NOM//obl//12 lämnat//VB|SUP|AKT//acl:relcl//7 det//DT|NEU|SIN|DEF//det//14 land//NN|NEU|SIN|IND|NOM//obj//12 där//HA//advmod//19 han//PN|UTR|SIN|DEF|SUB//nsubj//19 eller//KN//cc//18 hon//PN|UTR|SIN|DEF|SUB//conj//16 är//VB|PRS|AKT//cop//20 medborgare//NN|UTR|SIN|IND|NOM//nsubj//5 därför//HA//mark//29 att//SN//fixed//21 han//PN|UTR|SIN|DEF|SUB//nsubj//29 eller//KN//cc//25 hon//PN|UTR|SIN|DEF|SUB//conj//23 (//PAD//punct//23 1//RG|NOM//conj//23 )//PAD//punct//23 känner//VB|PRS|AKT//advcl//5 välgrundad//PC|PRF|UTR|SIN|IND|NOM//amod//31 fruktan//NN|UTR|SIN|IND|NOM//obj//29 för//PP//mark//34 att//IE//mark//34 straffas//VB|INF|SFO//advcl//29 med//PP//case//36 döden//NN|UTR|SIN|DEF|NOM//obl//34 eller//KN//cc//39 med//PP//case//39 kroppsstraff//NN|NEU|PLU|IND|NOM//conj//36 eller//KN//cc//42 att//IE//mark//42 utsättas//VB|INF|SFO//conj//34 för//PP//case//44 tortyr//NN|UTR|SIN|IND|NOM//obl//42 eller//KN//cc//50 annan//JJ|POS|UTR|SIN|IND|NOM//amod//50 omänsklig//JJ|POS|UTR|SIN|IND|NOM//amod//50 eller//KN//cc//49 förnedrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//47 behandling//NN|UTR|SIN|IND|NOM//conj//44 eller//KN//cc//52 bestraffning//NN|UTR|SIN|IND|NOM//conj//50 ,//MID//punct//29 (//PAD//punct//29 2//RG|NOM//obl//29 )//PAD//punct//29 på//PP//case//65 grund//NN|UTR|SIN|IND|NOM//fixed//57 av//PP//fixed//57 en//DT|UTR|SIN|IND//det//65 yttre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//65 eller//KN//cc//63 inre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//61 väpnad//PC|PRF|UTR|SIN|IND|NOM//amod//65 konflikt//NN|UTR|SIN|IND|NOM//obl//66 behöver//VB|PRS|AKT//conj//5 skydd//NN|NEU|SIN|IND|NOM//obj//66 eller//KN//cc//76 på//PP//case//73 grund//NN|UTR|SIN|IND|NOM//fixed//69 av//PP//fixed//69 en//DT|UTR|SIN|IND//det//73 miljökatastrof//NN|UTR|SIN|IND|NOM//obl//76 inte//AB//advmod//76 kan//VB|PRS|AKT//aux//76 återvända//VB|INF|AKT//conj//66 till//PP//case//79 sitt//PS|NEU|SIN|DEF//nmod:poss//79 hemland//NN|NEU|SIN|IND|NOM//obl//76 ,//MID//punct//76 eller//KN//cc//76 (//PAD//punct//81 3//RG|NOM//nummod//76 )//PAD//punct//76 på//PP//case//89 grund//NN|UTR|SIN|IND|NOM//fixed//85 av//PP//fixed//85 sitt//PS|NEU|SIN|DEF//nmod:poss//89 kön//NN|NEU|SIN|IND|NOM//obl//66 eller//KN//cc//91 homosexualitet//NN|UTR|SIN|IND|NOM//conj//89 känner//VB|PRS|AKT//nsubj//5 välgrundad//PC|PRF|UTR|SIN|IND|NOM//amod//94 fruktan//NN|UTR|SIN|IND|NOM//obj//92 för//PP//case//96 förföljelse//NN|UTR|SIN|IND|NOM//nmod//94 .//MAD//punct//5
2.3.2 Flyktingar och skyddsbehövande i övrigt;Motsvarande//NN|NEU|SIN|IND|NOM//dep//5 gäller//VB|PRS|AKT//conj//5 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//99 som//HP|-|-|-//nsubj//103 är//VB|PRS|AKT//cop//103 statslös//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//100 och//KN//cc//105 befinner//VB|PRS|AKT//conj//103 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//105 utanför//PP//case//109 det//DT|NEU|SIN|DEF//det//109 land//NN|NEU|SIN|IND|NOM//obl//105 där//HA//advmod//115 han//PN|UTR|SIN|DEF|SUB//nsubj//115 eller//KN//cc//113 hon//PN|UTR|SIN|DEF|SUB//conj//111 tidigare//AB|KOM//advmod//115 haft//VB|SUP|AKT//acl:relcl//109 sin//PS|UTR|SIN|DEF//nmod:poss//118 vanliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//118 vistelseort//NN|UTR|SIN|IND|NOM//obj//115 .//MAD//punct//5
2.3.2 Flyktingar och skyddsbehövande i övrigt;Uppehållstillstånd//NN|NEU|SIN|IND|NOM//nsubj//1 får//VB|PRS|AKT//aux//5 med//PP//case//4 visst//JJ|POS|NEU|SIN|IND|NOM//amod//4 undantag//NN|NEU|SIN|IND|NOM//obl//5 vägras//VB|PRS|SFO//ROOT//5 både//KN//cc//7 flyktingar//NN|UTR|PLU|IND|NOM//obj//5 och//KN//cc//9 skyddsbehövande//NN|NEU|SIN|IND|NOM//conj//7 i//PP//mark//20 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//10 om//SN//fixed//10 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//10 med//PP//fixed//10 hänsyn//NN|UTR|SIN|IND|NOM//fixed//14 till//PP//fixed//14 vad//HP|NEU|SIN|IND//dislocated//20 som//HP|-|-|-//nsubj//20 är//VB|PRS|AKT//cop//20 känt//PC|PRF|NEU|SIN|IND|NOM//advcl//5 om//PP//case//24 utlänningens//NN|UTR|SIN|DEF|GEN//nmod:poss//24 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 verksamhet//NN|UTR|SIN|IND|NOM//obl//20 eller//KN//cc//30 med//PP//case//30 hänsyn//NN|UTR|SIN|IND|NOM//fixed//26 till//PP//case//30 rikets//NN|NEU|SIN|DEF|GEN//nmod:poss//30 säkerhet//NN|UTR|SIN|IND|NOM//conj//24 finns//VB|PRS|SFO//conj//5 synnerliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 skäl//NN|NEU|PLU|IND|NOM//nsubj//31 att//IE//mark//36 inte//AB//advmod//36 bevilja//VB|INF|AKT//acl//33 uppehållstillstånd//NN|NEU|SIN|IND|NOM//obj//36 .//MAD//punct//5
2.3.2 Flyktingar och skyddsbehövande i övrigt;Skyddsbehövande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//5 på//PP//case//44 grund//NN|UTR|SIN|IND|NOM//fixed//40 av//PP//fixed//40 väpnad//PC|PRF|UTR|SIN|IND|NOM//amod//44 konflikt//NN|UTR|SIN|IND|NOM//obl//39 eller//KN//cc//46 miljökatastrof//NN|UTR|SIN|IND|NOM//conj//44 får//VB|PRS|AKT//aux//49 dessutom//AB//advmod//49 vägras//VB|INF|SFO//conj//5 uppehållstillstånd//NN|NEU|SIN|IND|NOM//xcomp//49 om//PP//mark//68 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//68 på//PP//case//56 grund//NN|UTR|SIN|IND|NOM//fixed//53 av//PP//fixed//53 brottslighet//NN|UTR|SIN|IND|NOM//obl//68 eller//KN//cc//60 någon//DT|UTR|SIN|IND//det//60 annan//JJ|POS|UTR|SIN|IND|NOM//amod//60 omständighet//NN|UTR|SIN|IND|NOM//conj//56 som//HP|-|-|-//nsubj//62 hänför//VB|PRS|AKT//acl:relcl//60 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//62 till//PP//case//67 den//DT|UTR|SIN|DEF//det//66 skyddsbehövandes//JJ|POS|MAS|SIN|DEF|GEN//amod//67 person//NN|UTR|SIN|IND|NOM//obl//62 finns//VB|PRS|SFO//advcl//49 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//70 skäl//NN|NEU|PLU|IND|NOM//nsubj//68 att//IE//mark//73 inte//AB//advmod//73 bevilja//VB|INF|AKT//acl//70 uppehållstillstånd//NN|NEU|SIN|IND|NOM//obj//73 .//MAD//punct//5
2.3.2 Flyktingar och skyddsbehövande i övrigt;Uppehållstillstånd//NN|NEU|SIN|IND|NOM//nsubj//1 får//VB|PRS|AKT//ROOT//1 vidare//AB|KOM//advmod//1 vägras//VB|INF|SFO//xcomp//1 om//SN//mark//7 utlänningen//NN|UTR|SIN|DEF|NOM//nsubj//7 har//VB|PRS|AKT//aux//7 rest//VB|SUP|AKT//advcl//3 in//PL//compound:prt//7 från//PP//case//13 ett//DT|NEU|SIN|IND//det//13 annat//JJ|POS|NEU|SIN|IND|NOM//amod//13 nordiskt//JJ|POS|NEU|SIN|IND|NOM//amod//13 land//NN|NEU|SIN|IND|NOM//obl//7 och//KN//cc//19 i//PP//case//19 enlighet//NN|UTR|SIN|IND|NOM//fixed//15 med//PP//fixed//15 en//DT|UTR|SIN|IND//det//19 överenskommelse//NN|UTR|SIN|IND|NOM//conj//13 mellan//PP//case//21 Sverige//PM|NOM//nmod//19 och//KN//cc//26 det//DT|NEU|SIN|DEF//det//24 landet//NN|NEU|SIN|DEF|NOM//nsubj:pass//26 kan//VB|PRS|AKT//aux//26 sändas//VB|INF|SFO//conj//1 åter//AB//advmod//26 dit//AB//advmod//26 ,//MID//punct//26 såvida//SN//mark//34 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//34 inte//AB//advmod//34 är//VB|PRS|AKT//cop//34 uppenbart//JJ|POS|NEU|SIN|IND|NOM//advcl//1 att//SN//mark//40 utlänningen//NN|UTR|SIN|DEF|NOM//nsubj//40 inte//AB//advmod//40 kommer//VB|PRS|AKT//aux//40 att//IE//mark//40 beviljas//VB|INF|SFO//csubj//34 uppehållstillstånd//NN|NEU|SIN|IND|NOM//xcomp//40 där//AB//advmod//40 .//MAD//punct//1
2.3.2 Flyktingar och skyddsbehövande i övrigt;Uppehållstillstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//47 får//VB|PRS|AKT//aux//47 också//AB//advmod//47 vägras//VB|INF|SFO//parataxis//1 om//SN//mark//58 utlänningen//NN|UTR|SIN|DEF|NOM//nsubj//58 i//PP//case//52 annat//JJ|POS|NEU|SIN|IND|NOM//amod//52 fall//NN|NEU|SIN|IND|NOM//obl//58 före//PP//case//54 ankomsten//NN|UTR|SIN|DEF|NOM//nmod//52 till//PP//case//56 Sverige//PM|NOM//nmod//54 har//VB|PRS|AKT//aux//58 uppehållit//VB|SUP|AKT//advcl//47 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//58 i//PP//case//63 ett//DT|NEU|SIN|IND//det//63 annat//JJ|POS|NEU|SIN|IND|NOM//amod//63 land//NN|NEU|SIN|IND|NOM//obl//58 än//KN//mark//65 hemlandet//NN|NEU|SIN|DEF|NOM//acl//63 och//KN//cc//72 ,//MID//punct//72 om//SN//mark//72 han//PN|UTR|SIN|DEF|SUB//nsubj:pass//72 eller//KN//cc//71 hon//PN|UTR|SIN|DEF|SUB//conj//69 återsänds//VB|PRS|SFO//conj//58 till//PP//case//75 det//DT|NEU|SIN|DEF//det//75 landet//NN|NEU|SIN|DEF|NOM//obl//72 ,//MID//punct//78 är//VB|PRS|AKT//cop//78 skyddad//PC|PRF|UTR|SIN|IND|NOM//conj//47 mot//PP//case//80 förföljelse//NN|UTR|SIN|IND|NOM//obl//78 eller//KN//cc//84 mot//PP//mark//84 att//IE//mark//84 sändas//VB|INF|SFO//conj//78 till//PP//case//86 hemlandet//NN|NEU|SIN|DEF|NOM//obl//84 och//KN//cc//90 mot//PP//mark//90 att//IE//mark//90 sändas//VB|INF|SFO//conj//84 vidare//AB|KOM//advmod//90 till//PP//case//95 ett//DT|NEU|SIN|IND//det//95 annat//JJ|POS|NEU|SIN|IND|NOM//amod//95 land//NN|NEU|SIN|IND|NOM//obl//90 där//HA//advmod//101 han//PN|UTR|SIN|DEF|SUB//nsubj//101 eller//KN//cc//99 hon//PN|UTR|SIN|DEF|SUB//conj//97 inte//AB//advmod//101 har//VB|PRS|AKT//acl:relcl//95 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//103 skydd//NN|NEU|SIN|IND|NOM//obj//101 samt//KN//cc//107 om//SN//mark//107 utlänningen//NN|UTR|SIN|DEF|NOM//nsubj//107 har//VB|PRS|AKT//conj//47 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//109 anknytning//NN|UTR|SIN|IND|NOM//obj//107 till//PP//case//113 ett//DT|NEU|SIN|IND//det//113 annat//JJ|POS|NEU|SIN|IND|NOM//amod//113 land//NN|NEU|SIN|IND|NOM//obl//107 och//KN//cc//117 där//AB//advmod//117 är//VB|PRS|AKT//cop//117 skyddad//PC|PRF|UTR|SIN|IND|NOM//conj//107 på//PP//case//121 det//DT|NEU|SIN|DEF//det//121 angivna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//121 sättet//NN|NEU|SIN|DEF|NOM//obl//117 .//MAD//punct//47
2.3.2 Flyktingar och skyddsbehövande i övrigt;Uppehållstillstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//126 får//VB|PRS|AKT//aux//126 slutligen//AB//advmod//126 vägras//VB|INF|SFO//parataxis//47 om//SN//mark//130 utlänningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//130 kan//VB|PRS|AKT//aux//130 sändas//VB|INF|SFO//advcl//126 till//PP//case//133 ett//DT|NEU|SIN|IND//det//133 land//NN|NEU|SIN|IND|NOM//obl//130 som//HP|-|-|-//nsubj//135 tillträtt//VB|SUP|AKT//acl:relcl//133 Dublinkonventionen//NN|UTR|SIN|DEF|NOM//obj//135 och//KN//cc//138 utlänningen//NN|UTR|SIN|DEF|NOM//conj//136 där//AB//advmod//141 är//VB|PRS|AKT//cop//141 skyddad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//138 .//MAD//punct//47

2.3.3 Humanitära skäl;Enligt//PP//case//4 2//RG|NOM//nummod//2 kap.//NN|AN//nmod//4 4//RG|NOM//nummod//4 §//NN|AN//nmod//8 första//RO|NOM//amod//6 stycket//NN|NEU|SIN|DEF|NOM//nmod//4 5//RG|NOM//nummod//8 UtlL//NN|AN//obl//12 kan//VB|PRS|AKT//aux//12 en//DT|UTR|SIN|IND//det//11 utlänning//NN|UTR|SIN|IND|NOM//nsubj//12 få//VB|INF|AKT//ROOT//12 uppehållstillstånd//NN|NEU|SIN|IND|NOM//obj//12 i//PP//case//15 Sverige//PM|NOM//obl//12 av//PP//case//18 humanitära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 skäl//NN|NEU|PLU|IND|NOM//obl//12 .//MAD//punct//12
2.3.3 Humanitära skäl;Före//PP//case//23 den//DT|UTR|SIN|DEF//det//23 1//RO|NOM//nummod//23 januari//NN|UTR|SIN|IND|NOM//obl//25 1997//RG|NOM//nummod//23 beviljades//VB|PRT|SFO//conj//12 uppehållstillstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//25 av//PP//case//29 humanitära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 skäl//NN|NEU|PLU|IND|NOM//nmod//26 dels//KN//advmod//33 av//PP//case//33 politiskhumanitära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 skäl//NN|NEU|PLU|IND|NOM//obl//25 ,//MID//punct//33 dels//KN//advmod//39 av//PP//case//39 rent//AB|POS//advmod//38 humanitära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 skäl//NN|NEU|PLU|IND|NOM//conj//33 .//MAD//punct//25
2.3.3 Humanitära skäl;Uppehållstillstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//45 av//PP//case//44 politisk-humanitära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 skäl//NN|NEU|PLU|IND|NOM//nmod//41 beviljades//VB|PRT|SFO//conj//12 bl.a.//AB|AN//advmod//45 personer//NN|UTR|PLU|IND|NOM//obj//45 som//HP|-|-|-//case//49 flytt//VB|SUP|AKT//advmod//45 undan//PL//advmod//49 krig//NN|NEU|SIN|IND|NOM//obl//45 m.m.//AB|AN//conj//51 Sedan//PP//mark//58 den//DT|UTR|SIN|DEF//det//56 1//RO|NOM//nummod//56 januari//NN|UTR|SIN|IND|NOM//obl//58 1997//RG|NOM//nummod//56 ges//VB|PRS|SFO//advcl//45 emellertid//AB//advmod//58 de//DT|UTR/NEU|PLU|DEF//det//61 personer//NN|UTR|PLU|IND|NOM//nsubj//81 som//HP|-|-|-//nsubj//63 flyr//VB|PRS|AKT//acl:relcl//61 undan//PL//compound:prt//63 krig//NN|NEU|PLU|IND|NOM//obj//63 och//KN//cc//67 miljökatastrofer//NN|UTR|PLU|IND|NOM//conj//65 ett//DT|NEU|SIN|IND//det//70 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//70 skydd//NN|NEU|SIN|IND|NOM//obj//63 i//PP//case//77 3//RG|NOM//nummod//73 kap.//NN|AN//nmod//75 3//RG|NOM//nummod//75 §//NN|AN//nmod//77 första//RO|NOM//amod//77 stycket//NN|NEU|SIN|DEF|NOM//nmod//70 2//RG|NOM//nummod//77 UtlL.//MID//advmod//80 Därmed//AB//advmod//81 avser//VB|PRS|AKT//ccomp//58 bestämmelsen//NN|UTR|SIN|DEF|NOM//obj//81 om//PP//case//84 uppehållstillstånd//NN|NEU|SIN|IND|NOM//obl//81 av//PP//case//87 humanitära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//87 skäl//NN|NEU|PLU|IND|NOM//nmod//84 numera//AB//advmod//81 främst//AB|SUV//advmod//81 personer//NN|UTR|PLU|IND|NOM//obj//81 som//HP|-|-|-//nsubj//92 har//VB|PRS|AKT//acl:relcl//90 renodlat//VB|SUP|AKT//amod//95 humanitära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//95 skäl//NN|NEU|PLU|IND|NOM//obj//92 (//PAD//punct//95 prop.1996/97:25//RG|SMS//advmod//99 s.//NN|AN//nmod//99 285//RG|NOM//appos//95 ,//MID//punct//101 bet//VB|PRT|AKT//conj//90 .//MAD//punct//12
2.3.3 Humanitära skäl;1996/97//RG|NOM//obl//12 ://MID//punct//103
2.3.3 Humanitära skäl;SfU5//NN|UTR|SIN|IND|NOM//appos//103 s.//NN|AN//nmod//107 54//RG|NOM//nummod//105 )//PAD//punct//103 .//MAD//punct//12
2.3.3 Humanitära skäl;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 inte//AB//advmod//1 någon//DT|UTR|SIN|IND//det//4 uppräkning//NN|UTR|SIN|IND|NOM//nsubj//1 av//PP//mark//8 vad//HP|NEU|SIN|IND//dislocated//8 som//HP|-|-|-//nsubj//8 utgör//VB|PRS|AKT//acl:relcl//4 humanitära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 skäl//NN|NEU|PLU|IND|NOM//obj//8 .//MAD//punct//1
2.3.3 Humanitära skäl;Enligt//PP//case//13 förarbetena//NN|NEU|PLU|DEF|NOM//obl//1 till//PP//case//17 1989//RG|NOM//nummod//16 års//NN|NEU|SIN|IND|GEN//nmod:poss//17 utlänningslag//NN|UTR|SIN|IND|NOM//nmod//13 (//PAD//punct//17 prop//NN|UTR|SIN|IND|NOM//appos//17 .//MAD//punct//17
2.3.3 Humanitära skäl;1988/89:86//RG|NOM//nummod//22 s.//NN|AN//nmod//23 147//RG|NOM//obl//1 )//PAD//punct//1 kan//VB|PRS|AKT//aux//28 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//28 vara//VB|INF|AKT//cop//28 fråga//NN|UTR|SIN|IND|NOM//parataxis//1 om//PP//case//30 personer//NN|UTR|PLU|IND|NOM//obl//28 som//HP|-|-|-//nsubj//41 på//PP//case//35 grund//NN|UTR|SIN|IND|NOM//fixed//32 av//PP//fixed//32 sjukdom//NN|UTR|SIN|IND|NOM//obl//41 eller//KN//cc//38 personliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 förhållanden//NN|NEU|PLU|IND|NOM//conj//35 inte//AB//advmod//41 bör//VB|PRS|AKT//aux//41 nekas//VB|INF|SFO//acl:relcl//30 uppehållstillstånd//NN|NEU|SIN|IND|NOM//obj//41 .//MAD//punct//1
2.3.3 Humanitära skäl;I//PP//case//47 ett//DT|NEU|SIN|IND//det//46 antal//NN|NEU|SIN|IND|NOM//nmod//47 beslut//NN|NEU|PLU|IND|NOM//obl//51 under//PP//case//50 år//NN|NEU|SIN|IND|NOM//nmod//50 1994//RG|NOM//nmod//47 slog//VB|PRT|AKT//parataxis//1 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//51 fast//PL//compound:prt//51 att//SN//mark//62 uppehållstillstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//62 på//PP//case//59 grund//NN|UTR|SIN|IND|NOM//fixed//56 av//PP//fixed//56 sjukdom//NN|UTR|SIN|IND|NOM//nmod//55 endast//AB//advmod//62 kan//VB|PRS|AKT//aux//62 meddelas//VB|INF|SFO//ccomp//51 i//PP//case//64 undantagsfall//NN|NEU|PLU|IND|NOM//obl//62 ,//MID//punct//62 t.ex.//AB|AN//advmod//70 när//HA//mark//70 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//70 är//VB|PRS|AKT//cop//70 fråga//NN|UTR|SIN|IND|NOM//advcl//62 om//PP//case//74 en//DT|UTR|SIN|IND//det//74 livshotande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//74 sjukdom//NN|UTR|SIN|IND|NOM//obl//70 för//PP//case//77 vilken//HD|UTR|SIN|IND//det//77 vård//NN|UTR|SIN|IND|NOM//nsubj:pass//80 inte//AB//advmod//80 kan//VB|PRS|AKT//aux//80 beredas//VB|INF|SFO//acl:relcl//74 i//PP//case//82 hemlandet//NN|NEU|SIN|DEF|NOM//obl//80 ,//MID//punct//97 eller//KN//cc//97 när//HA//mark//87 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//87 föreligger//VB|PRS|AKT//advcl//97 ett//DT|NEU|SIN|IND//det//89 handikapp//NN|NEU|SIN|IND|NOM//nsubj//87 av//PP//case//93 synnerligen//AB//advmod//92 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//93 art//NN|UTR|SIN|IND|NOM//nmod//89 .//MAD//punct//87
