Socialdepartementet;Genom//PP//case//1 beslut//NN|NEU|SIN|IND|NOM//obl//6 den//DT|UTR|SIN|DEF//det//4 24//RG|NOM//nummod//4 juli//NN|UTR|SIN|IND|NOM//obl//6 2003//RG|NOM//nummod//4 bemyndigade//VB|PRT|AKT//ROOT//6 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//6 statsrådet//NN|NEU|SIN|DEF|NOM//nmod:poss//9 Andnor//PM|NOM//obj//6 att//IE//mark//11 tillkalla//VB|INF|AKT//xcomp//6 en//DT|UTR|SIN|IND//det//14 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//14 utredare//NN|UTR|SIN|IND|NOM//obj//11 med//PP//case//16 uppdrag//NN|NEU|SIN|IND|NOM//obl//11 att//IE//mark//18 utreda//VB|INF|AKT//acl//16 frågan//NN|UTR|SIN|DEF|NOM//obj//18 om//PP//case//21 kommuners//NN|UTR|PLU|IND|GEN//nmod:poss//24 och//KN//cc//23 landstings//NN|UTR|SIN|IND|GEN//conj//21 underlåtenhet//NN|UTR|SIN|IND|NOM//nmod//19 att//IE//mark//26 verkställa//VB|INF|AKT//acl//24 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 beslut//NN|NEU|PLU|IND|NOM//obj//26 om//PP//case//30 insatser//NN|UTR|PLU|IND|NOM//obl//26 enligt//PP//case//32 socialtjänstlagen//NN|UTR|SIN|DEF|NOM//nmod//30 (//PAD//punct//34 2001:453//RG|NOM//conj//30 )//PAD//punct//34 och//KN//cc//37 lagen//NN|UTR|SIN|DEF|NOM//conj//30 (//PAD//punct//39 1993:387//RG|NOM//appos//37 )//PAD//punct//39 om//PP//case//42 stöd//NN|NEU|SIN|IND|NOM//nmod//37 och//KN//cc//44 service//NN|UTR|SIN|IND|NOM//conj//42 till//PP//case//47 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 funktionshindrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//37 (//PAD//punct//47 LSS//PM|NOM//appos//47 )//PAD//punct//6 samt//KN//cc//53 att//IE//mark//53 föreslå//VB|INF|AKT//conj//6 lämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 åtgärder//NN|UTR|PLU|IND|NOM//obj//53 för//PP//mark//58 att//IE//mark//58 motverka//VB|INF|AKT//advcl//53 denna//DT|UTR|SIN|DEF//det//60 underlåtenhet//NN|UTR|SIN|IND|NOM//obj//58 .//MAD//punct//6
Socialdepartementet;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 överlämnar//VB|PRS|AKT//ROOT//1 härmed//AB//advmod//1 sitt//PS|NEU|SIN|DEF//nmod:poss//4 betänkande//NN|NEU|SIN|IND|NOM//nmod//5 Beviljats//NN|UTR|SIN|IND|NOM//obj//1 men//KN//cc//8 inte//AB//advmod//8 fått//VB|SUP|AKT//conj//1 (//PAD//punct//8 SOU//PM|NOM//nmod//11 2004:118//RG|NOM//appos//8 )//PAD//punct//1 .//MAD//punct//18
Socialdepartementet;Uppdraget//NN|NEU|SIN|DEF|NOM//nsubj//18 är//VB|PRS|AKT//cop//18 med//PP//case//17 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//18 slutfört//PC|PRF|NEU|SIN|IND|NOM//parataxis//1 .//MAD//punct//1
Socialdepartementet;Stockholm//PM|NOM//ROOT//0 i//PP//case//2 december//NN|UTR|SIN|IND|NOM//obl//0 2004//RG|NOM//nummod//2
Socialdepartementet;Jan//PM|NOM//ROOT//0 Pennlöv//PM|NOM//flat:name//0 ///MID//cc//3 Eva//PM|NOM//conj//0 Frånlund//PM|NOM//flat:name//3 Althin//PM|NOM//flat:name//3
Socialdepartementet;Göran//PM|NOM//nmod//4 Wickström//PM|NOM//flat:name//0 17//RG|NOM//nummod//0 Oönskade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//4 konsekvenser//NN|UTR|PLU|IND|NOM//ROOT//4 med//PP//case//6 anledning//NN|UTR|SIN|IND|NOM//nmod//4 av//PP//mark//10 att//SN//mark//10 sanktionsavgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//10 införs//VB|PRS|SFO//acl//4 även//AB//advmod//10 rörande//PP//advmod//13 gynnande//NN|NEU|SIN|IND|NOM//advcl//10

Författningsförslag;1//RG|NOM//nummod//1 Förslag//NN|NEU|PLU|IND|NOM//ROOT//1 till//PP//case//3 lag//NN|UTR|SIN|IND|NOM//nmod//1 om//PP//case//5 ändring//NN|UTR|SIN|IND|NOM//nmod//3 i//PP//case//7 kommunallagen//NN|UTR|SIN|DEF|NOM//nmod//5 (//PAD//punct//7 1991:900//RG|NOM//conj//7 )//PAD//punct//9 1//RG|NOM//nummod//1
Författningsförslag;Härigenom//AB//nsubj:pass//1 föreskrivs//VB|PRS|SFO//ROOT//1 i//PP//advmod//1 fråga//NN|UTR|SIN|IND|NOM//fixed//2 om//PP//case//5 kommunallagen//NN|UTR|SIN|DEF|NOM//obl//1 (//PAD//punct//5 1991:900//RG|NOM//appos//5 )//PAD//punct//5 att//SN//mark//15 9//RG|NOM//nummod//11 kap.//NN|AN//nmod//12 10//RG|NOM//nummod//13 §//NN|AN//nsubj//15 skall//VB|PRS|AKT//aux//15 ha//VB|INF|AKT//advcl//1 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 lydelse//NN|UTR|SIN|IND|NOM//obj//15 .//MAD//punct//15
Författningsförslag;9//RG|NOM//nummod//20 kap.//NN|AN//nmod//22 10//RG|NOM//nummod//22 §//NN|AN//obl//15
Författningsförslag;Revisorernas//NN|UTR|PLU|DEF|GEN//nmod:poss//1 granskning//NN|UTR|SIN|IND|NOM//nsubj//2 omfattar//VB|PRS|AKT//ROOT//2 inte//AB//advmod//2 ärenden//NN|NEU|PLU|IND|NOM//obj//2 som//HP|-|-|-//nsubj//6 avser//VB|PRS|AKT//acl:relcl//4 myndighetsutövning//NN|UTR|SIN|IND|NOM//obj//6 mot//PP//case//10 någon//DT|UTR|SIN|IND//det//10 enskild//JJ|POS|UTR|SIN|IND|NOM//nmod//7 i//PP//case//13 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 fall//NN|NEU|PLU|IND|NOM//obl//6 än//KN//mark//15 1//RG|NOM//nummod//13 .//MID//punct//2
Författningsförslag;när//HA//mark//23 handläggningen//NN|UTR|SIN|DEF|NOM//nsubj//23 av//PP//case//21 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//21 ärenden//NN|NEU|PLU|IND|NOM//nmod//18 har//VB|PRS|AKT//aux//23 vållat//VB|SUP|AKT//advcl//2 kommunen//NN|UTR|SIN|DEF|NOM//obj//23 eller//KN//cc//26 landstinget//NN|NEU|SIN|DEF|NOM//conj//24 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//28 förlust//NN|UTR|SIN|IND|NOM//obj//23 ,//MID//punct//28 2//RG|NOM//nummod//28 .//MID//punct//23
Författningsförslag;när//HA//mark//34 granskningen//NN|UTR|SIN|DEF|NOM//nsubj//34 gäller//VB|PRS|AKT//advcl//23 hur//HA//advmod//37 nämnderna//NN|UTR|PLU|DEF|NOM//nsubj//37 verkställer//VB|PRS|AKT//ccomp//34 avgöranden//NN|NEU|PLU|IND|NOM//obj//37 av//PP//case//41 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 förvaltningsdomstolar//NN|UTR|PLU|IND|NOM//nmod//38 ,//MID//punct//44 eller//KN//cc//44 3//RG|NOM//conj//37 .//MID//punct//23
Författningsförslag;när//HA//mark//48 granskningen//NN|UTR|SIN|DEF|NOM//nsubj//48 sker//VB|PRS|AKT//advcl//23 från//PP//case//51 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 synpunkter//NN|UTR|PLU|IND|NOM//obl//48 .//MAD//punct//2
Författningsförslag;Denna//DT|UTR|SIN|DEF//det//1 lag//NN|UTR|SIN|IND|NOM//nsubj//2 träder//VB|PRS|AKT//ROOT//2 i//PP//compound:prt//2 kraft//NN|UTR|SIN|IND|NOM//fixed//3 den//DT|UTR|SIN|DEF//det//7 1//RO|NOM//nummod//7 juli//NN|UTR|SIN|IND|NOM//obl//2 2006//RG|NOM//nummod//7 .//MAD//punct//2
Författningsförslag;2//RG|NOM//nummod//11 Förslag//NN|NEU|PLU|IND|NOM//parataxis//2 till//PP//case//13 lag//NN|UTR|SIN|IND|NOM//nmod//11 om//PP//case//15 ändring//NN|UTR|SIN|IND|NOM//nmod//13 i//PP//case//17 lagen//NN|UTR|SIN|DEF|NOM//nmod//15 (//PAD//punct//19 1993:387//RG|NOM//conj//11 )//PAD//punct//19 om//PP//case//22 stöd//NN|NEU|SIN|IND|NOM//nmod//11 och//KN//cc//24 service//NN|UTR|SIN|IND|NOM//conj//22 till//PP//case//27 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 funktionshindrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//11
Författningsförslag;Härigenom//AB//nsubj:pass//1 föreskrivs//VB|PRS|SFO//ROOT//1 i//PP//advmod//1 fråga//NN|UTR|SIN|IND|NOM//fixed//2 om//PP//fixed//2 lagen//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 (//PAD//punct//7 1993:387//RG|NOM//conj//5 )//PAD//punct//7 om//PP//case//10 stöd//NN|NEU|SIN|IND|NOM//nmod//5 och//KN//cc//12 service//NN|UTR|SIN|IND|NOM//conj//10 till//PP//case//15 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 funktionshindrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//1 dels//KN//mark//29 att//SN//mark//29 28//RG|NOM//nummod//19 a//NN|NEU|SIN|IND|NOM//nsubj//29 ,//MID//punct//19 28//RG|NOM//nummod//19 c//NN|AN//nmod//19 och//KN//punct//19 28//RG|NOM//nummod//19 d//NN|AN//case//27 §//NN|AN//nmod//27 §//NN|AN//nmod//19 skall//VB|PRS|AKT//aux//29 ha//VB|INF|AKT//advcl//1 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 lydelse//NN|UTR|SIN|IND|NOM//obj//29 ,//MID//punct//29 dels//KN//advmod//39 att//SN//mark//39 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//39 i//PP//case//37 lagen//NN|UTR|SIN|DEF|NOM//obl//39 skall//VB|PRS|AKT//aux//39 införas//VB|INF|SFO//advcl//1 tre//RG|NOM//nummod//42 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 paragrafer//NN|UTR|PLU|IND|NOM//nsubj:pass//39 ,//MID//punct//42 28//RG|NOM//nummod//45 e-g//MID//obl//39 §//NN|AN//amod//47 §//NN|AN//obl//45 ,//MID//punct//45 samt//KN//cc//52 närmast//AB|SUV//advmod//52 före//PP//advmod//52 28//RG|NOM//nummod//54 e//NN|NEU|SIN|IND|NOM//nummod//54 §//NN|AN//obl//39 en//DT|UTR|SIN|IND//det//57 ny//JJ|POS|UTR|SIN|IND|NOM//amod//57 rubrik//NN|UTR|SIN|IND|NOM//obj//39 av//PP//case//60 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 lydelse//NN|UTR|SIN|IND|NOM//nmod//57 .//MAD//punct//1
Författningsförslag;28//RG|NOM//nummod//64 a//NN|NEU|SIN|IND|NOM//case//64 §//NN|AN//appos//1
Författningsförslag;En//DT|UTR|SIN|IND//det//1 kommun//NN|UTR|SIN|IND|NOM//nsubj:pass//28 eller//KN//cc//4 ett//DT|NEU|SIN|IND//det//4 landsting//NN|NEU|SIN|IND|NOM//conj//1 som//HP|-|-|-//nsubj//6 underlåter//VB|PRS|AKT//acl:relcl//4 att//IE//mark//11 utan//PP//case//10 oskäligt//JJ|POS|NEU|SIN|IND|NOM//amod//10 dröjsmål//NN|NEU|SIN|IND|NOM//obl//11 tillhandahålla//VB|INF|AKT//xcomp//6 en//DT|UTR|SIN|IND//det//13 insats//NN|UTR|SIN|IND|NOM//obj//11 enligt//PP//case//16 9//RG|NOM//nummod//16 §//NN|AN//nmod//13 som//HP|-|-|-//obl//20 någon//PN|UTR|SIN|IND|SUB/OBJ//nsubj//20 är//VB|PRS|AKT//cop//20 berättigad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//16 till//PP//compound:prt//20 enligt//PP//case//25 en//DT|UTR|SIN|IND//det//24 domstols//NN|UTR|SIN|IND|GEN//amod//25 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//20 ,//MID//punct//1 skall//VB|PRS|AKT//aux//28 åläggas//VB|INF|SFO//ROOT//28 att//IE//mark//30 betala//VB|INF|AKT//xcomp//28 en//DT|UTR|SIN|IND//det//33 särskild//JJ|POS|UTR|SIN|IND|NOM//amod//33 avgift//NN|UTR|SIN|IND|NOM//obj//30 .//MAD//punct//28
Författningsförslag;Avgiften//NN|UTR|SIN|DEF|NOM//nsubj//1 tillfaller//VB|PRS|AKT//ROOT//1 staten//NN|UTR|SIN|DEF|NOM//obj//1 .//MAD//punct//1
Författningsförslag;En//DT|UTR|SIN|IND//det//1 kommun//NN|UTR|SIN|IND|NOM//nsubj:pass//35 eller//KN//cc//4 ett//DT|NEU|SIN|IND//det//4 landsting//NN|NEU|SIN|IND|NOM//conj//1 som//HP|-|-|-//nsubj//10 inte//AB//advmod//10 inom//PP//case//9 skälig//JJ|POS|UTR|SIN|IND|NOM//amod//9 tid//NN|UTR|SIN|IND|NOM//obl//10 tillhandahåller//VB|PRS|AKT//acl:relcl//4 en//DT|UTR|SIN|IND//det//12 insats//NN|UTR|SIN|IND|NOM//obj//10 enligt//PP//case//15 9//RG|NOM//nummod//15 §//NN|AN//nmod//12 som//HP|-|-|-//obl//19 någon//PN|UTR|SIN|IND|SUB/OBJ//nsubj//19 är//VB|PRS|AKT//cop//19 berättigad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//15 till//PP//compound:prt//19 enligt//PP//case//23 ett//DT|NEU|SIN|IND//det//23 beslut//NN|NEU|SIN|IND|NOM//obl//19 av//PP//case//27 en//DT|UTR|SIN|IND//det//27 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//27 nämnd//NN|UTR|SIN|IND|NOM//nmod//23 som//HP|-|-|-//nsubj:pass//29 avses//VB|PRS|SFO//acl:relcl//27 i//PP//case//32 22//RG|NOM//nummod//32 §//NN|AN//obl//29 ,//MID//punct//1 skall//VB|PRS|AKT//aux//35 åläggas//VB|INF|SFO//ROOT//35 att//IE//mark//37 betala//VB|INF|AKT//xcomp//35 en//DT|UTR|SIN|IND//det//40 särskild//JJ|POS|UTR|SIN|IND|NOM//amod//40 avgift//NN|UTR|SIN|IND|NOM//obj//37 .//MAD//punct//35
Författningsförslag;Detsamma//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//43 gäller//VB|PRS|AKT//parataxis//35 en//DT|UTR|SIN|IND//det//45 kommun//NN|UTR|SIN|IND|NOM//obj//43 eller//KN//cc//48 ett//DT|NEU|SIN|IND//det//48 landsting//NN|NEU|SIN|IND|NOM//conj//45 som//HP|-|-|-//nsubj//56 inte//AB//advmod//56 inom//PP//case//53 skälig//JJ|POS|UTR|SIN|IND|NOM//amod//53 tid//NN|UTR|SIN|IND|NOM//obl//56 på//PP//advmod//56 nytt//AB|POS//fixed//54 tillhandahåller//VB|PRS|AKT//acl:relcl//48 insatsen//NN|UTR|SIN|DEF|NOM//obj//56 efter//PP//case//59 det//PN|NEU|SIN|DEF|SUB/OBJ//nmod//57 att//SN//mark//66 verkställigheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//66 av//PP//case//65 ett//DT|NEU|SIN|IND//det//65 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//65 beslut//NN|NEU|SIN|IND|NOM//nmod//61 avbrutits//VB|SUP|SFO//advcl//56 .//MAD//punct//43
Författningsförslag;En//DT|UTR|SIN|IND//det//1 kommun//NN|UTR|SIN|IND|NOM//nsubj:pass//27 eller//KN//cc//4 ett//DT|NEU|SIN|IND//det//4 landsting//NN|NEU|SIN|IND|NOM//conj//1 som//HP|-|-|-//nsubj//10 inte//AB//advmod//10 inom//PP//case//9 skälig//JJ|POS|UTR|SIN|IND|NOM//amod//9 tid//NN|UTR|SIN|IND|NOM//obl//10 tillhandahåller//VB|PRS|AKT//acl:relcl//4 en//DT|UTR|SIN|IND//det//12 insats//NN|UTR|SIN|IND|NOM//obj//10 enligt//PP//case//15 9//RG|NOM//nummod//15 §//NN|AN//nmod//12 som//HP|-|-|-//obl//19 någon//PN|UTR|SIN|IND|SUB/OBJ//nsubj//19 är//VB|PRS|AKT//cop//19 berättigad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//15 till//PP//compound:prt//19 enligt//PP//case//24 en//DT|UTR|SIN|IND//det//23 domstols//NN|UTR|SIN|IND|GEN//amod//24 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//19 ,//MID//punct//1 skall//VB|PRS|AKT//aux//27 åläggas//VB|INF|SFO//ROOT//27 att//IE//mark//29 betala//VB|INF|AKT//xcomp//27 en//DT|UTR|SIN|IND//det//32 särskild//JJ|POS|UTR|SIN|IND|NOM//amod//32 avgift//NN|UTR|SIN|IND|NOM//obj//29 .//MAD//punct//27
Författningsförslag;Detsamma//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//35 gäller//VB|PRS|AKT//parataxis//27 en//DT|UTR|SIN|IND//det//37 kommun//NN|UTR|SIN|IND|NOM//obj//35 eller//KN//cc//40 ett//DT|NEU|SIN|IND//det//40 landsting//NN|NEU|SIN|IND|NOM//conj//37 som//HP|-|-|-//nsubj//48 inte//AB//advmod//48 inom//PP//case//45 skälig//JJ|POS|UTR|SIN|IND|NOM//amod//45 tid//NN|UTR|SIN|IND|NOM//obl//48 på//PP//advmod//48 nytt//AB|POS//fixed//46 tillhandahåller//VB|PRS|AKT//acl:relcl//40 insatsen//NN|UTR|SIN|DEF|NOM//obj//48 efter//PP//case//51 det//PN|NEU|SIN|DEF|SUB/OBJ//nmod//49 att//SN//mark//58 verkställigheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//58 av//PP//case//57 ett//DT|NEU|SIN|IND//det//57 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//57 avgörande//NN|NEU|SIN|IND|NOM//nmod//53 avbrutits//VB|SUP|SFO//advcl//48 .//MAD//punct//35
