6.3 Kommitténs egen studie av föräldrars uppfostringsvanor ;6.4//RG|NOM//nmod//1 Skolelevers//NN|UTR|PLU|IND|GEN//nmod:poss//5 och//KN//cc//3 unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//1 vuxnas//JJ|POS|UTR/NEU|PLU|IND/DEF|GEN//nmod:poss//5 erfarenhet//NN|UTR|SIN|IND|NOM//ROOT//5 av//PP//case//7 aga//NN|UTR|SIN|IND|NOM//nmod//5 under//PP//case//10 9.1//RG|NOM//nummod//10 Hälso-//NN|UTR|-|-|SMS//nmod//5 och//KN//cc//12 sjukvårdens//NN|UTR|SIN|DEF|GEN//conj//10 och//KN//cc//14 barnomsorgens//NN|UTR|SIN|DEF|GEN//conj//10
6.3 Kommitténs egen studie av föräldrars uppfostringsvanor  / Förord;Även//AB//advmod//1 attityderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//8 till//PP//case//4 kroppslig//JJ|POS|UTR|SIN|IND|NOM//amod//4 bestraffning//NN|UTR|SIN|IND|NOM//nmod//1 av//PP//case//6 barn//NN|NEU|PLU|IND|NOM//nmod//4 har//VB|PRS|AKT//aux//8 förändrats//VB|SUP|SFO//ROOT//8 kraftigt//AB|POS//advmod//8 .//MAD//punct//8
6.3 Kommitténs egen studie av föräldrars uppfostringsvanor  / Förord;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//13 har//VB|PRS|AKT//aux//13 skett//VB|SUP|AKT//parataxis//8 en//DT|UTR|SIN|IND//det//18 kraftig//JJ|POS|UTR|SIN|IND|NOM//amod//18 och//KN//cc//17 kontinuerlig//JJ|POS|UTR|SIN|IND|NOM//conj//15 nedgång//NN|UTR|SIN|IND|NOM//obj//13 vad//HP|NEU|SIN|IND//nsubj//20 gäller//VB|PRS|AKT//acl:relcl//18 positiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 attityder//NN|UTR|PLU|IND|NOM//obj//20 till//PP//case//24 aga//NN|UTR|SIN|IND|NOM//obl//20 och//KN//cc//31 denna//DT|UTR|SIN|DEF//det//27 nedgång//NN|UTR|SIN|IND|NOM//nsubj//31 har//VB|PRS|AKT//aux//31 varit//VB|SUP|AKT//cop//31 lika//AB//advmod//31 kraftig//JJ|POS|UTR|SIN|IND|NOM//conj//18 under//PP//case//34 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//34 tidsperioden//NN|UTR|SIN|DEF|NOM//obl//31 sedan//PP//case//36 1979//RG|NOM//obl//31 ,//MID//punct//18 då//HA//advmod//45 vårt//PS|NEU|SIN|DEF//nmod:poss//41 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//41 förbud//NN|NEU|SIN|IND|NOM//nsubj:pass//45 mot//PP//case//44 kroppslig//JJ|POS|UTR|SIN|IND|NOM//amod//44 bestraffning//NN|UTR|SIN|IND|NOM//nmod//41 infördes//VB|PRT|SFO//acl:relcl//18 .//MAD//punct//13
6.3 Kommitténs egen studie av föräldrars uppfostringsvanor  / Förord;I//PP//case//1 rapporten//NN|UTR|SIN|DEF|NOM//obl//2 redovisas//VB|PRS|SFO//ROOT//2 tre//RG|NOM//nummod//4 studier//NN|UTR|PLU|IND|NOM//nsubj:pass//2 som//HP|-|-|-//nsubj:pass//6 genomförts//VB|SUP|SFO//acl:relcl//4 på//PP//case//9 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//9 uppdrag//NN|NEU|SIN|IND|NOM//obl//6 och//KN//cc//14 ett//DT|NEU|SIN|IND//det//12 antal//NN|NEU|SIN|IND|NOM//nmod//14 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 studier//NN|UTR|PLU|IND|NOM//conj//9 som//HP|-|-|-//nsubj:pass//16 utförts//VB|SUP|SFO//acl:relcl//14 i//PP//case//18 Sverige//PM|NOM//obl//16 under//PP//case//23 de//DT|UTR/NEU|PLU|DEF//det//23 sista//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//23 30//RG|NOM//nummod//23 åren//NN|NEU|PLU|DEF|NOM//obl//16 .//MAD//punct//2
6.3 Kommitténs egen studie av föräldrars uppfostringsvanor  / Förord;I//PP//case//2 viss//JJ|POS|UTR|SIN|IND|NOM//amod//2 utsträckning//NN|UTR|SIN|IND|NOM//obl//3 diskuteras//VB|PRS|SFO//ROOT//3 även//AB//advmod//5 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 och//KN//cc//7 familjära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//5 bakgrundsfaktorers//NN|UTR|PLU|IND|GEN//nmod:poss//9 betydelse//NN|UTR|SIN|IND|NOM//nsubj:pass//3 för//PP//case//11 uppkomst//NN|UTR|SIN|IND|NOM//obl//3 av//PP//case//13 misshandel//NN|UTR|SIN|IND|NOM//nmod//11 och//KN//cc//16 slutligen//AB//advmod//16 hälso-//NN|UTR|-|-|SMS//nmod:poss//23 och//KN//cc//18 sjukvårdens//NN|UTR|SIN|DEF|GEN//conj//16 ,//MID//punct//20 skolans//NN|UTR|SIN|DEF|GEN//conj//16 och//KN//cc//22 barnomsorgens//NN|UTR|SIN|DEF|GEN//conj//16 möjligheter//NN|UTR|PLU|IND|NOM//conj//11 att//IE//mark//25 upptäcka//VB|INF|AKT//acl//23 och//KN//cc//27 anmäla//VB|INF|AKT//conj//25 de//DT|UTR/NEU|PLU|DEF//det//29 skador//NN|UTR|PLU|IND|NOM//obj//27 man//PN|UTR|SIN|IND|SUB//nsubj//31 konstaterat//VB|SUP|AKT//acl:relcl//29 eller//KN//cc//33 misstänkt//PC|PRF|UTR|SIN|IND|NOM//conj//31 bero//VB|INF|AKT//advmod//31 på//PP//case//36 misshandel//NN|UTR|SIN|IND|NOM//obl//31 av//PP//case//38 barn//NN|NEU|PLU|IND|NOM//nmod//36 .//MAD//punct//3
6.3 Kommitténs egen studie av föräldrars uppfostringsvanor  / Förord;Rapportens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 författare//NN|UTR|PLU|IND|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 docenten//NN|UTR|SIN|DEF|NOM//ROOT//3 och//KN//cc//6 barnläkaren//NN|UTR|SIN|DEF|NOM//nmod//6 Staffan//PM|NOM//conj//3 Janson//PM|NOM//flat:name//6 ,//MID//punct//10 Karlstads//PM|GEN//nmod:poss//10 universitet//NN|NEU|SIN|IND|NOM//conj//6 .//MAD//punct//3
6.3 Kommitténs egen studie av föräldrars uppfostringsvanor  / Förord;Stockholm//PM|NOM//ROOT//0 i//PP//case//2 januari//NN|UTR|SIN|IND|NOM//obl//0 2001//RG|NOM//nummod//2
6.3 Kommitténs egen studie av föräldrars uppfostringsvanor  / Förord;Ewa//PM|NOM//ROOT//0 Hedkvist//PM|NOM//flat:name//0 Petersen//PM|NOM//flat:name//0 ordförande//NN|UTR|SIN|IND|NOM//flat:name//2 i//PP//case//5 Kommittén//NN|UTR|SIN|DEF|NOM//nmod//0 mot//PP//case//7 barnmisshandel//NN|UTR|SIN|IND|NOM//nmod//0

1 Inledning;Vid//PP//case//1 regeringssammanträde//NN|NEU|SIN|IND|NOM//obl//6 den//DT|UTR|SIN|DEF//det//4 10//RG|NOM//nummod//4 december//NN|UTR|SIN|IND|NOM//obl//6 1998//RG|NOM//nummod//4 beslöts//VB|PRT|SFO//ROOT//6 att//IE//mark//8 tillkalla//VB|INF|AKT//xcomp//6 en//DT|UTR|SIN|IND//det//11 parlamentarisk//JJ|POS|UTR|SIN|IND|NOM//amod//11 kommitté//NN|UTR|SIN|IND|NOM//obj//8 med//PP//case//13 uppdrag//NN|NEU|SIN|IND|NOM//nmod//11 att//IE//mark//15 utreda//VB|INF|AKT//xcomp//6 frågan//NN|UTR|SIN|DEF|NOM//obj//15 om//PP//case//18 barnmisshandel//NN|UTR|SIN|IND|NOM//nmod//16 och//KN//cc//22 därmed//AB//advmod//22 sammanhängande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 frågor//NN|UTR|PLU|IND|NOM//conj//16 (//PAD//punct//22 Dir//NN|AN//appos//22 .//MID//punct//22
1 Inledning;1998:105//RG|NOM//nmod//22 )//PAD//punct//22 .//MAD//punct//6
1 Inledning;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj:pass//32 mot//PP//case//31 barnmisshandel//NN|UTR|SIN|IND|NOM//nmod//29 tilldelades//VB|PRT|SFO//parataxis//6 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//34 uppdrag//NN|NEU|PLU|IND|NOM//nsubj:pass//32 ,//MID//punct//34 såsom//KN//mark//38 att//IE//mark//38 se//VB|INF|AKT//advcl//32 över//PL//case//40 formerna//NN|UTR|PLU|DEF|NOM//obl//38 för//PP//case//43 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//43 arbete//NN|NEU|SIN|IND|NOM//nmod//40 och//KN//cc//45 samverkan//NN|UTR|SIN|IND|NOM//conj//43 mellan//PP//case//48 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 myndigheter//NN|UTR|PLU|IND|NOM//nmod//45 .//MAD//punct//32
1 Inledning;En//DT|UTR|SIN|IND//det//52 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//52 anledning//NN|UTR|SIN|IND|NOM//nsubj//60 bakom//PP//case//55 kommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//55 tillkomst//NN|UTR|SIN|IND|NOM//nmod//52 var//VB|PRT|AKT//cop//60 också//AB//advmod//60 den//DT|UTR|SIN|DEF//det//60 alarmerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//60 ökningen//NN|UTR|SIN|DEF|NOM//parataxis//32 av//PP//case//62 antalet//NN|NEU|SIN|DEF|NOM//nmod//60 anmälda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//64 fall//NN|NEU|PLU|IND|NOM//nmod//62 av//PP//case//66 misshandel//NN|UTR|SIN|IND|NOM//nmod//64 mot//PP//case//68 barn//NN|NEU|PLU|IND|NOM//nmod//66 under//AB//advmod//70 15//RG|NOM//nummod//71 år//NN|NEU|PLU|IND|NOM//nmod//68 ,//MID//punct//71 som//HP|-|-|-//nsubj:pass//76 mer//AB|KOM//advmod//76 än//AB//advmod//76 fyrdubblats//VB|SUP|SFO//acl:relcl//71 sedan//PP//case//78 början//NN|UTR|SIN|DEF|NOM//obl//76 av//PP//case//80 1980-talet//NN|NEU|SIN|DEF|NOM//nmod//78 .//MAD//punct//32
1 Inledning;I//PP//case//83 direktiven//NN|NEU|PLU|DEF|NOM//obl//84 ingick//VB|PRT|AKT//parataxis//32 därför//AB//advmod//84 också//AB//advmod//84 att//IE//advmod//32 ://MAD//punct//32
1 Inledning;A.//PM|NOM//nsubj//1 Beskriva//VB|INF|AKT//ROOT//1 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//1 av//PP//case//4 barnmisshandeln//NN|UTR|SIN|DEF|NOM//nmod//2 och//KN//cc//6 söka//VB|INF|AKT//conj//1 förklaringar//NN|UTR|PLU|IND|NOM//obj//6 till//PP//case//9 denna//PN|UTR|SIN|DEF|SUB/OBJ//obl//6 .//MAD//punct//1
1 Inledning;B.//PM|NOM//nsubj//1 Sammanställa//VB|INF|AKT//ROOT//1 och//KN//cc//3 redovisa//VB|INF|AKT//conj//1 kunskapsläget//NN|NEU|SIN|DEF|NOM//obj//1 när//HA//case//8 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//5 gäller//VB|PRS|AKT//fixed//5 möjligheterna//NN|UTR|PLU|DEF|NOM//advcl//1 att//IE//mark//10 känna//VB|INF|AKT//acl//8 igen//PL//compound:prt//10 orsaksmönster//NN|UTR|PLU|IND|NOM//obj//10 ,//MID//punct//10 såväl//KN//advmod//18 inom//PP//case//18 den//DT|UTR|SIN|DEF//det//18 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 familjen//NN|UTR|SIN|DEF|NOM//obl//10 som//KN//case//21 i//PP//case//21 samhället//NN|NEU|SIN|DEF|NOM//obl//10 ,//MID//punct//21 som//HP|-|-|-//nsubj//25 kan//VB|PRS|AKT//aux//25 ligga//VB|INF|AKT//acl:relcl//21 bakom//PL//case//27 barnmisshandel//NN|UTR|SIN|IND|NOM//obl//25 .//MAD//punct//1
1 Inledning;C.//PM|NOM//nsubj//1 Beskriva//VB|INF|AKT//ROOT//1 och//KN//cc//3 analysera//VB|INF|AKT//conj//1 hälso-//NN|UTR|-|-|SMS//nmod:poss//7 och//KN//cc//6 sjukvårdens//NN|UTR|SIN|DEF|GEN//conj//4 roll//NN|UTR|SIN|IND|NOM//obj//1 i//PP//case//9 arbetet//NN|NEU|SIN|DEF|NOM//nmod//7 med//PP//case//11 barn//NN|NEU|PLU|IND|NOM//obl//1 som//HP|-|-|-//nsubj:pass//13 misshandlas//VB|PRS|SFO//acl:relcl//11 och//KN//cc//15 föreslå//VB|INF|AKT//conj//1 lämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 åtgärder//NN|UTR|PLU|IND|NOM//obj//15 för//PP//mark//20 att//IE//mark//20 förbättra//VB|INF|AKT//advcl//15 detta//DT|NEU|SIN|DEF//det//22 arbete//NN|NEU|SIN|IND|NOM//obj//20 i//PP//case//24 syfte//NN|NEU|SIN|IND|NOM//obl//20 att//IE//mark//26 höja//VB|INF|AKT//xcomp//20 kvaliteten//NN|UTR|SIN|DEF|NOM//obj//26 i//PP//case//29 stöd//NN|NEU|SIN|IND|NOM//obl//26 och//KN//cc//31 behandling//NN|UTR|SIN|IND|NOM//conj//29 ,//MID//punct//26 som//HP|-|-|-//nsubj:pass//34 erbjuds//VB|PRS|SFO//acl:relcl//26 barnen//NN|NEU|PLU|DEF|NOM//obj//34 och//KN//cc//38 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//38 familjer//NN|UTR|PLU|IND|NOM//conj//35 .//MAD//punct//1
1 Inledning;D.//PM|NOM//nsubj//1 Redovisa//VB|INF|AKT//ROOT//1 de//DT|UTR/NEU|PLU|DEF//det//3 behov//NN|NEU|PLU|IND|NOM//obj//1 av//PP//case//5 kunskaper//NN|UTR|PLU|IND|NOM//nmod//3 och//KN//cc//7 stöd//NN|NEU|SIN|IND|NOM//conj//5 som//KN//mark//9 personal//NN|UTR|SIN|IND|NOM//xcomp//1 inom//PP//case//11 förskoleverksamhet//NN|UTR|SIN|IND|NOM//nmod//9 ,//MID//punct//13 skola//NN|UTR|SIN|IND|NOM//conj//11 och//KN//cc//15 skolbarnsomsorg//NN|UTR|SIN|IND|NOM//conj//11 har//VB|PRS|AKT//aux//20 i//PP//mark//20 syfte//NN|NEU|SIN|IND|NOM//fixed//17 att//IE//mark//20 förbättra//VB|INF|AKT//conj//1 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//22 arbete//NN|NEU|SIN|IND|NOM//obj//20 med//PP//case//24 barn//NN|NEU|PLU|IND|NOM//obl//20 som//HP|-|-|-//nsubj:pass//26 utsatts//VB|SUP|SFO//acl:relcl//24 för//PP//advmod//26 eller//KN//cc//29 misstänks//VB|PRS|SFO//conj//26 vara//VB|INF|AKT//aux:pass//31 utsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//29 för//PP//case//33 misshandel//NN|UTR|SIN|IND|NOM//obl//31 .//MAD//punct//1
1 Inledning;E.//PM|NOM//nsubj//1 Överväga//VB|INF|AKT//ROOT//1 och//KN//cc//3 föreslå//VB|INF|AKT//conj//1 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 insatser//NN|UTR|PLU|IND|NOM//obj//3 för//PP//mark//8 att//IE//mark//8 förbättra//VB|INF|AKT//advcl//3 socialtjänstens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 arbete//NN|NEU|SIN|IND|NOM//obj//8 med//PP//case//12 barn//NN|NEU|PLU|IND|NOM//obl//8 som//HP|-|-|-//nsubj:pass//14 utsatts//VB|SUP|SFO//acl:relcl//12 för//PP//case//16 misshandel//NN|UTR|SIN|IND|NOM//obl//14 och//KN//cc//20 med//PP//case//20 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//20 familjer//NN|UTR|PLU|IND|NOM//conj//16 .//MAD//punct//1
1 Inledning;Det//DT|NEU|SIN|DEF//det//1 kunskapsunderlag//NN|NEU|SIN|IND|NOM//nsubj//7 som//HP|-|-|-//nsubj:pass//3 redovisas//VB|PRS|SFO//acl:relcl//1 i//PP//case//6 denna//DT|UTR|SIN|DEF//det//6 rapport//NN|UTR|SIN|IND|NOM//obl//3 tar//VB|PRS|AKT//ROOT//7 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//7 framför//PP//case//12 allt//PN|NEU|SIN|IND|SUB/OBJ//advmod//11 an//AB//fixed//9 punkt//NN|UTR|SIN|IND|NOM//nmod//13 A//PM|NOM//obl//7 ,//MID//punct//7 som//HP|-|-|-//nsubj//16 berör//VB|PRS|AKT//acl:relcl//7 barnmisshandeln//NN|UTR|SIN|DEF|NOM//obj//16 utveckling//NN|UTR|SIN|IND|NOM//obj//16 i//PP//case//20 Sverige//PM|NOM//nmod//18 ,//MID//punct//24 med//PP//case//24 särskilt//AB//advmod//24 tonvikt//NN|UTR|SIN|IND|NOM//advmod//16 på//PP//mark//28 vad//HP|NEU|SIN|IND//dislocated//28 som//HP|-|-|-//nsubj//28 hänt//VB|SUP|AKT//acl//24 under//PP//case//32 de//DT|UTR/NEU|PLU|DEF//det//32 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//32 årtiondena//NN|NEU|PLU|DEF|NOM//obl//28 .//MAD//punct//24
1 Inledning;I//PP//case//36 viss//JJ|POS|UTR|SIN|IND|NOM//amod//36 utsträckning//NN|UTR|SIN|IND|NOM//obl//37 diskuteras//VB|PRS|SFO//parataxis//24 även//AB//advmod//37 punkt//NN|UTR|SIN|IND|NOM//nmod//40 B//NN|NEU|SIN|IND|NOM//nsubj:pass//37 ,//MID//punct//40 särskilt//AB//advmod//44 vad//HA//nsubj//44 gäller//VB|PRS|AKT//advcl//37 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 och//KN//cc//47 familjära//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//45 bakgrundsfaktorers//NN|UTR|PLU|IND|GEN//nmod:poss//49 betydelse//NN|UTR|SIN|IND|NOM//obj//44 för//PP//case//51 uppkomst//NN|UTR|SIN|IND|NOM//nmod//49 av//PP//case//53 misshandel//NN|UTR|SIN|IND|NOM//nmod//51 .//MAD//punct//7
