Sammanfattning;Man//PN|UTR|SIN|IND|SUB//nsubj//4 kan//VB|PRS|AKT//aux//4 inte//AB//advmod//4 entydigt//AB|POS//advmod//4 avgöra//VB|INF|AKT//ROOT//4 om//SN//mark//8 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//8 är//VB|PRS|AKT//cop//8 utbud//NN|NEU|SIN|IND|NOM//ccomp//4 eller//KN//cc//10 efterfrågan//NN|UTR|SIN|DEF|NOM//conj//8 på//PP//case//12 arbetskraft//NN|UTR|SIN|IND|NOM//nmod//10 som//HP|-|-|-//nsubj//15 har//VB|PRS|AKT//aux//15 spelat//VB|SUP|AKT//acl:relcl//12 den//DT|UTR|SIN|DEF//det//18 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//18 rollen//NN|UTR|SIN|DEF|NOM//obj//15 för//PP//case//21 deltidsarbetets//NN|NEU|SIN|DEF|GEN//nmod:poss//21 utveckling//NN|UTR|SIN|IND|NOM//obl//15 .//MAD//punct//4
Sammanfattning;De//DT|UTR/NEU|PLU|DEF//det//37 ökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//37 marginalskatterna//NN|UTR|PLU|DEF|NOM//nsubj//40 kan//VB|PRS|AKT//aux//40 ha//VB|INF|AKT//aux//40 bidragit//VB|SUP|AKT//parataxis//20 till//PP//case//42 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//40 .//MAD//punct//20
Sammanfattning;Deltidsarbetet//NN|NEU|SIN|DEF|NOM//nsubj//45 fortsatte//VB|PRT|AKT//parataxis//20 att//IE//mark//47 öka//VB|INF|AKT//xcomp//45 ,//MID//punct//55 men//KN//cc//55 inte//AB//advmod//51 alls//AB//advmod//55 i//PP//case//55 samma//DT|UTR/NEU|SIN/PLU|IND//amod//55 snabba//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//55 takt//NN|UTR|SIN|IND|NOM//conj//45 .//MAD//punct//55
Sammanfattning;Den//DT|UTR|SIN|DEF//det//59 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//59 sektorn//NN|UTR|SIN|DEF|NOM//nsubj//60 expanderade//VB|PRT|AKT//parataxis//55 samtidigt//AB//advmod//60 och//KN//cc//64 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//64 spelade//VB|PRT|AKT//conj//20 naturligtvis//AB//advmod//64 stor//JJ|POS|UTR|SIN|IND|NOM//amod//67 roll//NN|UTR|SIN|IND|NOM//obj//64 ,//MID//punct//64 eftersom//SN//mark//73 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//71 verksamhet//NN|UTR|SIN|IND|NOM//nsubj//73 ofta//AB|POS//advmod//73 gick//VB|PRT|AKT//advcl//64 bra//AB|POS//advmod//73 att//IE//mark//76 anpassa//VB|INF|AKT//advcl//73 till//PP//case//78 deltidsarbete//NN|NEU|SIN|IND|NOM//obl//76 .//MAD//punct//20
Sammanfattning;Efterfrågan//NN|UTR|SIN|DEF|NOM//nsubj//3 på//PP//case//2 deltidsarbete//NN|NEU|SIN|IND|NOM//nmod//0 förefaller//VB|PRS|AKT//ROOT//3 ha//VB|INF|AKT//aux//5 spelat//VB|SUP|AKT//xcomp//3 en//DT|UTR|SIN|IND//det//8 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 roll//NN|UTR|SIN|IND|NOM//obj//5 under//PP//case//10 perioden//NN|UTR|SIN|DEF|NOM//obl//5 efter//PP//case//12 1980//RG|NOM//nmod//10 ,//MID//punct//15 framför//PP//case//15 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//3 inom//PP//case//20 offentlig//JJ|POS|UTR|SIN|IND|NOM//amod//20 och//KN//cc//19 privat//JJ|POS|UTR|SIN|IND|NOM//conj//17 tjänstesektor//NN|UTR|SIN|IND|NOM//nmod//15 .//MAD//punct//3
Sammanfattning;Den//DT|UTR|SIN|DEF//det//24 ökade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//24 konkurrensen//NN|UTR|SIN|DEF|NOM//nsubj//25 ledde//VB|PRT|AKT//parataxis//3 till//PP//case//27 rationaliseringar//NN|UTR|PLU|IND|NOM//obl//25 och//KN//cc//30 ett//DT|NEU|SIN|IND//det//30 behov//NN|NEU|SIN|IND|NOM//conj//27 av//PP//mark//33 att//IE//mark//33 koncentrera//VB|INF|AKT//acl//30 arbetsstyrkan//NN|UTR|SIN|DEF|NOM//obj//33 till//PP//case//37 de//DT|UTR/NEU|PLU|DEF//det//37 tidpunkter//NN|UTR|PLU|IND|NOM//obl//33 då//HA//advmod//40 tjänsterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//40 efterfrågades//VB|PRT|SFO//acl:relcl//37 .//MAD//punct//25
Sammanfattning;Med//PP//case//46 hjälp//NN|UTR|SIN|IND|NOM//fixed//42 av//PP//fixed//42 ny//JJ|POS|UTR|SIN|IND|NOM//amod//46 teknologi//NN|UTR|SIN|IND|NOM//obl//50 kunde//VB|PRT|AKT//aux//50 man//PN|UTR|SIN|IND|SUB//nsubj//50 samtidigt//AB//advmod//50 klara//VB|INF|AKT//conj//25 underhållsarbeten//NN|NEU|PLU|IND|NOM//obj//50 och//KN//cc//53 lagerhållning//NN|UTR|SIN|IND|NOM//conj//51 med//PP//case//57 väsentligt//AB|POS//advmod//56 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//57 personal//NN|UTR|SIN|IND|NOM//nmod//53 och//KN//cc//60 därmed//AB//advmod//60 begränsa//VB|INF|AKT//conj//50 personalbehovet//NN|NEU|SIN|DEF|NOM//obj//60 till//PP//case//64 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 delar//NN|UTR|PLU|IND|NOM//obl//60 av//PP//case//66 dagen//NN|UTR|SIN|DEF|NOM//nmod//64 .//MAD//punct//3

8.2 Deltidsarbetande, en fjärdedel av de sysselsatta, oberoende av konjunktur;Deltidsarbetande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 sedan//PP//advmod//1 början//NN|UTR|SIN|DEF|NOM//nsubj//6 av//PP//case//5 1980-talet//NN|NEU|SIN|DEF|NOM//nmod//3 utgjort//VB|SUP|AKT//ccomp//1 i//PP//advmod//6 stort//AB//fixed//7 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//7 en//DT|UTR|SIN|IND//det//11 fjärdedel//NN|UTR|SIN|IND|NOM//obj//6 av//PP//case//14 de//DT|UTR/NEU|PLU|DEF//det//14 sysselsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//11 i//PP//case//17 vårt//PS|NEU|SIN|DEF//nmod:poss//17 land//NN|NEU|SIN|IND|NOM//nmod//14 .//MAD//punct//6
8.2 Deltidsarbetande, en fjärdedel av de sysselsatta, oberoende av konjunktur;Figur//NN|UTR|SIN|IND|NOM//nmod//20 8.2//RG|NOM//appos//6  //_SP////20 nedan//AB//advmod//6 beskriver//VB|PRS|AKT//conj//1 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//23 som//HA//mark//27 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//27 redovisas//VB|PRS|SFO//acl:relcl//24 i//PP//case//29 SCB//PM|NOM//obl//27 ://MID//punct//29 s//NN|NEU|SIN|IND|GEN//nummod//32 arbetskraftsundersökning//NN|UTR|SIN|IND|NOM//obj//1 (//PAD//punct//32 AKU//PM|NOM//appos//32 )//PAD//punct//32 .//MAD//punct//1
8.2 Deltidsarbetande, en fjärdedel av de sysselsatta, oberoende av konjunktur;Dataserien//PM|NOM//nsubj//38 uppvisar//VB|PRS|AKT//parataxis//1 ett//DT|NEU|SIN|IND//det//40 brott//NN|NEU|SIN|IND|NOM//nmod//41 1986//RG|NOM//obl//38 ,//MID//punct//41 då//HA//mark//45 SCB//PM|NOM//nsubj//45 ändrade//VB|PRT|AKT//acl:relcl//41 kriterierna//NN|NEU|PLU|DEF|NOM//obj//45 för//PP//case//48 AKU//PM|NOM//nmod//46 så//SN//mark//55 att//SN//fixed//49 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//52 personer//NN|UTR|PLU|IND|NOM//nsubj:pass//55 kom//VB|PRT|AKT//aux//55 att//IE//mark//55 räknas//VB|INF|SFO//advcl//45 som//KN//mark//57 deltidsarbetande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//55 .//MAD//punct//38
8.2 Deltidsarbetande, en fjärdedel av de sysselsatta, oberoende av konjunktur;Källa//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
8.2 Deltidsarbetande, en fjärdedel av de sysselsatta, oberoende av konjunktur;AKU//PM|NOM//appos//0
8.2 Deltidsarbetande, en fjärdedel av de sysselsatta, oberoende av konjunktur;I//PP//case//2 18//RG|NOM//nummod//2 år//NN|NEU|PLU|IND|NOM//obl//12 ,//MID//punct//2 från//PP//case//5 1980//RG|NOM//nummod//2 till//PP//case//7 1998//RG|NOM//nmod//2 ,//MID//punct//2 har//VB|PRS|AKT//aux//12 andelen//NN|UTR|SIN|DEF|NOM//nsubj//12 deltidsarbetande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//12 pendlat//VB|SUP|AKT//ROOT//12 mellan//PP//case//14 23//RG|NOM//nummod//17 och//KN//cc//14 25//RG|NOM//nummod//14 procent//NN|UTR|PLU|IND|NOM//obl//12 av//PP//case//20 de//DT|UTR/NEU|PLU|DEF//det//20 sysselsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//17 enligt//PP//case//22 AKU//PM|NOM//nmod//20 .//MID//punct//12
8.2 Deltidsarbetande, en fjärdedel av de sysselsatta, oberoende av konjunktur;Samma//DT|UTR/NEU|SIN/PLU|IND//det//26 konsekventa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 utveckling//NN|UTR|SIN|IND|NOM//nsubj//27 återkommer//VB|PRS|AKT//parataxis//12 när//HA//mark//30 man//PN|UTR|SIN|IND|SUB//nsubj//30 studerar//VB|PRS|AKT//advcl//27 kort//JJ|POS|UTR|SIN|IND|NOM//amod//34 och//KN//cc//33 lång//JJ|POS|UTR|SIN|IND|NOM//conj//31 deltid//NN|UTR|SIN|IND|NOM//obj//30 .//MAD//punct//27
8.2 Deltidsarbetande, en fjärdedel av de sysselsatta, oberoende av konjunktur;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//51 som//HP|-|-|-//nsubj//38 arbetat//VB|SUP|AKT//acl:relcl//36 kort//JJ|POS|UTR|SIN|IND|NOM//amod//40 deltid//NN|UTR|SIN|IND|NOM//obl//38 ,//MID//punct//36 1//RG|NOM//nummod//36 -//MID//punct//36  //_SP////43 19//RG|NOM//nummod//46 timmar//NN|UTR|PLU|IND|NOM//appos//36 per//PP//case//48 vecka//NN|UTR|SIN|IND|NOM//nmod//46 ,//MID//punct//36 har//VB|PRS|AKT//aux//51 utgjort//VB|SUP|AKT//parataxis//27 ca//AB|AN//advmod//53 5//RG|NOM//nummod//54 procent//NN|UTR|PLU|IND|NOM//obj//51 av//PP//case//57 de//DT|UTR/NEU|PLU|DEF//det//57 sysselsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//54 ,//MID//punct//51 och//KN//cc//60 de//PN|UTR/NEU|PLU|DEF|SUB//conj//51 som//HP|-|-|-//nsubj//62 arbetat//VB|SUP|AKT//acl:relcl//60 lång//JJ|POS|UTR|SIN|IND|NOM//amod//64 deltid//NN|UTR|SIN|IND|NOM//obj//62 ,//MID//punct//70 mellan//PP//case//67 20//RG|NOM//nummod//70 och//KN//cc//67 34//RG|NOM//nummod//67 timmar//NN|UTR|PLU|IND|NOM//nmod//60 ,//MID//punct//70 följaktligen//AB//advmod//75 omkring//AB//advmod//74 20//RG|NOM//nummod//75 procent//NN|UTR|PLU|IND|NOM//conj//70 .//MAD//punct//12
8.2 Deltidsarbetande, en fjärdedel av de sysselsatta, oberoende av konjunktur;I//PP//case//2 den//DT|UTR|SIN|DEF//det//2 utsträckning//NN|UTR|SIN|IND|NOM//obl//14 som//HP|-|-|-//obl//5 deltidsarbetet//NN|NEU|SIN|DEF|NOM//nsubj//5 motsvarar//VB|PRS|AKT//acl:relcl//2 en//DT|UTR|SIN|IND//det//8 marknadsstyrd//PC|PRF|UTR|SIN|IND|NOM//amod//8 efterfrågan//NN|UTR|SIN|IND|NOM//obj//5 ,//MID//punct//14 har//VB|PRS|AKT//aux//14 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//14 varit//VB|SUP|AKT//cop//14 tämligen//AB//advmod//14 konstant//JJ|POS|UTR|SIN|IND|NOM//ROOT//14 över//PP//case//18 en//DT|UTR|SIN|IND//det//18 lång//JJ|POS|UTR|SIN|IND|NOM//amod//18 period//NN|UTR|SIN|IND|NOM//obl//14 ,//MID//punct//22 utan//PP//case//22 synlig//JJ|POS|UTR|SIN|IND|NOM//amod//22 påverkan//NN|UTR|SIN|IND|NOM//obl//14 av//PP//case//29 vare//KN//cc//26 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//fixed//24 konjunkturella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 eller//KN//cc//28 strukturella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//26 förändringar//NN|UTR|PLU|IND|NOM//nmod//22 på//PP//case//31 arbetsmarknaden//NN|UTR|SIN|DEF|NOM//nmod//29 .//MAD//punct//14
8.2 Deltidsarbetande, en fjärdedel av de sysselsatta, oberoende av konjunktur;Procenttal//NN|NEU|SIN|IND|NOM//nsubj//3 kan//VB|PRS|AKT//aux//3 vara//VB|INF|AKT//cop//3 förrädiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//3 i//PP//case//5 sammanhang//NN|NEU|SIN|IND|NOM//obl//3 av//PP//case//8 detta//DT|NEU|SIN|DEF//det//8 slag//NN|NEU|SIN|IND|NOM//nmod//5 ,//MID//punct//20 eftersom//SN//mark//20 basen//NN|UTR|SIN|DEF|NOM//nsubj//20 för//PP//case//13 beräkningen//NN|UTR|SIN|DEF|NOM//nmod//11 ,//MID//punct//16 antalet//NN|NEU|SIN|DEF|NOM//nmod//16 sysselsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//13 ,//MID//punct//11 också//AB//advmod//20 har//VB|PRS|AKT//aux//20 ändrat//VB|SUP|AKT//advcl//3 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//20 under//PP//case//23 perioden//NN|UTR|SIN|DEF|NOM//obl//20 .//MAD//punct//20
8.2 Deltidsarbetande, en fjärdedel av de sysselsatta, oberoende av konjunktur;Figur//NN|UTR|SIN|IND|NOM//nmod//26 8.3//RG|NOM//nsubj//28  //_SP////26 visar//VB|PRS|AKT//parataxis//20 hel-//NN|UTR|-|-|SMS//obj//28 och//KN//cc//31 deltidssysselsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//29 i//PP//case//34 absoluta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 tal//NN|NEU|PLU|IND|NOM//obl//28 från//PP//case//36 1976//RG|NOM//nmod//34 och//KN//cc//38 framåt//AB//conj//36 .//MAD//punct//28
8.2 Deltidsarbetande, en fjärdedel av de sysselsatta, oberoende av konjunktur;De//DT|UTR/NEU|PLU|DEF//det//42 heltidssysselsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//42 steg//NN|NEU|PLU|IND|NOM//parataxis//28 markant//AB|POS//amod//42 från//PP//case//45 mitten//NN|UTR|SIN|DEF|NOM//obl//42 av//PP//case//47 1980-talet//NN|NEU|SIN|DEF|NOM//nmod//45 och//KN//cc//50 ökningen//NN|UTR|SIN|DEF|NOM//nsubj//50 fortsatte//VB|PRT|AKT//conj//28 fram//AB//advmod//50 till//PP//case//53 1990//RG|NOM//obl//50 .//MAD//punct//3
8.2 Deltidsarbetande, en fjärdedel av de sysselsatta, oberoende av konjunktur;Därefter//AB//advmod//56 följde//VB|PRT|AKT//conj//3 en//DT|UTR|SIN|IND//det//59 drastiskt//JJ|POS|UTR|SIN|IND|NOM//amod//59 minskning//NN|UTR|SIN|IND|NOM//nsubj//56 i//PP//case//65 samband//NN|NEU|SIN|IND|NOM//fixed//60 med//PP//fixed//60 den//DT|UTR|SIN|DEF//det//65 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//65 krisen//NN|UTR|SIN|DEF|NOM//obl//56 .//MAD//punct//56
8.2 Deltidsarbetande, en fjärdedel av de sysselsatta, oberoende av konjunktur;De//DT|UTR/NEU|PLU|DEF//det//69 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//69 åren//NN|NEU|PLU|DEF|NOM//nsubj//56 har//VB|PRS|AKT//aux//73 antalet//NN|NEU|SIN|DEF|NOM//nsubj//72 heltidssysselsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nsubj//73 omfattat//VB|SUP|AKT//conj//3 ca//AB|AN//advmod//75 tre//RG|NOM//nummod//76 miljoner//NN|UTR|PLU|IND|NOM//nmod//77 människor//NN|UTR|PLU|IND|NOM//obj//73 .//MAD//punct//3

8.2 Deltidsarbetande, en fjärdedel av de sysselsatta, oberoende av konjunktur / absoluta tal;Källa//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
8.2 Deltidsarbetande, en fjärdedel av de sysselsatta, oberoende av konjunktur / absoluta tal;AKU//PM|NOM//appos//0
