Uppdraget;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//2 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 uppgift//NN|UTR|SIN|IND|NOM//nsubj//6 har//VB|PRS|AKT//aux//6 varit//VB|SUP|AKT//cop//6 att//IE//mark//6 analysera//VB|INF|AKT//ROOT//6 om//SN//mark//12 det//DT|NEU|SIN|DEF//det//10 straffrättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//10 regelverket//NN|NEU|SIN|DEF|NOM//nsubj:pass//12 behöver//VB|PRS|AKT//aux//12 förstärkas//VB|INF|SFO//advcl//6 för//PP//mark//20 att//IE//mark//20 på//PP//case//19 ett//DT|NEU|SIN|IND//det//19 mer//AB|KOM//advmod//18 effektivt//JJ|POS|NEU|SIN|IND|NOM//amod//19 sätt//NN|NEU|SIN|IND|NOM//obl//20 förebygga//VB|INF|AKT//advcl//12 och//KN//cc//22 förhindra//VB|INF|AKT//conj//20 att//SN//mark//25 personer//NN|UTR|PLU|IND|NOM//nsubj//25 reser//VB|PRS|AKT//ccomp//22 från//PP//case//27 Sverige//PM|NOM//obl//25 i//PP//case//29 syfte//NN|NEU|SIN|IND|NOM//obl//25 att//IE//mark//31 delta//VB|INF|AKT//advcl//25 i//PP//case//35 en//DT|UTR|SIN|IND//det//35 väpnad//PC|PRF|UTR|SIN|IND|NOM//amod//35 konflikt//NN|UTR|SIN|IND|NOM//obl//31 för//PP//case//38 en//DT|UTR|SIN|IND//det//38 terroristorganisation//NN|UTR|SIN|IND|NOM//nmod//35 .//MAD//punct//6
En ny straffbestämmelse om deltagande i stridsrelaterad verksamhet i en väpnad konflikt utomlands till stöd för en terroristorganisation;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 i//PP//advmod//1 dag//NN|UTR|SIN|IND|NOM//fixed//2 ett//DT|NEU|SIN|IND//det//7 visst//JJ|POS|NEU|SIN|IND|NOM//amod//7 straffritt//JJ|POS|NEU|SIN|IND|NOM//amod//7 område//NN|NEU|SIN|IND|NOM//nsubj//1
En ny straffbestämmelse om deltagande i stridsrelaterad verksamhet i en väpnad konflikt utomlands till stöd för en terroristorganisation;Många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 typer//NN|UTR|PLU|IND|NOM//nsubj//6 av//PP//case//4 gärningar//NN|UTR|PLU|IND|NOM//nmod//2 kan//VB|PRS|AKT//aux//6 medföra//VB|INF|AKT//ROOT//6 att//SN//mark//11 en//DT|UTR|SIN|IND//det//9 person//NN|UTR|SIN|IND|NOM//nsubj:pass//11 kan//VB|PRS|AKT//aux//11 anses//VB|INF|SFO//ccomp//6 delta//VB|INF|AKT//xcomp//11 i//PP//case//16 en//DT|UTR|SIN|IND//det//16 väpnad//PC|PRF|UTR|SIN|IND|NOM//amod//16 konflikt//NN|UTR|SIN|IND|NOM//obl//12 .//MAD//punct//6
En ny straffbestämmelse om deltagande i stridsrelaterad verksamhet i en väpnad konflikt utomlands till stöd för en terroristorganisation;Vid//PP//case//22 sidan//NN|UTR|SIN|DEF|NOM//fixed//18 om//PP//case//22 konkreta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 stridshandlingar//NN|UTR|PLU|IND|NOM//obl//6 som//HP|-|-|-//nsubj//24 syftar//VB|PRS|AKT//acl:relcl//22 till//PP//mark//29 att//SN//mark//29 motparten//NN|UTR|SIN|DEF|NOM//nsubj:pass//29 ska//VB|PRS|AKT//aux//29 bekämpas//VB|INF|SFO//ccomp//24 och//KN//cc//31 förberedelser//NN|UTR|PLU|IND|NOM//conj//29 av//PP//case//34 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//34 handlingar//NN|UTR|PLU|IND|NOM//nmod//31 har//VB|PRS|AKT//amod//22 ,//MID//punct//35 inom//PP//case//40 ramen//NN|UTR|SIN|DEF|NOM//fixed//37 för//PP//fixed//37 uppdraget//NN|NEU|SIN|DEF|NOM//obl//35 ,//MID//punct//43 även//AB//advmod//43 den//PN|UTR|SIN|DEF|SUB/OBJ//appos//22 som//HP|-|-|-//nsubj//45 främjar//VB|PRS|AKT//acl:relcl//43 eller//KN//cc//47 bidrar//VB|PRS|AKT//conj//45 till//PP//case//52 en//DT|UTR|SIN|IND//det//50 terroristorganisations//NN|UTR|SIN|IND|GEN//nmod:poss//52 allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//52 förmåga//NN|UTR|SIN|IND|NOM//obl//47 att//IE//mark//54 delta//VB|INF|AKT//acl//52 i//PP//case//58 en//DT|UTR|SIN|IND//det//58 väpnad//PC|PRF|UTR|SIN|IND|NOM//amod//58 konflikt//NN|UTR|SIN|IND|NOM//obl//54 bedömts//VB|SUP|SFO//conj//43 bidra//VB|INF|AKT//xcomp//59 till//PP//case//62 konflikten//NN|UTR|SIN|DEF|NOM//obl//60 på//PP//case//66 ett//DT|NEU|SIN|IND//det//66 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//66 sätt//NN|NEU|SIN|IND|NOM//nmod//62 att//SN//mark//72 han//PN|UTR|SIN|DEF|SUB//nsubj:pass//72 eller//KN//cc//70 hon//PN|UTR|SIN|DEF|SUB//conj//68 därigenom//AB//advmod//72 anses//VB|PRS|SFO//acl//66 delta//VB|INF|AKT//xcomp//72 i//PP//case//75 denna//PN|UTR|SIN|DEF|SUB/OBJ//obl//73 .//MAD//punct//43
En ny straffbestämmelse om deltagande i stridsrelaterad verksamhet i en väpnad konflikt utomlands till stöd för en terroristorganisation;Som//KN//mark//80 exempel//NN|NEU|SIN|IND|NOM//nsubj:pass//80 kan//VB|PRS|AKT//aux//80 nämnas//VB|INF|SFO//acl:relcl//43 personer//NN|UTR|PLU|IND|NOM//nsubj:pass//80 som//HP|-|-|-//nsubj//90 inom//PP//case//89 ramen//NN|UTR|SIN|DEF|NOM//fixed//83 för//PP//fixed//83 en//DT|UTR|SIN|IND//det//87 terroristorganisations//NN|UTR|SIN|IND|GEN//nmod:poss//89 stridsrelaterade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//89 verksamhet//NN|UTR|SIN|IND|NOM//obl//90 tilldelas//VB|PRS|SFO//acl:relcl//81 uppgifter//NN|UTR|PLU|IND|NOM//obj//90 som//KN//mark//94 bl.a.//AB|AN//advmod//94 materielvård//NN|UTR|SIN|IND|NOM//obl//90 ,//MID//punct//96 transport//NN|UTR|SIN|IND|NOM//conj//94 ,//MID//punct//98 underhåll//NN|NEU|SIN|IND|NOM//conj//94 eller//KN//cc//100 matlagning//NN|UTR|SIN|IND|NOM//conj//94 .//MAD//punct//6
En ny straffbestämmelse om deltagande i stridsrelaterad verksamhet i en väpnad konflikt utomlands till stöd för en terroristorganisation;De//DT|UTR/NEU|PLU|DEF//det//1 gärningar//NN|UTR|PLU|IND|NOM//nsubj:pass//6 varigenom//HA//advmod//6 en//DT|UTR|SIN|IND//det//4 person//NN|UTR|SIN|IND|NOM//nsubj:pass//6 kan//VB|PRS|AKT//aux//6 anses//VB|INF|SFO//ROOT//6 delta//VB|INF|AKT//xcomp//6 i//PP//case//11 en//DT|UTR|SIN|IND//det//11 väpnad//PC|PRF|UTR|SIN|IND|NOM//amod//11 konflikt//NN|UTR|SIN|IND|NOM//obl//7 är//VB|PRS|AKT//cop//20 redan//AB//advmod//20 i//PP//advmod//20 dag//NN|UTR|SIN|IND|NOM//fixed//14 i//PP//case//19 mycket//AB|POS//advmod//18 stor//JJ|POS|UTR|SIN|IND|NOM//amod//19 utsträckning//NN|UTR|SIN|IND|NOM//nmod//20 straffbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//6 .//MAD//punct//20
En ny straffbestämmelse om deltagande i stridsrelaterad verksamhet i en väpnad konflikt utomlands till stöd för en terroristorganisation;I//PP//case//24 de//DT|UTR/NEU|PLU|DEF//det//24 fall//NN|NEU|PLU|IND|NOM//obl//6 deltagandet//NN|NEU|SIN|DEF|NOM//nsubj//26 sker//VB|PRS|AKT//acl:relcl//24 på//PP//case//29 ett//DT|NEU|SIN|IND//det//29 sätt//NN|NEU|SIN|IND|NOM//obl//26 som//HP|-|-|-//nsubj//31 strider//VB|PRS|AKT//acl//29 mot//PP//case//37 den//DT|UTR|SIN|DEF//det//36 internationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//36 humanitära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//36 rättens//NN|UTR|SIN|DEF|GEN//nmod:poss//37 regler//NN|UTR|PLU|IND|NOM//obl//31 (//PAD//punct//24 krigets//NN|NEU|SIN|DEF|GEN//nmod:poss//40 lagar//NN|UTR|PLU|IND|NOM//appos//24 )//PAD//punct//40 ,//MID//punct//43 tillämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//6 under//PP//case//46 väpnad//PC|PRF|UTR|SIN|IND|NOM//amod//46 konflikt//NN|UTR|SIN|IND|NOM//obl//43 ,//MID//punct//53 kan//VB|PRS|AKT//aux//53 gärningarna//NN|UTR|PLU|DEF|NOM//nsubj//53 i//PP//case//52 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 fall//NN|NEU|PLU|IND|NOM//obl//53 bestraffas//VB|INF|SFO//parataxis//6 som//KN//mark//55 krigsförbrytelser//NN|UTR|PLU|IND|NOM//xcomp//53 .//MID//punct//6
En ny straffbestämmelse om deltagande i stridsrelaterad verksamhet i en väpnad konflikt utomlands till stöd för en terroristorganisation;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//64 kan//VB|PRS|AKT//aux//64 i//PP//case//61 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 fall//NN|NEU|PLU|IND|NOM//obl//64 också//AB//advmod//64 vara//VB|INF|AKT//cop//64 aktuellt//JJ|POS|NEU|SIN|IND|NOM//parataxis//6 att//IE//mark//66 döma//VB|INF|AKT//csubj//64 för//PP//case//68 brott//NN|NEU|PLU|IND|NOM//obl//66 mot//PP//case//70 mänskligheten//NN|UTR|SIN|DEF|NOM//nmod//68 eller//KN//cc//72 folkmord//NN|NEU|SIN|IND|NOM//conj//70 .//MAD//punct//64
En ny straffbestämmelse om deltagande i stridsrelaterad verksamhet i en väpnad konflikt utomlands till stöd för en terroristorganisation;Gärningar//NN|UTR|PLU|IND|NOM//nsubj//109 som//HP|-|-|-//nsubj:pass//76 begås//VB|PRS|SFO//acl:relcl//74 inom//PP//case//81 ramen//NN|UTR|SIN|DEF|NOM//fixed//77 för//PP//fixed//77 en//DT|UTR|SIN|IND//det//81 terroristorganisation//NN|UTR|SIN|IND|NOM//obl//76 ,//MID//punct//74 dvs.//AB|AN//advmod//85 en//DT|UTR|SIN|IND//det//85 sammanslutning//NN|UTR|SIN|IND|NOM//appos//74 av//PP//case//87 personer//NN|UTR|PLU|IND|NOM//nmod//85 som//HP|-|-|-//nsubj//89 begår//VB|PRS|AKT//acl:relcl//87 särskilt//AB//advmod//91 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//92 brottslighet//NN|UTR|SIN|IND|NOM//obj//89 eller//KN//cc//94 gör//VB|PRS|AKT//conj//89 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//94 skyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//94 till//PP//case//98 försök//NN|NEU|SIN|IND|NOM//obl//94 ,//MID//punct//100 förberedelse//NN|UTR|SIN|IND|NOM//conj//98 ,//MID//punct//102 stämpling//NN|UTR|SIN|IND|NOM//conj//98 eller//KN//cc//104 medverkan//NN|UTR|SIN|IND|NOM//conj//98 till//PP//case//107 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//107 brottslighet//NN|UTR|SIN|IND|NOM//nmod//104 ,//MID//punct//74 utgör//VB|PRS|AKT//parataxis//64 i//PP//case//112 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//112 fall//NN|NEU|PLU|IND|NOM//obl//109 även//AB//advmod//114 terroristbrott//NN|NEU|PLU|IND|NOM//advcl//109 .//MAD//punct//109
En ny straffbestämmelse om deltagande i stridsrelaterad verksamhet i en väpnad konflikt utomlands till stöd för en terroristorganisation;För//PP//case//119 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//119 dessa//DT|UTR/NEU|PLU|DEF//det//119 brott//NN|NEU|PLU|IND|NOM//obl//123 är//VB|PRS|AKT//cop//123 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//123 också//AB//advmod//123 möjligt//JJ|POS|NEU|SIN|IND|NOM//conj//109 att//IE//mark//125 döma//VB|INF|AKT//advcl//123 till//PP//case//127 ansvar//NN|NEU|SIN|IND|NOM//obl//125 för//PP//case//129 försök//NN|NEU|SIN|IND|NOM//nmod//127 ,//MID//punct//131 förberedelse//NN|UTR|SIN|IND|NOM//conj//129 ,//MID//punct//133 stämpling//NN|UTR|SIN|IND|NOM//conj//129 och//KN//cc//135 medverkan//NN|UTR|SIN|IND|NOM//conj//129 ,//MID//punct//138 vilket//HP|NEU|SIN|IND//nsubj//138 innebär//VB|PRS|AKT//conj//109 att//SN//mark//160 även//AB//advmod//142 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//142 former//NN|UTR|PLU|IND|NOM//nsubj//160 av//PP//case//144 deltagande//NN|NEU|SIN|IND|NOM//nmod//142 i//PP//case//148 den//DT|UTR|SIN|DEF//det//148 väpnade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//148 konflikten//NN|UTR|SIN|DEF|NOM//nmod//142 än//KN//case//150 sådant//JJ|POS|NEU|SIN|IND|NOM//nmod//142 som//HP|-|-|-//nsubj//152 sker//VB|PRS|AKT//acl:relcl//150 genom//PP//case//155 konkreta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//155 stridshandlingar//NN|UTR|PLU|IND|NOM//obl//152 i//PP//case//158 stor//JJ|POS|UTR|SIN|IND|NOM//amod//158 utsträckning//NN|UTR|SIN|IND|NOM//nmod//155 är//VB|PRS|AKT//cop//160 straffbart//JJ|POS|NEU|SIN|IND|NOM//ccomp//138 .//MAD//punct//166
En ny straffbestämmelse om deltagande i stridsrelaterad verksamhet i en väpnad konflikt utomlands till stöd för en terroristorganisation;För//PP//case//165 de//DT|UTR/NEU|PLU|DEF//det//165 uppräknade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//165 brotten//NN|NEU|PLU|DEF|NOM//obl//166 föreligger//VB|PRS|AKT//conj//160 universell//JJ|POS|UTR|SIN|IND|NOM//amod//168 jurisdiktion//NN|UTR|SIN|IND|NOM//obj//166 ,//MID//punct//168 dvs.//AB|AN//advmod//172 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//172 domstol//NN|UTR|SIN|IND|NOM//nsubj//174 kan//VB|PRS|AKT//aux//174 pröva//VB|INF|AKT//conj//160 en//DT|UTR|SIN|IND//det//176 gärning//NN|UTR|SIN|IND|NOM//obj//174 oavsett//AB|POS//mark//180 var//HA//fixed//177 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//180 har//VB|PRS|AKT//advcl//174 begåtts//VB|SUP|SFO//obj//180 och//KN//cc//184 av//PP//case//184 vem//HP|UTR|SIN|IND//conj//181 .//MAD//punct//109
En ny straffbestämmelse om deltagande i stridsrelaterad verksamhet i en väpnad konflikt utomlands till stöd för en terroristorganisation;Därutöver//AB//advmod//109 finns//VB|PRS|SFO//conj//6 också//AB//advmod//187 långtgående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//190 möjligheter//NN|UTR|PLU|IND|NOM//nsubj//187 att//IE//mark//192 bestraffa//VB|INF|AKT//acl//190 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//192 som//HP|-|-|-//nsubj//195 deltar//VB|PRS|AKT//acl:relcl//193 i//PP//case//199 en//DT|UTR|SIN|IND//det//199 väpnad//PC|PRF|UTR|SIN|IND|NOM//amod//199 konflikt//NN|UTR|SIN|IND|NOM//obl//195 för//PP//case//201 brott//NN|NEU|SIN|IND|NOM//nmod//199 enligt//PP//case//203 brottsbalken//NN|UTR|SIN|DEF|NOM//nmod//201 ,//MID//punct//192 t.ex.//AB|AN//advmod//206 mord//NN|NEU|PLU|IND|NOM//appos//192 ,//MID//punct//208 misshandel//NN|UTR|SIN|IND|NOM//conj//206 ,//MID//punct//211 olaga//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//211 hot//NN|NEU|SIN|IND|NOM//conj//206 eller//KN//cc//213 skadegörelse//NN|UTR|SIN|IND|NOM//conj//206 .//MAD//punct//6
En ny straffbestämmelse om deltagande i stridsrelaterad verksamhet i en väpnad konflikt utomlands till stöd för en terroristorganisation;Trots//PP//case//1 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//2 finns//VB|PRS|SFO//ROOT//2 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 ett//DT|NEU|SIN|IND//det//6 visst//JJ|POS|NEU|SIN|IND|NOM//amod//6 utrymme//NN|NEU|SIN|IND|NOM//nsubj//2 för//PP//case//8 straffrihet//NN|UTR|SIN|IND|NOM//obl//2 .//MAD//punct//2
