Justitiedepartementet;Genom//PP//case//1 beslut//NN|NEU|SIN|IND|NOM//obl//6 den//DT|UTR|SIN|DEF//det//4 1//RO|NOM//nummod//4 juli//NN|UTR|SIN|IND|NOM//obl//6 1999//RG|NOM//nummod//4 bemyndigade//VB|PRT|AKT//ROOT//6 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//6 chefen//NN|UTR|SIN|DEF|NOM//obj//6 för//PP//case//10 Justitiedepartementet//PM|NOM//nmod//8 ,//MID//punct//12 statsrådet//NN|NEU|SIN|DEF|NOM//nmod//13 Freivalds//PM|NOM//obj//6 ,//MID//punct//13 att//IE//mark//16 tillkalla//VB|INF|AKT//xcomp//6 en//DT|UTR|SIN|IND//det//19 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//19 utredare//NN|UTR|SIN|IND|NOM//obj//16 för//PP//mark//22 att//IE//mark//22 undersöka//VB|INF|AKT//advcl//16 hur//HA//advmod//30 rättegången//NN|UTR|SIN|DEF|NOM//nsubj:pass//30 i//PP//case//26 tvistemål//NN|NEU|PLU|IND|NOM//nmod//24 och//KN//cc//28 brottmål//NN|NEU|PLU|IND|NOM//conj//26 kan//VB|PRS|AKT//aux//30 förbättras//VB|INF|SFO//ccomp//22 .//MAD//punct//6
2.2 Konsekvenser av att huvudförhandlingen måste tas om;Han//PN|UTR|SIN|DEF|SUB//nsubj//42 kan//VB|PRS|AKT//aux//42 härigenom//AB//advmod//42 ändra//VB|INF|AKT//parataxis//22 och//KN//cc//44 tillrättalägga//VB|INF|AKT//conj//42 sin//PS|UTR|SIN|DEF//nmod:poss//47 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//47 version//NN|UTR|SIN|IND|NOM//obj//44 av//PP//case//49 händelseförloppet//NN|NEU|SIN|DEF|NOM//nmod//47 .//MAD//punct//42
2.2 Konsekvenser av att huvudförhandlingen måste tas om;I//PP//advmod//42 och//KN//fixed//51 för//PP//fixed//51 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//fixed//51 kan//VB|PRS|AKT//aux//61 denna//DT|UTR|SIN|DEF//det//57 form//NN|UTR|SIN|IND|NOM//nsubj:pass//61 av//PP//case//59 anpassning//NN|UTR|SIN|IND|NOM//nmod//57 aldrig//AB//advmod//61 undvikas//VB|INF|SFO//conj//42 eftersom//SN//mark//64 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//64 misstänkte//PC|PRF|MAS|SIN|DEF|NOM//advcl//61 har//VB|PRS|AKT//xcomp//64 rätt//PL//obj//65 att//IE//mark//70 före//PP//case//69 åtalet//NN|NEU|SIN|DEF|NOM//obl//70 ta//VB|INF|AKT//acl//66 del//NN|UTR|SIN|IND|NOM//obj//70 av//PP//case//74 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//74 förundersökningen//NN|UTR|SIN|DEF|NOM//obl//70 .//MAD//punct//22
2.2 Konsekvenser av att huvudförhandlingen måste tas om;Men//KN//cc//78 otvivelaktigt//AB|POS//advmod//78 blir//VB|PRS|AKT//conj//22 problemet//NN|NEU|SIN|DEF|NOM//nsubj//78 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//78 .//MAD//punct//78
2.2 Konsekvenser av att huvudförhandlingen måste tas om;En//DT|UTR|SIN|IND//det//84 annan//JJ|POS|UTR|SIN|IND|NOM//amod//84 sak//NN|UTR|SIN|IND|NOM//appos//22 är//VB|PRS|AKT//cop//84 att//SN//mark//100 bevisvärdet//NN|NEU|SIN|DEF|NOM//nsubj//100 av//PP//case//89 uppgifter//NN|UTR|PLU|IND|NOM//nmod//87 som//HP|-|-|-//nsubj:pass//91 ändras//VB|PRS|SFO//acl:relcl//87 på//PP//case//94 detta//DT|NEU|SIN|DEF//det//94 sätt//NN|NEU|SIN|IND|NOM//obl//91 i//PP//advmod//100 allmänhet//NN|UTR|SIN|IND|NOM//fixed//95 inte//AB//advmod//100 är//VB|PRS|AKT//cop//100 så//AB//advmod//100 starkt//JJ|POS|NEU|SIN|IND|NOM//csubj//84 .//MAD//punct//22
2.2 Konsekvenser av att huvudförhandlingen måste tas om;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 kan//VB|PRS|AKT//aux//3 också//AB//advmod//3 förekomma//VB|INF|AKT//ROOT//3 att//SN//mark//6 den//DT|UTR|SIN|DEF//nsubj//6 tilltalade//PC|PRF|UTR/NEU|SIN|DEF|NOM//csubj//13 eller//KN//cc//8 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//conj//6 inför//PP//case//12 den//DT|UTR|SIN|DEF//det//12 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 förhandlingen//NN|UTR|SIN|DEF|NOM//obl//6 försöker//VB|PRS|AKT//conj//3 påverka//VB|INF|AKT//xcomp//13 vittnenas//NN|UTR|PLU|DEF|GEN//nmod:poss//18 och//KN//cc//17 brottsoffrens//NN|UTR|SIN|DEF|GEN//conj//15 utsagor//NN|UTR|PLU|IND|NOM//obj//14 .//MID//punct//3
2.2 Konsekvenser av att huvudförhandlingen måste tas om;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//23 är//VB|PRS|AKT//cop//23 ett//DT|NEU|SIN|IND//det//23 problem//NN|NEU|SIN|IND|NOM//parataxis//3 som//HP|-|-|-//nsubj//25 växer//VB|PRS|AKT//acl:relcl//23 i//PP//case//27 takt//NN|UTR|SIN|IND|NOM//obl//25 med//PP//mark//31 att//SN//mark//31 brottsligheten//NN|UTR|SIN|DEF|NOM//nsubj//31 blir//VB|PRS|AKT//advcl//25 grövre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//31 och//KN//cc//35 mer//AB|KOM//advmod//35 organiserad//PC|PRF|UTR|SIN|IND|NOM//conj//32 .//MAD//punct//23
2.2 Konsekvenser av att huvudförhandlingen måste tas om;Riskerna//NN|UTR|PLU|DEF|NOM//nsubj//7 för//PP//mark//5 en//DT|UTR|SIN|IND//fixed//1 i//PP//advmod//5 sak//NN|UTR|SIN|IND|NOM//fixed//3 felaktig//JJ|POS|UTR|SIN|IND|NOM//nmod//0 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obj//5 ökar//VB|PRS|AKT//ROOT//7 således//AB//advmod//7 väsentligt//AB|POS//xcomp//7 om//SN//mark//13 man//PN|UTR|SIN|IND|SUB//nsubj//13 måste//VB|PRS|AKT//aux//13 ta//VB|INF|AKT//advcl//7 om//PL//compound:prt//13 huvudförhandlingen//NN|UTR|SIN|DEF|NOM//obj//13 .//MAD//punct//7
2.2 Konsekvenser av att huvudförhandlingen måste tas om;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//19 är//VB|PRS|AKT//cop//19 otillfredsställande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//7 ,//MID//punct//19 inte//AB//advmod//22 minst//AB|SUV//conj//19 eftersom//SN//mark//29 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//29 i//PP//case//27 dessa//DT|UTR/NEU|PLU|DEF//det//27 mål//NN|NEU|PLU|IND|NOM//obl//29 ofta//AB|POS//advmod//29 gäller//VB|PRS|AKT//advcl//19 mycket//AB|POS//advmod//31 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//32 brottslighet//NN|UTR|SIN|IND|NOM//obj//29 .//MAD//punct//7
2.2 Konsekvenser av att huvudförhandlingen måste tas om;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//4 är//VB|PRS|AKT//cop//4 inte//AB//advmod//4 bara//AB//advmod//4 skuldfrågan//NN|UTR|SIN|DEF|NOM//ROOT//4 i//PP//case//7 ett//DT|NEU|SIN|IND//det//7 brottmål//NN|NEU|SIN|IND|NOM//nmod//4 som//HP|-|-|-//nsubj//10 skall//VB|PRS|AKT//aux//10 få//VB|INF|AKT//acl:relcl//7 en//DT|UTR|SIN|IND//det//14 materiellt//AB|POS//advmod//13 riktig//JJ|POS|UTR|SIN|IND|NOM//amod//14 utgång//NN|UTR|SIN|IND|NOM//obj//10 .//MAD//punct//4
2.2 Konsekvenser av att huvudförhandlingen måste tas om;I//PP//case//19 en//DT|UTR|SIN|IND//det//19 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//19 rättegång//NN|UTR|SIN|IND|NOM//obl//20 förs//VB|PRS|SFO//conj//4 ofta//AB|POS//advmod//20 talan//NN|UTR|SIN|IND|NOM//obj//20 mot//PP//case//24 den//DT|UTR|SIN|DEF//obl//20 tilltalade//PC|PRF|UTR/NEU|SIN|DEF|NOM//advcl//20 om//PP//case//27 skadestånd//NN|NEU|SIN|IND|NOM//obl//25 .//MAD//punct//4
2.2 Konsekvenser av att huvudförhandlingen måste tas om;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//30 finns//VB|PRS|SFO//parataxis//4 alltså//AB//advmod//30 möjlighet//NN|UTR|SIN|IND|NOM//nsubj//30 att//IE//mark//39 till//PP//case//36 gemensam//JJ|POS|UTR|SIN|IND|NOM//amod//36 handläggning//NN|UTR|SIN|IND|NOM//obl//39 med//PP//case//38 åtalet//NN|NEU|SIN|DEF|NOM//nmod//36 väcka//VB|INF|AKT//acl//32 talan//NN|UTR|SIN|IND|NOM//obj//39 om//PP//case//42 återgångskrav//NN|NEU|PLU|IND|NOM//obl//39 ,//MID//punct//44 skadestånd//NN|NEU|SIN|IND|NOM//conj//42 eller//KN//cc//46 annat//PN|NEU|SIN|IND|SUB/OBJ//conj//42 liksom//SN//mark//49 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//49 finns//VB|PRS|SFO//advcl//39 möjlighet//NN|UTR|SIN|IND|NOM//nsubj//49 för//PP//case//52 rätten//NN|UTR|SIN|DEF|NOM//nmod//50 att//IE//mark//54 förordna//VB|INF|AKT//acl//52 att//SN//mark//73 ett//DT|NEU|SIN|IND//det//57 mål//NN|NEU|SIN|IND|NOM//nsubj:pass//73 om//PP//case//60 enskilt//JJ|POS|NEU|SIN|IND|NOM//amod//60 anspråk//NN|NEU|SIN|IND|NOM//nmod//57 i//PP//case//62 anledning//NN|UTR|SIN|IND|NOM//nmod//60 av//PP//case//64 brott//NN|NEU|PLU|IND|NOM//nmod//62 som//HP|-|-|-//nsubj:pass//66 handläggs//VB|PRS|SFO//acl:relcl//57 i//PP//case//69 annan//JJ|POS|UTR|SIN|IND|NOM//amod//69 ordning//NN|UTR|SIN|IND|NOM//obl//66 vid//PP//case//71 domstolen//NN|UTR|SIN|DEF|NOM//nmod//69 skall//VB|PRS|AKT//aux//73 tas//VB|INF|SFO//ccomp//54 upp//PL//compound:prt//73 till//PP//case//76 behandling//NN|UTR|SIN|IND|NOM//obl//73 i//PP//case//80 samband//NN|NEU|SIN|IND|NOM//fixed//77 med//PP//fixed//77 åtalet//NN|NEU|SIN|DEF|NOM//obl//73 (//PAD//punct//30 se//VB|IMP|AKT//parataxis//30 22:1//RG|NOM//obj//82 ,//MID//punct//85 22:3//RG|NOM//conj//83 och//KN//cc//87 22:4//RG|NOM//conj//83 RB//NN|AN//flat:name//87 )//PAD//punct//82 .//MAD//punct//30
2.2 Konsekvenser av att huvudförhandlingen måste tas om;När//HA//mark//94 förhandlingen//NN|UTR|SIN|DEF|NOM//nsubj:pass//94 måste//VB|PRS|AKT//aux//94 tas//VB|INF|SFO//advcl//96 om//PL//compound:prt//94 försämras//VB|INF|SFO//conj//30 således//AB//advmod//96 även//AB//advmod//99 förutsättningarna//NN|UTR|PLU|DEF|NOM//xcomp//96 för//PP//case//101 brottsoffren//NN|NEU|PLU|DEF|NOM//nmod//99 att//IE//mark//103 komma//VB|INF|AKT//acl//99 till//PP//case//106 sin//PS|UTR|SIN|DEF//nmod:poss//106 rätt//NN|UTR|SIN|IND|NOM//obl//103 och//KN//cc//108 få//VB|INF|AKT//conj//103 skadestånd//NN|NEU|SIN|IND|NOM//obj//108 .//MAD//punct//30
2.2 Konsekvenser av att huvudförhandlingen måste tas om;Förutom//PP//case//114 de//DT|UTR/NEU|PLU|DEF//det//114 processuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//114 nackdelarna//NN|UTR|PLU|DEF|NOM//obl//115 uppstår//VB|PRS|AKT//conj//30 kostnader//NN|UTR|PLU|IND|NOM//obj//115 och//KN//cc//118 tidsutdräkt//NN|UTR|SIN|IND|NOM//conj//116 .//MAD//punct//30
2.2 Konsekvenser av att huvudförhandlingen måste tas om;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//122 kan//VB|PRS|AKT//aux//122 ifrågasättas//VB|INF|SFO//conj//4 om//SN//mark//126 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//126 är//VB|PRS|AKT//cop//126 rimligt//JJ|POS|NEU|SIN|IND|NOM//advcl//122 att//SN//mark//137 en//DT|UTR|SIN|IND//det//129 regel//NN|UTR|SIN|IND|NOM//nsubj:pass//137 som//HP|-|-|-//nsubj//131 har//VB|PRS|AKT//acl:relcl//129 sitt//PS|NEU|SIN|DEF//nmod:poss//133 ursprung//NN|NEU|SIN|IND|NOM//obj//131 i//PP//case//135 påföljdsfrågan//NN|UTR|SIN|DEF|NOM//obl//131 skall//VB|PRS|AKT//aux//137 tillåtas//VB|INF|SFO//csubj//126 inverka//VB|INF|AKT//xcomp//137 på//PP//case//141 civilprocessuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//141 yrkanden//NN|NEU|PLU|IND|NOM//obl//138 .//MAD//punct//122
2.2 Konsekvenser av att huvudförhandlingen måste tas om;Dessutom//AB//advmod//146 kan//VB|PRS|AKT//aux//146 man//PN|UTR|SIN|IND|SUB//nsubj//146 utgå//VB|INF|AKT//parataxis//122 från//PP//mark//156 att//SN//mark//156 eventuell//JJ|POS|UTR|SIN|IND|NOM//amod//150 kompensation//NN|UTR|SIN|IND|NOM//nsubj:pass//156 från//PP//case//152 Brottsoffermyndigheten//NN|UTR|SIN|DEF|NOM//nmod//150 eller//KN//cc//155 från//PP//case//155 försäkringsbolag//NN|NEU|PLU|IND|NOM//conj//152 försenas//VB|PRS|SFO//advcl//146 och//KN//cc//160 helt//AB|POS//advmod//160 kan//VB|PRS|AKT//aux//160 utebli//VB|INF|AKT//conj//156 vid//PP//case//165 en//DT|UTR|SIN|IND//det//165 materiellt//AB|POS//advmod//164 oriktig//JJ|POS|UTR|SIN|IND|NOM//amod//165 dom//NN|UTR|SIN|IND|NOM//obl//160 i//PP//case//167 skuldfrågan//NN|UTR|SIN|DEF|NOM//obl//160 vid//PP//case//171 den//DT|UTR|SIN|DEF//det//171 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//171 förhandlingen//NN|UTR|SIN|DEF|NOM//nmod//167 .//MAD//punct//4
2.2 Konsekvenser av att huvudförhandlingen måste tas om;Att//SN//mark//2 bevismaterialet//NN|NEU|SIN|DEF|NOM//nsubj:pass//2 försämras//VB|PRS|SFO//advcl//9 inför//PP//case//6 den//DT|UTR|SIN|DEF//det//6 andra//RO|NOM//amod//6 huvudförhandlingen//NN|UTR|SIN|DEF|NOM//obl//2 kan//VB|PRS|AKT//aux//9 även//AB//advmod//9 leda//VB|INF|AKT//ROOT//9 till//PP//mark//17 att//SN//mark//17 åklagaren//NN|UTR|SIN|DEF|NOM//nsubj//17 inför//PP//case//16 den//DT|UTR|SIN|DEF//det//16 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 förhandlingen//NN|UTR|SIN|DEF|NOM//nmod//12 känner//VB|PRS|AKT//advcl//9 tvekan//NN|UTR|SIN|IND|NOM//obj//17 om//PP//case//20 utsikterna//NN|UTR|PLU|DEF|NOM//obl//17 att//IE//mark//22 driva//VB|INF|AKT//acl//20 åtalet//NN|NEU|SIN|DEF|NOM//obj//22 med//PP//case//25 framgång//NN|UTR|SIN|IND|NOM//obl//22 .//MAD//punct//9
2.2 Konsekvenser av att huvudförhandlingen måste tas om;Processekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 överväganden//NN|NEU|PLU|IND|NOM//nsubj//33 kan//VB|PRS|AKT//aux//33 här//AB//advmod//33 komma//VB|INF|AKT//aux//33 att//IE//mark//33 spela//VB|INF|AKT//parataxis//9 in//PL//compound:prt//33 .//MID//punct//33
2.2 Konsekvenser av att huvudförhandlingen måste tas om;Omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//37 förhandlingar//NN|UTR|PLU|IND|NOM//nsubj//38 kostar//VB|PRS|AKT//parataxis//33 inte//AB//advmod//38 bara//AB//advmod//38 mycket//JJ|POS|NEU|SIN|IND|NOM//amod//42 pengar//NN|UTR|PLU|IND|NOM//obj//38 .//MAD//punct//33
2.2 Konsekvenser av att huvudförhandlingen måste tas om;Åklagaren//NN|UTR|SIN|DEF|NOM//nsubj//45 har//VB|PRS|AKT//parataxis//33 också//AB//advmod//45 skäl//NN|NEU|PLU|IND|NOM//obj//45 att//IE//mark//49 överväga//VB|INF|AKT//acl//47 om//SN//mark//54 fortsatt//PC|PRF|UTR|SIN|IND|NOM//amod//52 häktning//NN|UTR|SIN|IND|NOM//nsubj//54 är//VB|PRS|AKT//cop//54 motiverad//PC|PRF|UTR|SIN|IND|NOM//advcl//45 med//PP//case//60 tanke//NN|UTR|SIN|IND|NOM//fixed//55 på//PP//fixed//55 det//DT|NEU|SIN|DEF//det//60 försämrade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//60 bevisläget//NN|NEU|SIN|DEF|NOM//obl//54 .//MAD//punct//9
2.2 Konsekvenser av att huvudförhandlingen måste tas om;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//77 som//HP|-|-|-//nsubj//67 under//PP//case//66 lång//JJ|POS|UTR|SIN|IND|NOM//amod//66 tid//NN|UTR|SIN|IND|NOM//obl//67 suttit//VB|SUP|AKT//acl:relcl//62 häktad//PC|PRF|UTR|SIN|IND|NOM//xcomp//67 och//KN//cc//72 sedan//AB//advmod//72 inte//AB//advmod//72 döms//VB|PRS|SFO//conj//67 för//PP//case//76 det//DT|NEU|SIN|DEF//det//76 åtalade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//76 brottet//NN|NEU|SIN|DEF|NOM//obl//72 har//VB|PRS|AKT//parataxis//9 rätt//NN|UTR|SIN|IND|NOM//obj//77 till//PP//case//80 skadestånd//NN|NEU|SIN|IND|NOM//obl//77 av//PP//case//82 staten//NN|UTR|SIN|DEF|NOM//nmod//80 enligt//PP//case//84 lagen//NN|UTR|SIN|DEF|NOM//obl//77 (//PAD//punct//86 1998:714//RG|NOM//appos//84 )//PAD//punct//86 om//PP//case//89 ersättning//NN|UTR|SIN|IND|NOM//nmod//84 vid//PP//case//91 frihetsberövanden//NN|NEU|PLU|IND|NOM//nmod//89 och//KN//cc//94 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//94 tvångsåtgärder//NN|UTR|PLU|IND|NOM//conj//91 .//MAD//punct//77
2.2 Konsekvenser av att huvudförhandlingen måste tas om;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//104 kan//VB|PRS|AKT//aux//104 –//RG|NOM//punct//102 i//PP//case//102 säkert//AB|POS//advmod//101 sällsynta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//102 fall//NN|NEU|PLU|IND|NOM//obl//104 –//RG|NOM//punct//102 leda//VB|INF|AKT//parataxis//77 till//PP//mark//108 att//SN//mark//108 åklagaren//NN|UTR|SIN|DEF|NOM//nsubj//108 ser//VB|PRS|AKT//ccomp//104 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//108 nödgad//PC|PRF|UTR|SIN|IND|NOM//xcomp//108 att//IE//mark//112 lägga//VB|INF|AKT//advcl//108 ned//PL//compound:prt//112 åtalet//NN|NEU|SIN|DEF|NOM//obj//112 inför//PP//case//118 en//DT|UTR|SIN|IND//det//118 ny//JJ|POS|UTR|SIN|IND|NOM//amod//118 huvudförhandling//NN|UTR|SIN|IND|NOM//obl//112 .//MAD//punct//77
2.2 Konsekvenser av att huvudförhandlingen måste tas om;Såväl//KN//advmod//2 för//PP//case//2 den//PN|UTR|SIN|DEF|SUB/OBJ//ROOT//2 som//HP|-|-|-//nsubj//5 skall//VB|PRS|AKT//aux//5 delta//VB|INF|AKT//acl:relcl//2 i//PP//case//7 rättegången//NN|UTR|SIN|DEF|NOM//obl//5 som//KN//nsubj//13 för//PP//case//10 allmänheten//NN|UTR|SIN|DEF|NOM//obl//13 måste//VB|PRS|AKT//aux//13 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//13 framstå//VB|INF|AKT//acl:relcl//7 som//HP|-|-|-//nsubj//17 inte//AB//advmod//17 bara//AB//advmod//17 påfrestande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//13 utan//KN//cc//21 också//AB//advmod//21 som//KN//mark//21 svårförståeligt//JJ|POS|NEU|SIN|IND|NOM//conj//17 att//SN//mark//27 parter//NN|UTR|PLU|IND|NOM//nsubj//27 och//KN//cc//25 vittnen//NN|NEU|PLU|IND|NOM//conj//23 måste//VB|PRS|AKT//aux//27 genomgå//VB|INF|AKT//csubj//21 upprepade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//29 domstolsförhandlingar//NN|UTR|PLU|IND|NOM//obj//27 om//PP//case//34 ofta//AB|POS//advmod//33 djupt//AB|POS//advmod//33 uppskakande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//34 händelser//NN|UTR|PLU|IND|NOM//nmod//29 .//MAD//punct//2
2.2 Konsekvenser av att huvudförhandlingen måste tas om;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//37 handlar//VB|PRS|AKT//parataxis//2 alltså//AB//advmod//37 inte//AB//advmod//37 bara//AB//advmod//37 om//PP//case//43 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 kostnader//NN|UTR|PLU|IND|NOM//obl//37 och//KN//cc//46 försämrad//PC|PRF|UTR|SIN|IND|NOM//amod//46 bevisning//NN|UTR|SIN|IND|NOM//conj//43 utan//KN//cc//50 också//AB//advmod//50 om//SN//fixed//48 hänsynen//NN|UTR|SIN|DEF|NOM//conj//43 till//PP//case//54 den//DT|UTR|SIN|DEF//det//54 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//54 människan//NN|UTR|SIN|DEF|NOM//nmod//50 som//HP|-|-|-//nsubj//58 ofta//AB|POS//advmod//58 oförskyllt//AB|POS//advmod//58 blir//VB|PRS|AKT//acl:relcl//54 indragen//PC|PRF|UTR|SIN|IND|NOM//xcomp//58 i//PP//case//61 rättsmaskineriet//NN|NEU|SIN|DEF|NOM//nmod//59 .//MAD//punct//37
2.2 Konsekvenser av att huvudförhandlingen måste tas om;Mot//PP//case//1 bakgrund//NN|UTR|SIN|IND|NOM//obl//6 av//PP//mark//5 det//DT|NEU|SIN|DEF//det//5 nu//AB//advmod//5 anförda//PC|PRF|UTR/NEU|SIN|DEF|NOM//acl//1 finns//VB|PRS|SFO//advcl//17 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//6 anledning//NN|UTR|SIN|IND|NOM//nsubj:pass//17 att//IE//mark//10 överväga//VB|INF|AKT//acl//8 om//SN//case//12 reglerna//NN|UTR|PLU|DEF|NOM//obl//10 om//PP//case//15 rättspsykiatrisk//JJ|POS|UTR|SIN|IND|NOM//amod//15 undersökning//NN|UTR|SIN|IND|NOM//nmod//12 kan//VB|PRS|AKT//aux//17 förbättras//VB|INF|SFO//ROOT//17 .//MAD//punct//17


3.1 Tänkbara lösningar;De//DT|UTR/NEU|PLU|DEF//det//1 problem//NN|NEU|PLU|IND|NOM//nsubj//6 som//HP|-|-|-//nsubj:pass//5 tidigare//AB|KOM//advmod//5 har//VB|PRS|AKT//aux//5 redovisats//VB|SUP|SFO//acl:relcl//1 beror//VB|PRS|AKT//ROOT//6 i//PP//case//8 grunden//NN|UTR|SIN|DEF|NOM//obl//6 på//PP//case//10 reglerna//NN|UTR|PLU|DEF|NOM//nmod//8 om//PP//case//12 jäv//NN|NEU|SIN|IND|NOM//nmod//10 .//MAD//punct//6
3.1 Tänkbara lösningar;Man//PN|UTR|SIN|IND|SUB//nsubj//16 kan//VB|PRS|AKT//aux//16 tänka//VB|INF|AKT//parataxis//6 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//16 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 sätt//NN|NEU|PLU|IND|NOM//obj//16 att//IE//mark//21 komma//VB|INF|AKT//acl//19 till//PP//compound:prt//21 rätta//NN|UTR|-|-|-//fixed//22 med//PP//case//25 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//21 .//MAD//punct//16
3.1 Tänkbara lösningar;Här//AB//advmod//28 presenteras//VB|PRS|SFO//parataxis//16 kortfattat//AB//advmod//28 några//DT|UTR/NEU|PLU|IND//det//31 alternativ//NN|NEU|PLU|IND|NOM//nsubj:pass//28 som//HP|-|-|-//obj//35 vi//PN|UTR|PLU|DEF|SUB//nsubj//35 har//VB|PRS|AKT//aux//35 övervägt//VB|SUP|AKT//acl:relcl//31 .//MAD//punct//16

3.1 Tänkbara lösningar / Ändrade jävsregler?;Det//DT|NEU|SIN|DEF//det//1 enklaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//ROOT//1 –//RG|NOM//punct//3 lagtekniskt//JJ|POS|NEU|SIN|IND|NOM//advmod//1 –//RG|NOM//punct//3 vore//VB|KON|PRT|AKT//cop//7 att//IE//mark//7 införa//VB|INF|AKT//conj//1 en//DT|UTR|SIN|IND//det//9 regel//NN|UTR|SIN|IND|NOM//obj//7 av//PP//case//11 innebörd//NN|UTR|SIN|IND|NOM//obl//7 att//IE//mark//16 om//SN//mark//16 ny//JJ|POS|UTR|SIN|IND|NOM//amod//15 bevisning//NN|UTR|SIN|IND|NOM//nsubj:pass//16 åberopas//VB|PRS|SFO//advcl//7 sedan//SN//mark//19 rätten//NN|UTR|SIN|DEF|NOM//nsubj//19 förordnat//VB|SUP|AKT//advcl//16 om//PP//mark//24 att//SN//mark//24 någon//PN|UTR|SIN|IND|SUB/OBJ//nsubj//24 skall//VB|PRS|AKT//aux//24 genomgå//VB|INF|AKT//advcl//19 en//DT|UTR|SIN|IND//det//27 rättspsykiatrisk//JJ|POS|UTR|SIN|IND|NOM//amod//27 undersökning//NN|UTR|SIN|IND|NOM//obj//24 skall//VB|PRS|AKT//aux//31 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//31 inte//AB//advmod//31 göra//VB|INF|AKT//conj//1 domaren//NN|UTR|SIN|DEF|NOM//obj//31 jävig//JJ|POS|UTR|SIN|IND|NOM//obj//31 vid//PP//case//37 en//DT|UTR|SIN|IND//det//37 fortsatt//PC|PRF|UTR|SIN|IND|NOM//amod//37 huvudförhandling//NN|UTR|SIN|IND|NOM//obl//31 .//MAD//punct//1
