11 En okontroversiell sanning;Före//PP//case//3 den//DT|UTR|SIN|DEF//det//3 13//RG|NOM//nummod//3 april//NN|UTR|SIN|IND|NOM//obl//5 1945//RG|NOM//nummod//3 förelåg//VB|PRT|AKT//advcl//82 två//RG|NOM//nummod//8 konkurrerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 versioner//NN|UTR|PLU|IND|NOM//nsubj//5 om//PP//mark//13 vad//HP|NEU|SIN|IND//dislocated//13 som//HP|-|-|-//nsubj//13 egentligen//AB//advmod//13 hänt//VB|SUP|AKT//acl//8 Wallenberg//PM|NOM//obj//13 .//MAD//punct//5
12.5 Söderblom ifrågasätter bilden av Raoul Wallenberg som död Den oväntade sammankopplingen av Wallenberg med Makarova;Av//PP//case//1 intresse//NN|NEU|SIN|IND|NOM//obl//26 för//PP//case//4 denna//DT|UTR|SIN|DEF//det//4 utredning//NN|UTR|SIN|IND|NOM//nmod//1 är//VB|PRS|AKT//cop//1 just//AB//advmod//1 att//SN//mark//11 Söderbloms//PM|GEN//nmod:poss//9 försök//NN|NEU|SIN|IND|NOM//nsubj//11 att//IE//mark//11 utverka//VB|INF|AKT//csubj//1 svar//NN|NEU|PLU|IND|NOM//obj//11 från//PP//case//15 sovjetiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 myndigheter//NN|UTR|PLU|IND|NOM//obl//11 i//PP//case//18 den//DT|UTR|SIN|DEF//det//18 andan//NN|UTR|SIN|DEF|NOM//nmod//15 att//SN//mark//21 Wallenberg//PM|NOM//nsubj//21 omkommit//VB|SUP|AKT//ccomp//11 ,//MID//punct//26 inte//AB//advmod//26 var//VB|PRT|AKT//cop//26 helt//AB|POS//advmod//26 unik//JJ|POS|UTR|SIN|IND|NOM//ROOT//26 för//PP//case//29 fallet//NN|NEU|SIN|DEF|NOM//nmod//29 Wallenberg//PM|NOM//obl//26 .//MAD//punct//26
12.5 Söderblom ifrågasätter bilden av Raoul Wallenberg som död Den oväntade sammankopplingen av Wallenberg med Makarova;Också//AB//advmod//34 i//PP//case//34 fallet//NN|NEU|SIN|DEF|NOM//nmod//34 Witt-Lundvall//PM|NOM//nmod//26 bad//VB|PRT|AKT//parataxis//26 Söderblom//PM|NOM//obj//35 att//SN//mark//43 de//DT|UTR/NEU|PLU|DEF//det//40 sovjetiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 myndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//43 ”//PM|NOM//punct//40 skulle//VB|PRT|AKT//aux//43 påskynda//VB|INF|AKT//ccomp//35 ”//PAD//punct//45 utfärdandet//NN|NEU|SIN|DEF|NOM//obj//43 av//PP//case//48 en//DT|UTR|SIN|IND//det//48 dödsattest//NN|UTR|SIN|IND|NOM//nmod//45 .//MAD//punct//26

12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 kom//VB|PRT|AKT//ROOT//1 emellertid//AB//advmod//1 aldrig//AB//advmod//1 någon//DT|UTR|SIN|IND//det//5 reaktion//NN|UTR|SIN|IND|NOM//obj//1 från//PP//case//7 Stockholm//PM|NOM//nmod//5 på//PP//case//11 Söderbloms//PM|GEN//nmod:poss//11 officiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//11 skrivelse//NN|UTR|SIN|IND|NOM//nmod//5 till//PP//case//13 Undén//PM|NOM//nmod//11 av//PP//case//17 den//DT|UTR|SIN|DEF//det//17 30//RG|NOM//nummod//17 april//NN|UTR|SIN|IND|NOM//nmod//13 ,//MID//punct//1 och//KN//cc//21 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//21 finns//VB|PRS|SFO//conj//1 inga//DT|UTR/NEU|PLU|IND//det//23 dokument//NN|NEU|PLU|IND|NOM//nsubj//21 eller//KN//cc//25 brev//NN|NEU|PLU|IND|NOM//conj//23 från//PP//case//27 legationen//NN|UTR|SIN|DEF|NOM//nmod//25 i//PP//case//29 Moskva//PM|NOM//nmod//27 som//HP|-|-|-//nsubj//31 tyder//VB|PRS|AKT//acl:relcl//23 på//PP//mark//35 att//SN//mark//35 man//PN|UTR|SIN|IND|SUB//nsubj//35 ställde//VB|PRT|AKT//advcl//31 samman//PL//compound:prt//35 erfarenheterna//NN|UTR|PLU|DEF|NOM//obj//35 från//PP//case//39 fallet//NN|NEU|SIN|DEF|NOM//obl//35 af//PP//nummod//41 Sandeberg//PM|NOM//nmod//39 och//KN//cc//43 jämförde//VB|PRT|AKT//conj//35 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//43 med//PP//case//47 fallet//NN|NEU|SIN|DEF|NOM//nmod//47 Wallenberg//PM|NOM//obl//43 .//MAD//punct//1
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;Den//DT|UTR|SIN|DEF//det//51 6//RO|NOM//nummod//51 juni//NN|UTR|SIN|IND|NOM//obl//52 träffade//VB|PRT|AKT//parataxis//1 Söderblom//PM|NOM//nsubj//52 Molotov//PM|NOM//obj//52 och//KN//cc//56 bad//VB|PRT|AKT//conj//52 om//PP//mark//59 att//IE//mark//59 få//VB|INF|AKT//advcl//56 avlägga//VB|INF|AKT//xcomp//59 audiens//NN|UTR|SIN|IND|NOM//obj//60 hos//PP//case//63 Stalin//PM|NOM//nmod//61 .//MAD//punct//1
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//1 beviljades//VB|PRT|SFO//ROOT//1 och//KN//cc//5 den//DT|UTR|SIN|DEF//det//5 15//RG|NOM//nummod//5 juni//NN|UTR|SIN|IND|NOM//conj//1 mottogs//VB|PRT|SFO//conj//1 Söderblom//PM|NOM//nsubj:pass//6 av//PP//case//9 Stalin//PM|NOM//obl:agent//6 .//MAD//punct//1
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;Av//PP//case//13 Söderbloms//PM|GEN//nmod:poss//13 samtalsuppteckning//NN|UTR|SIN|IND|NOM//obl//14 framgår//VB|PRS|AKT//parataxis//1 bland//PP//case//17 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//17 följande//NN|NEU|SIN|IND|NOM//obl//14 ://MAD//punct//1
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;J.S.//PM|NOM//nsubj//1 Har//VB|PRS|AKT//ROOT//1 ni//PN|UTR|SIN|DEF|SUB//nsubj//1 några//DT|UTR/NEU|PLU|IND//det//4 önskemål//NN|NEU|PLU|IND|NOM//obj//1 ?//MAD//punct//1
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;S.S.//PM|NOM//nsubj//6 Som//HP|-|-|-//mark//4 jag//PN|UTR|SIN|DEF|SUB//nsubj//4 nyss//AB//advmod//4 sade//VB|PRT|AKT//acl:relcl//0 ,//MID//punct//4 har//VB|PRS|AKT//ROOT//6 jag//PN|UTR|SIN|DEF|SUB//nsubj//6 ingen//DT|UTR|SIN|IND//det//10 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//10 sak//NN|UTR|SIN|IND|NOM//obj//6 att//IE//mark//12 taga//VB|INF|AKT//acl//10 upp//PL//compound:prt//12 med//PP//case//15 Eder//PM|NOM//obl//12 .//MAD//punct//6
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;Men//KN//cc//25 eftersom//SN//mark//20 Ni//PN|UTR|PLU|DEF|SUB//nsubj//20 ställt//VB|SUP|AKT//advcl//25 frågan//NN|UTR|SIN|DEF|NOM//obj//20 ,//MID//punct//25 vill//VB|PRS|AKT//aux//25 jag//PN|UTR|SIN|DEF|SUB//nsubj//25 nämna//VB|INF|AKT//advcl//36 en//DT|UTR|SIN|IND//det//27 sak//NN|UTR|SIN|IND|NOM//obj//25 .//MAD//punct//25
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;När//HA//advmod//31 Salaszi//PM|NOM//fixed//29 tog//VB|PRT|AKT//advcl//25 makten//NN|UTR|SIN|DEF|NOM//obj//31 i//PP//case//34 Ungern//PM|NOM//obl//31 ,//MID//punct//25 började//VB|PRT|AKT//parataxis//6 man//PN|UTR|SIN|IND|SUB//nsubj//36 döda//VB|INF|AKT//amod//39 judarna//NN|UTR|PLU|DEF|NOM//obj//36 .//MAD//punct//6
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;Konungen//NN|UTR|SIN|DEF|NOM//nsubj//42 telegraferade//VB|PRT|AKT//parataxis//6 då//AB//advmod//42 till//PP//case//45 Horthy//PM|NOM//obl//42 och//KN//cc//47 förklarade//VB|PRT|AKT//conj//42 ,//MID//punct//47 att//SN//mark//53 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//53 vore//VB|KON|PRT|AKT//cop//53 alltför//AB//advmod//53 oanständigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//47 .//MID//punct//42
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//56 överenskoms//VB|PRT|SFO//conj//42 ,//MID//punct//56 att//SN//mark//62 Budapests//PM|GEN//nmod:poss//60 judar//NN|UTR|PLU|IND|NOM//nsubj:pass//62 skulle//VB|PRT|AKT//aux//62 ställas//VB|INF|SFO//ccomp//56 under//PP//case//65 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//65 beskydd//NN|NEU|SIN|IND|NOM//obl//62 .//MAD//punct//42
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;Bland//PP//case//68 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//42 ,//MID//punct//68 som//HP|-|-|-//nsubj//72 sålunda//AB//advmod//72 räddade//VB|PRT|AKT//acl:relcl//68 20–30//RG|NOM//det//76 000//RG|NOM//nummod//76 judars//NN|UTR|PLU|IND|GEN//nmod:poss//76 liv//NN|NEU|SIN|IND|NOM//obj//72 ,//MID//punct//82 var//VB|PRT|AKT//cop//82 den//DT|UTR|SIN|DEF//det//81 svenske//JJ|POS|MAS|SIN|DEF|NOM//amod//81 diplomaten//NN|UTR|SIN|DEF|NOM//nmod//82 Wallenberg//PM|NOM//conj//68 .//MAD//punct//68
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;(//PAD//punct//86 J.S.//NN|AN//nsubj//86 antecknar//VB|PRS|AKT//parataxis//68 namnet//NN|NEU|SIN|DEF|NOM//obj//86 på//PP//case//90 ett//DT|NEU|SIN|IND//det//90 pappersblock//NN|NEU|SIN|IND|NOM//obl//86 )//PAD//punct//86 .//MAD//punct//42
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;S.S.//SN//nmod//1 Jag//PN|UTR|SIN|DEF|SUB//nsubj//2 underrättade//VB|PRT|AKT//ROOT//2 Dekanozov//PM|NOM//obj//2 om//PP//mark//7 att//SN//mark//7 svenskarna//NN|UTR|PLU|DEF|NOM//nsubj//7 voro//VB|PRT|AKT//advcl//2 kvar//PL//advmod//7 i//PP//case//12 det//DT|NEU|SIN|DEF//det//12 omringade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//12 Budapest//PM|NOM//obl//7 .//MAD//punct//2
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;Wallenberg//PM|NOM//nsubj//15 gick//VB|PRT|AKT//conj//2 genom//PP//case//17 fronten//NN|UTR|SIN|DEF|NOM//obl//15 över//AB//advmod//22 till//PP//case//22 den//DT|UTR|SIN|DEF//det//22 röda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//22 armén//NN|UTR|SIN|DEF|NOM//nmod//17 .//MAD//punct//25
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;Dekanozov//PM|NOM//nsubj//25 meddelade//VB|PRT|AKT//conj//2 mig//PN|UTR|SIN|DEF|OBJ//obj//25 ,//MID//punct//25 att//SN//mark//39 Wallenberg//PM|NOM//nsubj//39 som//KN//obj//34 den//DT|UTR|SIN|DEF//det//33 förste//RO|MAS|SIN|IND/DEF|NOM//amod//33 svensken//NN|UTR|SIN|DEF|NOM//nsubj:pass//34 påträffats//VB|SUP|SFO//acl:relcl//29 .//MAD//punct//29
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;Senare//AB|KOM//advmod//39 var//VB|PRT|AKT//cop//39 Wallenberg//PM|NOM//nsubj//39 synlig//JJ|POS|UTR|SIN|IND|NOM//xcomp//25 i//PP//case//42 en//DT|UTR|SIN|IND//det//42 bil//NN|UTR|SIN|IND|NOM//obl//39 tillsammans//AB//advmod//46 med//PP//case//46 ryska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 militärer//NN|UTR|PLU|IND|NOM//nmod//42 ,//MID//punct//49 tydligen//AB//advmod//49 färdig//JJ|POS|UTR|SIN|IND|NOM//amod//46 till//PP//case//51 avfärd//NN|UTR|SIN|IND|NOM//obl//49 till//PP//case//53 Debreczen//PM|NOM//obl//49 ,//MID//punct//59 som//HP|-|-|-//nsubj//59 då//AB//advmod//58 var//VB|PRT|AKT//cop//58 temporär//JJ|POS|UTR|SIN|IND|NOM//amod//59 huvudstad//NN|UTR|SIN|IND|NOM//acl:relcl//42 .//MID//punct//25
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;Sedan//PP//mark//64 dess//AB//nsubj//64 är//VB|PRS|AKT//cop//64 Wallenberg//PM|NOM//nmod:poss//65 försvunnen//PC|PRF|UTR|SIN|IND|NOM//obj//25 .//MAD//punct//2
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;J.S.//PM|NOM//nsubj//2 Ni//PN|UTR|SIN|DEF|SUB//nsubj//2 vet//VB|PRS|AKT//ROOT//2 väl//AB//advmod//2 ,//MID//punct//2 att//SN//mark//8 vi//PN|UTR|PLU|DEF|SUB//det//8 gåvo//VB|PRT|AKT//nmod:poss//8 befallning//NN|UTR|SIN|IND|NOM//ccomp//2 om//PP//mark//13 att//SN//mark//13 svenskarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//13 skulle//VB|PRT|AKT//aux//13 skyddas//VB|INF|SFO//acl//8 .//MAD//punct//2
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;S.S.//PM|NOM//ROOT//0 Ja//IN//nmod//0 ,//MID//punct//0 och//KN//cc//7 jag//PN|UTR|SIN|DEF|SUB//nsubj//7 är//VB|PRS|AKT//cop//7 personligen//AB//advmod//7 övertygad//PC|PRF|UTR|SIN|IND|NOM//conj//0 om//PP//mark//11 att//SN//mark//11 Wallenberg//PM|NOM//nsubj//11 fallit//VB|SUP|AKT//advcl//7 offer//NN|NEU|SIN|IND|NOM//obj//11 för//PP//case//15 en//DT|UTR|SIN|IND//det//15 olycka//NN|UTR|SIN|IND|NOM//obl//11 eller//KN//cc//18 för//PP//case//18 rövare//NN|UTR|PLU|IND|NOM//conj//15 .//MAD//punct//0
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;J.S.//NN|AN//nsubj//1 Ha//VB|PRS|AKT//ROOT//1 ni//PN|UTR|PLU|DEF|SUB//nsubj//1 ej//AB//advmod//1 fått//VB|SUP|AKT//conj//1 något//DT|NEU|SIN|IND//det//6 meddelande//NN|NEU|SIN|IND|NOM//obj//4 om//PP//case//8 saken//NN|UTR|SIN|DEF|NOM//nmod//6 från//PP//case//10 oss//PN|UTR|PLU|DEF|OBJ//nmod//8 ?//MAD//punct//1
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;S.S.//PM|NOM//nmod//1 Nej//IN//discourse//4 .//MID//punct//1
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;Jag//PN|UTR|SIN|DEF|SUB//nsubj//4 anser//VB|PRS|AKT//ROOT//4 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//4 sannolikt//AB|POS//advmod//4 ,//MID//punct//4 att//SN//mark//13 de//DT|UTR/NEU|PLU|DEF//det//11 sovjetiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 militärmyndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//13 ej//AB//advmod//13 ha//VB|INF|AKT//ccomp//4 några//DT|UTR/NEU|PLU|IND//det//15 uppgifter//NN|UTR|PLU|IND|NOM//obj//13 om//PP//case//17 Wallenbergs//PM|GEN//nmod:poss//19 vidare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//fixed//17 öden//NN|NEU|PLU|IND|NOM//obj//13 att//IE//mark//21 tillgå//VB|INF|AKT//acl//19 .//MAD//punct//4
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;Jag//PN|UTR|SIN|DEF|SUB//nsubj//24 vet//VB|PRS|AKT//parataxis//4 exempelvis//AB//advmod//24 ,//MID//punct//24 att//SN//mark//32 Edra//PS|UTR/NEU|PLU|DEF//nmod:poss//29 representanter//NN|UTR|PLU|IND|NOM//nsubj//32 i//PP//case//31 Budapest//PM|NOM//nmod//29 hört//VB|SUP|AKT//ccomp//24 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//32 för//PL//advmod//32 hos//PP//case//37 kvarvarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//37 svenskar//NN|UTR|PLU|IND|NOM//obl//32 och//KN//cc//40 hos//PP//case//40 judar//NN|UTR|PLU|IND|NOM//conj//37 ,//MID//punct//32 om//SN//mark//44 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//44 visste//VB|PRT|AKT//advcl//32 något//PN|NEU|SIN|IND|SUB/OBJ//obj//44 om//PP//mark//50 vad//HP|NEU|SIN|IND//dislocated//50 som//HP|-|-|-//nsubj//50 kunnat//VB|SUP|AKT//aux//50 hända//VB|INF|AKT//advcl//44 Wallenberg//PM|NOM//obj//50 .//MAD//punct//24
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;Jag//PN|UTR|SIN|DEF|SUB//nsubj//57 skulle//VB|PRT|AKT//aux//57 emellertid//AB//advmod//57 gärna//AB|POS//advmod//57 se//VB|INF|AKT//conj//24 ,//MID//punct//57 att//SN//mark//61 jag//PN|UTR|SIN|DEF|SUB//nsubj//61 finge//VB|KON|PRT|AKT//ccomp//57 ett//DT|NEU|SIN|IND//det//64 officiellt//JJ|POS|NEU|SIN|IND|NOM//amod//64 meddelande//NN|NEU|SIN|IND|NOM//obj//61 om//PP//mark//70 att//SN//mark//70 alla//DT|UTR/NEU|PLU|IND/DEF//det//69 möjliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//70 vidtagits//VB|SUP|SFO//acl//64 för//PP//case//73 hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//73 efterforskning//NN|UTR|SIN|IND|NOM//obl//70 ,//MID//punct//80 även//AB//mark//80 om//SN//fixed//75 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//80 tyvärr//AB//advmod//79 hittills//AB//advmod//80 förblivit//VB|SUP|AKT//advcl//57 resultatlösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//80 ,//MID//punct//85 och//KN//cc//85 en//DT|UTR|SIN|IND//det//85 försäkran//NN|UTR|SIN|IND|NOM//conj//57 om//PP//mark//90 att//SN//mark//90 vi//PN|UTR|PLU|DEF|SUB//nsubj//90 skola//NN|UTR|SIN|IND|NOM//aux//90 få//VB|INF|AKT//acl//85 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//92 underrättelser//NN|UTR|PLU|IND|NOM//obj//90 ,//MID//punct//94 därest//AB//advmod//57 något//DT|NEU|SIN|IND//det//96 erfares//NN|UTR|PLU|IND|GEN//nsubj//94 om//PP//case//99 Wallenbergs//PM|GEN//nmod:poss//99 öde//NN|NEU|SIN|IND|NOM//nmod//96 .//MAD//punct//57
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//102 ligger//VB|PRS|AKT//parataxis//57 i//PP//case//106 Edert//PM|GEN//amod//106 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//106 intresse//NN|NEU|SIN|IND|NOM//obl//102 ,//MID//punct//102 eftersom//SN//mark//110 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//110 finns//VB|PRS|SFO//advcl//102 folk//NN|NEU|PLU|IND|NOM//nsubj//110 ,//MID//punct//111 som//HP|-|-|-//nsubj//119 i//PP//case//115 frånvaro//NN|UTR|SIN|IND|NOM//obl//119 av//PP//case//117 upplysningar//NN|UTR|PLU|IND|NOM//nmod//115 kunna//VB|INF|AKT//aux//119 draga//VB|INF|AKT//acl:relcl//111 oriktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//121 slutsatser//NN|UTR|PLU|IND|NOM//obj//119 .//MAD//punct//4
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;J.S.//PM|NOM//nsubj//2 Jag//PN|UTR|SIN|DEF|SUB//flat//0 lovar//VB|PRS|AKT//ROOT//2 Eder//PS|UTR|SIN|DEF//obj//2 ,//MID//punct//2 att//SN//mark//9 saken//NN|UTR|SIN|DEF|NOM//nsubj//9 skall//VB|PRS|AKT//aux//9 bli//VB|INF|AKT//aux:pass//9 undersökt//PC|PRF|NEU|SIN|IND|NOM//ccomp//2 och//KN//cc//11 uppklarad//PC|PRF|UTR|SIN|IND|NOM//conj//9 .//MAD//punct//2
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;S.S.//PM|NOM//nsubj//3 I//PP//nmod//0 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//1 har//VB|PRS|AKT//ROOT//3 vi//PN|UTR|PLU|DEF|SUB//nsubj//3 inga//DT|UTR/NEU|PLU|IND//det//6 svårigheter//NN|UTR|PLU|IND|NOM//obj//3 av//PP//case//9 detta//DT|NEU|SIN|DEF//det//9 slag//NN|NEU|SIN|IND|NOM//nmod//6 .//MAD//punct//3
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;Budapest-svenskarna//NN|UTR|PLU|DEF|NOM//nsubj//12 kommo//VB|PRT|AKT//parataxis//3 hem//AB//advmod//12 över//PP//case//15 Moskva//PM|NOM//obl//12 .//MAD//punct//12
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;Berlin-svenskarna//NN|UTR|PLU|DEF|NOM//appos//12 likaledes//AB//advmod//17 .//MAD//punct//12
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;Såvitt//SN//advmod//22 veterligt//AB|POS//advmod//22 kvarhållas//VB|PRS|SFO//conj//12 inga//DT|UTR/NEU|PLU|IND//det//24 svenskar//NN|UTR|PLU|IND|NOM//nsubj:pass//22 ,//MID//punct//24 som//HP|-|-|-//nsubj//27 bott//VB|SUP|AKT//acl:relcl//24 i//PP//case//31 Edra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod:poss//31 forna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 fiendeländer//NN|UTR|PLU|IND|NOM//obl//27 ,//MID//punct//22 här//AB//advmod//35 i//PP//case//35 landet//NN|NEU|SIN|DEF|NOM//obl//22 för//PP//case//37 undersökning//NN|UTR|SIN|IND|NOM//obl//22 liksom//AB//nsubj//41 torde//VB|PRT|AKT//aux//41 vara//VB|INF|AKT//cop//41 fallet//NN|NEU|SIN|DEF|NOM//advcl//22 med//PP//case//45 en//DT|UTR|SIN|IND//det//44 del//NN|UTR|SIN|IND|NOM//nmod//45 medborgare//NN|UTR|PLU|IND|NOM//nmod//41 från//PP//case//48 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 länder//NN|NEU|PLU|IND|NOM//nmod//45 .//MAD//punct//12
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;J.S.//PM|NOM//nsubj//2 Jag//PN|UTR|SIN|DEF|SUB//nsubj//2 lovar//VB|PRS|AKT//ROOT//2 ,//MID//punct//2 att//SN//mark//7 jag//PN|UTR|SIN|DEF|SUB//nsubj//7 skall//VB|PRS|AKT//aux//7 ta//VB|INF|AKT//ccomp//2 mig//PN|UTR|SIN|DEF|OBJ//obj//7 an//PL//case//10 Wallenberg-saken//NN|UTR|SIN|DEF|NOM//obl//7 .//MAD//punct//2
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;(//PAD//punct//13 HP//PM|NOM//appos//2 1//RG|NOM//nummod//15 Er//NN|AN//flat//13 ,//MID//punct//17 18/6-1946//RG|NOM//conj//13 )//PAD//punct//13 .//MAD//punct//2
12.6 Överger Söderblom sin reviderade bild av Wallenbergs öde? Vad hände mellan den 30 april och 15 juni 1946?;Varför//HA//advmod//1 yttrade//VB|PRT|AKT//ROOT//1 Söderblom//PM|NOM//nsubj//1 att//SN//mark//7 han//PN|UTR|SIN|DEF|SUB//nsubj//7 var//VB|PRT|AKT//cop//7 personligen//AB//advmod//7 övertygad//PC|PRF|UTR|SIN|IND|NOM//ccomp//1 om//PP//mark//11 att//SN//mark//11 Wallenberg//PM|NOM//nsubj//11 fallit//VB|SUP|AKT//advcl//7 offer//NN|NEU|SIN|IND|NOM//obj//11 för//PP//case//15 en//DT|UTR|SIN|IND//det//15 olycka//NN|UTR|SIN|IND|NOM//obl//11 eller//KN//cc//17 rövare//NN|UTR|SIN|IND|NOM//conj//15 ,//MID//punct//11 när//HA//mark//25 han//PN|UTR|SIN|DEF|SUB//nsubj//25 blott//AB|POS//advmod//25 sex//RG|NOM//nummod//23 veckor//NN|UTR|PLU|IND|NOM//obl//25 tidigare//AB|KOM//advmod//25 kommit//VB|SUP|AKT//advcl//11 till//PP//case//30 den//DT|UTR|SIN|DEF//det//30 helt//AB|POS//advmod//29 riktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//30 slutsatsen//NN|UTR|SIN|DEF|NOM//obl//25 att//SN//mark//34 Wallenberg//PM|NOM//nsubj//34 kunde//VB|PRT|AKT//aux//34 vara//VB|INF|AKT//acl//30 vid//PP//case//36 liv//NN|NEU|SIN|IND|NOM//obl//34 i//PP//case//40 ett//DT|NEU|SIN|IND//det//40 sovjetiskt//JJ|POS|NEU|SIN|IND|NOM//amod//40 fångläger//NN|NEU|SIN|IND|NOM//obl//34 ?//MAD//punct//1
