16 Hög kompetens och professionalism hos lärare och annan skolpersonal ;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 bedömning//NN|UTR|SIN|IND|NOM//nsubj//12 ://MID//punct//1
16.1 Statens satsningar på fler speciallärare och specialpedagoger;Enligt//PP//case//3 Statistiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 centralbyråns//NN|UTR|SIN|DEF|GEN//nmod:poss//3 Arbetskraftsbarometer//NN|UTR|SIN|IND|NOM//obl//5 2014//RG|NOM//nummod//3 råder//VB|PRS|AKT//ROOT//5 det//PN|NEU|SIN|DEF|SUB/OBJ//det//7 brist//NN|UTR|SIN|IND|NOM//nsubj//5 på//PP//case//10 nyutexaminerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//10 speciallärare//NN|UTR|PLU|IND|NOM//nmod//7 och//KN//cc//12 specialpedagoger//NN|UTR|PLU|IND|NOM//conj//10 .//MAD//punct//5
16.1 Statens satsningar på fler speciallärare och specialpedagoger;Enligt//PP//case//15 prognoserna//NN|UTR|PLU|DEF|NOM//obl//16 kommer//VB|PRS|AKT//parataxis//5 bristen//NN|UTR|SIN|DEF|NOM//nsubj//16 att//IE//case//22 vara//VB|INF|AKT//cop//21 stor//JJ|POS|UTR|SIN|IND|NOM//amod//21 år//NN|NEU|SIN|IND|NOM//nmod//22 2020//RG|NOM//nmod//17 ,//MID//punct//16 och//KN//cc//29 fram//AB//advmod//28 till//PP//case//28 år//NN|NEU|SIN|IND|NOM//nmod//28 2035//RG|NOM//obl//29 beräknas//VB|PRS|SFO//conj//16 efterfrågan//NN|UTR|SIN|IND|NOM//nsubj:pass//29 att//IE//mark//32 öka//VB|INF|AKT//acl//30 med//PP//case//35 70//RG|NOM//nummod//35 procent//NN|UTR|PLU|IND|NOM//obl//32 .//MAD//punct//16
16.1 Statens satsningar på fler speciallärare och specialpedagoger;Det//DT|NEU|SIN|DEF//det//39 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 balansläget//NN|NEU|SIN|DEF|NOM//nsubj//41 är//VB|PRS|AKT//cop//41 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//16 av//PP//case//46 de//DT|UTR/NEU|PLU|DEF//det//45 närmaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//45 årens//NN|NEU|PLU|DEF|GEN//nmod:poss//46 utbildningssatsningar//NN|UTR|PLU|IND|NOM//obl//41 .//MAD//punct//16
16.1 Statens satsningar på fler speciallärare och specialpedagoger;För//PP//mark//50 att//IE//mark//50 täcka//VB|INF|AKT//advcl//52 behovet//NN|NEU|SIN|DEF|NOM//obj//50 föreslår//VB|PRS|AKT//parataxis//16 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//52 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//55 åtgärder//NN|UTR|PLU|IND|NOM//obj//52 i//PP//case//57 vårbudgeten//NN|UTR|SIN|DEF|NOM//obl//52 2015//RG|NOM//nummod//57 och//KN//cc//58 2016//RG|NOM//obl//52 ://MAD//punct//52
16.1 Statens satsningar på fler speciallärare och specialpedagoger;•//PP//case//1 utbyggnad//NN|UTR|SIN|IND|NOM//ROOT//1 av//PP//case//3 speciallärar-//NN|UTR|-|-|SMS//nmod//1 och//KN//cc//5 specialpedagogikutbildningar//NN|UTR|PLU|IND|NOM//conj//3
16.1 Statens satsningar på fler speciallärare och specialpedagoger;•//PP//nummod//1 insatser//NN|UTR|PLU|IND|NOM//ROOT//1 som//HP|-|-|-//nsubj//5 i//PP//advmod//5 huvudsak//NN|UTR|SIN|IND|NOM//fixed//3 syftar//VB|PRS|AKT//acl:relcl//1 till//PP//mark//8 att//IE//mark//8 öka//VB|INF|AKT//advcl//5 tillgången//NN|UTR|SIN|DEF|NOM//obj//8 till//PP//case//12 specialpedagogiskt//JJ|POS|NEU|SIN|IND|NOM//amod//12 stöd//NN|NEU|SIN|IND|NOM//nmod//9 i//PP//case//14 förskoleklassen//NN|UTR|SIN|DEF|NOM//nmod//12 och//KN//cc//16 årskurs//NN|UTR|SIN|IND|NOM//conj//14  //_SP////16 1–3//RG|NOM//nmod//9 .//MAD//punct//1
16.1 Statens satsningar på fler speciallärare och specialpedagoger;Regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 satsning//NN|UTR|SIN|IND|NOM//nsubj//5 på//PP//case//4 specialpedagogisk//JJ|POS|UTR|SIN|IND|NOM//amod//4 kompetens//NN|UTR|SIN|IND|NOM//nmod//1 uppgår//VB|PRS|AKT//advcl//18 till//PP//case//9 500//RG|NOM//nummod//8 miljoner//NN|UTR|PLU|IND|NOM//nmod//9 kronor//NN|UTR|PLU|IND|NOM//obl//5 per//PP//case//11 år//NN|NEU|SIN|IND|NOM//nmod//9 .//MAD//punct//5
16.1 Statens satsningar på fler speciallärare och specialpedagoger;För//PP//case//15 åren//NN|NEU|PLU|DEF|NOM//nmod//15 2016–2019//AB//obl//5 har//VB|PRS|AKT//aux//18 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//18 avsatt//VB|SUP|AKT//ROOT//18 32//RG|NOM//nummod//20 miljoner//NN|UTR|PLU|IND|NOM//nmod//21 kronor//NN|UTR|PLU|IND|NOM//obj//18 för//PP//mark//24 att//IE//mark//24 bredda//VB|INF|AKT//advcl//18 Lärarlyftet//NN|NEU|SIN|DEF|NOM//obj//24 II//RG|NOM//nummod//25 .//MAD//punct//18
16.1 Statens satsningar på fler speciallärare och specialpedagoger;Från//PP//mark//33 att//IE//mark//33 tidigare//AB|KOM//advmod//33 bara//AB//advmod//33 ha//VB|INF|AKT//aux//33 erbjudit//VB|SUP|AKT//advcl//42 statsbidrag//NN|NEU|SIN|IND|NOM//obj//33 kopplat//PC|PRF|NEU|SIN|IND|NOM//xcomp//33 till//PP//case//37 speciallärarexamen//NN|UTR|SIN|IND|NOM//obl//35 med//PP//case//39 specialisering//NN|UTR|SIN|IND|NOM//obl//35 mot//PP//case//41 utvecklingsstörning//NN|UTR|SIN|IND|NOM//nmod//39 erbjuds//VB|PRS|SFO//parataxis//18 alla//DT|UTR/NEU|PLU|IND/DEF//det//44 specialiseringar//NN|UTR|PLU|IND|NOM//obj//42 inklusive//PP//case//46 specialisering//NN|UTR|SIN|IND|NOM//nmod//44 mot//PP//case//48 dövhet//NN|UTR|SIN|IND|NOM//nmod//46 eller//KN//cc//50 hörselnedsättning//NN|UTR|SIN|IND|NOM//conj//48 respektive//AB//cc//52 grav//NN|UTR|SIN|IND|NOM//conj//48 språkstörning//NN|UTR|SIN|IND|NOM//obl//42 höstterminen//NN|UTR|SIN|DEF|NOM//obl//42 2016//RG|NOM//nummod//54 .//MAD//punct//18
16.1 Statens satsningar på fler speciallärare och specialpedagoger;Huvudmännen//NN|UTR|PLU|DEF|NOM//nsubj//58 får//VB|PRS|AKT//parataxis//18 ett//DT|NEU|SIN|IND//det//60 statsbidrag//NN|NEU|SIN|IND|NOM//obj//58 på//PP//case//64 1//RG|NOM//nummod//63 000//RG|NOM//nummod//64 kronor//NN|UTR|PLU|IND|NOM//nmod//60 per//PP//case//66 högskolepoäng//NN|UTR|SIN|IND|NOM//nmod//64 för//PP//case//69 de//DT|UTR/NEU|PLU|DEF//det//69 lärare//NN|UTR|PLU|IND|NOM//obl//58 som//HP|-|-|-//nsubj//71 går//VB|PRS|AKT//acl:relcl//69 utbildningarna//NN|UTR|PLU|DEF|NOM//obj//71 .//MAD//punct//18
16.1 Statens satsningar på fler speciallärare och specialpedagoger;Till//PP//case//1 höstterminen//NN|UTR|SIN|DEF|NOM//obl//6 2016//RG|NOM//nummod//1 kunde//VB|PRT|AKT//aux//6 Skolverket//NN|NEU|SIN|DEF|NOM//nsubj//6 inte//AB//advmod//6 erbjuda//VB|INF|AKT//ROOT//6 specialisering//NN|UTR|SIN|IND|NOM//obj//6 mot//PP//case//9 grav//NN|UTR|SIN|IND|NOM//nmod//7 språkstörning//NN|UTR|SIN|IND|NOM//obj//6 respektive//AB//cc//12 synnedsättning//NN|UTR|SIN|IND|NOM//conj//10 .//MAD//punct//6
16.1 Statens satsningar på fler speciallärare och specialpedagoger;Antalet//NN|NEU|SIN|DEF|NOM//nmod//15 ansökningar//NN|UTR|PLU|IND|NOM//nsubj//25 till//PP//case//17 specialiseringen//NN|UTR|SIN|DEF|NOM//nmod//15 mot//PP//case//19 dövhet//NN|UTR|SIN|IND|NOM//nmod//17 eller//KN//cc//21 hörselnedsättning//NN|UTR|SIN|IND|NOM//conj//19 var//VB|PRT|AKT//cop//25 dessutom//AB//advmod//25 betydligt//AB//advmod//25 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//6 än//KN//case//29 till//PP//case//29 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 specialiseringar//NN|UTR|PLU|IND|NOM//obl//25 .//MAD//punct//6
16.1 Statens satsningar på fler speciallärare och specialpedagoger;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//32 anser//VB|PRS|AKT//parataxis//6 att//SN//mark//37 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//37 därför//AB//advmod//37 är//VB|PRS|AKT//cop//37 rimligt//JJ|POS|NEU|SIN|IND|NOM//ccomp//32 att//IE//mark//39 prioritera//VB|INF|AKT//csubj//37 specialiseringarna//NN|UTR|PLU|DEF|NOM//obj//39 mot//PP//case//42 dövhet//NN|UTR|SIN|IND|NOM//obl//39 eller//KN//cc//44 hörselnedsättning//NN|UTR|SIN|IND|NOM//conj//42 respektive//AB//cc//46 grav//NN|UTR|SIN|IND|NOM//conj//42 språkstörning//NN|UTR|SIN|IND|NOM//obj//39 .//MAD//punct//32
16.1 Statens satsningar på fler speciallärare och specialpedagoger;Dels//KN//advmod//52 genom//PP//mark//52 att//IE//mark//52 se//VB|INF|AKT//conj//32 till//PL//compound:prt//52 att//SN//mark//57 specialiseringarna//NN|UTR|PLU|DEF|NOM//nsubj//57 verkligen//AB//advmod//57 kommer//VB|PRS|AKT//ccomp//52 igång//PL//compound:prt//57 varje//DT|UTR/NEU|SIN|IND//det//60 år//NN|NEU|SIN|IND|NOM//nmod//61 framöver//AB//obl//57 ,//MID//punct//66 dels//KN//advmod//66 genom//PP//mark//66 att//IE//mark//66 ge//VB|INF|AKT//advcl//57 företräde//NN|NEU|SIN|IND|NOM//obj//66 åt//PP//case//69 specialiseringarna//NN|UTR|PLU|DEF|NOM//obl//66 .//MAD//punct//32
16.1 Statens satsningar på fler speciallärare och specialpedagoger;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 gör//VB|PRS|AKT//ROOT//1 bedömningen//NN|UTR|SIN|DEF|NOM//obj//1 att//SN//mark//12 även//AB//advmod//5 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 satsningar//NN|UTR|PLU|IND|NOM//nsubj//12 som//HP|-|-|-//nsubj:pass//8 görs//VB|PRS|SFO//acl:relcl//6 på//PP//case//10 specialpedagogik//NN|UTR|SIN|IND|NOM//obl//8 måste//VB|PRS|AKT//aux//12 leda//VB|INF|AKT//acl//2 till//PP//mark//16 att//SN//mark//16 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//16 anställs//VB|PRS|SFO//advcl//12 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//18 speciallärare//NN|UTR|PLU|IND|NOM//nsubj:pass//16 med//PP//case//20 specialisering//NN|UTR|SIN|IND|NOM//obl//16 mot//PP//case//22 dövhet//NN|UTR|SIN|IND|NOM//nmod//20 eller//KN//cc//24 hörselnedsättning//NN|UTR|SIN|IND|NOM//conj//22 respektive//AB//cc//26 grav//NN|UTR|SIN|IND|NOM//conj//22 språkstörning//NN|UTR|SIN|IND|NOM//obl//16 och//KN//cc//32 att//SN//mark//32 andelen//NN|UTR|SIN|DEF|NOM//nsubj//32 behöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//32 ökar//VB|PRS|AKT//conj//12 .//MID//punct//1
16.1 Statens satsningar på fler speciallärare och specialpedagoger;Annars//AB//advmod//35 finns//VB|PRS|SFO//parataxis//1 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//35 risk//NN|UTR|SIN|IND|NOM//nsubj//35 att//SN//mark//51 elever//NN|UTR|PLU|IND|NOM//nsubj//51 med//PP//case//41 dövhet//NN|UTR|SIN|IND|NOM//nmod//39 ,//MID//punct//43 hörselnedsättning//NN|UTR|SIN|IND|NOM//conj//41 eller//KN//cc//45 grav//NN|UTR|SIN|IND|NOM//conj//41 språkstörning//NN|UTR|SIN|IND|NOM//nmod//39 inte//AB//advmod//51 kommer//VB|PRS|AKT//aux//51 att//IE//mark//51 kunna//VB|INF|AKT//aux//51 få//VB|INF|AKT//acl//37 det//DT|NEU|SIN|DEF//det//53 stöd//NN|NEU|SIN|IND|NOM//obj//51 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//55 behöver//VB|PRS|AKT//acl:relcl//53 trots//PP//case//58 de//DT|UTR/NEU|PLU|DEF//det//58 insatser//NN|UTR|PLU|IND|NOM//obl//55 som//HP|-|-|-//obj//61 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//61 föreslår//VB|PRS|AKT//acl:relcl//58 .//MAD//punct//1

16.2 Fortbildningsinsatser inom dövhet och hörselnedsättning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 ett//DT|NEU|SIN|IND//det//3 antal//NN|NEU|SIN|IND|NOM//nmod//5 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 typer//NN|UTR|PLU|IND|NOM//nsubj//1 av//PP//case//7 fortbildningar//NN|UTR|PLU|IND|NOM//nmod//5 för//PP//case//9 lärare//NN|UTR|PLU|IND|NOM//nmod//7 och//KN//cc//12 annan//JJ|POS|UTR|SIN|IND|NOM//amod//12 skolpersonal//NN|UTR|SIN|IND|NOM//conj//9 som//HP|-|-|-//nsubj//14 arbetar//VB|PRS|AKT//acl:relcl//12 med//PP//case//16 elever//NN|UTR|PLU|IND|NOM//obl//14 med//PP//case//18 dövhet//NN|UTR|SIN|IND|NOM//nmod//16 eller//KN//cc//20 hörselnedsättning//NN|UTR|SIN|IND|NOM//conj//18 .//MID//punct//1
16.2 Fortbildningsinsatser inom dövhet och hörselnedsättning;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//23 handlar//VB|PRS|AKT//parataxis//1 om//PP//case//26 specialpedagogiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 högskolekurser//NN|UTR|PLU|IND|NOM//obl//23 ,//MID//punct//26 kompetenshöjande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 åtgärder//NN|UTR|PLU|IND|NOM//appos//26 via//PP//case//32 Specialpedagogiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//32 skolmyndigheten//NN|UTR|SIN|DEF|NOM//nmod//29 ,//MID//punct//26 SPSM//PM|NOM//conj//26 ,//MID//punct//26 och//KN//cc//38 kortare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//38 fortbildningar//NN|UTR|PLU|IND|NOM//conj//26 och//KN//cc//40 handledning//NN|UTR|SIN|IND|NOM//conj//38 som//HP|-|-|-//obj//43 huvudmännen//NN|UTR|SIN|DEF|NOM//nsubj//43 anordnar//VB|PRS|AKT//acl:relcl//38 för//PP//case//45 lärarna//NN|UTR|PLU|DEF|NOM//obl//43 i//PP//case//48 olika//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//48 utsträckning//NN|UTR|SIN|IND|NOM//nmod//45 .//MAD//punct//23
16.2 Fortbildningsinsatser inom dövhet och hörselnedsättning;Fortbildningsinsatser//NN|UTR|PLU|IND|NOM//nsubj:pass//53 i//PP//case//52 teckenspråk//NN|NEU|SIN|IND|NOM//nmod//50 behandlas//VB|PRS|SFO//parataxis//23 i//PP//case//57 avsnitt//NN|NEU|SIN|IND|NOM//nmod//56 9.4//RG|NOM//nummod//57 Behov//NN|NEU|PLU|IND|NOM//obl//53 av//PP//case//59 lärarfortbildning//NN|UTR|SIN|IND|NOM//nmod//57 i//PP//case//61 teckenspråk//NN|NEU|SIN|IND|NOM//nmod//59 .//MAD//punct//23
16.2 Fortbildningsinsatser inom dövhet och hörselnedsättning;Specialpedagogiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 högskolekurser//NN|UTR|PLU|IND|NOM//ROOT//1
16.2 Fortbildningsinsatser inom dövhet och hörselnedsättning;Vid//PP//case//2 en//DT|UTR|SIN|IND//det//2 genomgång//NN|UTR|SIN|IND|NOM//obl//9 av//PP//case//5 högskolornas//NN|UTR|PLU|DEF|GEN//nmod:poss//5 kursutbud//NN|NEU|SIN|IND|NOM//nmod//2 i//PP//case//7 januari//NN|UTR|SIN|IND|NOM//obl//9 2016//RG|NOM//nummod//7 framgick//VB|PRT|AKT//ROOT//9 att//SN//mark//15 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//15 endast//AB//advmod//15 var//VB|PRT|AKT//cop//15 Stockholms//PM|GEN//nmod:poss//15 universitet//NN|NEU|SIN|IND|NOM//ccomp//9 och//KN//cc//17 Örebro//PM|GEN//amod//18 universitet//NN|NEU|SIN|IND|NOM//conj//15 som//HP|-|-|-//nsubj//20 hade//VB|PRT|AKT//acl:relcl//18 speciallärarutbildning//NN|UTR|SIN|IND|NOM//obj//20 med//PP//case//23 specialisering//NN|UTR|SIN|IND|NOM//obl//20 mot//PP//case//25 dövhet//NN|UTR|SIN|IND|NOM//nmod//23 eller//KN//cc//27 hörselnedsättning//NN|UTR|SIN|IND|NOM//conj//25 .//MAD//punct//9
16.2 Fortbildningsinsatser inom dövhet och hörselnedsättning;Kompetenshöjande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 åtgärder//NN|UTR|PLU|IND|NOM//ROOT//1 via//PP//case//3 SPSM//PM|NOM//nmod//1
16.2 Fortbildningsinsatser inom dövhet och hörselnedsättning;SPSM//PM|NOM//nsubj//10 ://MID//punct//0 s//PP//nummod//3 resurscenter//NN|NEU|SIN|IND|NOM//obl//4 döv//JJ|POS|UTR|SIN|IND|NOM//parataxis//0 ///MID//cc//6 hörsel//NN|UTR|SIN|IND|NOM//nmod//4 är//VB|PRS|AKT//cop//10 ett//DT|NEU|SIN|IND//det//10 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//10 resurscenter//NN|NEU|SIN|IND|NOM//ROOT//10 för//PP//case//12 barn//NN|NEU|PLU|IND|NOM//nmod//10 och//KN//cc//14 ungdomar//NN|UTR|PLU|IND|NOM//conj//12 med//PP//case//16 dövhet//NN|UTR|SIN|IND|NOM//nmod//14 eller//KN//cc//18 hörselnedsättning//NN|UTR|SIN|IND|NOM//conj//16 i//PP//case//20 kombination//NN|UTR|SIN|IND|NOM//nmod//18 med//PP//case//23 intellektuell//JJ|POS|UTR|SIN|IND|NOM//amod//23 funktionsnedsättning//NN|UTR|SIN|IND|NOM//obl//10 .//MAD//punct//10
