
6.1 Pilkorsväldet oktober till december 1944 / Svenska beskickningen i Budapest hårt ansatt;December//NN|UTR|SIN|IND|NOM//nsubj//5 1944//RG|NOM//nummod//0 var//VB|PRT|AKT//cop//5 en//DT|UTR|SIN|IND//det//5 kritisk//JJ|POS|UTR|SIN|IND|NOM//amod//5 månad//NN|UTR|SIN|IND|NOM//ROOT//5 ,//MID//punct//10 inte//AB//advmod//10 bara//AB//advmod//10 för//PP//case//10 legationen//NN|UTR|SIN|DEF|NOM//nmod//5 i//PP//case//12 Moskva//PM|NOM//nmod//10 ,//MID//punct//16 utan//KN//cc//16 desto//AB//advmod//16 mer//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//5 för//PP//case//18 legationen//NN|UTR|SIN|DEF|NOM//obl//16 i//PP//case//20 Budapest//PM|NOM//nmod//18 .//MAD//punct//5
6.1 Pilkorsväldet oktober till december 1944 / Svenska beskickningen i Budapest hårt ansatt;De//DT|UTR/NEU|PLU|DEF//det//2 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 veckorna//NN|UTR|PLU|DEF|NOM//nsubj:pass//8 under//PP//case//6 det//DT|NEU|SIN|DEF//det//6 sista//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//6 kvartalet//NN|NEU|SIN|DEF|NOM//nmod//2 1944//RG|NOM//nummod//6 präglades//VB|PRT|SFO//ROOT//8 av//PP//case//12 en//DT|UTR|SIN|IND//det//12 nervpåfrestande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 kamp//NN|UTR|SIN|IND|NOM//obl:agent//8 mot//PP//case//14 klockan//NN|UTR|SIN|DEF|NOM//nmod//12 där//HA//advmod//17 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 gällde//VB|PRT|AKT//acl:relcl//14 att//IE//mark//22 så//AB//advmod//22 långt//AB|POS//advmod//21 möjligt//JJ|POS|NEU|SIN|IND|NOM//fixed//19 förhala//VB|INF|AKT//csubj//17 ett//DT|NEU|SIN|IND//det//25 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//25 erkännande//NN|NEU|SIN|IND|NOM//obj//22 utan//PP//mark//33 att//SN//mark//33 respekten//NN|UTR|SIN|DEF|NOM//nsubj//33 för//PP//case//30 de//DT|UTR/NEU|PLU|DEF//nmod//28 av//PP//case//32 beskickningen//NN|UTR|SIN|DEF|NOM//obl//33 utfärdade//VB|PRT|AKT//aux//36 skyddsdokumenten//NN|NEU|PLU|IND|NOM//nsubj:pass//36 helt//AB|POS//advmod//36 undergrävdes//VB|PRT|SFO//conj//8 .//MAD//punct//8
6.1 Pilkorsväldet oktober till december 1944 / Svenska beskickningen i Budapest hårt ansatt;Den//DT|UTR|SIN|DEF//det//2 27//RG|NOM//nummod//2 oktober//NN|UTR|SIN|IND|NOM//obl//3 mottogs//VB|PRT|SFO//ROOT//3 minister//NN|UTR|SIN|IND|NOM//nmod//5 Danielsson//PM|NOM//nsubj:pass//3 av//PP//case//7 Kémeny//PM|NOM//obl:agent//3 ,//MID//punct//3 varvid//HA//advmod//11 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj//11 deklarerade//VB|PRT|AKT//conj//3 att//SN//mark//17 de//DT|UTR/NEU|PLU|DEF//det//15 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 skyddspassen//NN|NEU|PLU|DEF|NOM//nsubj:pass//17 skulle//VB|PRT|AKT//aux//17 respekteras//VB|INF|SFO//ccomp//11 ,//MID//punct//20 samt//KN//cc//20 uttalade//VB|PRT|AKT//conj//17 sin//PS|UTR|SIN|DEF//nmod:poss//22 förhoppning//NN|UTR|SIN|IND|NOM//obj//20 om//PP//mark//33 att//SN//mark//33 de//DT|UTR/NEU|PLU|DEF//det//27 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 förbindelserna//NN|UTR|PLU|DEF|NOM//nsubj//33 mellan//PP//case//29 Ungern//PM|NOM//nmod//27 och//KN//cc//31 Sverige//PM|NOM//conj//29 skulle//VB|PRT|AKT//aux//33 bestå//VB|INF|AKT//advcl//20 (//PAD//punct//37 HP//PM|NOM//nmod:poss//37 21//RG|NOM//nummod//35 Eu//NN|AN//appos//33 ,//MID//punct//39 27/10-1944//RG|NOM//conj//37 )//PAD//punct//39 .//MAD//punct//3
6.1 Pilkorsväldet oktober till december 1944 / Svenska beskickningen i Budapest hårt ansatt;Den//DT|UTR|SIN|DEF//det//44 31//RG|NOM//nummod//44 oktober//NN|UTR|SIN|IND|NOM//nsubj//45 meddelade//VB|PRT|AKT//parataxis//3 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//47 beskickningen//NN|UTR|SIN|DEF|NOM//obj//45 att//SN//mark//54 den//DT|UTR|SIN|DEF//det//51 ungerska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//51 pilkorsregimen//NN|UTR|SIN|DEF|NOM//nsubj//54 visserligen//AB//advmod//54 var//VB|PRT|AKT//cop//54 beredd//PC|PRF|UTR|SIN|IND|NOM//acl//47 att//IE//mark//56 respektera//VB|INF|AKT//advcl//54 skyddspassen//NN|UTR|SIN|DEF|NOM//obj//56 ,//MID//punct//62 men//KN//cc//62 kunde//VB|PRT|AKT//aux//62 endast//AB//advmod//62 tillåta//VB|INF|AKT//conj//3 utresa//NN|UTR|SIN|IND|NOM//xcomp//62 av//PP//case//69 de//DT|UTR/NEU|PLU|DEF//det//69 ”//PAD//punct//67 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 ”//PAD//punct//67 judarna//NN|UTR|PLU|DEF|NOM//nmod//63 till//PP//case//71 Sverige//PM|NOM//nmod//69 i//PP//case//73 utbyte//NN|NEU|SIN|IND|NOM//nmod//69 mot//PP//case//77 ett//DT|NEU|SIN|IND//det//77 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//77 erkännande//NN|NEU|SIN|IND|NOM//nmod//69 av//PP//case//81 den//DT|UTR|SIN|DEF//det//81 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//81 regimen//NN|UTR|SIN|DEF|NOM//nmod//77 (//PAD//punct//69 HP//PM|NOM//nmod//84 21//RG|NOM//nummod//85 Eu//NN|AN//appos//69 ,//MID//punct//87 31/10-1944//RG|NOM//conj//85 )//PAD//punct//87 .//MAD//punct//3
6.1 Pilkorsväldet oktober till december 1944 / Svenska beskickningen i Budapest hårt ansatt;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//92 är//VB|PRS|AKT//cop//92 intressant//JJ|POS|NEU|SIN|IND|NOM//conj//3 att//IE//mark//94 notera//VB|INF|AKT//csubj//92 att//SN//mark//96 UD//PM|NOM//ccomp//94 den//DT|UTR|SIN|DEF//det//99 2//RO|NOM//nummod//99 november//NN|UTR|SIN|IND|NOM//obj//96 ,//MID//punct//105 trots//PP//case//105 de//DT|UTR/NEU|PLU|DEF//det//105 radikalt//AB|POS//advmod//104 försämrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//105 betingelserna//NN|UTR|PLU|DEF|NOM//conj//96 efter//PP//case//109 den//DT|UTR|SIN|DEF//det//109 15//RG|NOM//nummod//109 oktober//NN|UTR|SIN|IND|NOM//nmod//105 ,//MID//punct//111 meddelade//VB|PRT|AKT//conj//3 att//SN//obj//111 ”//PAD//punct//123 ni//PN|UTR|SIN|DEF|SUB//nsubj//116 bör//VB|PRS|AKT//aux//116 söka//VB|INF|AKT//acl:relcl//113 utverka//VB|INF|AKT//xcomp//116 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//120 möjliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//120 utökning//NN|UTR|SIN|IND|NOM//obj//117 av//PP//case//122 antalet//NN|NEU|SIN|DEF|NOM//nmod//120 skyddspass//NN|NEU|PLU|IND|NOM//nsubj//111 ”//PAD//punct//3 (//PAD//punct//124 HP//PM|NOM//nmod//127 21//RG|NOM//nummod//128 Eu//PM|NOM//nsubj:pass//3 ,//MID//punct//130 2/11-1944//RG|NOM//conj//128 )//PAD//punct//130 .//MAD//punct//3
6.1 Pilkorsväldet oktober till december 1944 / Svenska beskickningen i Budapest hårt ansatt;Den//DT|UTR|SIN|DEF//det//2 8//RO|NOM//nummod//2 november//NN|UTR|SIN|IND|NOM//nsubj//4 1944//RG|NOM//nummod//2 telegraferade//VB|PRT|AKT//ROOT//4 Danielsson//PM|NOM//nsubj//4 att//SN//mark//8 läget//NN|NEU|SIN|DEF|NOM//nsubj:pass//8 försämrats//VB|SUP|SFO//ccomp//4 för//PP//case//10 judarna//NN|UTR|PLU|DEF|NOM//obl//8 och//KN//cc//18 att//SN//mark//18 man//PN|UTR|SIN|IND|SUB//nsubj//18 från//PP//case//16 pilkorsregimens//NN|UTR|SIN|DEF|GEN//nmod:poss//16 sida//NN|UTR|SIN|IND|NOM//obl//18 var//VB|PRT|AKT//cop//18 angelägen//JJ|POS|UTR|SIN|IND|NOM//conj//8 om//PP//mark//21 att//IE//mark//21 komma//VB|INF|AKT//acl//18 till//PP//case//24 en//DT|UTR|SIN|IND//det//24 lösning//NN|UTR|SIN|IND|NOM//obl//21 på//PP//case//26 frågan//NN|UTR|SIN|DEF|NOM//nmod//24 om//PP//case//28 erkännande//NN|NEU|SIN|IND|NOM//nmod//26 .//MAD//punct//4
6.1 Pilkorsväldet oktober till december 1944 / Svenska beskickningen i Budapest hårt ansatt;Danielsson//PM|NOM//nsubj//31 konstaterade//VB|PRT|AKT//parataxis//4 härvid//AB//advmod//31 ://MAD//punct//31
6.1 Pilkorsväldet oktober till december 1944 / Svenska beskickningen i Budapest hårt ansatt;Ur//PP//case//1 juderäddningssynpunkt//NN|UTR|SIN|IND|NOM//obl//2 önskvärt//JJ|POS|NEU|SIN|IND|NOM//ROOT//2 att//SN//mark//8 något//DT|NEU|SIN|IND//det//6 formellt//JJ|POS|NEU|SIN|IND|NOM//advmod//6 tillmötesgående//NN|NEU|SIN|IND|NOM//nsubj:pass//8 kunde//VB|PRT|AKT//aux//8 visas//VB|INF|SFO//csubj//2 för//PP//mark//12 att//IE//mark//12 eventuellt//AB|POS//advmod//12 möjliggöra//VB|INF|AKT//advcl//8 uppskjutandet//NN|NEU|SIN|DEF|NOM//obj//12 av//PP//case//18 det//PN|NEU|SIN|DEF|SUB/OBJ//det//18 den//DT|UTR|SIN|DEF//det//18 15//RG|NOM//nummod//18 november//NN|UTR|SIN|IND|NOM//nmod//13 planerade//VB|PRT|AKT//xcomp//12 likställandet//NN|NEU|SIN|DEF|NOM//obj//19 av//PP//case//22 skyddspassjudar//NN|UTR|PLU|IND|NOM//obl//19 med//PP//case//25 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 judar//NN|UTR|PLU|IND|NOM//obl//22 .//MAD//punct//2
6.1 Pilkorsväldet oktober till december 1944 / Svenska beskickningen i Budapest hårt ansatt;Ifrågasätter//NN|UTR|PLU|IND|NOM//nsubj//2 underhand//AB//advmod//27 till//PP//case//32 ungerska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 vederbörande//NN|UTR|SIN|IND|NOM//amod//32 framföres//VB|PRT|SFO//obl//27 den//DT|UTR|SIN|DEF//det//34 omständigheten//NN|UTR|SIN|DEF|NOM//obl//27 att//SN//mark//39 beskickningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//39 kvarstannat//VB|SUP|AKT//advmod//39 kan//VB|PRS|AKT//aux//39 tydas//VB|INF|SFO//acl:relcl//34 såsom//KN//mark//42 ett//DT|NEU|SIN|IND//det//42 defactoerkännande//NN|NEU|SIN|IND|NOM//xcomp//39 av//PP//case//46 den//DT|UTR|SIN|DEF//det//46 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//46 regeringen//NN|UTR|SIN|DEF|NOM//nmod//42 (//PAD//punct//27 HP//PM|NOM//nmod//49 21//RG|NOM//nummod//50 Eu//PM|NOM//appos//27 ,//MID//punct//52 8/11944//RG|NOM//conj//50 )//PAD//punct//52 .//MAD//punct//2
6.1 Pilkorsväldet oktober till december 1944 / Svenska beskickningen i Budapest hårt ansatt;Stockholm//PM|NOM//nsubj//1 svarade//VB|PRT|AKT//ROOT//1 att//SN//mark//4 Danielsson//PM|NOM//nsubj//4 ägde//VB|PRT|AKT//ccomp//1 ”//NN|UTR|SIN|IND|NOM//obj//4 utan//PP//case//7 användande//NN|NEU|SIN|IND|NOM//conj//4 av//PP//case//9 uttrycket//NN|NEU|SIN|DEF|NOM//nmod//7 erkännande//NN|NEU|SIN|IND|NOM//advmod//7 påpeka//VB|INF|AKT//conj//1 att//SN//mark//15 beskickningen//NN|UTR|SIN|DEF|NOM//nsubj//15 dock//AB//advmod//15 kvarstannat//VB|SUP|AKT//ccomp//1 efter//PP//case//17 regeringsändringen//NN|UTR|SIN|DEF|NOM//obl//15 ”//PM|NOM//punct//1 (//PAD//punct//1 HP//PM|NOM//nmod//21 21//RG|NOM//nummod//22 Eu//PM|NOM//appos//1 ,//MID//punct//24 9/11-1944//RG|NOM//conj//22 )//PAD//punct//1 .//MAD//punct//1
6.1 Pilkorsväldet oktober till december 1944 / Svenska beskickningen i Budapest hårt ansatt;När//HA//mark//31 pilkorsarna//NN|UTR|PLU|DEF|NOM//nsubj//31 kort//AB//advmod//30 därefter//AB//advmod//31 lämnade//VB|PRT|AKT//conj//1 förslag//NN|NEU|PLU|IND|NOM//obj//31 på//PP//case//35 en//DT|UTR|SIN|IND//det//35 person//NN|UTR|SIN|IND|NOM//nmod//32 som//KN//mark//37 sändebud//NN|NEU|SIN|IND|NOM//obl//31 till//PP//case//39 Stockholm//PM|NOM//nmod//37 ,//MID//punct//1 svarade//VB|PRT|AKT//conj//1 UD//PM|NOM//nsubj//41 med//PP//mark//47 att//SN//mark//47 ett//DT|NEU|SIN|IND//det//47 ”//PAD//punct//47 mottagande//NN|NEU|SIN|IND|NOM//advcl//41 här//AB//advmod//47 av//PP//case//50 representant//NN|UTR|SIN|IND|NOM//obl//47 för//PP//case//52 Szalasy//PM|NOM//nmod//50 kan//VB|PRS|AKT//aux//55 ej//AB//advmod//55 ifrågakomma//VB|INF|AKT//conj//1 .//MAD//punct//1
6.1 Pilkorsväldet oktober till december 1944 / Svenska beskickningen i Budapest hårt ansatt;Ni//PN|UTR|SIN|DEF|SUB//nsubj//63 bör//VB|PRS|AKT//aux//63 dock//AB//advmod//63 ej//AB//advmod//63 för//PP//case//62 närvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//63 framföra//VB|INF|AKT//conj//1 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//63 utan//PP//cc//66 söka//VB|INF|AKT//conj//63 förhala//VB|INF|AKT//amod//68 saken//NN|UTR|SIN|DEF|NOM//obj//66 ”//PM|NOM//punct//63 (//PAD//punct//63 HP//PM|NOM//nmod//72 21//RG|NOM//nummod//73 Eu//NN|AN//appos//63 ,//MID//punct//75 13/11-1944//RG|NOM//conj//73 )//PAD//punct//63 .//MAD//punct//1
6.1 Pilkorsväldet oktober till december 1944 / Svenska beskickningen i Budapest hårt ansatt;Den//DT|UTR|SIN|DEF//det//80 15//RG|NOM//nummod//80 november//NN|UTR|SIN|IND|NOM//nsubj//81 meddelade//VB|PRT|AKT//conj//1 Danielsson//PM|NOM//obj//81 att//SN//mark//91 den//DT|UTR|SIN|DEF//det//86 spanska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//86 beskickningen//NN|UTR|SIN|DEF|NOM//nsubj//91 ,//MID//punct//86 i//PP//mark//91 syfte//NN|NEU|SIN|IND|NOM//fixed//88 att//IE//mark//91 utverka//VB|INF|AKT//advcl//81 skydd//NN|NEU|SIN|IND|NOM//obj//91 åt//PP//case//98 ”//NN|UTR|SIN|IND|NOM//punct//98 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//96 ”//PAD//nmod//98 judiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//98 skyddslingar//NN|UTR|PLU|IND|NOM//obl//91 ,//MID//punct//100 beslutat//VB|SUP|AKT//conj//81 mottaga//VB|INF|AKT//xcomp//100 en//DT|UTR|SIN|IND//det//103 representant//NN|UTR|SIN|IND|NOM//obj//101 för//PP//case//105 pilkorsarna//NN|UTR|PLU|DEF|NOM//nmod//103 i//PP//case//107 Madrid//PM|NOM//nmod//105 .//MAD//punct//81
