Ny djurskyddslag;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 utredaren//NN|UTR|SIN|DEF|NOM//nmod//0 i//PP//case//7 Översyn//NN|UTR|SIN|IND|NOM//fixed//3 av//PP//fixed//3 djurskyddslagstiftningens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 utformning//NN|UTR|SIN|IND|NOM//nmod//2 och//KN//cc//9 innehåll//NN|NEU|SIN|IND|NOM//conj//7
Till statsrådet Eskil Erlandsson;Som//KN//case//26 adjungerad//PC|PRF|UTR|SIN|IND|NOM//amod//26 sakkunnig//NN|UTR|SIN|IND|NOM//obl//27 ställdes//VB|PRT|SFO//parataxis//4 veterinären//NN|UTR|SIN|DEF|NOM//nmod//29 Karin//PM|NOM//nsubj:pass//27 Åhl//PM|NOM//advcl//27 till//PP//case//33 utredarens//NN|UTR|SIN|DEF|GEN//nmod:poss//33 förfogande//NN|NEU|SIN|IND|NOM//obl//27 från//PP//case//37 den//DT|UTR|SIN|DEF//det//37 1//RO|NOM//nummod//37 april//NN|UTR|SIN|IND|NOM//obl//27 2010//RG|NOM//nummod//37 .//MAD//punct//4
Till statsrådet Eskil Erlandsson;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//1 överlämnar//VB|PRS|AKT//ROOT//1 härmed//AB//advmod//1 betänkandet//NN|NEU|SIN|DEF|NOM//obj//1 Ny//JJ|POS|UTR|SIN|IND|NOM//amod//5 djurskyddslag//NN|UTR|SIN|IND|NOM//obj//1  //_SP////5 (//PAD//punct//5 SOU//PM|NOM//appos//5 2011:75//RG|NOM//nummod//8 )//PAD//punct//5 .//MAD//punct//1
Till statsrådet Eskil Erlandsson;Särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//13 yttranden//NN|NEU|PLU|IND|NOM//nsubj:pass//15 har//VB|PRS|AKT//aux//15 avgetts//VB|SUP|SFO//parataxis//1 av//PP//case//18 experterna//NN|UTR|PLU|DEF|NOM//nmod//18 Erika//PM|NOM//obl:agent//15 Brendov//PM|NOM//flat//18 och//KN//cc//21 Jan//PM|NOM//conj//18 Åke//PM|NOM//flat:name//21 Robertsson//PM|NOM//flat:name//22 gemensamt//AB|POS//advmod//15 samt//KN//cc//28 av//PP//case//28 Ulf//PM|NOM//nmod//28 Uddman//PM|NOM//conj//24 .//MAD//punct//1
Till statsrådet Eskil Erlandsson;Vidare//AB|KOM//advmod//34 har//VB|PRS|AKT//aux//34 särskilt//PC|PRF|NEU|SIN|IND|NOM//advmod//33 yttrande//NN|NEU|SIN|IND|NOM//nsubj:pass//34 avgetts//VB|SUP|SFO//parataxis//1 av//PP//case//37 experterna//NN|UTR|PLU|DEF|NOM//nmod//37 Johan//PM|NOM//obl:agent//34 Beck-Friis//PM|NOM//flat//37 och//KN//cc//40 Lotta//PM|NOM//conj//37 Berg//PM|NOM//flat:name//40 gemensamt//AB|POS//advmod//34 .//MAD//punct//1
Till statsrådet Eskil Erlandsson;Uppdraget//NN|NEU|SIN|DEF|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 därmed//AB//advmod//3 slutfört//PC|PRF|NEU|SIN|IND|NOM//ROOT//3 .//MAD//punct//3
Till statsrådet Eskil Erlandsson;Stockholm//PM|NOM//ROOT//0 i//PP//case//2 november//NN|UTR|SIN|IND|NOM//obl//0 2011//RG|NOM//nummod//0
Till statsrådet Eskil Erlandsson;Eva//PM|NOM//nmod:poss//2 Eriksson//PM|NOM//flat:name//0 /Helena//NN|UTR|SIN|DEF|NOM//nmod//3 Elofsson//PM|NOM//compound//6 Per-Olov//PM|NOM//flat//3 Larsson//PM|NOM//flat//3 Karin//PM|NOM//nsubj:pass//27 Åhl//PM|NOM//flat:name//6 2.4//RG|NOM//nmod//9 Bakgrund//NN|UTR|SIN|IND|NOM//nmod//6 till//PP//case//11 utformningen//NN|UTR|SIN|DEF|NOM//nmod//6 av//PP//case//15 1988//RG|NOM//nummod//14 års//NN|NEU|SIN|IND|GEN//nmod:poss//15 lag//NN|UTR|SIN|IND|NOM//nmod//11 om//PP//case//17 2.6//RG|NOM//nmod//15 Europarådet//NN|NEU|SIN|DEF|NOM//flat//17 och//KN//cc//21 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//21 inflytande//NN|NEU|SIN|IND|NOM//conj//17 på//PP//case//23 2.9//RG|NOM//nmod//21 Hur//HA//advmod//27 har//VB|PRS|AKT//aux//27 djurskyddsförordningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//27 ändrats//VB|SUP|SFO//ROOT//27 sedan//PP//case//30 2.10//RG|NOM//nummod//30 Utvecklingen//NN|UTR|SIN|DEF|NOM//obl//27 av//PP//case//32 myndighetsföreskrifterna//NN|UTR|PLU|DEF|NOM//nmod//30 om//PP//case//35 7.3//RG|NOM//nmod//35 Erfarenheter//NN|UTR|PLU|IND|NOM//nmod//32 av//PP//case//37 problemen//NN|NEU|PLU|DEF|NOM//nmod//35 med//PP//case//40 herrelösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 katter//NN|UTR|PLU|IND|NOM//nmod//35 i//PP//case//42 7.3.3//RG|NOM//nmod//40 Myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//44 kostnader//NN|UTR|PLU|IND|NOM//xcomp//27 för//PP//case//46 hantering//NN|UTR|SIN|IND|NOM//nmod//44 av//PP//case//48 7.4//RG|NOM//nmod//46 Vilken//HD|UTR|SIN|IND//det//50 myndighet//NN|UTR|SIN|IND|NOM//nsubj//51 har//VB|PRS|AKT//advcl//27 ansvaret//NN|NEU|SIN|DEF|NOM//obj//51 för//PP//mark//55 att//IE//mark//55 åtgärda//VB|INF|AKT//advcl//51

DEL II;8.3//RG|NOM//nmod//1 Lagstiftning//NN|UTR|SIN|IND|NOM//ROOT//1 rörande//PP//case//3 avel//NN|UTR|SIN|IND|NOM//nmod//1 ,//MID//punct//6 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 utredningar//NN|UTR|PLU|IND|NOM//conj//3 och//KN//cc//8 11.7.6//RG|NOM//conj//3 Rätt//NN|UTR|SIN|IND|NOM//conj//1 till//PP//case//11 skadestånd//NN|NEU|SIN|IND|NOM//nmod//1 på//PP//case//16 grund//NN|UTR|SIN|IND|NOM//fixed//12 av//PP//fixed//12 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 omständigheter//NN|UTR|PLU|IND|NOM//nmod//1 än//KN//case//18 sådana//PN|UTR/NEU|PLU|IND|SUB/OBJ//acl//16 som//HP|-|-|-//nsubj//20 har//VB|PRS|AKT//acl:relcl//18 rent//AB|POS//advmod//22 ekonomisk//JJ|POS|UTR|SIN|IND|NOM//amod//23 betydelse//NN|UTR|SIN|IND|NOM//obj//20 –//RG|NOM//punct//26 ideella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 skador//NN|UTR|PLU|IND|NOM//conj//23 och//KN//cc//29 11.8//RG|NOM//nummod//29 Djurägares//PM|GEN//conj//26 kostnadsansvar//NN|NEU|SIN|IND|NOM//obj//20 vid//PP//case//32 hävning//NN|UTR|SIN|IND|NOM//nmod//30 av//PP//case//35 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 12.1//RG|NOM//nmod//32 Innebörden//NN|UTR|SIN|DEF|NOM//obj//20 av//PP//case//38 användning//NN|UTR|SIN|IND|NOM//nmod//36 av//PP//case//40 djur//NN|NEU|PLU|IND|NOM//nmod//38 för//PP//case//45 sexuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 15.2//RG|NOM//nmod//45 Centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 författningar//NN|UTR|PLU|IND|NOM//nmod//38 av//PP//case//47 betydelse//NN|UTR|SIN|IND|NOM//nmod//45 för//PP//case//51 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//50 17.5//RG|NOM//nmod//51 Konsekvenser//NN|UTR|PLU|IND|NOM//obl//20 av//PP//case//54 utredarens//NN|UTR|SIN|DEF|GEN//nmod:poss//54 förslag//NN|NEU|SIN|IND|NOM//nmod//51 till//PP//case//58 ny//JJ|POS|UTR|SIN|IND|NOM//amod//57 17.6//RG|NOM//nummod//58 Konsekvenser//NN|UTR|PLU|IND|NOM//nmod//54 av//PP//case//60 förslag//NN|NEU|PLU|IND|NOM//nmod//58 som//HP|-|-|-//mark//64 Jordbruksverket//NN|NEU|SIN|DEF|NOM//nmod//63 17.7//RG|NOM//nmod//64 Konsekvenser//NN|UTR|PLU|IND|NOM//appos//51 till//PP//case//66 följd//NN|UTR|SIN|IND|NOM//nmod//64 av//PP//case//69 Jordbruksverkets//PM|GEN//nmod:poss//69 översyn//NN|UTR|SIN|IND|NOM//nmod//66


1 Förslag till djurskyddslag / 1 kapitlet. Syftet med och omfattningen av lagen Lagens syfte;1//RG|NOM//nummod//1 §//NN|AN//obl//5  //_SP////1 Denna//DT|UTR|SIN|DEF//det//4 lag//NN|UTR|SIN|IND|NOM//nsubj//5 syftar//VB|PRS|AKT//ROOT//5 till//PP//mark//8 att//IE//mark//8 säkerställa//VB|INF|AKT//advcl//5 ett//DT|NEU|SIN|IND//det//11 gott//JJ|POS|NEU|SIN|IND|NOM//amod//11 djurskydd//NN|NEU|SIN|IND|NOM//obj//8 inklusive//PP//case//15 en//DT|UTR|SIN|IND//det//15 god//JJ|POS|UTR|SIN|IND|NOM//amod//15 djurhälsa//NN|UTR|SIN|IND|NOM//nmod//11 .//MAD//punct//5
1 Förslag till djurskyddslag / 1 kapitlet. Syftet med och omfattningen av lagen Lagens syfte;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//1 syftar//VB|PRS|AKT//ROOT//1 också//AB//advmod//1 till//PP//mark//5 att//IE//mark//5 främja//VB|INF|AKT//advcl//1 respekten//NN|UTR|SIN|DEF|NOM//obj//5 för//PP//case//8 djur//NN|NEU|PLU|IND|NOM//nmod//6 och//KN//cc//11 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//11 välfärd//NN|UTR|SIN|IND|NOM//conj//8 ,//MID//punct//11 då//HA//advmod//15 djur//NN|NEU|PLU|IND|NOM//nsubj//15 har//VB|PRS|AKT//acl:relcl//11 ett//DT|NEU|SIN|IND//det//17 egenvärde//NN|NEU|SIN|IND|NOM//obj//15 oavsett//PP//mark//22 den//DT|UTR|SIN|DEF//det//20 nytta//NN|UTR|SIN|IND|NOM//amod//21 människan//NN|UTR|SIN|DEF|NOM//nsubj//22 har//VB|PRS|AKT//advcl//15 av//PP//case//24 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//22 .//MAD//punct//1

1 Förslag till djurskyddslag / Generell utgångspunkt;2//RG|NOM//nummod//1 §//NN|AN//nmod//3  //_SP////1 Bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//10 som//HP|-|-|-//nsubj//5 bygger//VB|PRS|AKT//acl:relcl//3 på//PP//case//8 denna//DT|UTR|SIN|DEF//det//8 lag//NN|UTR|SIN|IND|NOM//obl//5 ska//VB|PRS|AKT//aux//10 baseras//VB|INF|SFO//ROOT//10 på//PP//case//12 vetenskap//NN|UTR|SIN|IND|NOM//obl//10 och//KN//cc//15 beprövad//PC|PRF|UTR|SIN|IND|NOM//amod//15 erfarenhet//NN|UTR|SIN|IND|NOM//conj//12 .//MAD//punct//10

1 Förslag till djurskyddslag / Lagens omfattning;3//RG|NOM//nummod//1 §//NN|AN//nsubj//4  //_SP////1 Lagen//NN|UTR|SIN|DEF|NOM//nmod//1 omfattar//VB|PRS|AKT//ROOT//4 alla//DT|UTR/NEU|PLU|IND/DEF//det//6 djur//NN|NEU|PLU|IND|NOM//obj//4 som//HP|-|-|-//nsubj:pass//8 hålls//VB|PRS|SFO//acl:relcl//6 av//PP//case//10 människan//NN|UTR|SIN|DEF|NOM//obl:agent//8 och//KN//cc//14 de//DT|UTR/NEU|PLU|DEF//det//14 viltlevande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 djur//NN|NEU|PLU|IND|NOM//conj//6 som//HP|-|-|-//nsubj:pass//16 används//VB|PRS|SFO//acl:relcl//14 ,//MID//punct//4 eller//KN//cc//19 avses//VB|PRS|SFO//conj//4 användas//VB|INF|SFO//xcomp//19 i//PP//case//22 djurförsök//NN|NEU|PLU|IND|NOM//obl//20 .//MAD//punct//4
1 Förslag till djurskyddslag / Lagens omfattning;Lagen//NN|UTR|SIN|DEF|NOM//nsubj//25 omfattar//VB|PRS|AKT//parataxis//4 även//AB//advmod//25 övergivna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//25 och//KN//cc//30 förvildade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//30 djur//NN|NEU|PLU|IND|NOM//conj//27 av//PP//case//32 tamdjursarter//NN|UTR|PLU|IND|NOM//nmod//30 .//MAD//punct//4
1 Förslag till djurskyddslag / Lagens omfattning;Med//PP//case//1 djur//NN|NEU|PLU|IND|NOM//obl//2 avses//VB|PRS|SFO//ROOT//2 alla//DT|UTR/NEU|PLU|IND/DEF//det//4 stadier//NN|NEU|PLU|IND|NOM//nsubj:pass//2 efter//PP//case//6 födsel//NN|UTR|SIN|IND|NOM//obl//2 eller//KN//cc//8 kläckning//NN|UTR|SIN|IND|NOM//conj//6 och//KN//cc//12 för//PP//case//12 de//DT|UTR/NEU|PLU|DEF//det//12 försöksdjur//NN|NEU|PLU|IND|NOM//conj//6 som//HP|-|-|-//nsubj//15 är//VB|PRS|AKT//cop//15 däggdjur//NN|NEU|PLU|IND|NOM//acl:relcl//12 även//AB//advmod//19 den//DT|UTR|SIN|DEF//det//19 sista//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//19 tredjedelen//NN|UTR|SIN|DEF|NOM//obj//15 av//PP//case//21 fosterstadierna//NN|UTR|PLU|DEF|NOM//nmod//19 .//MAD//punct//2

1 Förslag till djurskyddslag / Definition av lidande;4//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//5  //_SP////1 Med//PP//case//4 lidande//NN|NEU|SIN|IND|NOM//nmod//1 avses//VB|PRS|SFO//ROOT//5 såväl//KN//advmod//7 fysiskt//AB|POS//advmod//5 som//KN//mark//10 psykiskt//JJ|POS|NEU|SIN|IND|NOM//amod//10 lidande//NN|NEU|SIN|IND|NOM//xcomp//5 .//MAD//punct//5

1 Förslag till djurskyddslag / Definition av försöksdjur;5//RG|NOM//nummod//1 §//NN|AN//nsubj:pass//5  //_SP////1 Med//PP//case//4 försöksdjur//NN|NEU|PLU|IND|NOM//nmod//1 avses//VB|PRS|SFO//ROOT//5 ryggradsdjur//NN|NEU|PLU|IND|NOM//nsubj:pass//5 eller//KN//cc//8 bläckfiskar//NN|UTR|PLU|IND|NOM//conj//6 som//KN//case//10 1//RG|NOM//obl//5 .//MID//punct//5
1 Förslag till djurskyddslag / Definition av försöksdjur;används//VB|PRS|SFO//xcomp//5 eller//KN//cc//15 är//VB|PRS|AKT//cop//15 avsedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//12 att//IE//mark//17 användas//VB|INF|SFO//xcomp//12 i//PP//case//19 djurförsök//NN|NEU|PLU|IND|NOM//obl//17 ,//MID//punct//5 2//RG|NOM//nummod//5 .//MAD//punct//5
1 Förslag till djurskyddslag / Definition av försöksdjur;är//VB|PRS|AKT//cop//24 avsedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//5 att//IE//mark//26 avlivas//VB|INF|SFO//acl//24 enbart//AB//advmod//29 i//PP//case//29 syfte//NN|NEU|SIN|IND|NOM//obl//26 att//SN//mark//34 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//32 organ//NN|NEU|PLU|IND|NOM//nsubj:pass//34 ska//VB|PRS|AKT//aux//34 användas//VB|INF|SFO//ccomp//26 för//PP//case//37 de//DT|UTR/NEU|PLU|DEF//det//37 ändamål//NN|NEU|PLU|IND|NOM//obl//34 som//HP|-|-|-//nsubj:pass//39 anges//VB|PRS|SFO//acl:relcl//37 i//PP//case//42 6//RG|NOM//nummod//42 §//NN|AN//obl//39 ,//MID//punct//42 3//RG|NOM//nummod//42 .//MAD//punct//5
1 Förslag till djurskyddslag / Definition av försöksdjur;har//VB|PRS|AKT//aux//47 använts//VB|SUP|SFO//conj//5 eller//KN//cc//51 har//VB|PRS|AKT//aux//51 varit//VB|SUP|AKT//cop//51 avsedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//47 att//IE//mark//53 användas//VB|INF|SFO//acl//51 i//PP//case//55 djurförsök//NN|NEU|PLU|IND|NOM//obl//53 eller//KN//cc//59 har//VB|PRS|AKT//aux//59 varit//VB|SUP|AKT//cop//59 avsedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//47 att//IE//mark//61 användas//VB|INF|SFO//advcl//59 på//PP//case//63 sätt//NN|NEU|SIN|IND|NOM//obl//61 som//HP|-|-|-//nsubj:pass//65 avses//VB|PRS|SFO//acl:relcl//63 i//PP//case//67 2//RG|NOM//obl//65 ,//MID//punct//5 och//KN//cc//71 som//HP|-|-|-//nsubj:pass//71 förvaras//VB|PRS|SFO//conj//5 på//PP//case//74 en//DT|UTR|SIN|IND//det//74 anläggning//NN|UTR|SIN|IND|NOM//obl//71 eller//KN//cc//78 i//PP//case//78 annat//JJ|POS|NEU|SIN|IND|NOM//amod//78 förvaringsutrymme//NN|NEU|SIN|IND|NOM//conj//74 för//PP//case//80 försöksdjur//NN|NEU|PLU|IND|NOM//nmod//78 .//MAD//punct//5

