Förenklat förfarande vid vissa beslut om hemlig avlyssning;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 regeländringar//NN|UTR|PLU|IND|NOM//nmod//2 för//PP//case//8 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 hemliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 tvångsmedel//NN|NEU|PLU|IND|NOM//nmod//4
Till statsrådet och chefen för Justitiedepartementet;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//30 antog//VB|PRT|AKT//conj//5 därefter//AB//advmod//30 ett//DT|NEU|SIN|IND//det//34 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//34 namn//NN|NEU|SIN|IND|NOM//obj//30 –//PAD//punct//36 Utredningen//NN|UTR|SIN|DEF|NOM//appos//30 om//PP//case//38 regeländringar//NN|UTR|PLU|IND|NOM//nmod//36 för//PP//case//42 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 hemliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 tvångsmedel//NN|NEU|PLU|IND|NOM//nmod//38 .//MAD//punct//30
Till statsrådet och chefen för Justitiedepartementet;Den//DT|UTR|SIN|DEF//det//2 8//RO|NOM//nummod//2 juni//NN|UTR|SIN|IND|NOM//obl//4 2016//RG|NOM//nummod//2 förordnades//VB|PRT|SFO//ROOT//4 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 personer//NN|UTR|PLU|IND|NOM//nsubj:pass//4 som//KN//mark//8 experter//NN|UTR|PLU|IND|NOM//appos//6 att//IE//mark//10 biträda//VB|INF|AKT//acl//6 utredaren//NN|UTR|SIN|DEF|NOM//obj//10 ://MID//punct//6
Till statsrådet och chefen för Justitiedepartementet;seniora//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 strategiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 rådgivaren//NN|UTR|SIN|DEF|NOM//nmod//16 Kurt//PM|NOM//appos//6 Alavaara//PM|NOM//flat:name//16 och//KN//cc//19 chefsjuristen//NN|UTR|SIN|DEF|NOM//conj//16 Per//PM|NOM//flat:name//16 Lagerud//PM|NOM//flat//20 vid//PP//case//23 Säkerhetspolisen//PM|NOM//nmod//20 ,//MID//punct//16 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//26 enhetschefen//NN|UTR|SIN|DEF|NOM//conj//16 vid//PP//case//28 Säkerhets-//PM|SMS//obl//4 och//KN//cc//30 integritetsskyddsnämnden//NN|UTR|SIN|DEF|NOM//conj//28 numera//AB//advmod//4 rådmannen//NN|UTR|SIN|DEF|NOM//nmod//33 Anna//PM|NOM//nsubj//4 Backman//PM|NOM//flat:name//33 vid//PP//case//37 Attunda//PM|GEN//amod//37 tingsrätt//NN|UTR|SIN|IND|NOM//obl//4 ,//MID//punct//37 inspektören//NN|UTR|SIN|DEF|NOM//conj//37 och//KN//cc//41 gruppchefen//NN|UTR|SIN|DEF|NOM//conj//37 Johan//PM|NOM//conj//37 Dahl//PM|NOM//flat:name//42 och//KN//cc//46 it-teknikern//NN|UTR|SIN|DEF|NOM//nmod//46 Susanne//PM|NOM//conj//42 Hedberg//PM|NOM//flat:name//46 vid//PP//case//51 Nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//51 operativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//51 avdelningen//NN|UTR|SIN|DEF|NOM//nmod//37 (//PAD//punct//53 NOA//PM|NOM//appos//51 )//PAD//punct//53 inom//PP//case//56 Polismyndigheten//NN|UTR|SIN|DEF|NOM//obl//4 ,//MID//punct//59 ämnesrådet//NN|NEU|SIN|DEF|NOM//nmod//59 Mikael//PM|NOM//conj//56 Kullberg//PM|NOM//flat:name//59 vid//PP//case//62 Justitiedepartementet//PM|NOM//nmod//56 ,//MID//punct//64 kammaråklagaren//NN|UTR|SIN|DEF|NOM//nmod//65 Mats//PM|NOM//conj//56 Ljungqvist//PM|NOM//flat:name//65 vid//PP//case//68 Riksenheten//NN|UTR|SIN|DEF|NOM//nmod//56 för//PP//case//70 säkerhetsmål//NN|NEU|PLU|IND|NOM//nmod//68 och//KN//cc//72 verksjuristen//NN|UTR|SIN|DEF|NOM//nmod//73 Lisbeth//PM|NOM//conj//56 Tjärnkvist//PM|NOM//flat:name//73 vid//PP//case//76 Tullverket//PM|NOM//nmod//56 .//MID//punct//4
Till statsrådet och chefen för Justitiedepartementet;"Den//DT|UTR|SIN|DEF//det//80 22//RG|NOM//nummod//80 juni//NN|UTR|SIN|IND|NOM//nsubj:pass//82 2016//RG|NOM//nummod//80 förordnades//VB|PRT|SFO//parataxis//4 ytterligare//AB|KOM//advmod//84 två//RG|NOM//nummod//85 experter//NN|UTR|PLU|IND|NOM//nsubj:pass//82 ;//MID//punct//82"
Till statsrådet och chefen för Justitiedepartementet;vice//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//89 överåklagaren//NN|UTR|SIN|DEF|NOM//nmod//89 Bengt//PM|NOM//appos//82 Lindholm//PM|NOM//flat:name//89 vid//PP//case//92 Ekobrottsmyndigheten//PM|NOM//nmod//89 och//KN//cc//95 generalsekreteraren//NN|UTR|SIN|DEF|NOM//nmod//95 Anne//PM|NOM//conj//89 Ramberg//PM|NOM//flat:name//95 i//PP//case//99 Sveriges//PM|GEN//nmod:poss//99 advokatsamfund//NN|NEU|SIN|IND|NOM//nmod//95 .//MAD//punct//89
Till statsrådet och chefen för Justitiedepartementet;Den//DT|UTR|SIN|DEF//det//103 16//RG|NOM//nummod//103 februari//NN|UTR|SIN|IND|NOM//obl//105 2017//RG|NOM//nummod//103 förordnades//VB|PRT|SFO//conj//4 kammaråklagaren//NN|UTR|SIN|DEF|NOM//nmod//107 Hans//PM|NOM//nmod:poss//108 Harding//PM|NOM//nsubj:pass//105 vid//PP//case//112 Åklagarmyndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//111 Utvecklingscentrum//NN|NEU|SIN|IND|NOM//nmod:poss//112 Malmö//PM|NOM//obl//105 som//KN//mark//114 expert//NN|UTR|SIN|IND|NOM//xcomp//105 .//MAD//punct//4
Till statsrådet och chefen för Justitiedepartementet;Den//DT|UTR|SIN|DEF//det//118 30//RG|NOM//nummod//118 mars//NN|UTR|SIN|IND|NOM//obl//120 2017//RG|NOM//nummod//118 entledigades//VB|PRT|SFO//parataxis//4 Mikael//PM|NOM//nsubj:pass//120 Kullberg//PM|NOM//flat:name//121 från//PP//case//124 uppdraget//NN|NEU|SIN|DEF|NOM//obl//120 som//KN//mark//126 expert//NN|UTR|SIN|IND|NOM//xcomp//120 .//MAD//punct//120
Till statsrådet och chefen för Justitiedepartementet;Samma//DT|UTR/NEU|SIN/PLU|IND//det//129 dag//NN|UTR|SIN|IND|NOM//obl//130 förordnades//VB|PRT|SFO//parataxis//120 kanslirådet//NN|NEU|SIN|DEF|NOM//obj//130 och//KN//cc//133 tillförordnade//PC|PRF|UTR/NEU|SIN|DEF|NOM//conj//120 enhetschefen//NN|UTR|SIN|DEF|NOM//nmod//135 Frida//PM|NOM//nsubj:pass//120 Göranson//PM|NOM//flat:name//135 vid//PP//case//138 Justitiedepartementet//PM|NOM//obl//120 som//KN//mark//140 expert//NN|UTR|SIN|IND|NOM//xcomp//120 .//MID//punct//120
Till statsrådet och chefen för Justitiedepartementet;Den//DT|UTR|SIN|DEF//det//144 17//RG|NOM//nummod//144 november//NN|UTR|SIN|IND|NOM//obl//146 2017//RG|NOM//nummod//144 entledigades//VB|PRT|SFO//parataxis//120 Kurt//PM|NOM//nmod//150 Alavaara//PM|NOM//flat//147 ,//MID//punct//150 Anna//PM|NOM//dep//146 Backman//PM|NOM//flat:name//150 ,//MID//punct//153 Johan//PM|NOM//conj//150 Dahl//PM|NOM//flat//153 ,//MID//punct//153 Frida//PM|NOM//nmod//159 Göranson//PM|NOM//flat//156 ,//MID//punct//156 Susanne//PM|NOM//conj//150 Hedberg//PM|NOM//flat:name//159 och//KN//cc//162 Mats//PM|NOM//conj//159 Ljungqvist//PM|NOM//flat:name//162 från//PP//case//165 uppdragen//NN|NEU|PLU|DEF|NOM//nmod//159 som//KN//mark//167 experter//NN|UTR|PLU|IND|NOM//conj//150 .//MAD//punct//4
Till statsrådet och chefen för Justitiedepartementet;Samma//DT|UTR/NEU|SIN/PLU|IND//det//170 dag//NN|UTR|SIN|IND|NOM//obl//171 förordnades//VB|PRT|SFO//parataxis//4 enhetschefen//NN|UTR|SIN|DEF|NOM//nmod//173 Cecilia//PM|NOM//nsubj//171 Agnehall//PM|NOM//flat//173 vid//PP//case//176 Säkerhets-//NN|UTR|-|-|SMS//obl//171 och//KN//cc//178 integritetsskyddsnämnden//NN|UTR|SIN|DEF|NOM//conj//176 ,//MID//punct//171 chefsjuristen//NN|UTR|SIN|DEF|NOM//nmod//181 Arne//PM|NOM//appos//4 Andersson//PM|NOM//flat:name//181 vid//PP//case//185 Polismyndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//185 rättsavdelning//NN|UTR|SIN|IND|NOM//obl//4 och//KN//cc//188 rättssakkunniga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//188 Heléne//PM|NOM//conj//185 Åberg//PM|NOM//flat:name//188 Benalal//PM|NOM//flat:name//188 vid//PP//case//192 Justitiedepartementet//PM|NOM//nmod//188 som//KN//mark//194 experter//NN|UTR|PLU|IND|NOM//nmod//188 .//MAD//punct//4
Till statsrådet och chefen för Justitiedepartementet;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 experter//NN|UTR|PLU|IND|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 ställt//VB|SUP|AKT//ROOT//3 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//3 bakom//PP//case//7 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 överväganden//NN|NEU|PLU|IND|NOM//obl//3 och//KN//cc//9 förslag//NN|NEU|PLU|IND|NOM//conj//7 .//MAD//punct//3
Till statsrådet och chefen för Justitiedepartementet;Slutbetänkandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//14 har//VB|PRS|AKT//aux//14 därför//AB//advmod//14 skrivits//VB|SUP|SFO//parataxis//3 i//PP//case//16 vi-form//NN|UTR|SIN|IND|NOM//obl//14 .//MAD//punct//3
Till statsrådet och chefen för Justitiedepartementet;Härmed//AB//advmod//1 överlämnas//VB|PRS|SFO//ROOT//1 slutbetänkandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//1 Förenklat//PC|PRF|NEU|SIN|IND|NOM//amod//4 förfarande//NN|NEU|SIN|IND|NOM//obj//1 vid//PP//case//7 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 beslut//NN|NEU|PLU|IND|NOM//nmod//4 om//PP//case//10 hemlig//JJ|POS|UTR|SIN|IND|NOM//amod//10 avlyssning//NN|UTR|SIN|IND|NOM//nmod//4  //_SP////10 (//PAD//punct//4 SOU//PM|NOM//appos//4 2018:30//RG|NOM//nummod//13 )//PAD//punct//4 .//MAD//punct//21
Till statsrådet och chefen för Justitiedepartementet;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//18 uppdrag//NN|NEU|SIN|IND|NOM//nsubj//21 är//VB|PRS|AKT//cop//21 härigenom//AB//advmod//21 slutfört//PC|PRF|NEU|SIN|IND|NOM//parataxis//1 .//MAD//punct//1
Till statsrådet och chefen för Justitiedepartementet;Stockholm//PM|NOM//ROOT//0 i//PP//case//2 april//NN|UTR|SIN|IND|NOM//obl//0 2018//RG|NOM//nummod//0
Till statsrådet och chefen för Justitiedepartementet;Petra//PM|NOM//ROOT//0 Lundh//PM|NOM//flat:name//0 /David//PM|NOM//case//3 Caldevik//PM|NOM//obl//0


1.1 Förslag till lag om ändring i rättegångsbalken;Härigenom//AB//nsubj:pass//1 föreskrivs//VB|PRS|SFO//ROOT//1 i//PP//advmod//1 fråga//NN|UTR|SIN|IND|NOM//fixed//2 om//PP//case//5 rättegångsbalken//NN|UTR|SIN|DEF|NOM//obl//1 att//SN//mark//9 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//9 ska//VB|PRS|AKT//aux//9 införas//VB|INF|SFO//ccomp//1 en//DT|UTR|SIN|IND//det//12 ny//JJ|POS|UTR|SIN|IND|NOM//amod//12 paragraf//NN|UTR|SIN|IND|NOM//nsubj:pass//9 ,//MID//punct//12 27//RG|NOM//nummod//15 kap.//NN|AN//nmod//16 28//RG|NOM//nmod//12 a//NN|NEU|SIN|IND|NOM//case//18 §//NN|AN//obl//9 ,//MID//punct//9 av//PP//case//22 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 lydelse//NN|UTR|SIN|IND|NOM//obl//9 .//MAD//punct//1

1.1 Förslag till lag om ändring i rättegångsbalken / 27 kap.;28//RG|NOM//nummod//2 a//NN|NEU|SIN|IND|NOM//case//2 §//NN|AN//ROOT//2
1.1 Förslag till lag om ändring i rättegångsbalken / 27 kap.;Om//SN//mark//3 rätten//NN|UTR|SIN|DEF|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 meddelat//VB|SUP|AKT//advcl//11 tillstånd//NN|NEU|SIN|IND|NOM//obj//3 till//PP//case//7 hemlig//JJ|POS|UTR|SIN|IND|NOM//amod//7 avlyssning//NN|UTR|SIN|IND|NOM//obl//3 av//PP//case//10 elektronisk//JJ|POS|UTR|SIN|IND|NOM//amod//10 kommunikation//NN|UTR|SIN|IND|NOM//nmod//7 får//VB|PRS|AKT//ROOT//11 en//DT|UTR|SIN|IND//det//13 ansökan//NN|UTR|SIN|IND|NOM//obj//11 eller//KN//cc//15 anmälan//NN|UTR|SIN|IND|NOM//conj//13 om//PP//case//18 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 tillstånd//NN|NEU|PLU|IND|NOM//obl//11 mot//PP//case//21 samma//DT|UTR/NEU|SIN/PLU|IND//det//21 person//NN|UTR|SIN|IND|NOM//nmod//18 och//KN//cc//24 som//HP|-|-|-//nsubj:pass//24 grundas//VB|PRS|SFO//conj//11 på//PP//case//27 samma//DT|UTR/NEU|SIN/PLU|IND//det//27 omständigheter//NN|UTR|PLU|IND|NOM//obl//24 men//KN//cc//29 avser//VB|PRS|AKT//conj//11 ett//DT|NEU|SIN|IND//det//32 annat//JJ|POS|NEU|SIN|IND|NOM//amod//32 telefonnummer//NN|NEU|SIN|IND|NOM//obj//29 ,//MID//punct//36 en//DT|UTR|SIN|IND//det//36 annan//JJ|POS|UTR|SIN|IND|NOM//amod//36 adress//NN|UTR|SIN|IND|NOM//nsubj:pass//46 eller//KN//cc//41 en//DT|UTR|SIN|IND//det//41 annan//JJ|POS|UTR|SIN|IND|NOM//amod//41 elektronisk//JJ|POS|UTR|SIN|IND|NOM//amod//41 kommunikationsutrustning//NN|UTR|SIN|IND|NOM//conj//36 än//KN//mark//45 det//DT|NEU|SIN|DEF//det//45 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//45 tillståndet//NN|NEU|SIN|DEF|NOM//nmod//41 prövas//VB|PRS|SFO//acl:relcl//32 utan//PP//case//48 sammanträde//NN|NEU|SIN|IND|NOM//obl//46 och//KN//cc//54 utan//PP//mark//54 att//SN//mark//54 offentligt//JJ|POS|NEU|SIN|IND|NOM//amod//53 ombud//NN|NEU|SIN|IND|NOM//nsubj:pass//54 utsetts//VB|SUP|SFO//conj//11 om//PP//case//57 ett//DT|NEU|SIN|IND//det//57 sammanträde//NN|NEU|SIN|IND|NOM//nsubj//59 skulle//VB|PRT|AKT//aux//59 vara//VB|INF|AKT//ccomp//54 utan//PP//case//61 betydelse//NN|UTR|SIN|IND|NOM//obl//59 .//MAD//punct//11
1.1 Förslag till lag om ändring i rättegångsbalken / 27 kap.;Ett//DT|NEU|SIN|IND//det//1 tillstånd//NN|NEU|SIN|IND|NOM//nsubj//14 som//HP|-|-|-//nsubj:pass//4 har//VB|PRS|AKT//aux//4 meddelats//VB|SUP|SFO//acl:relcl//1 utan//PP//mark//8 att//SN//mark//8 sammanträde//NN|NEU|SIN|IND|NOM//nsubj:pass//8 hållits//VB|SUP|SFO//advcl//4 enligt//PP//case//11 första//RO|NOM//amod//11 stycket//NN|NEU|SIN|DEF|NOM//obl//8 får//VB|PRS|AKT//aux//14 inte//AB//advmod//14 avse//VB|INF|AKT//ROOT//14 annan//JJ|POS|UTR|SIN|IND|NOM//amod//16 tid//NN|UTR|SIN|IND|NOM//obj//14 än//KN//mark//20 det//DT|NEU|SIN|DEF//det//20 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 tillståndet//NN|NEU|SIN|DEF|NOM//acl//16 .//MAD//punct//14
1.1 Förslag till lag om ändring i rättegångsbalken / 27 kap.;När//HA//mark//2 rätten//NN|UTR|SIN|DEF|NOM//nsubj//2 prövat//VB|SUP|AKT//advcl//15 en//DT|UTR|SIN|IND//det//4 ansökan//NN|UTR|SIN|IND|NOM//obj//2 eller//KN//cc//6 anmälan//NN|UTR|SIN|IND|NOM//conj//4 enligt//PP//case//9 första//RO|NOM//amod//9 stycket//NN|NEU|SIN|DEF|NOM//obl//2 ska//VB|PRS|AKT//aux//15 ett//DT|NEU|SIN|IND//det//13 offentligt//JJ|POS|NEU|SIN|IND|NOM//amod//13 ombud//NN|NEU|SIN|IND|NOM//nsubj:pass//15 skyndsamt//AB|POS//advmod//15 utses//VB|PRS|SFO//ROOT//15 och//KN//cc//17 underrättas//VB|INF|SFO//conj//15 om//PP//case//19 beslutet//NN|NEU|SIN|DEF|NOM//obl//17 .//MAD//punct//15
1.1 Förslag till lag om ändring i rättegångsbalken / 27 kap.;Denna//DT|UTR|SIN|DEF//det//1 lag//NN|UTR|SIN|IND|NOM//nsubj//2 träder//VB|PRS|AKT//ROOT//2 i//PP//compound:prt//2 kraft//NN|UTR|SIN|IND|NOM//fixed//3 den//DT|UTR|SIN|DEF//det//7 1//RO|NOM//nummod//7 april//NN|UTR|SIN|IND|NOM//obl//2 2019//RG|NOM//nummod//7 .//MAD//punct//2


2.1 Utredningsuppdraget;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 beslutade//VB|PRT|AKT//ROOT//1 genom//PP//case//3 tilläggsdirektiv//NN|NEU|PLU|IND|NOM//obl//1 ,//MID//punct//3 Dir//NN|AN//conj//3 .//MID//punct//1
