Till statsrådet och chefen för Justitiedepartementet;I//PP//case//1 juni//NN|UTR|SIN|IND|NOM//obl//3 1996//RG|NOM//nummod//1 presenterade//VB|PRT|AKT//ROOT//3 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//3 skriften//NN|UTR|SIN|DEF|NOM//obj//3 Allas//PM|GEN//nmod:poss//8 vårt//PS|NEU|SIN|DEF//nmod:poss//8 ansvar//NN|NEU|SIN|IND|NOM//obj//3 –//PAD//punct//13 ett//DT|NEU|SIN|IND//det//13 nationellt//JJ|POS|NEU|SIN|IND|NOM//advmod//12 brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 program//NN|NEU|SIN|IND|NOM//appos//8 .//MAD//punct//3
Till statsrådet och chefen för Justitiedepartementet;Som//KN//case//1 sekreterare//NN|UTR|SIN|IND|NOM//obl//2 förordnades//VB|PRT|SFO//ROOT//2 länsförbundssekreteraren//NN|UTR|SIN|DEF|NOM//nmod//4 Anita//PM|NOM//nsubj//2 Jonstrand//PM|NOM//flat//4 den//DT|UTR|SIN|DEF//det//8 1//RO|NOM//nummod//8 juli//NN|UTR|SIN|IND|NOM//obl//2 1996//RG|NOM//nummod//8 ,//MID//punct//8 hovrättsassessorn//NN|UTR|SIN|DEF|NOM//conj//8 Johan//PM|NOM//nsubj//11 Isaksson//PM|NOM//flat:name//12 den//DT|UTR|SIN|DEF//det//16 10//RG|NOM//nummod//16 mars//NN|UTR|SIN|IND|NOM//conj//11 1997//RG|NOM//nummod//16 och//KN//cc//20 beteendevetaren//NN|UTR|SIN|DEF|NOM//nmod//20 Erik//PM|NOM//conj//16 Grevholm//PM|NOM//flat:name//20 den//DT|UTR|SIN|DEF//det//24 1//RO|NOM//nummod//24 februari//NN|UTR|SIN|IND|NOM//obl//11 1998//RG|NOM//nummod//24 .//MAD//punct//8
Till statsrådet och chefen för Justitiedepartementet;Informatören//NN|UTR|SIN|DEF|NOM//nsubj:pass//30 Mona//PM|NOM//nsubj:pass//30 Backhans//PM|NOM//flat:name//28 förordnades//VB|PRT|SFO//conj//2 som//KN//case//33 biträdande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 sekreterare//NN|UTR|SIN|IND|NOM//obl//30 den//DT|UTR|SIN|DEF//det//36 16//RG|NOM//nummod//36 februari//NN|UTR|SIN|IND|NOM//obl//30 1998//RG|NOM//nummod//36 .//MID//punct//30
Till statsrådet och chefen för Justitiedepartementet;Erik//PM|NOM//nsubj:pass//41 Grevholm//PM|NOM//flat:name//39 entledigades//VB|PRT|SFO//conj//30 den//DT|UTR|SIN|DEF//det//44 30//RG|NOM//nummod//44 september//NN|UTR|SIN|IND|NOM//obl//41 1998//RG|NOM//nummod//44 och//KN//cc//47 Mona//PM|NOM//conj//41 Backhans//PM|NOM//flat:name//47 den//DT|UTR|SIN|DEF//det//51 31//RG|NOM//nummod//51 oktober//NN|UTR|SIN|IND|NOM//dep//47 1998//RG|NOM//nummod//51 .//MAD//punct//2
Till statsrådet och chefen för Justitiedepartementet;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 antagit//VB|SUP|AKT//ROOT//2 namnet//NN|NEU|SIN|DEF|NOM//nmod//4 Kommittén//NN|UTR|SIN|DEF|NOM//obj//2 för//PP//case//7 brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//7 arbete//NN|NEU|SIN|IND|NOM//nmod//4 (//PAD//punct//7 KBA//PM|NOM//appos//7 )//PAD//punct//7 .//MID//punct//2
Till statsrådet och chefen för Justitiedepartementet;Härmed//AB//advmod//13 överlämnas//VB|PRS|SFO//conj//2 slutrapporten//NN|UTR|SIN|DEF|NOM//obl//15 Brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 arbete//NN|NEU|SIN|IND|NOM//nsubj:pass//13 i//PP//case//19 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//19 kommuner//NN|UTR|PLU|IND|NOM//obl//13 (//PAD//punct//19 SOU//PM|NOM//appos//19 1999:61//RG|NOM//conj//21 )//PAD//punct//19 .//MAD//punct//28
Till statsrådet och chefen för Justitiedepartementet;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//28 har//VB|PRS|AKT//aux//28 därmed//AB//advmod//28 slutfört//VB|SUP|AKT//conj//2 sitt//PS|NEU|SIN|DEF//nmod:poss//30 uppdrag//NN|NEU|SIN|IND|NOM//obj//28 .//MAD//punct//28
Till statsrådet och chefen för Justitiedepartementet;Stockholm//PM|NOM//ROOT//0 i//PP//case//2 maj//NN|UTR|SIN|IND|NOM//obl//0 1999//RG|NOM//nummod//2
Till statsrådet och chefen för Justitiedepartementet;Stig//PM|NOM//ROOT//0 Nilson//PM|NOM//flat:name//0 /Anita//RG|NOM//case//3 Jonstrand//PM|NOM//conj//0
Till statsrådet och chefen för Justitiedepartementet;Johan//PM|NOM//ROOT//0 Isaksson//PM|NOM//flat:name//0


1.1 Uppdraget;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//1 skall//VB|PRS|AKT//aux//8 enligt//PP//case//3 direktiven//NN|NEU|PLU|DEF|NOM//obl//8 ,//MID//punct//3 bilaga//NN|UTR|SIN|IND|NOM//conj//3 1//RG|NOM//nummod//5 ,//MID//punct//8 genomföra//VB|INF|AKT//ROOT//8 intentionerna//NN|UTR|PLU|DEF|NOM//obj//8 i//PP//case//14 det//DT|NEU|SIN|DEF//det//14 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 programmet//NN|NEU|SIN|DEF|NOM//obl//8 .//MAD//punct//8
1.1 Uppdraget;Huvuduppgiften//NN|UTR|SIN|DEF|NOM//nsubj//17 består//VB|PRS|AKT//parataxis//8 i//PP//mark//20 att//IE//mark//20 inspirera//VB|INF|AKT//advcl//17 ,//MID//punct//22 stödja//VB|INF|AKT//conj//17 och//KN//cc//24 följa//VB|INF|AKT//conj//17 det//DT|NEU|SIN|DEF//det//27 brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 arbetet//NN|NEU|SIN|DEF|NOM//obj//24 ,//MID//punct//17 främst//AB|SUV//advmod//32 på//PP//case//32 lokal//JJ|POS|UTR|SIN|IND|NOM//amod//32 nivå//NN|UTR|SIN|IND|NOM//obl//17 .//MAD//punct//17
1.1 Uppdraget;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//38 skall//VB|PRS|AKT//aux//38 särskilt//AB//advmod//38 -//MID//punct//38 genomföra//VB|INF|AKT//conj//17 och//KN//cc//40 följa//VB|INF|AKT//conj//38 upp//PL//compound:prt//40 det//DT|NEU|SIN|DEF//det//43 rådslag//NN|NEU|SIN|IND|NOM//obj//40 med//PP//case//47 bl.a.//AB|AN//advmod//47 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//47 kommuner//NN|UTR|PLU|IND|NOM//nmod//43 som//HP|-|-|-//obj//50 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//50 initierat//VB|SUP|AKT//acl:relcl//47 ,//MID//punct//38 -//MID//punct//53 förmedla//VB|INF|AKT//parataxis//38 kunskap//NN|UTR|SIN|IND|NOM//obj//53 och//KN//cc//56 information//NN|UTR|SIN|IND|NOM//conj//54 om//PP//case//59 brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//59 frågor//NN|UTR|PLU|IND|NOM//nmod//56 till//PP//case//63 det//DT|NEU|SIN|DEF//det//63 lokala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//63 planet//NN|NEU|SIN|DEF|NOM//nmod//59 ,//MID//punct//53 -//MID//punct//66 utveckla//VB|INF|AKT//conj//53 former//NN|UTR|PLU|IND|NOM//obj//66 för//PP//mark//70 att//IE//mark//70 stärka//VB|INF|AKT//advcl//66 forskningskompetensen//NN|UTR|SIN|DEF|NOM//obj//70 i//PP//case//76 det//DT|NEU|SIN|DEF//det//76 lokala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//76 brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//76 arbetet//NN|NEU|SIN|DEF|NOM//obl//70 ,//MID//punct//53 -//MID//punct//53 i//PP//case//80 samråd//NN|NEU|SIN|IND|NOM//obl//83 med//PP//case//82 kommunerna//NN|UTR|PLU|DEF|NOM//nmod//80 verka//VB|INF|AKT//conj//53 för//PP//mark//90 att//SN//mark//90 det//DT|NEU|SIN|DEF//det//89 lokala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//89 brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//89 arbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//90 organiseras//VB|PRS|SFO//advcl//83 på//PP//case//93 lämpligt//JJ|POS|NEU|SIN|IND|NOM//amod//93 sätt//NN|NEU|SIN|IND|NOM//obl//90 och//KN//cc//100 för//PP//mark//100 att//SN//mark//100 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//99 brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//99 program//NN|NEU|PLU|IND|NOM//nsubj:pass//100 antas//VB|PRS|SFO//conj//90 ,//MID//punct//100 -//MID//punct//103 överväga//VB|INF|AKT//parataxis//100 behovet//NN|NEU|SIN|DEF|NOM//obj//103 av//PP//case//103 och//KN//cc//107 formerna//NN|UTR|PLU|DEF|NOM//conj//100 för//PP//case//112 ett//DT|NEU|SIN|IND//det//112 aktivt//JJ|POS|NEU|SIN|IND|NOM//advmod//111 brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//112 arbete//NN|NEU|SIN|IND|NOM//nmod//107 på//PP//case//115 regional//JJ|POS|UTR|SIN|IND|NOM//amod//115 nivå//NN|UTR|SIN|IND|NOM//nmod//112 ,//MID//punct//100 -//MID//punct//118 fördela//VB|INF|AKT//conj//38 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//120 stöd//NN|NEU|SIN|IND|NOM//obj//118 till//PP//case//122 uppbyggnaden//NN|UTR|SIN|DEF|NOM//obl//118 av//PP//case//125 brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//125 verksamhet//NN|UTR|SIN|IND|NOM//nmod//122 på//PP//case//128 lokal//JJ|POS|UTR|SIN|IND|NOM//amod//128 nivå//NN|UTR|SIN|IND|NOM//nmod//125 ,//MID//punct//38 -//MID//punct//131 planera//VB|INF|AKT//conj//38 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//133 överläggningar//NN|UTR|PLU|IND|NOM//obj//131 med//PP//case//135 företrädare//NN|UTR|PLU|IND|NOM//nmod//133 för//PP//case//138 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//138 branscher//NN|UTR|PLU|IND|NOM//nmod//135 inom//PP//case//140 näringslivet//NN|NEU|SIN|DEF|NOM//nmod//138 samt//KN//cc//143 -//MID//punct//143 följa//VB|INF|AKT//conj//38 upp//PL//compound:prt//143 de//DT|UTR/NEU|PLU|DEF//det//146 resultat//NN|NEU|PLU|IND|NOM//obj//143 som//HP|-|-|-//nsubj:pass//148 uppnås//VB|PRS|SFO//acl:relcl//146 och//KN//cc//150 överväga//VB|INF|AKT//conj//148 behovet//NN|NEU|SIN|DEF|NOM//obj//150 av//PP//case//154 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//154 åtgärder//NN|UTR|PLU|IND|NOM//nmod//151 .//MAD//punct//8
1.1 Uppdraget;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj:pass//8 har//VB|PRS|AKT//aux//8 i//PP//case//3 tilläggsdirektiv//NN|NEU|PLU|IND|NOM//obl//1 den//DT|UTR|SIN|DEF//det//6 16//RG|NOM//nummod//6 april//NN|UTR|SIN|IND|NOM//obl//8 1998//RG|NOM//nummod//6 tilldelats//VB|SUP|SFO//ROOT//8 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 uppgifter//NN|UTR|PLU|IND|NOM//obj//8 som//HP|-|-|-//nsubj//12 avser//VB|PRS|AKT//acl:relcl//10 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//14 försöksverksamhet//NN|UTR|SIN|IND|NOM//obj//12 med//PP//case//16 medling//NN|UTR|SIN|IND|NOM//nmod//14 för//PP//case//19 unga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 lagöverträdare//NN|UTR|PLU|IND|NOM//nmod//16 .//MAD//punct//8
1.1 Uppdraget;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//31 skall//VB|PRS|AKT//aux//31 i//PP//case//24 samråd//NN|NEU|SIN|IND|NOM//obl//31 med//PP//case//26 BRÅ//PM|NOM//nmod//24 och//KN//cc//31 en//DT|UTR|SIN|IND//det//30 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//30 utredare//NN|UTR|SIN|IND|NOM//nsubj//31 välja//VB|INF|AKT//parataxis//8 ut//PL//compound:prt//31 de//DT|UTR/NEU|PLU|DEF//det//34 projekt//NN|NEU|PLU|IND|NOM//obj//31 som//HP|-|-|-//nsubj:pass//37 skall//VB|PRS|AKT//aux//37 omfattas//VB|INF|SFO//acl:relcl//34 av//PP//case//39 försöksverksamheten//NN|UTR|SIN|DEF|NOM//obl//37 samt//KN//cc//41 fördela//VB|INF|AKT//conj//37 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//43 stöd//NN|NEU|SIN|IND|NOM//obj//41 till//PP//case//46 dessa//DT|UTR/NEU|PLU|DEF//det//46 projekt//NN|NEU|PLU|IND|NOM//obl//41 .//MAD//punct//31
1.1 Uppdraget;BRÅ//PM|NOM//nsubj//50 skall//VB|PRS|AKT//aux//50 inleda//VB|INF|AKT//parataxis//31 ,//MID//punct//52 samordna//VB|INF|AKT//conj//50 och//KN//cc//54 utvärdera//VB|INF|AKT//conj//50 försöksverksamheten//NN|UTR|SIN|DEF|NOM//obj//54 .//MAD//punct//31
1.1 Uppdraget;Den//DT|UTR|SIN|DEF//det//59 särskilde//PC|PRF|MAS|SIN|DEF|NOM//amod//59 utredaren//NN|UTR|SIN|DEF|NOM//nsubj//65 skall//VB|PRS|AKT//aux//65 med//PP//case//62 utvärderingen//NN|UTR|SIN|DEF|NOM//obl//65 som//KN//obj//65 underlag//NN|NEU|SIN|IND|NOM//nsubj//65 utreda//VB|INF|AKT//parataxis//31 och//KN//cc//67 analysera//VB|INF|AKT//conj//65 frågan//NN|UTR|SIN|DEF|NOM//obj//67 om//PP//case//71 medlingens//NN|UTR|SIN|DEF|GEN//nmod:poss//71 roll//NN|UTR|SIN|IND|NOM//nmod//68 i//PP//case//74 rättssyste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//74 met//PM|NOM//nmod//71 .//MAD//punct//31
1.1 Uppdraget;Tilläggsdirektiven//NN|UTR|SIN|DEF|NOM//nsubj//81 är//VB|PRS|AKT//cop//81 i//PP//case//80 sin//PS|UTR|SIN|DEF//nmod:poss//80 helhet//NN|UTR|SIN|IND|NOM//obl//81 bifogade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//31 i//PP//case//83 bilaga//NN|UTR|SIN|IND|NOM//obl//81 2//RG|NOM//nummod//83 .//MAD//punct//31
1.1 Uppdraget;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//1 åtog//VB|PRT|AKT//ROOT//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//1 i//PP//case//4 juni//NN|UTR|SIN|IND|NOM//obl//1 1997//RG|NOM//nummod//4 att//IE//mark//7 biträda//VB|INF|AKT//advcl//1 Helsingborgs//PM|GEN//nmod:poss//9 kommun//NN|UTR|SIN|IND|NOM//obj//7 i//PP//case//11 arbetet//NN|NEU|SIN|DEF|NOM//obl//7 med//PP//mark//14 att//IE//mark//14 utforma//VB|INF|AKT//advcl//7 en//DT|UTR|SIN|IND//det//16 handlingsplan//NN|UTR|SIN|IND|NOM//obj//14 mot//PP//case//20 den//DT|UTR|SIN|DEF//det//20 mc-relaterade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//20 brottsligheten//NN|UTR|SIN|DEF|NOM//obl//14 i//PP//case//22 kommunen//NN|UTR|SIN|DEF|NOM//nmod//20 .//MAD//punct//1

1.2 Bakgrund;Under//PP//case//4 de//DT|UTR/NEU|PLU|DEF//det//4 tre//RG|NOM//nummod//4 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//4 decennierna//NN|NEU|PLU|DEF|NOM//obl//5 har//VB|PRS|AKT//aux//15 behovet//NN|NEU|SIN|DEF|NOM//nsubj//15 av//PP//mark//9 att//IE//mark//9 stärka//VB|INF|AKT//acl//6 de//DT|UTR/NEU|PLU|DEF//det//11 brotts//NN|UTR|PLU|IND|GEN//obj//9 -//MID//punct//11 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 insatserna//NN|UTR|PLU|DEF|NOM//nsubj//15 fått//VB|SUP|AKT//advcl//25 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//17 uppmärksamhet//NN|UTR|SIN|IND|NOM//obj//15 .//MAD//punct//15
1.2 Bakgrund;Framför//PP//advmod//21 allt//PN|NEU|SIN|IND|SUB/OBJ//fixed//19 har//VB|PRS|AKT//aux//25 behovet//NN|NEU|SIN|DEF|NOM//nsubj:pass//25 av//PP//case//24 samordning//NN|UTR|SIN|IND|NOM//nmod//22 diskuterats//VB|SUP|SFO//ROOT//25 och//KN//cc//30 i//PP//advmod//30 samband//NN|NEU|SIN|IND|NOM//fixed//27 därmed//AB//fixed//27 frågan//NN|UTR|SIN|DEF|NOM//conj//25 om//PP//mark//37 hur//HA//advmod//37 det//DT|NEU|SIN|DEF//det//35 brottsförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 arbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//37 bör//VB|PRS|AKT//aux//37 organiseras//VB|INF|SFO//acl//30 centralt//AB|POS//advmod//37 ,//MID//punct//40 regionalt//AB|POS//conj//38 och//KN//cc//42 lokalt//AB|POS//conj//38 .//MAD//punct//25
1.2 Bakgrund;Att//IE//mark//3 via//PP//case//2 lagstiftningen//NN|UTR|SIN|DEF|NOM//obl//3 införa//VB|INF|AKT//advcl//15 en//DT|UTR|SIN|IND//det//5 skyldighet//NN|UTR|SIN|IND|NOM//obj//3 att//IE//mark//7 inrätta//VB|INF|AKT//acl//5 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 eller//KN//cc//10 regionala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//8 samordningsorgan//NN|NEU|PLU|IND|NOM//obj//7 har//VB|PRS|AKT//aux//15 hittills//AB//advmod//15 inte//AB//advmod//15 bedömts//VB|SUP|SFO//ROOT//15 vara//VB|INF|AKT//cop//19 en//DT|UTR|SIN|IND//det//19 framkomlig//JJ|POS|UTR|SIN|IND|NOM//amod//19 väg//NN|UTR|SIN|IND|NOM//xcomp//15 .//MAD//punct//15
